pitch_type,zone,stand,type,balls,strikes,on_3b,on_2b,on_1b,outs_when_up,inning,at_bat_number,pitch_number,bat_score,fld_score,years_since_2015
1,8.0,1,0,1,2,0,0,0,2,2,11,4,0,0,0.06023271731690623
5,14.0,1,1,2,2,0,0,0,2,2,11,5,0,0,0.06023271731690623
1,1.0,1,2,2,2,0,0,0,2,2,11,6,0,0,0.06023271731690623
1,3.0,1,1,0,0,0,0,0,0,3,18,1,0,2,0.06023271731690623
1,4.0,1,1,0,1,0,0,0,0,3,18,2,0,2,0.06023271731690623
1,2.0,1,1,0,2,0,0,0,0,3,18,3,0,2,0.06023271731690623
5,8.0,1,1,0,2,0,0,0,0,3,18,4,0,2,0.06023271731690623
1,12.0,1,0,0,2,0,0,0,0,3,18,5,0,2,0.06023271731690623
1,7.0,1,1,1,2,0,0,0,0,3,18,6,0,2,0.06023271731690623
1,6.0,1,1,1,2,0,0,0,0,3,18,7,0,2,0.06023271731690623
2,14.0,1,1,1,2,0,0,0,0,3,18,8,0,2,0.06023271731690623
1,6.0,0,2,0,0,0,0,0,1,3,19,1,0,2,0.06023271731690623
1,14.0,1,1,0,0,0,0,0,2,3,20,1,0,2,0.06023271731690623
1,14.0,1,0,0,1,0,0,0,2,3,20,2,0,2,0.06023271731690623
1,14.0,1,0,1,1,0,0,0,2,3,20,3,0,2,0.06023271731690623
1,5.0,1,2,2,1,0,0,0,2,3,20,4,0,2,0.06023271731690623
5,8.0,0,1,0,0,0,0,0,0,4,24,1,0,2,0.06023271731690623
3,13.0,0,1,0,1,0,0,0,0,4,24,2,0,2,0.06023271731690623
1,11.0,0,0,0,2,0,0,0,0,4,24,3,0,2,0.06023271731690623
1,11.0,0,0,1,2,0,0,0,0,4,24,4,0,2,0.06023271731690623
3,13.0,0,0,2,2,0,0,0,0,4,24,5,0,2,0.06023271731690623
3,13.0,0,1,3,2,0,0,0,0,4,24,6,0,2,0.06023271731690623
1,3.0,0,0,3,2,0,0,0,0,4,24,7,0,2,0.06023271731690623
1,2.0,1,0,0,0,0,0,1,0,4,25,1,0,2,0.06023271731690623
4,7.0,1,1,1,0,0,0,1,0,4,25,2,0,2,0.06023271731690623
4,11.0,1,0,1,1,0,0,1,0,4,25,3,0,2,0.06023271731690623
4,7.0,1,1,2,1,0,0,1,0,4,25,4,0,2,0.06023271731690623
4,4.0,1,2,2,2,0,0,1,0,4,25,5,0,2,0.06023271731690623
1,1.0,1,1,0,0,0,1,1,0,4,26,1,0,2,0.06023271731690623
1,9.0,1,1,0,1,0,1,1,0,4,26,2,0,2,0.06023271731690623
2,14.0,1,0,0,2,0,1,1,0,4,26,3,0,2,0.06023271731690623
2,13.0,1,2,1,2,0,1,1,0,4,26,4,0,2,0.06023271731690623
1,11.0,0,0,0,0,0,1,1,0,4,27,1,1,2,0.06023271731690623
1,11.0,0,0,1,0,0,1,1,0,4,27,2,1,2,0.06023271731690623
1,11.0,0,0,2,0,0,1,1,0,4,27,3,1,2,0.06023271731690623
1,11.0,0,0,3,0,0,1,1,0,4,27,4,1,2,0.06023271731690623
1,2.0,1,2,0,0,1,1,1,0,4,28,1,1,2,0.06023271731690623
2,14.0,1,0,0,0,1,1,0,1,4,29,1,2,2,0.06023271731690623
1,7.0,1,1,1,0,1,1,0,1,4,29,2,2,2,0.06023271731690623
4,7.0,1,2,1,1,1,1,0,1,4,29,3,2,2,0.06023271731690623
4,4.0,1,2,0,0,1,0,0,2,4,30,1,3,2,0.06023271731690623
1,2.0,0,1,0,0,0,0,0,0,5,34,1,3,2,0.06023271731690623
1,14.0,0,0,0,1,0,0,0,0,5,34,2,3,2,0.06023271731690623
1,4.0,0,2,1,1,0,0,0,0,5,34,3,3,2,0.06023271731690623
1,14.0,1,0,0,0,0,0,0,1,5,35,1,3,2,0.06023271731690623
1,8.0,1,1,1,0,0,0,0,1,5,35,2,3,2,0.06023271731690623
1,14.0,1,1,1,1,0,0,0,1,5,35,3,3,2,0.06023271731690623
2,9.0,1,1,1,2,0,0,0,1,5,35,4,3,2,0.06023271731690623
5,5.0,0,1,0,0,0,0,0,2,5,36,1,3,2,0.06023271731690623
3,13.0,0,2,0,1,0,0,0,2,5,36,2,3,2,0.06023271731690623
4,4.0,1,2,0,0,0,0,0,0,6,40,1,3,2,0.06023271731690623
4,7.0,1,0,0,0,0,0,1,0,6,41,1,3,2,0.06023271731690623
1,6.0,1,1,1,0,0,0,1,0,6,41,2,3,2,0.06023271731690623
1,14.0,1,0,1,1,0,0,1,0,6,41,3,3,2,0.06023271731690623
1,5.0,1,2,2,1,0,0,1,0,6,41,4,3,2,0.06023271731690623
5,13.0,0,0,0,0,0,0,1,1,6,42,1,3,2,0.06023271731690623
5,7.0,0,2,1,0,0,0,1,1,6,42,2,3,2,0.06023271731690623
1,6.0,1,1,0,0,1,1,0,1,6,43,1,3,2,0.06023271731690623
1,5.0,1,2,0,1,1,1,0,1,6,43,2,3,2,0.06023271731690623
4,14.0,1,0,0,0,1,0,1,1,6,44,1,4,2,0.06023271731690623
4,8.0,1,2,1,0,1,0,1,1,6,44,2,4,2,0.06023271731690623
1,11.0,0,0,0,0,0,0,0,0,1,1,1,0,0,0.07665982203969883
1,4.0,0,1,1,0,0,0,0,0,1,1,2,0,0,0.07665982203969883
1,2.0,0,1,1,1,0,0,0,0,1,1,3,0,0,0.07665982203969883
1,8.0,0,1,1,2,0,0,0,0,1,1,4,0,0,0.07665982203969883
2,14.0,0,1,1,2,0,0,0,0,1,1,5,0,0,0.07665982203969883
1,9.0,0,2,0,0,0,0,1,0,1,2,1,0,0,0.07665982203969883
1,14.0,1,1,0,0,0,0,0,2,1,3,1,0,0,0.07665982203969883
1,13.0,1,1,0,1,0,0,0,2,1,3,2,0,0,0.07665982203969883
2,14.0,1,0,0,2,0,0,0,2,1,3,3,0,0,0.07665982203969883
1,9.0,1,0,1,2,0,0,0,2,1,3,4,0,0,0.07665982203969883
2,14.0,1,0,2,2,0,0,0,2,1,3,5,0,0,0.07665982203969883
1,7.0,1,1,3,2,0,0,0,2,1,3,6,0,0,0.07665982203969883
3,14.0,1,1,3,2,0,0,0,2,1,3,7,0,0,0.07665982203969883
4,13.0,0,1,0,0,0,0,0,0,2,7,1,0,0,0.07665982203969883
3,14.0,0,0,0,1,0,0,0,0,2,7,2,0,0,0.07665982203969883
1,3.0,0,1,1,1,0,0,0,0,2,7,3,0,0,0.07665982203969883
2,14.0,0,1,1,2,0,0,0,0,2,7,4,0,0,0.07665982203969883
2,6.0,0,1,1,2,0,0,0,0,2,7,5,0,0,0.07665982203969883
1,3.0,0,1,1,2,0,0,0,0,2,7,6,0,0,0.07665982203969883
1,12.0,1,0,0,0,0,0,0,1,2,8,1,0,0,0.07665982203969883
1,3.0,1,1,1,0,0,0,0,1,2,8,2,0,0,0.07665982203969883
2,12.0,1,0,1,1,0,0,0,1,2,8,3,0,0,0.07665982203969883
2,6.0,1,2,2,1,0,0,0,1,2,8,4,0,0,0.07665982203969883
1,12.0,0,1,0,0,0,0,1,1,2,9,1,0,0,0.07665982203969883
1,3.0,0,1,0,1,0,0,1,1,2,9,2,0,0,0.07665982203969883
2,6.0,0,1,0,2,0,1,0,1,2,9,3,0,0,0.07665982203969883
4,1.0,0,1,0,2,0,1,0,1,2,9,4,0,0,0.07665982203969883
1,5.0,1,1,0,0,0,1,0,2,2,10,1,0,0,0.07665982203969883
4,11.0,1,2,0,1,0,1,0,2,2,10,2,0,0,0.07665982203969883
1,11.0,0,0,0,0,0,0,0,0,3,17,1,0,1,0.07665982203969883
3,2.0,0,1,1,0,0,0,0,0,3,17,2,0,1,0.07665982203969883
1,6.0,0,1,1,1,0,0,0,0,3,17,3,0,1,0.07665982203969883
1,1.0,0,1,1,2,0,0,0,0,3,17,4,0,1,0.07665982203969883
2,14.0,0,0,1,2,0,0,0,0,3,17,5,0,1,0.07665982203969883
2,14.0,0,1,2,2,0,0,0,0,3,17,6,0,1,0.07665982203969883
1,3.0,0,1,2,2,0,0,0,0,3,17,7,0,1,0.07665982203969883
5,7.0,0,2,2,2,0,0,0,0,3,17,8,0,1,0.07665982203969883
1,14.0,1,0,0,0,0,0,0,1,3,18,1,0,1,0.07665982203969883
1,6.0,1,1,1,0,0,0,0,1,3,18,2,0,1,0.07665982203969883
2,14.0,1,1,1,1,0,0,0,1,3,18,3,0,1,0.07665982203969883
1,14.0,1,0,1,2,0,0,0,1,3,18,4,0,1,0.07665982203969883
1,5.0,1,2,2,2,0,0,0,1,3,18,5,0,1,0.07665982203969883
1,12.0,0,2,0,0,0,0,0,2,3,19,1,0,1,0.07665982203969883
1,14.0,0,0,0,0,0,0,1,2,3,20,1,0,1,0.07665982203969883
2,14.0,0,1,1,0,0,0,1,2,3,20,2,0,1,0.07665982203969883
2,8.0,0,1,1,1,0,0,1,2,3,20,3,0,1,0.07665982203969883
1,11.0,0,1,1,2,0,0,1,2,3,20,4,0,1,0.07665982203969883
2,12.0,1,0,0,0,0,0,0,0,4,26,1,0,2,0.07665982203969883
2,5.0,1,1,1,0,0,0,0,0,4,26,2,0,2,0.07665982203969883
5,14.0,1,2,1,1,0,0,0,0,4,26,3,0,2,0.07665982203969883
2,14.0,0,0,0,0,0,0,0,1,4,27,1,0,2,0.07665982203969883
3,2.0,0,0,1,0,0,0,0,1,4,27,2,0,2,0.07665982203969883
2,14.0,0,1,2,0,0,0,0,1,4,27,3,0,2,0.07665982203969883
1,5.0,0,1,2,1,0,0,0,1,4,27,4,0,2,0.07665982203969883
5,14.0,0,1,2,2,0,0,0,1,4,27,5,0,2,0.07665982203969883
2,14.0,1,0,0,0,0,0,0,2,4,28,1,0,2,0.07665982203969883
1,6.0,1,2,1,0,0,0,0,2,4,28,2,0,2,0.07665982203969883
2,14.0,0,0,0,0,0,0,1,2,4,29,1,0,2,0.07665982203969883
1,2.0,0,1,1,0,0,0,1,2,4,29,2,0,2,0.07665982203969883
2,14.0,0,1,1,1,0,0,1,2,4,29,3,0,2,0.07665982203969883
1,11.0,0,0,1,2,0,0,1,2,4,29,4,0,2,0.07665982203969883
5,13.0,0,0,2,2,0,0,1,2,4,29,5,0,2,0.07665982203969883
2,5.0,0,2,3,2,0,1,0,2,4,29,6,0,2,0.07665982203969883
2,12.0,1,1,0,0,0,0,0,0,5,36,1,0,3,0.07665982203969883
5,14.0,1,1,0,1,0,0,0,0,5,36,2,0,3,0.07665982203969883
5,14.0,1,1,0,2,0,0,0,0,5,36,3,0,3,0.07665982203969883
5,14.0,0,0,0,0,0,0,0,1,5,37,1,0,3,0.07665982203969883
4,13.0,0,0,0,0,0,0,1,1,5,38,1,0,3,0.07665982203969883
2,6.0,0,2,1,0,0,0,1,1,5,38,2,0,3,0.07665982203969883
1,12.0,0,2,0,0,1,0,1,1,5,39,1,0,3,0.07665982203969883
1,2.0,0,1,0,0,0,1,1,2,5,40,1,0,3,0.07665982203969883
5,14.0,0,2,0,1,0,1,1,2,5,40,2,0,3,0.07665982203969883
1,2.0,1,1,0,0,1,0,1,2,5,41,1,1,3,0.07665982203969883
1,11.0,1,0,0,1,1,0,1,2,5,41,2,1,3,0.07665982203969883
3,12.0,1,0,1,1,1,0,1,2,5,41,3,1,3,0.07665982203969883
1,11.0,1,0,2,1,1,0,1,2,5,41,4,1,3,0.07665982203969883
3,1.0,1,0,3,1,1,0,1,2,5,41,5,1,3,0.07665982203969883
4,12.0,0,0,0,0,1,1,1,2,5,42,1,1,3,0.07665982203969883
2,12.0,0,0,1,0,1,1,1,2,5,42,2,1,3,0.07665982203969883
2,9.0,0,1,2,0,1,1,1,2,5,42,3,1,3,0.07665982203969883
1,12.0,0,0,2,1,1,1,1,2,5,42,4,1,3,0.07665982203969883
4,1.0,0,1,3,1,1,1,1,2,5,42,5,1,3,0.07665982203969883
2,4.0,0,1,3,2,1,1,1,2,5,42,6,1,3,0.07665982203969883
4,6.0,1,1,0,0,0,0,0,0,6,46,1,1,3,0.07665982203969883
4,7.0,1,2,0,1,0,0,0,0,6,46,2,1,3,0.07665982203969883
1,11.0,0,0,0,0,0,0,0,1,6,47,1,1,3,0.07665982203969883
3,2.0,0,1,1,0,0,0,0,1,6,47,2,1,3,0.07665982203969883
4,13.0,0,2,1,1,0,0,0,1,6,47,3,1,3,0.07665982203969883
4,13.0,1,1,0,0,0,0,0,2,6,48,1,1,3,0.07665982203969883
3,14.0,1,0,0,1,0,0,0,2,6,48,2,1,3,0.07665982203969883
3,1.0,1,1,1,1,0,0,0,2,6,48,3,1,3,0.07665982203969883
4,11.0,1,1,1,2,0,0,0,2,6,48,4,1,3,0.07665982203969883
1,6.0,0,1,0,0,0,0,0,1,7,55,1,1,5,0.07665982203969883
1,8.0,0,2,0,1,0,0,0,1,7,55,2,1,5,0.07665982203969883
4,8.0,0,1,0,0,0,0,0,2,7,56,1,1,5,0.07665982203969883
3,14.0,0,0,0,1,0,0,0,2,7,56,2,1,5,0.07665982203969883
4,13.0,0,0,1,1,0,0,0,2,7,56,3,1,5,0.07665982203969883
3,13.0,0,1,2,1,0,0,0,2,7,56,4,1,5,0.07665982203969883
1,5.0,0,2,2,2,0,0,0,2,7,56,5,1,5,0.07665982203969883
2,14.0,0,0,0,0,0,0,1,2,7,57,1,1,5,0.07665982203969883
3,13.0,0,1,1,0,0,0,1,2,7,57,2,1,5,0.07665982203969883
1,3.0,0,2,1,1,0,0,1,2,7,57,3,1,5,0.07665982203969883
1,8.0,0,1,0,0,0,0,0,0,1,4,1,0,0,0.09034907597535935
4,13.0,0,0,0,1,0,0,0,0,1,4,2,0,0,0.09034907597535935
1,2.0,0,1,1,1,0,0,0,0,1,4,3,0,0,0.09034907597535935
3,14.0,0,0,1,2,0,0,0,0,1,4,4,0,0,0.09034907597535935
2,14.0,0,0,2,2,0,0,0,0,1,4,5,0,0,0.09034907597535935
1,14.0,1,0,0,0,0,0,1,0,1,5,1,0,0,0.09034907597535935
4,13.0,1,0,1,0,0,0,1,0,1,5,2,0,0,0.09034907597535935
1,9.0,1,1,2,0,0,0,1,0,1,5,3,0,0,0.09034907597535935
1,1.0,1,2,2,1,0,0,1,0,1,5,4,0,0,0.09034907597535935
4,8.0,0,2,0,0,0,0,0,0,1,6,1,2,0,0.09034907597535935
2,6.0,1,1,0,0,0,0,0,0,1,7,1,3,0,0.09034907597535935
2,14.0,1,0,0,1,0,0,0,0,1,7,2,3,0,0.09034907597535935
4,11.0,1,0,1,1,0,0,0,0,1,7,3,3,0,0.09034907597535935
2,14.0,1,0,2,1,0,0,0,0,1,7,4,3,0,0.09034907597535935
1,12.0,1,0,3,1,0,0,0,0,1,7,5,3,0,0.09034907597535935
5,9.0,1,1,0,0,0,0,1,0,1,8,1,3,0,0.09034907597535935
5,14.0,1,1,0,1,0,0,1,0,1,8,2,3,0,0.09034907597535935
1,12.0,1,0,0,2,0,0,1,0,1,8,3,3,0,0.09034907597535935
5,9.0,1,2,1,2,0,0,1,0,1,8,4,3,0,0.09034907597535935
1,1.0,0,1,0,0,0,0,1,1,1,9,1,3,0,0.09034907597535935
2,4.0,0,1,0,1,0,0,1,1,1,9,2,3,0,0.09034907597535935
4,11.0,0,2,0,2,0,0,1,1,1,9,3,3,0,0.09034907597535935
1,11.0,0,1,0,0,0,1,1,2,1,11,1,3,0,0.09034907597535935
4,11.0,0,0,0,1,0,1,1,2,1,11,2,3,0,0.09034907597535935
2,7.0,0,2,1,1,0,1,1,2,1,11,3,3,0,0.09034907597535935
1,14.0,1,1,0,0,0,0,0,0,2,16,1,3,0,0.09034907597535935
2,14.0,1,0,0,1,0,0,0,0,2,16,2,3,0,0.09034907597535935
2,14.0,1,1,1,1,0,0,0,0,2,16,3,3,0,0.09034907597535935
1,12.0,1,0,1,2,0,0,0,0,2,16,4,3,0,0.09034907597535935
2,14.0,1,1,2,2,0,0,0,0,2,16,5,3,0,0.09034907597535935
4,13.0,1,0,2,2,0,0,0,0,2,16,6,3,0,0.09034907597535935
2,14.0,1,1,3,2,0,0,0,0,2,16,7,3,0,0.09034907597535935
1,6.0,1,1,3,2,0,0,0,0,2,16,8,3,0,0.09034907597535935
1,2.0,1,2,3,2,0,0,0,0,2,16,9,3,0,0.09034907597535935
1,11.0,0,0,0,0,0,0,0,1,2,17,1,3,0,0.09034907597535935
2,9.0,0,1,1,0,0,0,0,1,2,17,2,3,0,0.09034907597535935
3,14.0,0,0,1,1,0,0,0,1,2,17,3,3,0,0.09034907597535935
2,13.0,0,0,2,1,0,0,0,1,2,17,4,3,0,0.09034907597535935
4,11.0,0,0,3,1,0,0,0,1,2,17,5,3,0,0.09034907597535935
2,6.0,1,1,0,0,0,0,1,1,2,18,1,3,0,0.09034907597535935
1,5.0,1,1,0,1,0,0,1,1,2,18,2,3,0,0.09034907597535935
1,12.0,1,0,0,2,0,0,1,1,2,18,3,3,0,0.09034907597535935
2,14.0,1,0,1,2,0,0,1,1,2,18,4,3,0,0.09034907597535935
2,14.0,1,0,2,2,0,0,0,2,2,18,5,3,0,0.09034907597535935
3,5.0,1,1,3,2,0,0,0,2,2,18,6,3,0,0.09034907597535935
3,14.0,0,0,0,0,0,0,0,0,3,23,1,3,0,0.09034907597535935
3,14.0,0,1,1,0,0,0,0,0,3,23,2,3,0,0.09034907597535935
4,4.0,0,1,1,1,0,0,0,0,3,23,3,3,0,0.09034907597535935
3,13.0,0,2,1,2,0,0,0,0,3,23,4,3,0,0.09034907597535935
1,14.0,1,0,0,0,0,0,0,1,3,24,1,3,0,0.09034907597535935
3,8.0,1,1,1,0,0,0,0,1,3,24,2,3,0,0.09034907597535935
5,7.0,1,1,1,1,0,0,0,1,3,24,3,3,0,0.09034907597535935
5,8.0,1,2,1,2,0,0,0,1,3,24,4,3,0,0.09034907597535935
2,14.0,1,0,0,0,0,0,0,2,3,25,1,3,0,0.09034907597535935
4,14.0,1,0,1,0,0,0,0,2,3,25,2,3,0,0.09034907597535935
2,9.0,1,2,2,0,0,0,0,2,3,25,3,3,0,0.09034907597535935
4,13.0,0,1,0,0,0,0,0,0,4,32,1,3,1,0.09034907597535935
3,13.0,0,2,0,1,0,0,0,0,4,32,2,3,1,0.09034907597535935
2,6.0,1,2,0,0,0,0,1,0,4,33,1,3,1,0.09034907597535935
1,11.0,0,1,0,0,0,1,0,1,4,34,1,3,1,0.09034907597535935
4,11.0,0,1,0,1,0,1,0,1,4,34,2,3,1,0.09034907597535935
1,1.0,0,1,0,2,0,1,0,1,4,34,3,3,1,0.09034907597535935
2,9.0,1,2,0,0,0,1,0,2,4,35,1,3,1,0.09034907597535935
2,5.0,0,1,0,0,0,0,1,2,4,36,1,4,1,0.09034907597535935
1,13.0,0,0,0,1,0,0,1,2,4,36,2,4,1,0.09034907597535935
1,11.0,0,0,1,1,0,0,1,2,4,36,3,4,1,0.09034907597535935
3,4.0,0,2,2,1,0,0,1,2,4,36,4,4,1,0.09034907597535935
4,14.0,1,1,0,0,0,1,1,2,4,37,1,4,1,0.09034907597535935
2,14.0,1,0,0,1,0,1,1,2,4,37,2,4,1,0.09034907597535935
3,14.0,1,0,1,1,0,1,1,2,4,37,3,4,1,0.09034907597535935
2,9.0,1,1,2,1,0,1,1,2,4,37,4,4,1,0.09034907597535935
4,2.0,1,1,2,2,0,1,1,2,4,37,5,4,1,0.09034907597535935
1,12.0,1,0,2,2,0,1,1,2,4,37,6,4,1,0.09034907597535935
3,11.0,1,1,3,2,0,1,1,2,4,37,7,4,1,0.09034907597535935
1,14.0,1,0,3,2,0,1,1,2,4,37,8,4,1,0.09034907597535935
3,14.0,0,0,0,0,1,1,1,2,4,38,1,4,1,0.09034907597535935
2,11.0,0,0,1,0,1,1,1,2,4,38,2,4,1,0.09034907597535935
1,7.0,0,1,2,0,1,1,1,2,4,38,3,4,1,0.09034907597535935
3,8.0,0,1,2,1,1,1,1,2,4,38,4,4,1,0.09034907597535935
1,4.0,0,1,2,2,1,1,1,2,4,38,5,4,1,0.09034907597535935
2,8.0,0,2,2,2,1,1,1,2,4,38,6,4,1,0.09034907597535935
2,14.0,1,0,0,0,0,0,0,0,5,43,1,4,1,0.09034907597535935
1,14.0,1,0,1,0,0,0,0,0,5,43,2,4,1,0.09034907597535935
2,9.0,1,1,2,0,0,0,0,0,5,43,3,4,1,0.09034907597535935
2,14.0,1,1,2,1,0,0,0,0,5,43,4,4,1,0.09034907597535935
3,14.0,1,1,2,2,0,0,0,0,5,43,5,4,1,0.09034907597535935
1,12.0,1,0,0,0,0,0,0,1,5,44,1,4,1,0.09034907597535935
1,8.0,1,1,1,0,0,0,0,1,5,44,2,4,1,0.09034907597535935
5,9.0,1,1,1,1,0,0,0,1,5,44,3,4,1,0.09034907597535935
1,14.0,1,1,1,2,0,0,0,1,5,44,4,4,1,0.09034907597535935
2,4.0,0,1,0,0,0,0,0,2,5,45,1,4,1,0.09034907597535935
2,7.0,0,1,0,1,0,0,0,2,5,45,2,4,1,0.09034907597535935
1,11.0,0,1,0,2,0,0,0,2,5,45,3,4,1,0.09034907597535935
2,14.0,1,0,0,0,0,0,0,0,1,1,1,0,0,0.10403832991101986
2,9.0,1,1,1,0,0,0,0,0,1,1,2,0,0,0.10403832991101986
1,14.0,1,1,1,1,0,0,0,0,1,1,3,0,0,0.10403832991101986
2,14.0,1,0,1,2,0,0,0,0,1,1,4,0,0,0.10403832991101986
3,11.0,1,1,2,2,0,0,0,0,1,1,5,0,0,0.10403832991101986
1,3.0,1,1,2,2,0,0,0,0,1,1,6,0,0,0.10403832991101986
1,12.0,1,0,2,2,0,0,0,0,1,1,7,0,0,0.10403832991101986
2,14.0,1,1,3,2,0,0,0,0,1,1,8,0,0,0.10403832991101986
1,5.0,0,1,0,0,0,0,0,1,1,2,1,0,0,0.10403832991101986
1,12.0,0,1,0,1,0,0,0,1,1,2,2,0,0,0.10403832991101986
2,14.0,0,1,0,2,0,0,0,1,1,2,3,0,0,0.10403832991101986
1,11.0,0,0,0,2,0,0,0,1,1,2,4,0,0,0.10403832991101986
2,13.0,0,0,1,2,0,0,0,1,1,2,5,0,0,0.10403832991101986
3,11.0,0,0,2,2,0,0,0,1,1,2,6,0,0,0.10403832991101986
4,5.0,0,2,3,2,0,0,0,1,1,2,7,0,0,0.10403832991101986
1,12.0,1,1,0,0,0,0,0,2,1,3,1,0,0,0.10403832991101986
1,4.0,1,2,0,1,0,0,0,2,1,3,2,0,0,0.10403832991101986
2,13.0,0,1,0,0,0,0,0,0,2,8,1,0,0,0.10403832991101986
4,11.0,0,0,0,1,0,0,0,0,2,8,2,0,0,0.10403832991101986
4,13.0,0,1,1,1,0,0,0,0,2,8,3,0,0,0.10403832991101986
4,4.0,0,1,1,2,0,0,0,0,2,8,4,0,0,0.10403832991101986
1,11.0,1,1,0,0,0,0,0,1,2,9,1,0,0,0.10403832991101986
1,12.0,1,0,0,1,0,0,0,1,2,9,2,0,0,0.10403832991101986
2,9.0,1,1,1,1,0,0,0,1,2,9,3,0,0,0.10403832991101986
4,12.0,1,0,1,2,0,0,0,1,2,9,4,0,0,0.10403832991101986
1,11.0,1,1,2,2,0,0,0,1,2,9,5,0,0,0.10403832991101986
2,14.0,1,0,2,2,0,0,0,1,2,9,6,0,0,0.10403832991101986
1,12.0,1,2,3,2,0,0,0,1,2,9,7,0,0,0.10403832991101986
1,8.0,0,1,0,0,0,0,1,1,2,10,1,0,0,0.10403832991101986
1,8.0,0,1,0,1,0,0,1,1,2,10,2,0,0,0.10403832991101986
4,11.0,0,0,0,2,0,0,1,1,2,10,3,0,0,0.10403832991101986
1,11.0,0,1,1,2,0,0,1,1,2,10,4,0,0,0.10403832991101986
2,14.0,1,1,0,0,0,0,1,2,2,11,1,0,0,0.10403832991101986
1,14.0,1,0,0,1,0,0,1,2,2,11,2,0,0,0.10403832991101986
2,14.0,1,0,1,1,0,0,1,2,2,11,3,0,0,0.10403832991101986
1,3.0,1,2,2,1,0,0,1,2,2,11,4,0,0,0.10403832991101986
1,2.0,1,1,0,0,0,0,0,0,3,17,1,0,1,0.10403832991101986
1,9.0,1,0,0,1,0,0,0,0,3,17,2,0,1,0.10403832991101986
1,6.0,1,1,1,1,0,0,0,0,3,17,3,0,1,0.10403832991101986
1,12.0,1,1,1,2,0,0,0,0,3,17,4,0,1,0.10403832991101986
1,11.0,0,0,0,0,0,0,0,1,3,18,1,0,1,0.10403832991101986
1,7.0,0,1,1,0,0,0,0,1,3,18,2,0,1,0.10403832991101986
3,14.0,0,1,1,1,0,0,0,1,3,18,3,0,1,0.10403832991101986
1,12.0,0,0,1,2,0,0,0,1,3,18,4,0,1,0.10403832991101986
2,6.0,0,2,2,2,0,0,0,1,3,18,5,0,1,0.10403832991101986
2,14.0,1,1,0,0,0,0,1,1,3,19,1,0,1,0.10403832991101986
4,6.0,1,1,0,1,0,0,1,1,3,19,2,0,1,0.10403832991101986
1,12.0,1,0,0,2,0,0,1,1,3,19,3,0,1,0.10403832991101986
4,13.0,1,1,1,2,0,0,1,1,3,19,4,0,1,0.10403832991101986
2,5.0,1,1,1,2,0,0,1,1,3,19,5,0,1,0.10403832991101986
3,5.0,1,2,1,2,0,0,1,1,3,19,6,0,1,0.10403832991101986
2,13.0,0,0,0,0,0,1,1,1,3,20,1,0,1,0.10403832991101986
3,4.0,0,2,1,0,0,1,1,1,3,20,2,0,1,0.10403832991101986
1,3.0,1,1,0,0,0,0,0,0,4,24,1,0,1,0.10403832991101986
1,14.0,1,0,0,1,0,0,0,0,4,24,2,0,1,0.10403832991101986
5,14.0,1,1,1,1,0,0,0,0,4,24,3,0,1,0.10403832991101986
1,12.0,1,0,1,2,0,0,0,0,4,24,4,0,1,0.10403832991101986
1,12.0,1,1,2,2,0,0,0,0,4,24,5,0,1,0.10403832991101986
5,8.0,0,2,0,0,0,0,0,1,4,25,1,0,1,0.10403832991101986
1,5.0,1,1,0,0,0,0,0,2,4,26,1,0,1,0.10403832991101986
1,2.0,1,1,0,1,0,0,0,2,4,26,2,0,1,0.10403832991101986
5,14.0,1,0,0,2,0,0,0,2,4,26,3,0,1,0.10403832991101986
2,14.0,1,1,1,2,0,0,0,2,4,26,4,0,1,0.10403832991101986
1,3.0,1,2,1,2,0,0,0,2,4,26,5,0,1,0.10403832991101986
4,11.0,0,0,0,0,0,0,0,0,5,42,1,0,11,0.10403832991101986
4,2.0,0,1,1,0,0,0,0,0,5,42,2,0,11,0.10403832991101986
2,11.0,0,0,1,1,0,0,0,0,5,42,3,0,11,0.10403832991101986
1,11.0,0,0,2,1,0,0,0,0,5,42,4,0,11,0.10403832991101986
1,5.0,0,1,3,1,0,0,0,0,5,42,5,0,11,0.10403832991101986
1,2.0,0,2,3,2,0,0,0,0,5,42,6,0,11,0.10403832991101986
1,12.0,1,0,0,0,0,0,0,1,5,43,1,0,11,0.10403832991101986
1,2.0,1,1,1,0,0,0,0,1,5,43,2,0,11,0.10403832991101986
1,5.0,1,2,1,1,0,0,0,1,5,43,3,0,11,0.10403832991101986
1,11.0,1,0,0,0,0,0,0,2,5,44,1,0,11,0.10403832991101986
1,2.0,1,1,1,0,0,0,0,2,5,44,2,0,11,0.10403832991101986
1,9.0,1,2,1,1,0,0,0,2,5,44,3,0,11,0.10403832991101986
1,11.0,0,0,0,0,0,0,0,0,6,48,1,0,11,0.10403832991101986
3,8.0,0,1,1,0,0,0,0,0,6,48,2,0,11,0.10403832991101986
1,2.0,0,1,1,1,0,0,0,0,6,48,3,0,11,0.10403832991101986
1,11.0,0,0,1,2,0,0,0,0,6,48,4,0,11,0.10403832991101986
3,8.0,0,2,2,2,0,0,0,0,6,48,5,0,11,0.10403832991101986
4,3.0,1,0,0,0,0,0,1,0,6,49,1,0,11,0.10403832991101986
2,9.0,1,2,1,0,0,0,1,0,6,49,2,0,11,0.10403832991101986
