,IDfg,Name,Age,PA,AVG,BB%,K%,BB/K,OBP,SLG,Spd,wRAA,wFB/C,wSL/C,wCT/C,wCB/C,wCH/C,wSF/C,wKN/C,O-Swing%,Z-Swing%,Swing%,O-Contact%,Z-Contact%,Contact%,Zone%,F-Strike%,SwStr%
204,2967,Tommy Pham,33,561,0.229,0.139,0.228,0.61,0.34,0.383,5.0,1.8,0.42,-1.01,0.81,-0.22,-0.57,8.11,,0.193,0.626,0.382,0.5870000000000001,0.862,0.784,0.436,0.551,0.083
267,13769,Adalberto Mondesi,25,136,0.23,0.044000000000000004,0.316,0.14,0.271,0.452,8.6,-0.9,-0.25,-1.38,4.9,-0.62,-2.4,-1.26,,0.38799999999999996,0.846,0.586,0.45,0.7829999999999999,0.657,0.431,0.654,0.201
219,15941,Austin Nola,31,194,0.272,0.07200000000000001,0.098,0.74,0.34,0.376,1.3,0.2,-0.57,-0.15,3.24,1.55,2.21,4.42,11.0,0.21600000000000003,0.7240000000000001,0.45,0.753,0.9390000000000001,0.8909999999999999,0.46,0.608,0.049
203,12325,Jace Peterson,31,302,0.247,0.126,0.225,0.56,0.348,0.367,5.3,1.0,1.66,-0.4,-1.64,0.36,-2.57,-5.77,,0.239,0.603,0.4,0.517,0.867,0.7509999999999999,0.44299999999999995,0.5660000000000001,0.1
339,7007,Yadier Molina,38,473,0.252,0.051,0.16699999999999998,0.3,0.297,0.37,2.8,-9.7,-1.17,-0.6,-4.0,2.32,0.26,-7.33,,0.429,0.773,0.57,0.6940000000000001,0.84,0.775,0.41200000000000003,0.725,0.128
329,18721,Guillermo Heredia,30,347,0.22,0.092,0.233,0.4,0.311,0.354,2.2,-6.4,0.38,-3.08,0.09,-0.73,1.95,2.68,,0.295,0.77,0.488,0.519,0.8809999999999999,0.752,0.40700000000000003,0.597,0.121
336,13499,Tom Murphy,30,325,0.202,0.12300000000000001,0.305,0.4,0.304,0.35,1.3,-6.3,0.13,-0.6,-2.19,-0.43,-1.61,-9.51,,0.27399999999999997,0.682,0.44299999999999995,0.526,0.78,0.688,0.413,0.606,0.138
383,16417,Sergio Alcantara,24,255,0.205,0.11800000000000001,0.29,0.41,0.303,0.327,6.2,-7.5,-0.98,0.52,-3.5,-1.49,1.39,1.35,,0.235,0.6509999999999999,0.423,0.522,0.812,0.723,0.451,0.58,0.11699999999999999
456,16930,Jonah Heim,26,285,0.196,0.053,0.204,0.26,0.239,0.358,2.8,-13.7,-1.75,0.62,-4.01,-1.19,0.14,-6.7,,0.319,0.7559999999999999,0.5,0.7140000000000001,0.865,0.8079999999999999,0.414,0.6,0.096
147,12164,Miguel Sano,28,532,0.223,0.111,0.344,0.32,0.312,0.466,2.3,7.5,2.15,-1.15,-2.15,-0.86,-2.23,-2.69,,0.294,0.685,0.446,0.43,0.8009999999999999,0.652,0.389,0.607,0.155
168,13836,Matt Duffy,30,322,0.287,0.078,0.196,0.4,0.357,0.381,4.7,3.4,-0.41,1.05,-0.13,1.65,-1.36,-10.98,,0.253,0.631,0.424,0.705,0.9359999999999999,0.861,0.452,0.596,0.059000000000000004
209,10762,Corey Dickerson,32,365,0.271,0.068,0.18600000000000003,0.37,0.326,0.408,5.6,0.9,-0.77,3.45,-0.32,2.82,0.18,-10.67,,0.401,0.755,0.5429999999999999,0.768,0.81,0.7909999999999999,0.4,0.5670000000000001,0.113
330,3298,Charlie Culberson,32,271,0.243,0.063,0.23600000000000002,0.27,0.296,0.381,5.5,-5.0,-0.74,-1.64,0.75,0.41,1.51,-4.78,,0.374,0.7290000000000001,0.524,0.563,0.8140000000000001,0.711,0.423,0.642,0.152
457,13755,Tomas Nido,27,161,0.222,0.031,0.273,0.11,0.261,0.327,4.7,-8.0,-1.22,-0.96,0.57,-5.18,-5.57,16.59,,0.534,0.858,0.653,0.5870000000000001,0.701,0.642,0.369,0.727,0.23399999999999999
462,10847,Andrelton Simmons,31,451,0.223,0.071,0.13699999999999998,0.52,0.283,0.274,2.1,-23.3,-1.89,-1.5,-1.18,-0.89,-2.04,-2.15,,0.32299999999999995,0.615,0.446,0.782,0.892,0.846,0.42200000000000004,0.619,0.069
45,15279,Garrett Cooper,30,250,0.284,0.12,0.272,0.44,0.38,0.465,2.9,10.9,1.11,-0.87,3.89,3.77,0.43,-2.82,,0.305,0.6809999999999999,0.45899999999999996,0.657,0.838,0.767,0.408,0.568,0.107
185,19260,Jake Fraley,26,265,0.21,0.174,0.268,0.65,0.352,0.369,3.9,1.8,-0.61,-0.15,0.74,0.27,4.9,-0.25,,0.214,0.657,0.39799999999999996,0.579,0.813,0.74,0.415,0.547,0.10400000000000001
255,10681,Gio Urshela,29,442,0.267,0.045,0.247,0.18,0.301,0.419,2.8,-1.9,0.24,-1.88,0.49,1.23,-0.72,-0.24,,0.39899999999999997,0.728,0.539,0.6609999999999999,0.85,0.769,0.425,0.633,0.124
313,12434,Kevin Pillar,32,347,0.231,0.032,0.233,0.14,0.277,0.415,4.7,-5.0,0.79,-1.39,-1.76,-2.21,-0.12,-3.11,,0.395,0.713,0.524,0.625,0.879,0.765,0.40399999999999997,0.5710000000000001,0.12300000000000001
284,19844,Abraham Toro,24,375,0.239,0.083,0.14400000000000002,0.57,0.315,0.373,3.6,-3.6,-0.36,-1.94,5.37,2.97,-1.28,-1.37,20.16,0.337,0.6679999999999999,0.479,0.76,0.9,0.8440000000000001,0.431,0.603,0.075
315,20202,Brandon Marsh,23,260,0.254,0.077,0.35,0.22,0.317,0.356,6.5,-3.9,0.47,-2.08,5.52,-0.52,-2.68,-5.79,,0.307,0.642,0.452,0.449,0.836,0.687,0.43200000000000005,0.642,0.142
346,13743,Max Fried,27,67,0.273,0.06,0.26899999999999996,0.22,0.322,0.327,1.8,-1.4,-0.33,-1.42,-0.28,-1.92,-0.4,1.91,,0.267,0.602,0.446,0.516,0.775,0.703,0.534,0.597,0.133
388,19950,Andres Gimenez,22,210,0.218,0.052000000000000005,0.257,0.2,0.282,0.351,6.2,-6.4,-1.16,3.56,-5.52,-0.01,0.44,-5.86,,0.444,0.745,0.568,0.584,0.825,0.7140000000000001,0.41100000000000003,0.633,0.162
148,12775,Brad Miller,31,377,0.227,0.11900000000000001,0.297,0.4,0.321,0.453,5.1,5.3,0.58,0.01,0.25,-1.91,-0.09,0.82,21.7,0.282,0.6920000000000001,0.45799999999999996,0.569,0.79,0.7120000000000001,0.428,0.594,0.132
136,17548,Taylor Ward,27,237,0.25,0.084,0.23199999999999998,0.36,0.332,0.438,2.8,3.7,-0.88,3.55,4.82,-2.24,-2.79,3.12,,0.292,0.6859999999999999,0.47,0.593,0.8490000000000001,0.762,0.452,0.6459999999999999,0.11199999999999999
151,22581,Alejandro Kirk,22,189,0.242,0.10099999999999999,0.11599999999999999,0.86,0.328,0.436,0.9,2.5,-0.79,1.18,-0.34,5.84,-1.72,-3.32,,0.284,0.654,0.44799999999999995,0.746,0.862,0.821,0.444,0.6459999999999999,0.08
217,12155,Eddie Rosario,29,412,0.259,0.063,0.14800000000000002,0.43,0.305,0.435,5.1,0.5,0.46,0.86,-5.8,2.65,-0.99,-3.07,,0.384,0.7709999999999999,0.534,0.777,0.858,0.8220000000000001,0.387,0.575,0.095
243,4418,Jed Lowrie,37,512,0.245,0.096,0.21100000000000002,0.45,0.318,0.398,1.3,-1.4,0.3,0.86,-1.43,-1.31,0.12,-3.52,,0.256,0.73,0.465,0.607,0.855,0.779,0.442,0.58,0.10300000000000001
257,4579,Starlin Castro,31,346,0.283,0.075,0.179,0.42,0.333,0.375,1.0,-1.7,0.16,-0.07,-3.04,-0.06,1.73,-3.48,,0.309,0.657,0.461,0.653,0.889,0.8,0.43700000000000006,0.607,0.092
276,14350,Raimel Tapia,27,533,0.273,0.075,0.131,0.57,0.327,0.372,5.5,-4.3,0.02,-1.14,0.41,1.85,1.33,2.38,,0.36700000000000005,0.6970000000000001,0.51,0.787,0.927,0.87,0.436,0.589,0.066
319,14773,Yu Chang,25,251,0.228,0.044000000000000004,0.275,0.16,0.267,0.426,5.4,-4.2,-0.14,-1.68,-0.84,-0.46,1.57,6.84,,0.336,0.727,0.501,0.5429999999999999,0.871,0.743,0.42100000000000004,0.618,0.128
353,15038,German Marquez,26,60,0.264,0.0,0.217,0.0,0.264,0.415,1.4,-1.3,-2.14,2.18,0.54,0.03,5.5,,,0.667,0.5770000000000001,0.623,0.667,0.8,0.727,0.491,0.833,0.17
341,24618,Ryan Jeffers,24,293,0.199,0.075,0.369,0.2,0.27,0.401,2.3,-6.1,-0.45,-1.49,1.25,-1.49,0.65,-1.27,,0.327,0.69,0.46299999999999997,0.5489999999999999,0.797,0.688,0.376,0.625,0.14400000000000002
358,12092,Niko Goodrum,29,325,0.214,0.08900000000000001,0.32899999999999996,0.27,0.292,0.359,6.5,-7.6,0.71,-0.73,-4.35,-1.58,-1.55,-3.98,,0.33,0.69,0.484,0.545,0.75,0.67,0.428,0.618,0.16
362,12158,Austin Barnes,31,225,0.215,0.08900000000000001,0.249,0.36,0.299,0.345,3.2,-5.5,-1.5,-1.57,5.18,-0.2,0.71,4.43,,0.257,0.675,0.44,0.633,0.8220000000000001,0.76,0.439,0.569,0.106
408,11400,Ronald Torreyes,28,344,0.242,0.055,0.11900000000000001,0.46,0.286,0.346,2.8,-11.5,-1.97,-0.89,4.16,0.05,-1.09,-9.51,-3.37,0.361,0.716,0.526,0.7609999999999999,0.9309999999999999,0.868,0.46399999999999997,0.645,0.069
412,17992,David Fletcher,27,665,0.262,0.047,0.09,0.52,0.297,0.324,5.2,-22.7,-1.27,0.5,1.92,-3.04,-1.54,-0.32,,0.327,0.613,0.46299999999999997,0.835,0.961,0.914,0.475,0.654,0.04
64,21558,Matt Vierling,24,77,0.324,0.052000000000000005,0.26,0.2,0.364,0.479,7.1,2.6,-0.31,-0.94,-2.41,7.4,5.98,0.64,,0.293,0.632,0.447,0.625,0.884,0.7909999999999999,0.45299999999999996,0.662,0.09300000000000001
140,19977,Tres Barrera,26,107,0.264,0.11199999999999999,0.20600000000000002,0.55,0.374,0.385,2.4,1.6,1.25,-0.88,-11.11,0.78,6.01,-4.96,,0.297,0.7390000000000001,0.496,0.574,0.892,0.787,0.451,0.6729999999999999,0.106
171,15149,Trey Mancini,29,616,0.255,0.083,0.23199999999999998,0.36,0.326,0.432,2.1,5.8,-0.08,0.51,1.3,-0.29,-0.44,-2.01,,0.341,0.665,0.47,0.616,0.83,0.736,0.397,0.565,0.124
216,21454,Lars Nootbaar,23,124,0.239,0.105,0.226,0.46,0.317,0.422,5.0,0.2,-1.33,3.75,-0.49,-0.19,1.52,2.87,,0.213,0.617,0.392,0.6609999999999999,0.8140000000000001,0.768,0.44299999999999995,0.565,0.091
200,3516,Eric Hosmer,31,565,0.269,0.085,0.175,0.48,0.337,0.395,2.3,2.4,0.49,-0.9,0.22,0.73,0.91,-3.86,,0.342,0.6920000000000001,0.483,0.6559999999999999,0.8859999999999999,0.7879999999999999,0.402,0.614,0.102
213,8418,Ehire Adrianza,31,209,0.247,0.1,0.201,0.5,0.327,0.401,4.0,0.3,-0.32,0.24,1.15,-0.2,1.1,3.48,,0.253,0.6829999999999999,0.44799999999999995,0.617,0.888,0.805,0.45399999999999996,0.56,0.087
277,15730,Tyler Wade,26,145,0.268,0.11,0.255,0.43,0.354,0.323,8.1,-1.2,-0.41,1.45,-4.07,0.86,-1.49,1.32,,0.225,0.682,0.425,0.6459999999999999,0.7879999999999999,0.745,0.43700000000000006,0.552,0.10800000000000001
300,21501,Trevor Larnach,24,301,0.223,0.10300000000000001,0.34600000000000003,0.3,0.322,0.35,2.3,-3.5,1.17,-1.11,-2.29,-0.17,-2.04,-2.97,,0.278,0.669,0.43799999999999994,0.382,0.777,0.629,0.41,0.5579999999999999,0.163
333,7739,Travis d'Arnaud,32,229,0.22,0.07400000000000001,0.231,0.32,0.284,0.388,1.1,-4.5,-1.63,-0.08,-3.29,2.72,2.23,-3.47,,0.312,0.772,0.518,0.593,0.8740000000000001,0.7809999999999999,0.44799999999999995,0.664,0.114
363,15402,Jack Mayfield,30,290,0.218,0.059000000000000004,0.23399999999999999,0.25,0.272,0.387,4.3,-7.2,-1.18,-0.21,0.1,0.37,-0.81,-7.09,,0.387,0.722,0.525,0.6559999999999999,0.87,0.777,0.41100000000000003,0.624,0.11699999999999999
379,13593,Jose Peraza,27,154,0.204,0.057999999999999996,0.16899999999999998,0.35,0.266,0.38,4.2,-4.3,-2.46,2.06,1.88,-1.79,-3.82,-5.96,,0.36200000000000004,0.732,0.511,0.682,0.927,0.823,0.40299999999999997,0.6559999999999999,0.09
416,5517,Kyle Higashioka,31,211,0.181,0.081,0.28,0.29,0.246,0.389,1.0,-7.4,-0.75,-3.3,1.02,-3.2,3.5,-1.11,,0.301,0.7140000000000001,0.466,0.493,0.841,0.705,0.39799999999999996,0.635,0.13699999999999998
410,12180,Jorge Alfaro,28,311,0.244,0.035,0.318,0.11,0.283,0.342,4.7,-10.5,-1.47,-1.17,1.28,-0.46,1.36,5.29,,0.461,0.794,0.591,0.531,0.82,0.6829999999999999,0.392,0.617,0.187
443,16725,Jose Trevino,28,302,0.239,0.04,0.18899999999999997,0.21,0.267,0.34,1.8,-13.3,-0.1,-1.93,-1.62,-0.47,-6.14,-14.45,,0.373,0.624,0.48200000000000004,0.667,0.885,0.789,0.435,0.626,0.102
2,10030,Chris Owings,29,50,0.326,0.14,0.3,0.47,0.42,0.628,7.2,4.8,3.16,1.12,-2.24,12.17,-6.7,85.05,,0.27399999999999997,0.716,0.45899999999999996,0.452,0.7240000000000001,0.629,0.418,0.58,0.17
125,9433,Dustin Garneau,33,68,0.21,0.044000000000000004,0.265,0.17,0.25,0.581,1.4,1.2,2.38,-4.22,9.57,-3.85,-2.31,9.27,,0.316,0.741,0.486,0.655,0.779,0.73,0.4,0.529,0.131
127,18373,Ryan Mountcastle,24,586,0.255,0.07,0.275,0.25,0.309,0.487,3.2,10.0,0.46,0.7,3.43,-0.03,-2.3,-0.49,,0.415,0.774,0.551,0.601,0.7979999999999999,0.706,0.38,0.657,0.162
119,3142,Robinson Chirinos,37,112,0.227,0.08,0.321,0.25,0.324,0.454,3.4,2.0,0.15,-1.95,4.6,-1.25,4.61,3.68,,0.31,0.696,0.483,0.557,0.7709999999999999,0.695,0.44799999999999995,0.616,0.147
105,17710,Matt Beaty,28,234,0.27,0.085,0.188,0.45,0.363,0.402,4.2,4.8,0.39,1.03,-1.97,0.7,2.3,2.3,,0.312,0.652,0.45799999999999996,0.665,0.915,0.8170000000000001,0.428,0.615,0.084
206,17954,Sam Hilliard,27,238,0.215,0.09699999999999999,0.366,0.26,0.294,0.463,6.6,0.7,0.96,-0.96,0.19,0.07,0.76,-6.77,,0.304,0.705,0.47,0.475,0.674,0.598,0.415,0.563,0.18899999999999997
163,16939,Lane Thomas,25,264,0.235,0.14,0.239,0.59,0.341,0.412,5.3,2.8,-0.67,0.19,-0.32,3.44,3.39,6.43,,0.235,0.609,0.39899999999999997,0.6729999999999999,0.879,0.8109999999999999,0.439,0.61,0.075
173,13807,Kevin Plawecki,30,173,0.287,0.069,0.15,0.46,0.349,0.389,0.9,1.6,-0.06,1.76,-2.73,3.24,-1.57,-8.43,,0.3,0.6729999999999999,0.46299999999999997,0.762,0.902,0.851,0.43700000000000006,0.63,0.069
197,19508,Kyle Lewis,25,147,0.246,0.109,0.252,0.43,0.333,0.392,3.3,0.7,0.56,1.4,-4.86,1.76,-2.86,0.11,,0.254,0.763,0.47,0.568,0.735,0.6829999999999999,0.425,0.565,0.149
260,12371,Tommy La Stella,32,242,0.25,0.07400000000000001,0.107,0.69,0.308,0.405,2.1,-1.5,-0.34,1.75,0.8,-1.4,0.5,1.32,,0.249,0.5589999999999999,0.39299999999999996,0.841,0.9179999999999999,0.892,0.46299999999999997,0.57,0.043
271,16947,Derek Hill,25,150,0.259,0.067,0.28,0.24,0.313,0.388,7.1,-1.1,-1.87,-0.85,3.7,2.24,2.49,10.74,,0.33899999999999997,0.7120000000000001,0.493,0.5710000000000001,0.8590000000000001,0.743,0.414,0.6729999999999999,0.127
314,11902,Hanser Alberto,28,255,0.27,0.016,0.102,0.15,0.291,0.402,5.4,-3.8,0.0,-0.83,1.77,2.73,-2.33,-5.5,,0.48700000000000004,0.84,0.632,0.774,0.92,0.8540000000000001,0.41100000000000003,0.6779999999999999,0.092
318,15055,Dom Nunez,26,263,0.189,0.129,0.34600000000000003,0.37,0.293,0.399,4.0,-4.4,1.42,-3.19,-2.01,-0.23,0.5,-4.57,,0.259,0.619,0.409,0.518,0.7979999999999999,0.695,0.418,0.601,0.125
248,16451,Luis Guillorme,26,156,0.265,0.147,0.147,1.0,0.374,0.311,1.4,-0.5,-0.53,1.39,2.52,1.99,-2.95,7.77,,0.255,0.578,0.396,0.8,0.9279999999999999,0.882,0.43700000000000006,0.622,0.047
321,16375,Oscar Mercado,26,238,0.224,0.08800000000000001,0.17600000000000002,0.5,0.3,0.369,5.7,-4.1,0.85,-1.98,-3.73,0.71,1.23,14.3,,0.267,0.731,0.47200000000000003,0.578,0.818,0.742,0.441,0.634,0.122
344,12510,Curt Casali,32,231,0.21,0.113,0.28600000000000003,0.39,0.313,0.35,2.0,-4.8,-0.87,0.25,-4.51,-0.19,1.41,-4.14,,0.24,0.753,0.46,0.46799999999999997,0.836,0.726,0.429,0.632,0.126
377,12859,James McCann,31,412,0.232,0.078,0.27899999999999997,0.28,0.294,0.349,1.8,-11.2,-0.6,-1.13,-1.33,-1.21,-0.83,3.91,,0.35600000000000004,0.7170000000000001,0.5,0.599,0.853,0.7440000000000001,0.397,0.583,0.128
392,12981,Cam Gallagher,28,124,0.25,0.065,0.161,0.4,0.298,0.33,0.9,-3.9,-2.53,1.48,1.36,4.97,-2.69,-1.29,,0.36,0.665,0.49700000000000005,0.7559999999999999,0.946,0.87,0.44799999999999995,0.629,0.065
424,27506,Ha-seong Kim,25,298,0.202,0.07400000000000001,0.23800000000000002,0.31,0.27,0.352,5.5,-11.0,-1.05,-2.7,1.97,1.87,-0.36,-2.39,-1.1,0.26,0.647,0.441,0.6990000000000001,0.852,0.805,0.469,0.685,0.086
133,19966,Bobby Dalbec,26,453,0.24,0.062,0.344,0.18,0.298,0.494,4.6,7.3,-0.59,0.55,-0.02,1.71,2.69,-1.98,-0.96,0.331,0.731,0.504,0.5,0.726,0.642,0.433,0.62,0.18
114,16424,Jordan Luplow,27,193,0.202,0.145,0.295,0.49,0.326,0.454,1.8,3.7,0.18,2.33,3.0,-1.87,-1.16,-5.77,,0.239,0.723,0.434,0.605,0.779,0.721,0.40299999999999997,0.575,0.121
139,21614,Kyle Isbel,24,83,0.276,0.084,0.27699999999999997,0.3,0.337,0.434,8.2,1.3,-0.12,6.72,-7.28,0.97,1.7,-15.05,,0.39799999999999996,0.607,0.486,0.595,0.9390000000000001,0.7759999999999999,0.42100000000000004,0.5660000000000001,0.109
141,7859,Charlie Blackmon,34,582,0.27,0.09300000000000001,0.156,0.59,0.351,0.411,4.3,8.8,0.56,1.85,-2.87,-0.39,0.57,9.0,,0.294,0.695,0.47100000000000003,0.684,0.882,0.813,0.442,0.612,0.08800000000000001
229,18063,Kyle Garlick,29,107,0.232,0.055999999999999994,0.299,0.19,0.28,0.465,4.8,0.0,1.29,-2.87,-2.48,1.77,0.28,,,0.27699999999999997,0.6920000000000001,0.46399999999999997,0.515,0.83,0.726,0.45,0.505,0.127
177,19610,Keibert Ruiz,22,96,0.273,0.063,0.094,0.67,0.333,0.409,1.1,0.8,1.69,0.44,-8.34,2.33,-3.76,-8.66,,0.414,0.6779999999999999,0.518,0.87,0.89,0.8809999999999999,0.39399999999999996,0.667,0.062
263,14551,Anthony Santander,26,438,0.241,0.053,0.231,0.23,0.286,0.433,2.4,-2.9,1.06,-2.25,-1.84,-2.38,-1.78,2.22,,0.36700000000000005,0.72,0.515,0.679,0.841,0.774,0.42,0.591,0.11599999999999999
251,14329,Anthony Alford,26,148,0.233,0.081,0.392,0.21,0.311,0.406,5.0,-0.6,0.07,0.47,2.46,-1.48,-3.66,3.56,,0.32899999999999996,0.7120000000000001,0.474,0.44799999999999995,0.7709999999999999,0.632,0.379,0.615,0.174
236,13768,Travis Jankowski,30,157,0.252,0.14,0.185,0.76,0.364,0.351,7.7,-0.3,0.07,3.68,-0.21,-0.16,0.85,-5.18,2.88,0.212,0.598,0.395,0.769,0.885,0.852,0.473,0.618,0.057999999999999996
279,13419,Christian Walker,30,445,0.244,0.085,0.23800000000000002,0.36,0.315,0.382,2.3,-3.9,-0.02,-1.13,-1.79,0.57,0.58,-8.03,,0.322,0.8340000000000001,0.537,0.598,0.8290000000000001,0.7490000000000001,0.42,0.645,0.135
343,9774,Christian Vazquez,30,498,0.258,0.066,0.16899999999999998,0.39,0.308,0.352,3.9,-10.3,-0.47,-2.29,3.77,-0.18,-1.33,3.26,0.07,0.331,0.66,0.47100000000000003,0.775,0.8909999999999999,0.8440000000000001,0.42700000000000005,0.639,0.073
371,12037,Jon Berti,31,271,0.21,0.11800000000000001,0.225,0.52,0.311,0.313,5.5,-7.2,-0.85,-1.35,0.77,3.61,-3.06,29.02,,0.239,0.6579999999999999,0.42200000000000004,0.621,0.89,0.804,0.43700000000000006,0.594,0.083
401,20352,Ernie Clement,25,133,0.231,0.053,0.14300000000000002,0.37,0.285,0.339,2.6,-4.4,-1.41,-2.0,-0.19,4.49,-4.08,-1.93,,0.355,0.639,0.48,0.7609999999999999,0.895,0.84,0.439,0.647,0.077
382,22458,Taylor Walls,24,176,0.211,0.131,0.278,0.47,0.314,0.296,3.3,-5.2,-1.26,-0.52,1.82,0.73,-1.27,-2.63,,0.22399999999999998,0.63,0.40700000000000003,0.7170000000000001,0.8009999999999999,0.7759999999999999,0.45,0.602,0.091
519,14765,Julio Urias,24,70,0.203,0.0,0.314,0.0,0.217,0.237,2.1,-6.6,-3.87,-2.66,1.28,-6.92,5.64,,,0.488,0.631,0.5529999999999999,0.633,0.862,0.752,0.456,0.8140000000000001,0.13699999999999998
74,19901,Gavin Sheets,25,179,0.25,0.08900000000000001,0.223,0.4,0.324,0.506,1.2,5.5,0.64,-2.67,2.82,0.83,2.86,-0.75,,0.318,0.6629999999999999,0.462,0.68,0.893,0.807,0.418,0.5589999999999999,0.08900000000000001
145,14811,Luke Voit,30,241,0.239,0.087,0.307,0.28,0.328,0.437,2.1,3.5,0.63,0.8,-2.22,-1.24,-3.08,-4.77,,0.33,0.7809999999999999,0.517,0.425,0.7190000000000001,0.609,0.41600000000000004,0.631,0.20199999999999999
210,17484,Eloy Jimenez,24,231,0.249,0.069,0.247,0.28,0.303,0.437,0.9,0.5,1.71,0.44,-1.19,-2.4,-4.03,-13.28,,0.395,0.7559999999999999,0.526,0.55,0.8109999999999999,0.6859999999999999,0.36200000000000004,0.6409999999999999,0.165
205,19892,Pavin Smith,25,545,0.267,0.077,0.19399999999999998,0.4,0.328,0.404,3.6,1.7,-0.45,-0.83,0.73,-0.83,3.62,4.34,,0.287,0.593,0.42100000000000004,0.7040000000000001,0.922,0.8390000000000001,0.439,0.613,0.068
221,11899,Joc Pederson,29,481,0.238,0.081,0.243,0.33,0.31,0.422,3.4,0.4,0.7,-2.94,3.54,-0.3,0.78,-3.75,,0.35100000000000003,0.679,0.485,0.662,0.835,0.762,0.41,0.607,0.11599999999999999
244,15905,Luis Torrens,25,378,0.243,0.07400000000000001,0.262,0.28,0.299,0.431,2.3,-1.0,0.47,-0.97,-1.34,1.12,-1.66,-1.71,,0.309,0.6459999999999999,0.45299999999999996,0.636,0.8109999999999999,0.743,0.42700000000000005,0.614,0.11599999999999999
264,20325,Alex Kirilloff,23,231,0.251,0.061,0.225,0.27,0.299,0.423,3.0,-1.5,1.23,-0.66,0.28,-1.69,-2.42,6.98,,0.40700000000000003,0.7390000000000001,0.547,0.648,0.831,0.753,0.423,0.602,0.135
253,21635,Nick Maton,24,131,0.256,0.076,0.298,0.26,0.323,0.385,6.1,-0.6,0.72,0.96,0.59,-2.24,-1.64,11.69,,0.326,0.7020000000000001,0.506,0.506,0.797,0.6990000000000001,0.479,0.6559999999999999,0.152
222,21622,Jake McCarthy,23,70,0.22,0.114,0.32899999999999996,0.35,0.333,0.373,5.2,0.0,2.96,-1.96,-2.69,-2.22,-0.5,-1.69,,0.262,0.703,0.447,0.395,0.735,0.619,0.418,0.5429999999999999,0.17
308,15487,Victor Reyes,26,220,0.258,0.036000000000000004,0.25,0.15,0.284,0.416,7.1,-2.9,-0.23,0.19,0.7,0.53,-0.83,5.27,,0.43700000000000006,0.691,0.5429999999999999,0.71,0.825,0.7709999999999999,0.418,0.6679999999999999,0.124
252,17766,D.J. Stewart,27,318,0.204,0.138,0.28,0.49,0.324,0.374,1.5,-1.3,0.14,-1.11,3.4,-2.13,1.57,-4.12,,0.266,0.738,0.46799999999999997,0.51,0.8140000000000001,0.715,0.428,0.607,0.133
283,16357,Pablo Reyes,27,87,0.256,0.10300000000000001,0.172,0.6,0.333,0.359,5.7,-0.8,0.72,-1.74,1.68,2.01,0.04,7.57,,0.27,0.607,0.40700000000000003,0.7190000000000001,0.909,0.8340000000000001,0.40700000000000003,0.598,0.067
280,15794,Yonathan Daza,27,331,0.282,0.063,0.18100000000000002,0.35,0.332,0.355,3.4,-3.0,1.39,-3.1,-1.98,-0.25,-2.4,-1.46,,0.364,0.696,0.5,0.698,0.8959999999999999,0.8109999999999999,0.409,0.61,0.095
334,17273,Jorge Mateo,26,209,0.247,0.043,0.263,0.16,0.293,0.376,5.7,-4.1,-0.38,0.39,-1.24,0.78,-2.97,-7.25,,0.366,0.688,0.501,0.598,0.8240000000000001,0.728,0.42100000000000004,0.584,0.136
350,19262,Garrett Hampson,26,494,0.234,0.067,0.239,0.28,0.289,0.38,7.2,-10.7,-1.03,-1.03,0.03,2.02,-0.12,-4.02,,0.271,0.6459999999999999,0.44299999999999995,0.568,0.877,0.775,0.45799999999999996,0.605,0.1
316,13770,Rob Refsnyder,30,157,0.245,0.10800000000000001,0.255,0.43,0.325,0.338,3.5,-2.4,-0.76,-1.15,-2.58,-0.68,1.2,8.72,,0.221,0.655,0.39899999999999997,0.575,0.8440000000000001,0.757,0.41100000000000003,0.631,0.09699999999999999
515,4930,Jon Lester,37,51,0.167,0.039,0.47100000000000003,0.08,0.2,0.271,0.9,-4.6,-2.39,-0.83,-8.8,-0.59,0.76,-18.65,,0.179,0.588,0.40700000000000003,0.353,0.7859999999999999,0.701,0.556,0.647,0.121
512,8779,Wade Miley,34,59,0.185,0.051,0.22,0.23,0.228,0.241,2.6,-5.1,-1.53,-4.1,-4.52,-5.33,-6.38,,,0.44,0.778,0.606,0.514,0.937,0.78,0.491,0.6779999999999999,0.133
526,17995,Logan Webb,24,53,0.13,0.038,0.396,0.1,0.167,0.283,5.1,-5.4,-4.92,-0.3,-4.91,-5.16,30.2,,,0.484,0.5489999999999999,0.514,0.435,0.8220000000000001,0.626,0.46299999999999997,0.698,0.192
521,16149,Aaron Nola,28,63,0.143,0.095,0.46,0.21,0.232,0.184,1.9,-6.1,-1.61,-2.11,-1.42,-3.46,-4.47,,,0.128,0.39799999999999996,0.265,0.43799999999999994,0.961,0.836,0.506,0.6829999999999999,0.043
509,5524,Madison Bumgarner,31,52,0.103,0.17300000000000001,0.5579999999999999,0.31,0.28,0.128,1.0,-4.2,-1.88,-1.28,-2.82,-2.38,-1.07,,,0.25,0.627,0.409,0.314,0.563,0.475,0.42100000000000004,0.615,0.215
72,11379,Delino DeShields,28,58,0.255,0.155,0.19,0.82,0.375,0.426,3.0,1.8,1.53,1.45,3.69,-5.66,2.27,9.27,,0.163,0.706,0.406,0.727,0.805,0.7879999999999999,0.447,0.5,0.086
