,IDfg,Name,Age,PA,AVG,BB%,K%,BB/K,OBP,SLG,Spd,wRAA,wFB/C,wSL/C,wCT/C,wCB/C,wCH/C,wSF/C,wKN/C,O-Swing%,Z-Swing%,Swing%,O-Contact%,Z-Contact%,Contact%,Zone%,F-Strike%,SwStr%
59,9893,Colby Rasmus,30,129,0.281,0.054000000000000006,0.349,0.16,0.318,0.579,4.7,4.8,3.73,-0.37,-6.95,-2.31,-0.92,-5.44,,0.361,0.767,0.544,0.368,0.7759999999999999,0.627,0.45,0.574,0.203
155,14109,Albert Almora Jr.,23,323,0.298,0.059000000000000004,0.16399999999999998,0.36,0.338,0.445,3.2,3.4,1.18,-1.45,-0.29,-0.44,0.45,0.82,-3.0,0.385,0.6729999999999999,0.515,0.594,0.885,0.7659999999999999,0.45299999999999996,0.69,0.12
231,5913,Leury Garcia,26,326,0.27,0.04,0.212,0.19,0.316,0.423,5.4,-1.1,0.06,3.44,2.31,-2.47,-1.65,1.65,,0.35200000000000004,0.7490000000000001,0.544,0.653,0.856,0.7879999999999999,0.483,0.6629999999999999,0.115
255,12294,Cory Spangenberg,26,486,0.264,0.07,0.263,0.27,0.322,0.401,5.0,-3.3,0.86,-2.38,2.11,-2.18,-0.15,12.92,,0.325,0.675,0.48700000000000004,0.583,0.835,0.745,0.462,0.665,0.124
326,7087,Caleb Joseph,31,266,0.256,0.038,0.271,0.14,0.287,0.413,2.4,-5.0,-0.39,0.28,4.86,-3.66,-5.28,1.2,25.35,0.341,0.667,0.494,0.6559999999999999,0.826,0.764,0.469,0.647,0.11699999999999999
374,10231,Jose Iglesias,27,489,0.255,0.043,0.133,0.32,0.288,0.369,4.2,-15.5,-0.74,-1.0,-2.54,-1.27,2.95,9.82,-7.52,0.364,0.569,0.46299999999999997,0.7390000000000001,0.9420000000000001,0.86,0.485,0.624,0.065
362,18721,Guillermo Heredia,26,426,0.249,0.063,0.15,0.42,0.315,0.337,2.2,-11.9,-1.32,1.67,-0.73,0.93,-2.32,-0.76,-2.29,0.24,0.633,0.43700000000000006,0.747,0.912,0.867,0.5,0.603,0.057999999999999996
137,14735,Brett Phillips,23,98,0.276,0.092,0.34700000000000003,0.26,0.351,0.448,4.5,1.4,0.08,-0.79,-0.86,-0.79,5.56,-2.57,,0.20800000000000002,0.684,0.41700000000000004,0.54,0.805,0.73,0.43799999999999994,0.5920000000000001,0.11199999999999999
188,12495,T.J. Rivera,28,231,0.29,0.039,0.139,0.28,0.33,0.43,3.6,1.0,0.89,0.8,-2.9,-1.66,-0.09,-8.35,2.17,0.364,0.726,0.527,0.6990000000000001,0.882,0.813,0.45,0.684,0.099
174,7158,Eric Young Jr.,32,125,0.264,0.04,0.248,0.16,0.336,0.418,6.8,0.9,1.03,7.23,-1.05,-2.73,-5.9,3.88,,0.254,0.7509999999999999,0.507,0.611,0.7829999999999999,0.741,0.509,0.5920000000000001,0.131
183,17232,Yoan Moncada,22,231,0.231,0.126,0.32,0.39,0.338,0.412,5.3,1.3,1.03,2.38,-0.08,1.52,-3.35,-6.67,,0.268,0.639,0.428,0.581,0.775,0.706,0.431,0.5710000000000001,0.126
209,15223,Adam Frazier,25,454,0.276,0.079,0.126,0.63,0.344,0.399,5.7,0.5,0.8,-0.6,3.5,-1.81,-1.17,-3.44,0.54,0.272,0.657,0.457,0.758,0.9279999999999999,0.875,0.48,0.581,0.057
235,1679,Chase Utley,38,353,0.236,0.091,0.161,0.56,0.324,0.405,6.2,-1.4,-0.67,-1.63,0.73,0.89,3.38,6.82,,0.213,0.56,0.381,0.752,0.907,0.862,0.484,0.603,0.052000000000000005
320,12147,Nick Ahmed,27,178,0.251,0.055999999999999994,0.21899999999999997,0.26,0.298,0.419,4.8,-3.1,-0.16,-2.86,1.23,1.45,-3.16,18.29,,0.368,0.6890000000000001,0.522,0.525,0.8590000000000001,0.736,0.478,0.68,0.138
423,6310,Alcides Escobar,30,629,0.25,0.024,0.162,0.15,0.272,0.357,4.3,-27.7,-1.42,-0.82,-4.21,0.34,-0.23,-4.18,,0.368,0.72,0.531,0.705,0.86,0.8029999999999999,0.46299999999999997,0.647,0.105
473,15082,Adam Engel,25,336,0.166,0.057,0.348,0.16,0.235,0.282,7.4,-25.9,-1.31,-2.67,-3.92,-1.9,1.36,11.57,,0.337,0.639,0.474,0.537,0.773,0.682,0.455,0.6609999999999999,0.151
4,9399,Jeremy Hazelbaker,29,61,0.346,0.14800000000000002,0.32799999999999996,0.45,0.443,0.577,6.5,5.2,3.35,4.07,5.28,1.93,-3.4,,,0.34,0.6809999999999999,0.49200000000000005,0.45799999999999996,0.779,0.6559999999999999,0.445,0.6559999999999999,0.16899999999999998
29,13590,Jesse Winker,23,137,0.298,0.109,0.175,0.63,0.375,0.529,2.5,7.2,2.1,-0.67,5.1,0.18,0.06,-4.44,14.35,0.204,0.647,0.425,0.745,0.87,0.84,0.499,0.599,0.068
63,8027,Adam Lind,33,301,0.303,0.09300000000000001,0.156,0.6,0.362,0.513,2.2,10.6,0.86,1.64,0.88,0.38,-0.63,9.74,,0.326,0.589,0.451,0.73,0.903,0.8370000000000001,0.47700000000000004,0.565,0.073
52,13157,Nicky Delmonico,24,166,0.262,0.139,0.187,0.74,0.373,0.482,3.7,6.7,-0.01,4.01,-2.75,5.25,-2.49,13.31,,0.239,0.7390000000000001,0.45899999999999996,0.637,0.8420000000000001,0.782,0.44,0.542,0.1
49,11205,Adam Eaton,28,107,0.297,0.131,0.168,0.78,0.393,0.462,6.9,4.3,1.54,-2.95,3.99,2.74,6.19,-4.22,-4.95,0.27,0.613,0.424,0.6970000000000001,0.861,0.8029999999999999,0.449,0.514,0.084
127,2502,Lucas Duda,31,491,0.217,0.122,0.275,0.44,0.322,0.496,0.5,8.4,0.59,-1.04,-0.45,-0.08,1.71,-2.27,,0.268,0.579,0.402,0.56,0.865,0.7490000000000001,0.431,0.542,0.10099999999999999
133,14885,Pat Valaika,24,195,0.258,0.036000000000000004,0.272,0.13,0.284,0.533,1.8,2.9,0.46,-0.91,3.6,-0.17,0.24,-2.42,,0.35,0.764,0.557,0.517,0.779,0.696,0.5,0.703,0.16899999999999998
140,12858,Brian Goodwin,26,278,0.251,0.083,0.248,0.33,0.313,0.498,6.0,3.8,1.7,1.0,0.75,-0.14,-3.11,0.1,-7.25,0.245,0.607,0.41,0.618,0.8420000000000001,0.769,0.456,0.547,0.094
116,10767,Lane Adams,27,122,0.275,0.08199999999999999,0.303,0.27,0.339,0.468,8.2,2.3,-0.39,2.56,3.51,-1.73,0.25,-6.84,,0.289,0.731,0.486,0.382,0.774,0.645,0.446,0.664,0.17300000000000001
190,3086,Mitch Moreland,31,576,0.246,0.099,0.20800000000000002,0.48,0.326,0.443,1.7,2.3,-0.18,-0.26,5.26,0.66,-1.63,2.32,,0.302,0.693,0.46399999999999997,0.598,0.856,0.757,0.415,0.536,0.11199999999999999
238,12546,C.J. Cron,27,373,0.248,0.059000000000000004,0.257,0.23,0.305,0.437,3.2,-1.5,0.6,-0.88,1.54,-0.66,-2.11,1.26,,0.377,0.7020000000000001,0.522,0.596,0.846,0.747,0.44799999999999995,0.643,0.132
215,5930,Nick Markakis,33,670,0.275,0.10099999999999999,0.16399999999999998,0.62,0.354,0.384,1.9,-0.2,0.02,-0.72,-0.46,-1.94,3.12,1.22,,0.254,0.593,0.40700000000000003,0.784,0.909,0.866,0.451,0.5660000000000001,0.054000000000000006
234,10951,Greg Garcia,27,290,0.253,0.128,0.221,0.58,0.365,0.332,3.9,-1.1,0.0,-2.37,-0.91,-0.76,3.8,-1.42,-0.84,0.171,0.613,0.391,0.5379999999999999,0.889,0.812,0.498,0.569,0.07400000000000001
53,12371,Tommy La Stella,28,151,0.288,0.132,0.11900000000000001,1.11,0.389,0.472,1.1,6.1,1.58,0.46,-4.87,2.52,-0.92,-6.09,31.83,0.235,0.662,0.441,0.753,0.9359999999999999,0.885,0.48200000000000004,0.51,0.051
108,9393,Matt Adams,28,367,0.274,0.063,0.24,0.26,0.319,0.522,2.0,7.8,1.04,-1.7,0.43,1.52,0.9,-1.69,,0.40700000000000003,0.732,0.539,0.602,0.8220000000000001,0.7240000000000001,0.406,0.649,0.149
80,7619,Mark Reynolds,33,593,0.267,0.11599999999999999,0.295,0.39,0.352,0.487,2.7,18.3,1.99,-2.5,1.25,-0.02,1.08,11.05,,0.261,0.675,0.445,0.45,0.7859999999999999,0.6759999999999999,0.445,0.573,0.14400000000000002
112,17350,Rafael Devers,20,240,0.284,0.075,0.23800000000000002,0.32,0.338,0.482,3.5,4.8,0.08,0.72,0.19,6.56,-1.27,2.31,,0.36,0.6859999999999999,0.507,0.638,0.825,0.752,0.45,0.638,0.126
141,8553,Gerardo Parra,30,425,0.309,0.047,0.158,0.3,0.341,0.452,3.0,5.6,0.89,2.34,2.07,0.67,-4.32,-2.93,,0.358,0.684,0.511,0.7020000000000001,0.907,0.831,0.469,0.631,0.087
241,15464,Hunter Renfroe,25,479,0.231,0.055999999999999994,0.292,0.19,0.284,0.467,3.2,-2.1,-0.76,-0.98,-0.72,2.64,2.61,5.24,15.05,0.335,0.682,0.48100000000000004,0.5710000000000001,0.768,0.688,0.42,0.61,0.15
171,5254,Robbie Grossman,27,456,0.246,0.147,0.17300000000000001,0.85,0.361,0.38,3.5,3.2,-0.3,2.33,0.92,0.65,0.17,-4.06,,0.182,0.627,0.384,0.6829999999999999,0.894,0.84,0.456,0.5589999999999999,0.061
240,12859,James McCann,27,391,0.253,0.066,0.228,0.29,0.318,0.415,3.3,-1.6,-0.3,0.25,-0.41,0.35,-0.53,-0.02,15.25,0.354,0.682,0.503,0.611,0.877,0.775,0.45399999999999996,0.616,0.113
284,2233,Adam Wainwright,35,50,0.262,0.02,0.3,0.07,0.279,0.452,2.6,-0.5,-2.74,0.78,-3.15,3.53,-10.87,,,0.43200000000000005,0.696,0.569,0.281,0.855,0.644,0.516,0.82,0.203
250,13075,Nori Aoki,35,374,0.277,0.078,0.11800000000000001,0.66,0.335,0.393,5.6,-2.0,-0.74,1.65,-0.93,2.42,-0.62,-5.76,-2.51,0.256,0.677,0.46,0.715,0.9329999999999999,0.87,0.484,0.61,0.06
311,8418,Ehire Adrianza,27,186,0.265,0.086,0.134,0.64,0.324,0.383,7.8,-3.0,0.8,-2.1,-1.22,1.39,-2.29,-2.31,,0.21600000000000003,0.65,0.425,0.7879999999999999,0.938,0.898,0.483,0.618,0.043
334,11400,Ronald Torreyes,24,336,0.292,0.033,0.128,0.26,0.314,0.375,3.5,-6.8,-1.93,0.09,1.22,-0.43,6.91,-3.79,,0.408,0.773,0.586,0.738,0.9209999999999999,0.856,0.48700000000000004,0.6990000000000001,0.085
361,15172,Tim Anderson,24,606,0.257,0.021,0.267,0.08,0.276,0.402,6.2,-16.6,0.32,-2.34,-2.44,-2.46,1.75,-8.33,,0.413,0.708,0.547,0.542,0.848,0.722,0.45299999999999996,0.6629999999999999,0.152
363,4146,Gorkys Hernandez,29,348,0.255,0.08900000000000001,0.21,0.42,0.327,0.326,5.3,-9.8,-0.64,0.07,-1.62,-1.71,-0.86,-11.37,3.35,0.26899999999999996,0.7040000000000001,0.462,0.5329999999999999,0.8759999999999999,0.765,0.444,0.612,0.109
160,7331,Seth Smith,34,373,0.258,0.09699999999999999,0.212,0.46,0.34,0.433,3.1,3.5,0.02,-1.8,1.45,1.78,0.04,6.93,1.6,0.271,0.5720000000000001,0.409,0.677,0.877,0.805,0.45899999999999996,0.5579999999999999,0.08
149,9048,Ezequiel Carrera,30,325,0.282,0.092,0.231,0.4,0.356,0.408,5.1,3.7,1.18,-2.67,-4.42,-0.15,1.32,-0.69,,0.231,0.578,0.38299999999999995,0.59,0.8809999999999999,0.782,0.43700000000000006,0.603,0.084
163,15103,Boog Powell,24,135,0.282,0.111,0.222,0.5,0.358,0.402,2.9,1.1,0.65,0.29,-0.36,-2.49,3.72,-9.64,,0.21600000000000003,0.5579999999999999,0.38299999999999995,0.7140000000000001,0.857,0.816,0.48700000000000004,0.5479999999999999,0.071
194,8347,Denard Span,33,542,0.272,0.07400000000000001,0.127,0.58,0.329,0.427,5.5,1.9,0.27,0.35,-0.82,0.75,-1.02,-1.04,0.19,0.264,0.63,0.43700000000000006,0.792,0.9390000000000001,0.892,0.47200000000000003,0.565,0.047
225,4191,Yunel Escobar,34,381,0.274,0.076,0.134,0.57,0.333,0.397,2.6,-0.9,-0.82,-0.14,-1.0,0.68,2.52,-6.11,,0.26899999999999996,0.698,0.469,0.613,0.919,0.826,0.46799999999999997,0.5770000000000001,0.08199999999999999
340,14567,Franchy Cordero,22,99,0.228,0.061,0.444,0.14,0.276,0.424,6.6,-2.1,0.21,-2.43,-2.39,-2.17,-4.63,20.81,,0.38,0.7170000000000001,0.519,0.478,0.6809999999999999,0.593,0.41200000000000003,0.667,0.21100000000000002
291,15197,Carlos Asuaje,25,343,0.27,0.08199999999999999,0.222,0.37,0.334,0.362,1.9,-4.1,-0.54,-3.07,-1.9,-0.04,4.02,1.87,,0.258,0.6759999999999999,0.462,0.71,0.856,0.8140000000000001,0.486,0.615,0.086
285,3123,Gregor Blanco,33,256,0.246,0.121,0.23,0.53,0.337,0.357,8.4,-2.7,-0.18,-1.9,-2.07,2.23,-0.39,2.09,,0.188,0.61,0.396,0.562,0.892,0.813,0.494,0.594,0.07400000000000001
307,15491,J.P. Crawford,22,87,0.214,0.184,0.253,0.73,0.356,0.3,5.5,-1.3,-0.39,0.93,-3.07,-0.31,2.12,-17.43,,0.255,0.594,0.41,0.625,0.865,0.784,0.45899999999999996,0.529,0.08800000000000001
410,14361,Ty Blach,26,53,0.227,0.075,0.396,0.19,0.286,0.341,1.4,-2.2,-1.95,-3.03,3.37,1.94,-4.99,,,0.278,0.5379999999999999,0.42100000000000004,0.63,0.7190000000000001,0.6920000000000001,0.551,0.585,0.13
134,13145,Josh Bell,24,620,0.255,0.106,0.18899999999999997,0.56,0.334,0.466,3.5,9.1,0.44,0.01,-1.47,1.96,0.29,1.35,5.26,0.267,0.66,0.435,0.6970000000000001,0.85,0.7959999999999999,0.428,0.55,0.08900000000000001
165,5827,Wilmer Flores,25,362,0.271,0.047,0.149,0.31,0.307,0.488,2.4,3.2,-1.23,-0.28,3.17,4.51,2.11,0.49,,0.342,0.718,0.517,0.769,0.898,0.853,0.466,0.61,0.076
125,13621,Jeimer Candelario,23,142,0.283,0.092,0.21100000000000002,0.43,0.359,0.425,1.6,2.5,0.6,0.19,4.35,-4.17,-0.21,45.13,,0.305,0.636,0.45,0.56,0.823,0.723,0.43700000000000006,0.606,0.125
173,13414,Andrew Toles,25,102,0.271,0.049,0.157,0.31,0.314,0.458,3.0,0.7,1.18,1.48,2.89,-2.15,-1.86,-19.11,,0.361,0.748,0.518,0.72,0.914,0.833,0.406,0.5589999999999999,0.086
154,5305,Alex Presley,31,264,0.314,0.057,0.18600000000000003,0.31,0.354,0.416,5.8,2.9,0.69,-1.25,-5.42,-1.05,2.71,-5.61,,0.262,0.684,0.47100000000000003,0.7070000000000001,0.892,0.84,0.49700000000000005,0.606,0.075
178,12547,John Hicks,27,190,0.266,0.068,0.268,0.25,0.326,0.439,3.4,1.2,-1.87,3.09,7.42,3.05,-3.34,4.11,,0.408,0.794,0.578,0.602,0.7440000000000001,0.688,0.44,0.653,0.18
207,16153,Austin Slater,24,127,0.282,0.063,0.228,0.28,0.339,0.402,3.0,0.2,0.66,-0.11,-3.93,-0.39,-0.28,-22.69,,0.289,0.685,0.47,0.452,0.89,0.7440000000000001,0.457,0.638,0.12
288,13862,Devon Travis,26,197,0.259,0.036000000000000004,0.193,0.18,0.291,0.438,4.1,-2.2,0.21,-2.54,-1.66,0.4,0.23,7.47,,0.313,0.652,0.47100000000000003,0.672,0.9159999999999999,0.83,0.466,0.5479999999999999,0.08
321,9776,Jason Kipnis,30,373,0.232,0.075,0.19,0.39,0.291,0.414,3.8,-6.5,0.56,-0.62,-0.93,-1.82,0.27,-4.84,,0.293,0.639,0.457,0.631,0.8859999999999999,0.8009999999999999,0.47600000000000003,0.5920000000000001,0.091
237,11255,Matt Szczur,27,237,0.226,0.14300000000000002,0.18600000000000003,0.77,0.35,0.354,3.9,-1.0,-0.46,-0.37,-3.85,1.29,2.17,4.07,,0.233,0.6709999999999999,0.433,0.695,0.846,0.802,0.457,0.62,0.086
322,12284,Kevan Smith,29,294,0.283,0.031,0.156,0.2,0.309,0.388,0.9,-5.2,-0.67,-1.97,2.82,-2.19,2.31,-1.97,,0.366,0.7340000000000001,0.5429999999999999,0.6829999999999999,0.883,0.813,0.479,0.6729999999999999,0.102
354,13369,Erik Gonzalez,25,115,0.255,0.026000000000000002,0.322,0.08,0.272,0.418,3.8,-2.9,-1.33,-0.03,5.11,-1.28,-1.87,-1.39,,0.39,0.7120000000000001,0.545,0.522,0.737,0.657,0.48100000000000004,0.687,0.18600000000000003
290,7185,Logan Forsythe,30,439,0.224,0.157,0.248,0.63,0.351,0.327,2.8,-5.2,-0.76,-0.5,-0.26,2.65,1.01,-3.44,,0.163,0.512,0.325,0.637,0.857,0.7979999999999999,0.46399999999999997,0.5720000000000001,0.066
364,10071,Jonathan Villar,26,436,0.241,0.069,0.303,0.23,0.293,0.372,5.4,-12.4,-0.2,1.92,0.88,-1.66,-3.07,-0.49,,0.295,0.68,0.474,0.583,0.774,0.711,0.466,0.619,0.13699999999999998
388,5273,Sandy Leon,28,301,0.225,0.083,0.24600000000000002,0.34,0.29,0.354,1.5,-10.5,0.05,-1.98,-0.31,-2.04,-1.56,-4.74,,0.324,0.625,0.45399999999999996,0.675,0.89,0.8029999999999999,0.43200000000000005,0.565,0.08900000000000001
455,11486,Robbie Ray,25,61,0.245,0.049,0.377,0.13,0.286,0.283,1.5,-3.5,-2.1,1.67,14.35,-8.39,2.86,9.94,,0.381,0.642,0.504,0.489,0.706,0.619,0.473,0.6890000000000001,0.192
488,10954,Jacob deGrom,29,77,0.211,0.026000000000000002,0.28600000000000003,0.09,0.233,0.268,3.9,-6.6,-2.93,-4.92,7.31,-1.7,11.22,-4.61,-10.25,0.38799999999999996,0.7240000000000001,0.564,0.578,0.7829999999999999,0.715,0.523,0.727,0.16
44,13066,Teoscar Hernandez,24,95,0.261,0.063,0.379,0.17,0.305,0.602,2.7,4.0,1.68,-2.69,-4.46,-1.0,8.54,13.78,,0.314,0.737,0.501,0.5870000000000001,0.7140000000000001,0.67,0.44299999999999995,0.611,0.166
114,14330,Nick Williams,23,343,0.288,0.057999999999999996,0.28300000000000003,0.21,0.338,0.473,4.4,6.7,1.09,-1.05,2.32,-0.08,2.46,-3.45,-5.92,0.446,0.794,0.591,0.53,0.795,0.679,0.419,0.65,0.19
206,12101,Kennys Vargas,26,264,0.253,0.076,0.292,0.26,0.314,0.444,1.5,0.4,0.35,-0.88,1.59,-1.4,0.43,-4.93,,0.298,0.652,0.45399999999999996,0.47600000000000003,0.8540000000000001,0.715,0.441,0.591,0.129
201,12174,Jorge Bonifacio,24,422,0.255,0.083,0.28,0.3,0.32,0.432,2.9,0.8,-0.6,-0.15,-1.54,4.35,-1.32,-0.01,,0.315,0.7859999999999999,0.527,0.512,0.8029999999999999,0.708,0.45,0.621,0.154
242,791,Brandon Phillips,36,604,0.285,0.035,0.121,0.29,0.319,0.416,4.1,-2.7,0.29,-1.97,1.0,-0.51,-0.59,0.87,,0.418,0.748,0.561,0.688,0.902,0.8109999999999999,0.433,0.6459999999999999,0.106
246,5275,Francisco Cervelli,31,304,0.249,0.105,0.214,0.49,0.342,0.37,2.9,-1.4,0.11,-1.28,4.09,-1.21,-0.8,11.18,2.29,0.21,0.632,0.413,0.583,0.84,0.772,0.48,0.589,0.094
305,8252,Hunter Pence,34,539,0.26,0.07400000000000001,0.18899999999999997,0.39,0.315,0.385,3.6,-8.1,0.14,-1.07,1.47,2.84,-2.73,0.53,-8.32,0.298,0.6559999999999999,0.449,0.61,0.835,0.748,0.42,0.605,0.113
315,11494,Kaleb Cowart,25,117,0.225,0.085,0.239,0.36,0.313,0.382,7.1,-1.9,-0.07,-3.25,-1.86,-1.65,-1.34,8.33,,0.301,0.706,0.47200000000000003,0.494,0.8640000000000001,0.727,0.42200000000000004,0.598,0.129
318,13608,Mallex Smith,24,282,0.27,0.08199999999999999,0.22,0.37,0.329,0.355,7.2,-4.8,0.61,-0.2,0.24,-1.59,-1.29,-4.14,,0.29,0.6659999999999999,0.46299999999999997,0.509,0.8220000000000001,0.716,0.46,0.631,0.131
355,15937,Aledmys Diaz,26,301,0.259,0.043,0.14,0.31,0.29,0.392,3.5,-7.6,-2.12,-0.22,2.16,-0.24,1.09,-3.37,-4.39,0.387,0.6890000000000001,0.523,0.652,0.892,0.795,0.451,0.618,0.107
384,14556,Max Moroff,24,140,0.2,0.114,0.307,0.37,0.302,0.325,4.5,-4.8,-0.03,-2.12,0.92,0.33,-1.88,-4.02,,0.264,0.616,0.425,0.534,0.802,0.7120000000000001,0.456,0.586,0.12300000000000001
430,3448,Jeff Mathis,34,203,0.215,0.069,0.3,0.23,0.277,0.323,4.3,-10.1,-1.98,-1.91,4.8,-3.01,-4.79,-26.65,4.85,0.35100000000000003,0.6829999999999999,0.516,0.462,0.799,0.684,0.49700000000000005,0.685,0.163
466,11836,Taijuan Walker,24,54,0.231,0.019,0.35200000000000004,0.05,0.245,0.308,2.1,-3.7,-1.83,2.31,-0.81,-0.61,-7.39,,-17.02,0.35200000000000004,0.55,0.46399999999999997,0.531,0.833,0.735,0.569,0.815,0.12300000000000001
474,1943,Zack Greinke,33,70,0.21,0.028999999999999998,0.257,0.11,0.246,0.274,1.2,-5.4,-2.02,-3.49,-2.54,-0.46,2.05,,-2.44,0.292,0.667,0.47100000000000003,0.6890000000000001,0.809,0.77,0.478,0.614,0.10800000000000001
46,12180,Jorge Alfaro,24,114,0.318,0.026000000000000002,0.289,0.09,0.36,0.514,0.9,4.7,0.34,-1.34,13.55,6.31,6.28,-17.43,3.13,0.462,0.831,0.619,0.39399999999999996,0.841,0.649,0.425,0.64,0.217
84,15564,Tyler White,26,67,0.279,0.06,0.239,0.25,0.328,0.525,1.8,2.0,1.48,-1.08,4.46,5.76,-0.22,-7.67,,0.3,0.662,0.474,0.667,0.8140000000000001,0.7659999999999999,0.48100000000000004,0.627,0.111
196,12606,Raffy Lopez,29,63,0.222,0.111,0.33299999999999996,0.33,0.306,0.463,1.6,0.2,0.5,1.31,-11.58,-2.01,4.17,-4.96,,0.321,0.629,0.466,0.429,0.8079999999999999,0.67,0.47,0.635,0.154
254,10030,Chris Owings,25,386,0.268,0.044000000000000004,0.225,0.2,0.299,0.442,4.9,-2.4,0.08,0.62,1.85,-1.38,1.89,-3.42,-0.12,0.40399999999999997,0.74,0.555,0.615,0.899,0.785,0.45,0.642,0.11900000000000001
211,11899,Joc Pederson,25,323,0.212,0.121,0.21100000000000002,0.57,0.331,0.407,3.5,0.3,-0.93,-0.23,4.12,1.53,0.96,-6.75,,0.249,0.672,0.431,0.637,0.847,0.778,0.43,0.514,0.096
292,1433,Wilson Ramos,29,224,0.26,0.045,0.161,0.28,0.29,0.447,0.5,-2.7,-0.12,0.21,0.21,-0.23,-5.23,10.77,,0.40299999999999997,0.7390000000000001,0.556,0.6709999999999999,0.884,0.799,0.45399999999999996,0.679,0.111
214,14942,Andrew Knapp,25,204,0.257,0.152,0.275,0.55,0.368,0.368,4.1,-0.1,0.29,-2.17,-0.43,-2.52,3.35,-16.42,1.63,0.22899999999999998,0.6629999999999999,0.42,0.5329999999999999,0.8240000000000001,0.735,0.439,0.569,0.111
282,4969,Luis Valbuena,31,401,0.199,0.12,0.264,0.45,0.294,0.432,1.3,-4.2,0.25,-0.88,-2.06,-0.84,0.2,-5.25,,0.247,0.672,0.44,0.5870000000000001,0.792,0.7290000000000001,0.45399999999999996,0.539,0.11900000000000001
310,8979,Dusty Coleman,30,71,0.227,0.027999999999999997,0.465,0.06,0.268,0.455,3.2,-1.1,0.6,-3.47,8.52,0.07,-0.3,-12.08,,0.317,0.69,0.517,0.4,0.75,0.65,0.535,0.62,0.18100000000000002
252,9571,Craig Gentry,33,117,0.257,0.094,0.205,0.46,0.333,0.386,6.5,-0.7,1.25,-0.11,-1.46,-1.29,-3.0,-4.66,-0.94,0.266,0.657,0.43799999999999994,0.627,0.885,0.797,0.44,0.607,0.08900000000000001
327,11624,Jarrett Parker,28,177,0.247,0.055999999999999994,0.305,0.19,0.294,0.416,4.6,-3.3,0.73,-3.33,-1.86,-1.84,3.49,-15.31,,0.214,0.7240000000000001,0.45,0.47100000000000003,0.8340000000000001,0.741,0.462,0.5760000000000001,0.11699999999999999
299,7423,Shane Peterson,29,88,0.253,0.057,0.239,0.24,0.31,0.392,4.5,-1.3,0.38,-4.85,0.35,3.37,-3.85,7.42,,0.311,0.8,0.5539999999999999,0.5770000000000001,0.78,0.723,0.49700000000000005,0.7390000000000001,0.154
368,13005,Kelby Tomlinson,27,222,0.258,0.10400000000000001,0.207,0.5,0.332,0.314,7.2,-6.6,-0.86,-1.15,5.32,-4.97,-3.41,5.23,,0.237,0.655,0.441,0.735,0.8859999999999999,0.845,0.49,0.64,0.069
389,3708,Rajai Davis,36,366,0.235,0.07400000000000001,0.22699999999999998,0.33,0.293,0.348,8.0,-12.9,-0.8,-0.62,-6.46,-5.31,3.72,-2.94,-0.6,0.335,0.705,0.502,0.629,0.8540000000000001,0.7709999999999999,0.451,0.642,0.115
495,2608,Jhoulys Chacin,29,61,0.222,0.0,0.18,0.0,0.222,0.259,2.9,-5.8,-1.0,-0.84,-11.78,-7.81,-3.43,,,0.433,0.752,0.602,0.462,0.789,0.6779999999999999,0.529,0.8029999999999999,0.19399999999999998
501,4930,Jon Lester,33,65,0.148,0.062,0.4,0.15,0.203,0.259,4.7,-6.5,-2.09,-5.26,-1.75,-1.33,-5.98,,,0.205,0.522,0.375,0.45799999999999996,0.789,0.705,0.5379999999999999,0.615,0.111
496,2036,Clayton Kershaw,29,59,0.184,0.068,0.22,0.31,0.245,0.204,2.4,-5.6,-1.1,-4.41,-4.23,-2.07,-8.89,,,0.324,0.584,0.462,0.667,0.863,0.7979999999999999,0.53,0.7290000000000001,0.09300000000000001
506,11682,Carlos Martinez,25,69,0.177,0.013999999999999999,0.275,0.05,0.203,0.226,2.1,-7.7,-0.93,-4.99,-5.14,-5.09,-6.14,1.51,,0.519,0.615,0.563,0.687,0.7909999999999999,0.7390000000000001,0.45799999999999996,0.841,0.147
503,13183,Zach Davies,24,69,0.125,0.10099999999999999,0.217,0.47,0.236,0.167,2.6,-7.2,-3.62,-2.52,7.7,5.09,-6.27,,,0.21600000000000003,0.5479999999999999,0.392,0.875,0.87,0.871,0.532,0.6809999999999999,0.051
166,13807,Kevin Plawecki,26,118,0.26,0.11900000000000001,0.14400000000000002,0.82,0.364,0.4,2.7,1.0,0.14,1.28,-3.95,-0.71,0.86,8.85,6.88,0.276,0.6940000000000001,0.47,0.62,0.877,0.7959999999999999,0.46299999999999997,0.542,0.096
239,14811,Luke Voit,26,124,0.246,0.055999999999999994,0.25,0.23,0.306,0.43,2.3,-0.5,0.43,-0.53,-1.12,-1.03,-3.85,-0.7,-7.56,0.33,0.767,0.519,0.632,0.787,0.731,0.433,0.629,0.139
264,6448,Jim Adduci,32,93,0.241,0.10800000000000001,0.29,0.37,0.323,0.398,6.2,-0.7,0.44,3.59,0.71,-4.48,-0.5,-4.34,,0.348,0.725,0.504,0.6459999999999999,0.871,0.779,0.413,0.5589999999999999,0.111
300,9953,Ryan Schimpf,29,197,0.158,0.13699999999999998,0.355,0.39,0.284,0.424,1.1,-2.9,0.13,-1.07,1.82,-2.52,4.57,-12.16,-5.39,0.207,0.602,0.381,0.602,0.8170000000000001,0.752,0.44,0.574,0.095
