,IDfg,Name,Age,PA,AVG,BB%,K%,BB/K,OBP,SLG,Spd,wRAA,wFB/C,wSL/C,wCT/C,wCB/C,wCH/C,wSF/C,wKN/C,O-Swing%,Z-Swing%,Swing%,O-Contact%,Z-Contact%,Contact%,Zone%,F-Strike%,SwStr%
78,8090,Matt Carpenter,36,403,0.221,0.134,0.278,0.48,0.346,0.448,3.2,10.4,1.09,1.0,-0.96,1.23,-0.58,-3.19,,0.201,0.643,0.397,0.618,0.8170000000000001,0.7609999999999999,0.442,0.509,0.095
291,18887,Seby Zavala,28,309,0.24,0.081,0.34,0.24,0.311,0.38,1.8,-2.0,-0.31,-1.66,-0.72,5.71,0.89,3.77,,0.355,0.7759999999999999,0.528,0.43200000000000005,0.775,0.639,0.41100000000000003,0.6729999999999999,0.191
323,9774,Christian Vazquez,31,924,0.265,0.06,0.166,0.36,0.311,0.374,2.9,-9.5,-0.4,-0.83,1.45,-0.39,-0.91,4.18,0.07,0.342,0.67,0.48100000000000004,0.775,0.897,0.847,0.423,0.642,0.073
163,18126,LaMonte Wade Jr.,28,632,0.235,0.09300000000000001,0.222,0.42,0.318,0.434,4.9,6.6,0.54,-0.68,-1.95,0.92,1.68,-2.11,,0.268,0.695,0.45,0.6729999999999999,0.903,0.825,0.42700000000000005,0.585,0.079
189,9847,Andrew McCutchen,35,1154,0.23,0.12,0.222,0.54,0.325,0.413,3.4,9.3,0.37,-0.75,1.01,0.71,0.41,-1.72,,0.23600000000000002,0.695,0.433,0.589,0.8490000000000001,0.768,0.429,0.596,0.1
314,10028,Christian Bethancourt,30,333,0.252,0.036000000000000004,0.24,0.15,0.283,0.409,4.0,-2.3,0.67,-1.66,1.57,1.73,-2.51,-4.6,,0.474,0.8240000000000001,0.621,0.5589999999999999,0.775,0.68,0.42,0.6759999999999999,0.19899999999999998
251,16451,Luis Guillorme,27,491,0.27,0.11599999999999999,0.141,0.83,0.359,0.331,2.0,-0.1,-0.78,0.88,0.97,0.76,0.3,-1.67,,0.252,0.5870000000000001,0.402,0.82,0.927,0.89,0.446,0.615,0.044000000000000004
390,13723,Jacob Stallings,32,811,0.235,0.096,0.207,0.46,0.315,0.332,1.2,-14.4,-0.81,-0.56,0.77,-2.39,-0.19,1.39,,0.28300000000000003,0.659,0.43,0.608,0.902,0.785,0.39299999999999996,0.612,0.092
114,19260,Jake Fraley,27,512,0.235,0.141,0.244,0.58,0.348,0.419,3.8,10.0,0.49,0.11,0.78,1.47,0.93,-1.16,,0.243,0.679,0.424,0.5870000000000001,0.833,0.7509999999999999,0.41600000000000004,0.564,0.106
188,8623,Donovan Solano,34,648,0.282,0.068,0.184,0.37,0.342,0.395,2.0,5.0,0.12,-0.1,1.18,0.5,1.5,0.64,,0.353,0.691,0.496,0.6729999999999999,0.914,0.815,0.423,0.654,0.092
228,19913,Jesus Sanchez,24,594,0.23,0.077,0.28600000000000003,0.27,0.296,0.439,3.5,1.9,0.4,-0.1,-1.46,-2.03,2.59,-2.84,70.43,0.36,0.685,0.48700000000000004,0.589,0.845,0.73,0.391,0.599,0.132
281,15937,Aledmys Diaz,31,646,0.25,0.053,0.17800000000000002,0.3,0.302,0.404,1.6,-3.2,-0.95,0.05,-0.81,1.27,2.25,-2.06,,0.371,0.741,0.529,0.662,0.877,0.79,0.426,0.6559999999999999,0.111
285,11476,Odubel Herrera,30,689,0.254,0.057999999999999996,0.17300000000000001,0.34,0.301,0.405,5.3,-4.4,0.24,-0.28,2.32,-0.28,0.48,-4.48,16.35,0.379,0.68,0.504,0.706,0.893,0.8109999999999999,0.41600000000000004,0.597,0.095
262,10815,Jurickson Profar,29,1070,0.237,0.114,0.157,0.73,0.331,0.364,4.3,-1.8,0.38,-0.93,0.5,0.0,-0.66,-1.4,,0.265,0.659,0.434,0.7240000000000001,0.8859999999999999,0.8290000000000001,0.429,0.583,0.07400000000000001
548,13755,Tomas Nido,28,474,0.233,0.04,0.253,0.16,0.271,0.325,3.1,-19.2,-1.19,-1.41,-2.65,-0.67,-3.78,0.03,,0.47600000000000003,0.83,0.614,0.589,0.732,0.664,0.38799999999999996,0.7070000000000001,0.20600000000000002
180,18607,Jared Walsh,28,1039,0.25,0.07200000000000001,0.27899999999999997,0.26,0.309,0.449,2.8,9.4,0.08,0.5,0.65,-0.02,1.35,0.94,,0.34,0.685,0.49,0.639,0.8370000000000001,0.759,0.435,0.59,0.11800000000000001
176,19600,Bryan De La Cruz,25,574,0.269,0.064,0.249,0.26,0.318,0.43,3.4,5.4,-0.1,0.05,-0.45,0.31,0.29,-3.65,-14.16,0.344,0.7390000000000001,0.495,0.603,0.865,0.752,0.381,0.625,0.12300000000000001
191,18839,Josh Naylor,25,748,0.255,0.07,0.16699999999999998,0.42,0.313,0.434,2.9,6.0,0.45,0.12,0.82,-0.78,0.61,-1.89,,0.38299999999999995,0.7240000000000001,0.515,0.727,0.8859999999999999,0.813,0.386,0.604,0.096
182,21538,Nick Fortes,25,274,0.238,0.077,0.193,0.4,0.31,0.427,5.7,2.8,-0.67,3.22,-3.18,0.62,0.45,-4.1,22.72,0.297,0.65,0.445,0.635,0.899,0.7959999999999999,0.418,0.5770000000000001,0.091
249,22244,Jack Suwinski,23,372,0.202,0.11,0.306,0.36,0.298,0.411,3.1,0.5,-0.55,0.36,1.81,-0.28,1.36,-4.65,,0.27399999999999997,0.632,0.431,0.512,0.8490000000000001,0.7290000000000001,0.439,0.618,0.11699999999999999
258,2967,Tommy Pham,34,1183,0.233,0.113,0.249,0.45,0.325,0.378,4.8,-1.1,0.31,-1.3,1.59,-0.22,-1.28,2.36,,0.225,0.627,0.401,0.57,0.868,0.774,0.43799999999999994,0.59,0.091
430,12282,Rougned Odor,28,833,0.205,0.071,0.251,0.28,0.28,0.366,4.2,-19.2,-0.21,-2.19,3.48,0.0,-2.72,-0.6,,0.344,0.7290000000000001,0.503,0.619,0.825,0.742,0.413,0.583,0.13
498,12147,Nick Ahmed,32,527,0.222,0.068,0.226,0.3,0.278,0.35,4.8,-18.1,-0.9,0.16,-1.45,-1.61,-1.03,-1.22,,0.353,0.695,0.49700000000000005,0.605,0.8490000000000001,0.7490000000000001,0.423,0.639,0.125
85,1177,Albert Pujols,41,647,0.254,0.065,0.155,0.42,0.317,0.495,1.8,16.6,1.15,-0.43,-1.24,-1.3,0.94,-0.13,,0.363,0.648,0.47700000000000004,0.664,0.92,0.804,0.401,0.575,0.094
104,13770,Rob Refsnyder,31,334,0.277,0.096,0.257,0.37,0.356,0.421,3.0,7.6,-0.18,1.27,2.38,0.39,0.51,-0.61,,0.248,0.64,0.413,0.657,0.833,0.772,0.42,0.629,0.094
183,21897,Christopher Morel,23,425,0.235,0.08900000000000001,0.322,0.28,0.308,0.433,5.9,4.3,0.57,0.86,0.99,-1.01,-1.19,3.75,,0.332,0.728,0.495,0.5479999999999999,0.6890000000000001,0.634,0.413,0.687,0.18100000000000002
234,16939,Lane Thomas,25,812,0.239,0.096,0.24,0.4,0.314,0.406,4.6,1.9,-0.25,1.03,-1.41,0.57,0.82,0.88,,0.275,0.625,0.42700000000000005,0.6829999999999999,0.8859999999999999,0.812,0.433,0.6,0.08
287,22168,Akil Baddoo,23,686,0.241,0.10099999999999999,0.271,0.37,0.316,0.381,7.0,-4.1,0.02,-1.04,-0.39,1.13,0.05,-3.7,,0.28800000000000003,0.6990000000000001,0.461,0.589,0.807,0.728,0.42100000000000004,0.569,0.126
332,16403,Francisco Mejia,26,576,0.25,0.042,0.198,0.21,0.292,0.397,2.7,-6.0,0.08,-0.13,-0.58,0.17,-1.95,0.06,,0.49700000000000005,0.718,0.583,0.7190000000000001,0.866,0.789,0.389,0.653,0.12300000000000001
296,21501,Trevor Larnach,25,481,0.226,0.102,0.335,0.3,0.316,0.371,2.1,-3.6,1.21,-0.16,-2.02,-0.32,-2.21,-3.1,,0.273,0.6559999999999999,0.429,0.385,0.775,0.628,0.409,0.574,0.16
308,18289,Brian Anderson,29,647,0.233,0.09699999999999999,0.257,0.38,0.321,0.359,3.8,-5.1,0.52,-0.49,-0.41,0.01,-1.14,-6.47,,0.322,0.762,0.504,0.586,0.81,0.726,0.413,0.604,0.138
399,24618,Ryan Jeffers,25,529,0.203,0.085,0.321,0.26,0.277,0.384,2.4,-10.3,-0.73,-1.04,0.9,-1.09,0.57,-3.15,,0.311,0.6890000000000001,0.462,0.603,0.826,0.736,0.4,0.645,0.122
9,14366,Joey Meneses,30,240,0.324,0.063,0.217,0.29,0.367,0.563,2.4,16.3,0.53,1.35,-2.68,8.15,0.89,16.26,,0.331,0.682,0.484,0.669,0.8640000000000001,0.789,0.436,0.6709999999999999,0.102
31,27676,Vinnie Pasquantino,24,298,0.295,0.11699999999999999,0.114,1.03,0.383,0.45,1.5,13.1,1.26,2.39,8.03,1.75,-1.29,1.0,,0.289,0.705,0.45899999999999996,0.747,0.92,0.855,0.408,0.611,0.066
108,20970,Oscar Gonzalez,24,382,0.296,0.039,0.196,0.2,0.327,0.461,1.6,9.0,0.62,1.77,-2.06,0.29,1.73,-8.53,,0.483,0.765,0.593,0.652,0.86,0.757,0.391,0.6809999999999999,0.14400000000000002
184,21707,Oswaldo Cabrera,23,171,0.247,0.08800000000000001,0.257,0.34,0.312,0.429,4.7,1.7,0.53,2.13,-4.28,-2.26,2.58,-2.81,,0.36700000000000005,0.753,0.522,0.573,0.866,0.743,0.402,0.626,0.134
203,15149,Trey Mancini,30,1203,0.247,0.086,0.231,0.37,0.323,0.412,1.8,7.1,0.26,0.29,0.16,0.3,-1.17,-1.7,,0.33799999999999997,0.68,0.475,0.608,0.84,0.742,0.402,0.596,0.12300000000000001
192,16376,Michael Conforto,28,479,0.232,0.12300000000000001,0.217,0.57,0.344,0.384,2.0,2.8,-0.04,-0.78,3.42,-2.05,0.15,7.0,,0.276,0.687,0.442,0.6920000000000001,0.835,0.782,0.406,0.595,0.096
267,16337,Nick Gordon,26,659,0.261,0.047,0.243,0.19,0.308,0.403,5.5,-1.6,-0.63,-0.21,2.22,1.07,0.81,0.79,,0.415,0.805,0.5870000000000001,0.606,0.833,0.7440000000000001,0.441,0.648,0.151
299,13499,Tom Murphy,31,367,0.213,0.131,0.305,0.43,0.32,0.361,1.5,-3.4,0.32,-0.45,-1.49,-0.52,-0.63,-9.51,,0.278,0.682,0.44299999999999995,0.528,0.785,0.6890000000000001,0.408,0.608,0.138
317,20521,Nick Madrigal,25,443,0.276,0.055999999999999994,0.099,0.57,0.327,0.352,4.5,-4.0,0.06,-0.28,-2.94,1.41,0.07,6.56,,0.32299999999999995,0.605,0.446,0.83,0.971,0.9129999999999999,0.43700000000000006,0.648,0.039
367,20308,Jake Meyers,26,323,0.243,0.053,0.322,0.16,0.296,0.375,5.5,-4.8,0.74,-0.24,-1.26,-0.69,-3.34,-1.06,,0.321,0.677,0.467,0.5660000000000001,0.8440000000000001,0.731,0.41,0.622,0.126
489,18015,Paul DeJong,28,639,0.182,0.08800000000000001,0.285,0.31,0.269,0.352,3.6,-20.0,-0.17,-1.48,-1.35,-1.53,-1.98,0.7,,0.318,0.7490000000000001,0.495,0.541,0.8140000000000001,0.711,0.41200000000000003,0.585,0.14300000000000002
46,25878,Corbin Carroll,21,115,0.26,0.07,0.27,0.26,0.33,0.5,6.0,4.4,0.36,5.06,-1.71,1.69,0.04,-4.33,,0.317,0.62,0.441,0.64,0.8190000000000001,0.743,0.408,0.609,0.114
106,14130,Daniel Vogelbach,29,719,0.231,0.161,0.23800000000000002,0.68,0.356,0.414,1.4,16.6,0.77,-1.96,-0.86,0.31,4.02,-2.34,,0.221,0.475,0.324,0.6990000000000001,0.9,0.818,0.405,0.52,0.059000000000000004
151,13359,Tyler Naquin,31,788,0.252,0.069,0.253,0.27,0.311,0.454,4.8,9.8,0.35,-0.38,-1.79,0.58,2.14,-6.56,,0.415,0.795,0.568,0.6629999999999999,0.836,0.7609999999999999,0.402,0.633,0.136
173,15672,Austin Meadows,27,738,0.237,0.102,0.188,0.54,0.321,0.432,3.6,6.0,-0.21,1.28,1.48,0.71,0.2,0.77,,0.282,0.701,0.456,0.6409999999999999,0.879,0.7929999999999999,0.415,0.5920000000000001,0.094
255,10762,Corey Dickerson,32,662,0.269,0.055999999999999994,0.175,0.32,0.314,0.404,4.3,-0.8,-0.45,2.57,-0.22,2.12,-1.17,-4.89,,0.42200000000000004,0.764,0.56,0.746,0.8290000000000001,0.792,0.40299999999999997,0.5710000000000001,0.11699999999999999
282,2829,Manny Pina,35,225,0.186,0.102,0.17300000000000001,0.59,0.289,0.418,1.6,-1.5,0.15,-0.39,-2.42,1.32,-1.77,-3.79,-29.9,0.285,0.644,0.431,0.578,0.912,0.78,0.405,0.613,0.095
396,26294,Bryson Stott,24,466,0.234,0.077,0.191,0.4,0.295,0.358,5.5,-7.7,-1.13,0.9,-1.2,1.69,1.46,-1.44,,0.313,0.619,0.44799999999999995,0.784,0.894,0.851,0.44,0.614,0.067
395,5297,Aaron Hicks,32,579,0.211,0.131,0.24,0.55,0.322,0.317,4.7,-10.0,-0.65,-0.17,-2.01,-0.37,-0.34,2.42,,0.239,0.6409999999999999,0.40700000000000003,0.605,0.8340000000000001,0.7559999999999999,0.418,0.556,0.099
490,17992,David Fletcher,28,893,0.26,0.043,0.085,0.5,0.295,0.327,4.9,-29.0,-1.51,0.5,1.0,-2.59,0.09,2.63,,0.33399999999999996,0.614,0.46799999999999997,0.823,0.9570000000000001,0.907,0.478,0.644,0.043
472,16221,Bradley Zimmer,29,465,0.2,0.075,0.359,0.21,0.295,0.314,6.6,-14.2,-0.46,-1.8,0.17,-1.87,1.5,1.05,,0.28800000000000003,0.68,0.455,0.46299999999999997,0.778,0.6629999999999999,0.42700000000000005,0.628,0.153
115,15351,Frank Schwindel,29,551,0.275,0.064,0.18,0.35,0.321,0.468,2.8,11.6,0.97,0.41,-0.31,1.39,-1.5,1.38,,0.395,0.741,0.536,0.6509999999999999,0.871,0.775,0.406,0.648,0.121
179,21711,Oneil Cruz,23,370,0.235,0.076,0.35100000000000003,0.22,0.295,0.456,6.4,3.8,0.91,-2.31,2.54,-0.39,2.71,5.21,,0.327,0.539,0.40700000000000003,0.49,0.825,0.657,0.377,0.5589999999999999,0.139
311,17719,Steven Duggar,28,377,0.235,0.09,0.342,0.26,0.308,0.391,7.9,-3.5,0.96,-2.95,1.55,-1.12,-1.27,1.14,,0.264,0.623,0.418,0.498,0.8190000000000001,0.703,0.43,0.586,0.124
305,6310,Alcides Escobar,35,480,0.269,0.046,0.183,0.25,0.318,0.37,5.4,-4.1,0.33,-1.31,-0.4,1.16,1.09,-5.1,,0.396,0.69,0.518,0.696,0.873,0.794,0.415,0.635,0.107
384,15082,Adam Engel,30,400,0.234,0.055,0.268,0.21,0.293,0.372,6.6,-6.4,0.45,-0.57,-3.61,-0.55,-2.6,-7.67,,0.33899999999999997,0.685,0.483,0.52,0.838,0.7070000000000001,0.41600000000000004,0.6579999999999999,0.141
169,16434,Christian Arroyo,27,481,0.277,0.044000000000000004,0.193,0.23,0.323,0.426,4.1,4.8,-0.61,-0.52,2.17,-0.54,6.94,-0.64,,0.426,0.78,0.5660000000000001,0.6729999999999999,0.894,0.7929999999999999,0.396,0.642,0.11699999999999999
197,2434,Nelson Cruz,40,1091,0.251,0.092,0.225,0.41,0.325,0.422,3.2,8.1,0.55,0.05,-1.07,-0.25,-0.05,-2.72,,0.35200000000000004,0.748,0.508,0.579,0.8079999999999999,0.7120000000000001,0.39399999999999996,0.622,0.146
225,14387,Harold Ramirez,27,796,0.286,0.040999999999999995,0.161,0.26,0.325,0.402,2.7,2.4,0.04,-0.84,2.49,1.87,2.08,0.24,,0.449,0.721,0.5589999999999999,0.66,0.8759999999999999,0.772,0.402,0.653,0.127
324,21618,Alec Bohm,25,1048,0.267,0.059000000000000004,0.21100000000000002,0.28,0.311,0.376,3.6,-10.1,-0.54,-0.21,-1.87,2.26,0.57,10.29,,0.335,0.742,0.502,0.7120000000000001,0.8420000000000001,0.7909999999999999,0.41100000000000003,0.622,0.105
334,10071,Jonathan Villar,31,725,0.236,0.084,0.263,0.32,0.303,0.381,5.6,-8.3,-0.35,0.9,-0.79,0.77,0.15,-4.7,,0.327,0.748,0.499,0.583,0.8,0.715,0.408,0.615,0.142
326,19252,Cavan Biggio,27,597,0.213,0.126,0.273,0.46,0.32,0.353,4.3,-6.0,-0.03,-1.25,-3.54,2.55,-0.32,-0.5,,0.214,0.648,0.406,0.5329999999999999,0.858,0.763,0.44299999999999995,0.591,0.096
339,19294,Nick Solak,27,606,0.237,0.068,0.20800000000000002,0.33,0.313,0.357,4.4,-7.9,0.3,-0.19,-1.13,0.2,-1.64,3.83,,0.331,0.627,0.45299999999999996,0.6890000000000001,0.8390000000000001,0.775,0.41100000000000003,0.607,0.102
520,17696,Kevin Newman,28,863,0.243,0.05,0.10300000000000001,0.48,0.283,0.332,4.8,-31.6,-1.67,-1.08,-1.0,0.29,3.05,-3.48,,0.325,0.632,0.457,0.785,0.941,0.878,0.428,0.625,0.055999999999999994
148,20538,Jose Miranda,24,483,0.268,0.057999999999999996,0.188,0.31,0.325,0.426,1.5,7.4,0.31,-0.36,-1.12,1.64,-0.12,-3.25,,0.37200000000000005,0.735,0.515,0.638,0.882,0.775,0.39299999999999996,0.644,0.11599999999999999
140,16572,Connor Joe,29,678,0.252,0.11900000000000001,0.204,0.59,0.351,0.393,4.2,10.5,0.91,-0.08,2.44,-0.24,-0.21,-11.93,,0.248,0.625,0.408,0.634,0.893,0.802,0.424,0.621,0.081
283,6609,Freddy Galvis,31,394,0.242,0.069,0.195,0.35,0.302,0.407,3.4,-2.9,-0.48,-0.88,-1.73,2.41,0.78,-2.41,,0.353,0.669,0.483,0.742,0.889,0.826,0.409,0.586,0.084
286,9927,Brett Gardner,37,461,0.222,0.13,0.217,0.6,0.327,0.362,4.9,-3.6,0.8,-1.04,-5.33,0.55,-1.29,0.99,,0.201,0.5720000000000001,0.374,0.7040000000000001,0.889,0.835,0.465,0.527,0.062
357,18054,Sam Haggerty,28,295,0.233,0.081,0.275,0.3,0.307,0.366,7.2,-4.2,-0.84,1.3,3.97,0.03,-1.74,-7.5,,0.297,0.7140000000000001,0.47700000000000004,0.527,0.8370000000000001,0.728,0.431,0.634,0.13
338,15941,Austin Nola,32,591,0.258,0.081,0.134,0.61,0.327,0.344,2.0,-6.2,-0.78,0.77,-1.01,0.98,2.06,0.98,11.0,0.24100000000000002,0.6679999999999999,0.435,0.7559999999999999,0.927,0.8759999999999999,0.455,0.5920000000000001,0.054000000000000006
436,12180,Jorge Alfaro,29,585,0.245,0.038,0.337,0.11,0.284,0.361,4.0,-14.5,-1.02,-0.2,-0.2,-1.87,0.36,-5.03,,0.475,0.81,0.608,0.526,0.794,0.6679999999999999,0.397,0.655,0.20199999999999999
446,21614,Kyle Isbel,25,361,0.226,0.064,0.271,0.23,0.281,0.361,7.5,-8.6,-1.84,1.43,1.16,-0.58,0.25,-1.35,,0.337,0.638,0.46399999999999997,0.649,0.907,0.799,0.42200000000000004,0.584,0.09300000000000001
515,7007,Yadier Molina,39,743,0.238,0.039,0.16,0.24,0.274,0.345,2.9,-25.8,-1.5,-0.81,-4.09,0.14,0.55,-7.15,,0.441,0.764,0.5760000000000001,0.7190000000000001,0.841,0.787,0.41700000000000004,0.716,0.12300000000000001
32,27555,Garrett Mitchell,23,68,0.311,0.08800000000000001,0.41200000000000003,0.21,0.373,0.459,6.0,3.0,-0.17,0.13,-3.39,2.51,6.05,4.62,,0.257,0.7090000000000001,0.48,0.513,0.838,0.75,0.493,0.603,0.12
109,19452,Jake Rogers,26,127,0.239,0.087,0.36200000000000004,0.24,0.306,0.496,6.0,2.5,0.83,0.66,-0.97,-3.63,2.59,-6.9,,0.26899999999999996,0.655,0.44299999999999995,0.494,0.7090000000000001,0.637,0.45,0.669,0.16
137,21635,Nick Maton,25,216,0.254,0.09300000000000001,0.315,0.29,0.33,0.434,5.8,3.1,2.82,-0.59,-2.5,-1.85,-0.86,4.95,,0.33799999999999997,0.708,0.498,0.488,0.8029999999999999,0.682,0.433,0.644,0.158
254,11342,Jesus Aguilar,32,1017,0.248,0.073,0.20800000000000002,0.35,0.305,0.418,1.2,-0.6,0.07,1.18,-0.96,-2.04,0.53,-4.36,,0.355,0.639,0.469,0.639,0.8440000000000001,0.7509999999999999,0.39899999999999997,0.575,0.11699999999999999
231,15794,Yonathan Daza,28,739,0.293,0.064,0.16,0.4,0.342,0.371,3.0,1.4,1.12,-1.61,-0.66,-0.28,-0.68,0.87,,0.381,0.6729999999999999,0.501,0.721,0.8959999999999999,0.818,0.41100000000000003,0.614,0.091
247,12861,Anthony Rendon,32,442,0.235,0.11800000000000001,0.172,0.68,0.328,0.381,2.1,-0.3,-0.53,0.27,-4.89,-0.17,2.02,-2.65,,0.254,0.703,0.446,0.718,0.9009999999999999,0.841,0.428,0.622,0.071
302,19890,Emmanuel Rivera,26,457,0.238,0.068,0.228,0.3,0.298,0.393,4.4,-3.0,0.58,-1.63,0.31,0.86,-0.85,-3.19,,0.312,0.759,0.494,0.57,0.8809999999999999,0.765,0.40700000000000003,0.608,0.11599999999999999
315,18819,Andy Ibanez,29,400,0.258,0.06,0.14,0.43,0.306,0.384,4.3,-3.8,-0.72,-1.28,-0.15,0.49,2.89,1.15,,0.316,0.747,0.499,0.644,0.907,0.812,0.425,0.63,0.094
374,13355,Luke Maile,31,240,0.232,0.092,0.254,0.36,0.313,0.341,1.5,-3.4,0.34,-1.98,-1.79,-3.45,3.24,6.64,,0.301,0.6709999999999999,0.451,0.55,0.872,0.7440000000000001,0.405,0.596,0.115
443,9077,Lorenzo Cain,36,442,0.229,0.077,0.19,0.4,0.294,0.341,5.1,-11.1,-0.28,-1.19,-1.77,0.18,0.13,-0.99,,0.303,0.696,0.47600000000000003,0.602,0.8959999999999999,0.7909999999999999,0.439,0.618,0.1
486,16417,Sergio Alcantara,25,479,0.212,0.08800000000000001,0.273,0.32,0.284,0.341,5.1,-14.8,-0.96,1.2,-2.77,-1.9,0.8,-0.92,,0.258,0.636,0.424,0.586,0.838,0.7509999999999999,0.43799999999999994,0.58,0.105
535,13769,Adalberto Mondesi,26,190,0.205,0.053,0.332,0.16,0.251,0.364,8.1,-7.1,-0.97,-2.57,3.2,-0.49,-2.45,-3.69,,0.371,0.81,0.561,0.419,0.77,0.638,0.431,0.637,0.203
532,18900,Leody Taveras,23,526,0.225,0.057,0.281,0.2,0.273,0.332,6.4,-19.5,-0.94,-0.23,-3.94,0.34,-1.55,-2.81,,0.322,0.684,0.478,0.601,0.8240000000000001,0.738,0.431,0.6729999999999999,0.125
523,19928,Ryan McKenna,25,369,0.209,0.095,0.35,0.27,0.293,0.302,4.3,-13.3,-1.58,0.73,-0.08,2.27,-2.57,-2.41,49.25,0.27699999999999997,0.7170000000000001,0.473,0.532,0.76,0.6859999999999999,0.446,0.667,0.149
571,19346,Eli White,28,337,0.185,0.086,0.318,0.27,0.264,0.307,6.5,-15.7,-0.17,-2.33,-3.42,-2.2,-0.34,-7.36,,0.284,0.727,0.478,0.514,0.769,0.6829999999999999,0.436,0.611,0.151
89,24782,David Villar,25,181,0.231,0.099,0.32,0.31,0.331,0.455,3.1,4.9,0.84,-1.54,4.07,2.32,-2.81,2.77,,0.263,0.688,0.442,0.43200000000000005,0.75,0.6409999999999999,0.42200000000000004,0.685,0.159
217,3516,Eric Hosmer,32,984,0.269,0.086,0.166,0.52,0.336,0.389,1.9,3.5,-0.12,0.51,0.36,1.54,0.02,-3.15,,0.354,0.6859999999999999,0.485,0.6829999999999999,0.905,0.807,0.395,0.599,0.094
208,19813,Charles Leblanc,26,169,0.263,0.071,0.314,0.23,0.32,0.404,3.6,1.1,0.69,-0.39,-1.52,0.91,-0.19,10.44,,0.303,0.618,0.436,0.557,0.902,0.764,0.423,0.698,0.10300000000000001
239,25055,Nate Eaton,25,122,0.264,0.08199999999999999,0.24600000000000002,0.33,0.331,0.387,9.0,0.4,-0.75,2.73,-1.14,-0.26,4.89,-6.54,,0.305,0.754,0.48,0.674,0.8440000000000001,0.778,0.39,0.5820000000000001,0.106
330,14350,Raimel Tapia,28,966,0.269,0.057999999999999996,0.156,0.37,0.311,0.375,5.5,-10.1,-0.45,-0.42,0.98,0.53,0.32,1.96,,0.40299999999999997,0.7,0.528,0.754,0.9079999999999999,0.8390000000000001,0.419,0.5870000000000001,0.085
377,12510,Curt Casali,33,407,0.207,0.12300000000000001,0.285,0.43,0.315,0.342,1.9,-6.9,-0.39,-0.77,-0.79,0.64,0.88,0.26,,0.254,0.743,0.466,0.5329999999999999,0.828,0.737,0.43200000000000005,0.627,0.12300000000000001
455,10200,Tucker Barnhart,31,696,0.235,0.078,0.25,0.31,0.304,0.323,1.1,-18.4,-0.57,-1.71,-1.02,-0.9,-0.14,1.85,,0.312,0.7190000000000001,0.484,0.643,0.863,0.7809999999999999,0.424,0.635,0.106
563,22799,Geraldo Perdomo,22,537,0.199,0.10400000000000001,0.203,0.51,0.291,0.273,5.6,-22.1,-1.4,0.03,-1.09,-1.15,0.23,9.69,,0.235,0.603,0.401,0.701,0.879,0.821,0.449,0.603,0.07200000000000001
3,21270,Sean Bouchard,26,97,0.297,0.21600000000000003,0.258,0.84,0.454,0.5,0.5,8.3,3.05,-1.28,7.84,1.14,3.76,-6.22,,0.23800000000000002,0.59,0.37799999999999995,0.633,0.816,0.747,0.397,0.619,0.096
91,26289,Gunnar Henderson,21,132,0.259,0.121,0.258,0.47,0.348,0.44,3.3,3.5,1.67,0.91,-3.06,0.16,-0.7,2.53,,0.23199999999999998,0.6729999999999999,0.41200000000000003,0.608,0.818,0.748,0.408,0.568,0.10400000000000001
275,21987,Rodolfo Castro,23,371,0.224,0.075,0.272,0.28,0.288,0.419,4.6,-1.3,-0.58,1.81,-4.39,-0.49,0.43,-1.04,,0.32799999999999996,0.7140000000000001,0.491,0.516,0.8170000000000001,0.701,0.424,0.596,0.147
279,13836,Matt Duffy,31,569,0.271,0.07400000000000001,0.19899999999999998,0.37,0.336,0.35,3.6,-2.7,-1.14,0.79,0.04,0.98,-0.12,-8.53,,0.27699999999999997,0.643,0.43799999999999994,0.6659999999999999,0.9329999999999999,0.838,0.441,0.589,0.071
300,25976,Riley Greene,21,418,0.253,0.086,0.287,0.3,0.321,0.362,4.2,-2.3,-0.08,-0.44,-0.84,-1.11,0.16,9.59,,0.312,0.654,0.45299999999999996,0.653,0.871,0.7829999999999999,0.413,0.612,0.098
379,12434,Kevin Pillar,33,360,0.226,0.033,0.23600000000000002,0.14,0.272,0.407,4.7,-6.7,0.61,-1.54,-2.43,-1.76,-0.32,-2.95,,0.395,0.713,0.523,0.619,0.878,0.7609999999999999,0.40299999999999997,0.575,0.125
418,14773,Yu Chang,26,441,0.22,0.061,0.29,0.21,0.277,0.38,4.0,-9.8,-0.22,-1.76,0.31,-2.48,0.29,3.76,,0.33,0.7090000000000001,0.489,0.56,0.867,0.746,0.418,0.605,0.124
397,13743,Max Fried,28,67,0.273,0.06,0.26899999999999996,0.22,0.322,0.327,1.8,-1.4,-0.33,-1.42,-0.28,-1.92,-0.4,1.91,,0.267,0.602,0.446,0.516,0.775,0.703,0.534,0.597,0.133
429,18721,Guillermo Heredia,31,429,0.207,0.08900000000000001,0.263,0.34,0.294,0.352,2.9,-10.5,0.14,-2.46,-0.46,-1.09,0.69,1.85,,0.311,0.7709999999999999,0.498,0.522,0.862,0.736,0.406,0.62,0.131
465,16623,Greg Allen,29,182,0.206,0.08199999999999999,0.302,0.27,0.302,0.31,8.1,-4.8,-0.23,-1.85,5.87,-2.45,-1.48,-3.0,,0.261,0.657,0.426,0.564,0.843,0.743,0.41600000000000004,0.621,0.11
