,IDfg,Name,Age,PA,AVG,BB%,K%,BB/K,OBP,SLG,Spd,wRAA,wFB/C,wSL/C,wCT/C,wCB/C,wCH/C,wSF/C,wKN/C,O-Swing%,Z-Swing%,Swing%,O-Contact%,Z-Contact%,Contact%,Zone%,F-Strike%,SwStr%
149,5760,Avisail Garcia,30,722,0.255,0.08,0.235,0.34,0.331,0.444,2.9,9.2,0.9,-0.69,1.54,1.4,-0.98,-0.25,,0.409,0.812,0.569,0.5489999999999999,0.78,0.68,0.397,0.65,0.182
173,10231,Jose Iglesias,31,661,0.294,0.036000000000000004,0.139,0.26,0.33,0.429,3.7,6.7,-0.07,0.29,0.67,1.7,-0.15,-3.57,,0.449,0.653,0.535,0.7390000000000001,0.9309999999999999,0.8370000000000001,0.42,0.622,0.087
43,16478,Kyle Schwarber,28,695,0.241,0.135,0.278,0.49,0.353,0.502,2.4,27.6,1.76,-0.49,0.53,1.85,0.27,-1.28,6.67,0.255,0.66,0.418,0.603,0.812,0.736,0.402,0.544,0.111
104,19198,Yuli Gurriel,37,835,0.294,0.085,0.114,0.75,0.353,0.44,2.1,16.9,-0.24,0.73,1.74,0.8,2.49,-0.53,-8.72,0.319,0.631,0.44299999999999995,0.804,0.93,0.875,0.39799999999999996,0.613,0.055
47,18607,Jared Walsh,27,693,0.28,0.076,0.24100000000000002,0.32,0.338,0.531,3.0,27.4,0.88,1.78,-2.54,1.51,3.02,3.43,,0.34600000000000003,0.695,0.49200000000000005,0.672,0.8440000000000001,0.774,0.418,0.569,0.111
128,3473,Anthony Rizzo,31,819,0.24,0.098,0.153,0.64,0.343,0.432,4.0,13.0,0.43,-0.07,-2.82,3.52,0.67,-1.92,,0.33,0.625,0.452,0.721,0.8909999999999999,0.818,0.41200000000000003,0.568,0.08199999999999999
261,19287,Adolis Garcia,28,629,0.24,0.052000000000000005,0.315,0.17,0.285,0.45,5.0,-1.4,-0.2,0.78,1.15,-0.19,-1.37,-3.44,,0.396,0.752,0.539,0.55,0.782,0.68,0.401,0.614,0.172
48,21523,Jonathan India,24,631,0.269,0.113,0.223,0.5,0.376,0.459,5.1,25.2,2.08,0.5,-0.75,-0.23,-0.15,-6.16,,0.25,0.5820000000000001,0.39,0.61,0.867,0.772,0.42200000000000004,0.552,0.08900000000000001
321,14712,Manuel Margot,26,623,0.258,0.08,0.152,0.53,0.317,0.375,5.4,-7.6,-0.53,0.02,0.62,1.37,0.96,3.72,,0.33399999999999996,0.71,0.493,0.7020000000000001,0.884,0.813,0.424,0.624,0.092
391,12147,Nick Ahmed,31,690,0.235,0.075,0.217,0.35,0.295,0.359,5.2,-18.1,-1.0,-0.25,0.93,-1.24,0.23,5.08,,0.34299999999999997,0.7040000000000001,0.49200000000000005,0.633,0.828,0.748,0.41200000000000003,0.625,0.124
55,13613,Ketel Marte,27,569,0.307,0.067,0.142,0.47,0.359,0.489,3.6,21.1,1.65,0.99,2.19,-0.01,0.36,-0.24,,0.314,0.653,0.457,0.757,0.922,0.856,0.42100000000000004,0.585,0.066
201,17128,Ramon Laureano,26,600,0.235,0.085,0.26,0.33,0.325,0.416,5.2,3.3,0.46,0.32,-2.35,-0.41,0.17,-4.55,,0.316,0.644,0.45299999999999996,0.5870000000000001,0.878,0.76,0.418,0.598,0.109
32,4949,Giancarlo Stanton,31,673,0.27,0.11599999999999999,0.273,0.42,0.359,0.514,1.2,31.1,1.25,0.54,0.05,1.38,0.12,-2.28,,0.305,0.628,0.43,0.585,0.795,0.7040000000000001,0.385,0.568,0.127
92,19238,Lourdes Gurriel Jr.,27,765,0.285,0.06,0.196,0.31,0.327,0.486,2.6,18.1,0.1,1.08,1.73,1.87,1.99,0.35,,0.369,0.703,0.51,0.649,0.857,0.77,0.423,0.6759999999999999,0.11699999999999999
137,15941,Austin Nola,30,378,0.272,0.085,0.14,0.6,0.347,0.422,1.9,5.2,-0.11,0.44,1.73,3.68,0.59,0.66,11.0,0.222,0.672,0.426,0.746,0.905,0.86,0.45299999999999996,0.606,0.06
158,18289,Brian Anderson,28,493,0.252,0.09699999999999999,0.266,0.37,0.341,0.418,3.6,5.4,1.35,-1.57,2.39,-0.34,0.26,-4.69,,0.322,0.7490000000000001,0.496,0.556,0.805,0.71,0.408,0.621,0.14400000000000002
325,17620,Myles Straw,26,724,0.263,0.098,0.198,0.5,0.336,0.336,5.4,-8.9,-0.06,-0.41,-0.96,1.25,-1.67,-4.48,-2.34,0.22699999999999998,0.626,0.406,0.782,0.922,0.879,0.44799999999999995,0.593,0.049
36,16472,Rhys Hoskins,28,628,0.246,0.121,0.24,0.5,0.349,0.522,3.1,28.1,1.1,-0.17,3.49,1.46,1.61,1.82,,0.29,0.636,0.435,0.629,0.8340000000000001,0.754,0.42,0.589,0.107
187,19363,Austin Hays,25,663,0.261,0.054000000000000006,0.19899999999999998,0.27,0.312,0.448,4.5,5.5,0.07,-0.05,2.15,-1.11,2.1,-1.0,,0.34299999999999997,0.637,0.46399999999999997,0.622,0.8959999999999999,0.7759999999999999,0.41,0.618,0.10400000000000001
16,12546,C.J. Cron,31,599,0.273,0.115,0.222,0.52,0.372,0.531,2.3,33.5,1.93,1.17,-0.68,1.78,0.32,-5.58,,0.33399999999999996,0.68,0.47,0.6409999999999999,0.836,0.7509999999999999,0.391,0.5429999999999999,0.11699999999999999
74,12861,Anthony Rendon,31,481,0.261,0.139,0.15,0.93,0.372,0.436,1.5,13.9,-0.42,0.22,2.3,-0.18,4.0,2.42,,0.24,0.6940000000000001,0.436,0.7240000000000001,0.917,0.856,0.43200000000000005,0.615,0.063
105,5827,Wilmer Flores,29,649,0.264,0.083,0.142,0.59,0.328,0.47,3.3,13.1,1.15,-1.36,-1.06,0.02,1.6,1.9,,0.308,0.701,0.467,0.763,0.9,0.846,0.40399999999999997,0.621,0.07200000000000001
110,16153,Austin Slater,28,410,0.251,0.107,0.259,0.42,0.342,0.443,6.6,8.2,0.23,0.32,3.92,-0.56,0.25,-6.51,3.61,0.263,0.6609999999999999,0.44,0.585,0.799,0.728,0.446,0.6729999999999999,0.12
174,15112,Ryan McMahon,26,789,0.244,0.098,0.27,0.36,0.322,0.441,3.7,7.6,0.54,-0.56,-0.63,0.27,0.09,-0.91,,0.29100000000000004,0.733,0.483,0.562,0.802,0.72,0.434,0.634,0.135
196,20126,Dylan Carlson,22,738,0.255,0.08800000000000001,0.253,0.35,0.328,0.425,4.0,5.4,0.48,1.21,-1.08,-0.03,0.03,-3.35,,0.27399999999999997,0.672,0.442,0.583,0.8270000000000001,0.74,0.42100000000000004,0.5870000000000001,0.115
219,2136,David Peralta,33,756,0.271,0.078,0.18100000000000002,0.43,0.329,0.412,4.2,2.4,0.06,0.43,0.58,-0.78,0.18,5.16,,0.305,0.6759999999999999,0.465,0.645,0.8959999999999999,0.802,0.431,0.59,0.092
217,15362,Jeff McNeil,29,635,0.271,0.077,0.129,0.6,0.34,0.39,2.6,2.1,0.15,-1.59,-1.37,2.05,1.3,2.23,,0.353,0.848,0.563,0.73,0.907,0.843,0.425,0.619,0.08800000000000001
267,14735,Brett Phillips,26,351,0.204,0.11699999999999999,0.365,0.32,0.301,0.421,8.9,-1.2,0.41,-2.0,0.63,0.5,0.09,-0.83,,0.213,0.657,0.418,0.529,0.716,0.665,0.462,0.5579999999999999,0.14
330,18042,Dylan Moore,28,536,0.203,0.10099999999999999,0.287,0.35,0.3,0.382,6.6,-7.1,-0.07,-1.67,0.99,-0.22,-0.43,-6.61,,0.253,0.623,0.41100000000000003,0.631,0.821,0.754,0.428,0.636,0.10099999999999999
348,16512,Isiah Kiner-Falefa,26,905,0.273,0.046,0.135,0.34,0.316,0.361,5.6,-14.6,-0.04,-0.4,-0.24,-0.43,-0.12,-1.91,,0.32799999999999996,0.648,0.467,0.75,0.945,0.867,0.435,0.606,0.062
109,14274,Mitch Haniger,30,691,0.253,0.078,0.245,0.32,0.318,0.485,3.5,14.5,0.82,0.51,2.12,2.39,-0.77,-4.64,,0.33,0.654,0.466,0.56,0.8290000000000001,0.718,0.42100000000000004,0.621,0.131
138,9368,Evan Longoria,35,500,0.258,0.092,0.214,0.43,0.328,0.457,2.7,6.9,1.36,-1.62,-1.89,0.19,-0.24,-8.15,-4.14,0.255,0.665,0.434,0.62,0.8590000000000001,0.78,0.43799999999999994,0.608,0.095
183,8202,Josh Harrison,33,649,0.279,0.057,0.134,0.43,0.343,0.402,3.9,5.9,0.79,0.7,-0.67,-1.72,-1.73,1.46,,0.392,0.765,0.551,0.753,0.868,0.821,0.426,0.633,0.099
287,15518,Amed Rosario,25,735,0.276,0.048,0.21,0.23,0.312,0.401,6.3,-4.8,0.19,-1.06,0.48,-1.88,0.54,1.2,,0.377,0.652,0.494,0.659,0.855,0.77,0.42700000000000005,0.626,0.114
85,23667,Wander Franco,20,308,0.288,0.078,0.12,0.65,0.347,0.463,6.0,8.5,1.37,6.83,-0.88,0.3,-2.1,1.29,,0.325,0.741,0.494,0.755,0.91,0.8490000000000001,0.40700000000000003,0.597,0.07400000000000001
114,19508,Kyle Lewis,25,389,0.256,0.129,0.278,0.46,0.352,0.42,3.8,6.7,0.07,0.22,-1.97,2.94,-0.36,8.52,,0.261,0.698,0.446,0.496,0.753,0.667,0.424,0.591,0.149
299,13769,Adalberto Mondesi,25,369,0.246,0.046,0.306,0.15,0.286,0.429,8.6,-3.9,0.28,-1.61,0.18,-0.98,-1.29,-0.71,,0.38,0.807,0.557,0.46799999999999997,0.754,0.64,0.414,0.631,0.201
73,15082,Adam Engel,29,233,0.27,0.06,0.215,0.28,0.335,0.488,6.1,6.8,0.83,0.99,-3.84,1.73,1.63,-18.37,,0.36,0.701,0.502,0.575,0.865,0.7440000000000001,0.418,0.605,0.128
91,13602,Patrick Wisdom,29,377,0.229,0.085,0.406,0.21,0.303,0.515,3.4,9.4,0.68,-0.82,3.1,-0.21,2.83,-6.26,,0.331,0.772,0.5,0.47,0.7170000000000001,0.616,0.38299999999999995,0.578,0.192
181,19599,Chas McCormick,26,320,0.257,0.078,0.325,0.24,0.319,0.447,3.7,3.2,0.49,-0.85,-0.89,1.5,0.33,3.36,69.75,0.282,0.6940000000000001,0.46399999999999997,0.505,0.7390000000000001,0.659,0.442,0.575,0.158
164,16622,Luis Urias,24,690,0.247,0.106,0.214,0.49,0.338,0.417,3.9,7.5,0.12,0.27,2.73,-0.01,0.32,-1.73,140.75,0.29100000000000004,0.672,0.451,0.721,0.853,0.804,0.42100000000000004,0.603,0.08900000000000001
139,16578,Yandy Diaz,29,679,0.266,0.135,0.15,0.9,0.368,0.387,1.9,10.0,0.74,0.07,-1.19,3.71,-1.02,2.8,,0.226,0.664,0.41100000000000003,0.721,0.877,0.8270000000000001,0.423,0.5660000000000001,0.071
254,19918,Daulton Varsho,24,430,0.231,0.098,0.233,0.42,0.31,0.418,6.3,-1.2,-0.05,0.33,1.42,-2.21,0.5,0.65,,0.34,0.698,0.495,0.642,0.8340000000000001,0.759,0.434,0.595,0.11900000000000001
245,5913,Leury Garcia,30,537,0.268,0.084,0.19699999999999998,0.42,0.333,0.384,5.0,-0.5,-0.11,-0.25,-0.49,-1.02,1.62,0.02,,0.363,0.716,0.518,0.6409999999999999,0.8809999999999999,0.7859999999999999,0.43799999999999994,0.62,0.111
26,10324,Marcell Ozuna,30,475,0.281,0.12,0.223,0.54,0.368,0.51,0.9,22.7,2.26,-2.76,2.81,1.85,0.99,3.72,,0.314,0.7170000000000001,0.47200000000000003,0.5770000000000001,0.821,0.723,0.392,0.5770000000000001,0.131
78,17988,Tyler Stephenson,24,422,0.286,0.102,0.19899999999999998,0.51,0.367,0.441,1.7,12.5,0.78,0.58,1.85,0.28,0.98,3.09,,0.24,0.632,0.4,0.6859999999999999,0.905,0.828,0.409,0.621,0.069
127,7739,Travis d'Arnaud,32,413,0.265,0.08,0.249,0.32,0.329,0.452,1.7,6.7,-0.29,1.02,-4.63,1.1,3.01,-6.61,,0.331,0.737,0.512,0.57,0.8540000000000001,0.753,0.445,0.6709999999999999,0.127
154,11477,Christian Yelich,29,722,0.234,0.161,0.262,0.61,0.36,0.392,4.9,8.8,0.42,0.68,-2.13,-0.41,1.6,1.77,,0.218,0.65,0.39,0.546,0.848,0.746,0.397,0.536,0.099
153,19997,Santiago Espinal,26,312,0.301,0.083,0.147,0.57,0.361,0.39,5.2,3.9,0.67,-0.14,-0.39,1.3,-0.17,-0.1,,0.293,0.6940000000000001,0.473,0.716,0.91,0.8440000000000001,0.449,0.609,0.07400000000000001
198,18568,Luis Arraez,24,600,0.3,0.085,0.098,0.86,0.358,0.381,3.8,4.2,0.27,-0.1,0.06,1.6,0.78,1.9,,0.27899999999999997,0.634,0.435,0.8540000000000001,0.938,0.907,0.43799999999999994,0.62,0.04
224,2829,Manny Pina,34,253,0.196,0.099,0.19399999999999998,0.51,0.3,0.434,1.4,0.4,0.66,-0.54,-2.83,0.05,-1.17,-3.5,-29.9,0.28300000000000003,0.638,0.428,0.5670000000000001,0.898,0.769,0.409,0.613,0.099
123,15161,Mitch Garver,30,324,0.233,0.11699999999999999,0.33299999999999996,0.35,0.33,0.452,1.8,5.5,1.21,-0.99,0.58,-1.97,-0.16,-4.47,,0.228,0.601,0.38,0.529,0.79,0.698,0.409,0.546,0.115
124,8623,Donovan Solano,33,547,0.298,0.064,0.177,0.36,0.352,0.427,2.8,9.2,0.52,-0.11,-0.18,0.95,2.35,3.49,,0.36,0.7120000000000001,0.505,0.6759999999999999,0.91,0.812,0.41100000000000003,0.6779999999999999,0.095
249,6153,Eduardo Escobar,32,821,0.242,0.077,0.201,0.38,0.302,0.435,4.1,-2.0,0.48,-2.99,-0.17,1.16,0.49,1.24,-20.91,0.345,0.72,0.499,0.6859999999999999,0.85,0.7829999999999999,0.409,0.588,0.10800000000000001
253,14813,Kyle Farmer,30,599,0.263,0.045,0.184,0.25,0.318,0.404,3.1,-1.1,-0.12,-0.56,4.01,-1.4,-0.31,-1.55,,0.38299999999999995,0.65,0.491,0.705,0.8959999999999999,0.8079999999999999,0.40700000000000003,0.623,0.094
360,17992,David Fletcher,27,895,0.276,0.057,0.095,0.6,0.318,0.349,4.9,-16.8,-0.57,0.25,1.48,-0.65,-1.53,-3.96,,0.31,0.58,0.436,0.841,0.961,0.9159999999999999,0.46799999999999997,0.636,0.037000000000000005
5,15351,Frank Schwindel,29,259,0.326,0.062,0.158,0.39,0.371,0.591,4.0,19.0,2.58,2.58,5.11,2.51,-1.39,0.76,,0.387,0.72,0.521,0.615,0.9129999999999999,0.78,0.401,0.645,0.114
90,17484,Eloy Jimenez,24,457,0.272,0.061,0.247,0.25,0.317,0.498,0.8,10.7,2.31,-0.02,-0.58,-0.5,-2.5,3.44,,0.40299999999999997,0.76,0.534,0.59,0.8140000000000001,0.7070000000000001,0.368,0.639,0.156
234,13620,Carson Kelly,26,488,0.235,0.102,0.21100000000000002,0.49,0.322,0.404,1.6,-0.3,0.03,-0.15,-2.39,-1.54,1.01,-4.58,,0.263,0.636,0.43,0.625,0.84,0.767,0.447,0.561,0.1
314,12859,James McCann,31,523,0.244,0.076,0.27699999999999997,0.28,0.308,0.388,2.1,-5.8,-0.43,-1.26,0.35,1.27,-0.39,4.15,,0.34600000000000003,0.71,0.493,0.593,0.8540000000000001,0.745,0.405,0.583,0.126
313,21479,Nico Hoerner,24,296,0.268,0.098,0.166,0.59,0.353,0.323,3.7,-3.7,1.15,-0.63,-0.31,-0.24,-3.91,6.44,,0.326,0.66,0.45899999999999996,0.706,0.915,0.825,0.396,0.574,0.08
357,19950,Andres Gimenez,22,342,0.235,0.053,0.24,0.22,0.302,0.369,7.7,-6.3,-0.29,2.08,-4.03,-1.53,2.26,-4.54,,0.40700000000000003,0.738,0.542,0.599,0.84,0.733,0.41,0.64,0.145
386,11489,Michael A. Taylor,30,627,0.237,0.062,0.273,0.23,0.29,0.367,4.4,-15.4,-1.37,-0.17,1.92,0.75,0.04,-1.18,15.97,0.33,0.7559999999999999,0.506,0.555,0.802,0.708,0.414,0.644,0.14800000000000002
81,14566,Franmil Reyes,25,707,0.261,0.095,0.308,0.31,0.331,0.498,3.1,19.6,0.76,0.29,-1.94,1.22,-0.55,7.81,,0.301,0.6990000000000001,0.456,0.526,0.769,0.67,0.38799999999999996,0.562,0.15
152,15464,Hunter Renfroe,29,711,0.24,0.08199999999999999,0.235,0.35,0.302,0.481,3.0,9.0,0.86,0.72,0.59,0.3,-0.26,-6.73,-5.05,0.33799999999999997,0.665,0.469,0.6579999999999999,0.838,0.76,0.39899999999999997,0.667,0.113
192,10681,Gio Urshela,29,616,0.275,0.062,0.218,0.28,0.32,0.438,3.0,4.8,0.09,-0.98,0.49,1.72,1.54,-0.09,,0.373,0.733,0.523,0.667,0.867,0.7829999999999999,0.41700000000000004,0.625,0.113
244,9627,Yan Gomes,33,494,0.26,0.051,0.20199999999999999,0.25,0.306,0.432,3.5,-0.7,-1.3,1.13,-1.18,0.39,3.11,-3.25,,0.369,0.6809999999999999,0.506,0.677,0.8909999999999999,0.804,0.44,0.623,0.099
260,9927,Brett Gardner,37,619,0.222,0.139,0.218,0.64,0.334,0.369,4.7,-2.0,0.74,-1.66,-4.35,1.04,-0.18,3.54,,0.19699999999999998,0.581,0.373,0.677,0.8740000000000001,0.818,0.45799999999999996,0.53,0.068
333,10200,Tucker Barnhart,30,498,0.238,0.08199999999999999,0.257,0.32,0.311,0.372,1.3,-6.7,-0.85,-0.54,-1.01,-0.13,0.94,1.45,,0.306,0.735,0.486,0.629,0.841,0.764,0.42,0.604,0.115
133,19566,Nathaniel Lowe,25,718,0.26,0.124,0.265,0.47,0.352,0.417,4.5,11.6,-0.03,0.49,-2.19,1.45,3.67,-0.12,,0.268,0.669,0.442,0.6679999999999999,0.848,0.787,0.435,0.589,0.094
163,22168,Akil Baddoo,22,461,0.259,0.098,0.265,0.37,0.33,0.436,7.3,5.5,0.33,-0.45,-0.81,1.71,0.74,-2.44,,0.27699999999999997,0.7040000000000001,0.45899999999999996,0.594,0.7859999999999999,0.72,0.42700000000000005,0.579,0.129
211,9077,Lorenzo Cain,35,307,0.262,0.094,0.163,0.58,0.336,0.4,5.3,1.6,1.26,-0.83,-2.4,0.17,-1.9,4.58,,0.265,0.669,0.442,0.5720000000000001,0.9179999999999999,0.8009999999999999,0.43700000000000006,0.599,0.08800000000000001
207,17022,Edmundo Sosa,25,326,0.271,0.052000000000000005,0.193,0.27,0.346,0.389,5.2,2.0,0.97,0.41,-4.25,-0.97,0.94,-10.01,,0.369,0.745,0.531,0.604,0.8270000000000001,0.7390000000000001,0.431,0.617,0.139
242,12434,Kevin Pillar,31,570,0.253,0.042,0.214,0.2,0.3,0.433,5.4,-1.1,0.38,-0.81,0.45,-1.42,0.54,-5.2,,0.401,0.6940000000000001,0.522,0.627,0.873,0.762,0.413,0.575,0.124
297,20454,Jazz Chisholm Jr.,23,569,0.238,0.069,0.28800000000000003,0.24,0.296,0.413,7.0,-4.6,0.3,1.05,-0.5,-1.21,-0.29,-2.29,,0.325,0.648,0.45899999999999996,0.606,0.8270000000000001,0.735,0.414,0.601,0.122
294,4940,Jason Heyward,31,534,0.23,0.107,0.19699999999999998,0.54,0.318,0.381,4.9,-4.3,0.32,-0.63,1.57,0.7,-0.34,-3.63,,0.28600000000000003,0.6,0.419,0.62,0.889,0.7829999999999999,0.423,0.562,0.091
50,14811,Luke Voit,30,475,0.258,0.08,0.26899999999999996,0.3,0.333,0.523,1.9,18.1,1.29,0.49,5.62,-0.99,-1.62,-3.93,,0.331,0.7959999999999999,0.519,0.516,0.773,0.675,0.40399999999999997,0.644,0.168
94,6184,J.D. Martinez,33,871,0.266,0.08800000000000001,0.24,0.37,0.333,0.483,2.8,20.0,-0.25,0.98,-1.59,4.13,0.79,3.56,2.17,0.36200000000000004,0.7909999999999999,0.537,0.596,0.8220000000000001,0.732,0.408,0.622,0.14400000000000002
84,16219,J.D. Davis,28,440,0.266,0.125,0.282,0.44,0.377,0.412,1.8,11.3,1.0,-0.76,4.44,-1.0,0.12,-7.79,,0.27899999999999997,0.741,0.474,0.493,0.754,0.6659999999999999,0.423,0.639,0.159
171,12164,Miguel Sano,28,737,0.218,0.10400000000000001,0.37,0.28,0.303,0.47,2.3,7.0,1.86,-1.01,-2.14,-1.31,-2.46,-2.96,,0.299,0.6990000000000001,0.45399999999999996,0.41100000000000003,0.787,0.635,0.386,0.604,0.165
226,16535,Danny Jansen,26,352,0.207,0.10800000000000001,0.213,0.51,0.305,0.428,2.0,0.0,0.25,-0.63,-0.75,2.97,-1.88,11.64,46.39,0.27,0.741,0.469,0.665,0.821,0.769,0.42200000000000004,0.599,0.10800000000000001
268,16997,Gleyber Torres,24,676,0.255,0.107,0.195,0.55,0.337,0.366,3.4,-2.5,-0.36,-0.89,-1.35,2.32,-0.41,11.29,,0.27,0.721,0.455,0.632,0.825,0.758,0.41,0.562,0.11
301,9774,Christian Vazquez,30,687,0.265,0.071,0.185,0.39,0.318,0.38,3.5,-6.2,-0.42,-1.64,2.0,1.49,-0.61,0.8,0.07,0.33299999999999996,0.66,0.473,0.759,0.877,0.8290000000000001,0.429,0.626,0.081
354,18015,Paul DeJong,27,576,0.213,0.09,0.266,0.34,0.295,0.378,3.5,-10.4,0.14,-1.49,-1.79,0.83,-2.87,4.46,,0.308,0.76,0.496,0.545,0.8290000000000001,0.726,0.415,0.564,0.136
119,18126,LaMonte Wade Jr.,27,425,0.251,0.087,0.231,0.38,0.325,0.464,5.3,7.7,0.82,-0.15,-1.08,-0.04,1.51,-1.19,,0.264,0.69,0.45,0.667,0.904,0.826,0.43700000000000006,0.593,0.079
141,13675,Tyrone Taylor,27,312,0.246,0.071,0.215,0.33,0.317,0.463,5.9,4.6,1.11,-1.54,-4.5,-0.46,5.76,2.57,,0.349,0.721,0.489,0.637,0.8959999999999999,0.7809999999999999,0.377,0.631,0.107
136,13145,Josh Bell,28,791,0.251,0.11,0.20199999999999999,0.54,0.335,0.444,1.5,11.3,0.48,1.53,0.56,0.65,-1.07,-0.66,,0.28300000000000003,0.745,0.465,0.629,0.8240000000000001,0.752,0.39299999999999996,0.5579999999999999,0.115
134,20521,Nick Madrigal,24,324,0.317,0.046,0.07400000000000001,0.63,0.358,0.406,4.5,4.8,1.22,-0.72,-1.87,1.32,1.58,7.23,,0.322,0.602,0.445,0.838,0.976,0.92,0.44,0.623,0.036000000000000004
156,12371,Tommy La Stella,31,470,0.264,0.096,0.081,1.18,0.338,0.425,3.5,5.4,-0.17,-0.03,0.59,1.08,1.84,2.35,,0.25,0.5539999999999999,0.387,0.835,0.9309999999999999,0.897,0.45,0.5720000000000001,0.04
203,12155,Eddie Rosario,29,643,0.258,0.07,0.14800000000000002,0.47,0.309,0.45,4.7,3.1,0.27,0.05,-3.83,1.09,1.33,-3.06,,0.4,0.7440000000000001,0.528,0.755,0.8640000000000001,0.812,0.37200000000000005,0.575,0.099
195,6310,Alcides Escobar,34,349,0.288,0.049,0.16,0.3,0.34,0.404,5.3,2.9,0.86,-0.84,-1.06,1.86,1.66,-3.72,,0.38,0.7,0.514,0.68,0.8740000000000001,0.79,0.418,0.633,0.10800000000000001
366,12158,Austin Barnes,31,329,0.224,0.1,0.243,0.41,0.316,0.336,4.2,-6.7,-1.19,-1.76,4.0,-0.2,3.69,10.14,,0.245,0.69,0.444,0.655,0.812,0.764,0.446,0.5589999999999999,0.105
63,10323,Rafael Ortega,30,330,0.291,0.091,0.212,0.43,0.36,0.463,5.3,11.0,2.09,-1.08,1.1,-0.48,1.48,-3.15,,0.28300000000000003,0.675,0.442,0.64,0.907,0.805,0.405,0.5670000000000001,0.086
117,11342,Jesus Aguilar,31,726,0.265,0.095,0.183,0.52,0.336,0.458,1.1,13.2,0.52,1.3,-1.06,-0.48,-0.27,-0.27,,0.332,0.627,0.45399999999999996,0.643,0.86,0.767,0.414,0.544,0.105
121,12775,Brad Miller,31,548,0.228,0.128,0.28800000000000003,0.44,0.332,0.452,4.9,9.5,0.95,-0.79,0.07,-1.01,0.3,1.0,21.7,0.28,0.664,0.439,0.584,0.779,0.706,0.41200000000000003,0.595,0.129
150,11200,Kole Calhoun,33,410,0.23,0.105,0.222,0.47,0.32,0.455,2.5,4.9,-0.19,2.92,-0.4,1.69,-0.92,-0.55,,0.29100000000000004,0.779,0.49,0.525,0.778,0.6890000000000001,0.40700000000000003,0.534,0.152
216,15672,Austin Meadows,26,743,0.228,0.102,0.231,0.44,0.311,0.44,4.3,2.7,0.06,0.59,-0.21,1.2,-0.63,2.62,,0.297,0.7070000000000001,0.466,0.609,0.855,0.763,0.41200000000000003,0.599,0.11
241,17719,Steven Duggar,27,333,0.248,0.084,0.297,0.28,0.318,0.414,7.7,-0.3,0.89,-2.77,2.22,-0.58,-1.11,3.51,,0.255,0.609,0.41100000000000003,0.563,0.8340000000000001,0.74,0.44,0.574,0.107
248,19734,Josh Rojas,27,620,0.255,0.105,0.247,0.42,0.332,0.385,4.6,-0.7,0.32,-0.87,-0.48,0.65,1.13,-0.69,,0.249,0.636,0.42100000000000004,0.636,0.857,0.784,0.444,0.595,0.091
371,7007,Yadier Molina,38,629,0.255,0.048,0.159,0.3,0.298,0.368,2.5,-13.6,-1.13,-0.6,-3.31,1.61,-1.13,-10.11,,0.428,0.764,0.565,0.685,0.851,0.777,0.40700000000000003,0.7090000000000001,0.126
332,16221,Bradley Zimmer,28,398,0.22,0.09300000000000001,0.342,0.27,0.329,0.333,5.9,-5.1,0.0,-1.12,1.67,-2.41,1.3,-0.62,,0.268,0.6709999999999999,0.43200000000000005,0.447,0.785,0.66,0.406,0.618,0.147
144,9847,Andrew McCutchen,34,815,0.232,0.126,0.221,0.57,0.331,0.441,3.9,11.1,0.64,-0.78,2.04,0.7,-0.25,-1.67,,0.231,0.655,0.413,0.606,0.852,0.774,0.431,0.6,0.094
162,8722,Jason Castro,33,271,0.218,0.13699999999999998,0.321,0.43,0.335,0.419,1.1,2.8,0.64,-0.67,1.41,-2.48,0.68,-7.75,-8.65,0.237,0.624,0.40399999999999997,0.557,0.72,0.6659999999999999,0.433,0.565,0.135
209,11680,Elias Diaz,30,444,0.244,0.079,0.16899999999999998,0.47,0.306,0.446,2.0,2.3,-1.11,-0.9,3.14,-0.11,1.22,-6.56,,0.33399999999999996,0.7509999999999999,0.515,0.594,0.879,0.774,0.433,0.635,0.11599999999999999
214,17901,Andrew Benintendi,26,590,0.263,0.08,0.193,0.41,0.323,0.419,3.5,2.7,0.52,-0.89,-0.21,-1.38,1.87,8.35,,0.33899999999999997,0.74,0.514,0.6940000000000001,0.843,0.7879999999999999,0.436,0.6,0.109
315,11442,Gary Sanchez,28,618,0.187,0.113,0.299,0.38,0.291,0.406,1.8,-7.4,-0.75,-0.65,-0.42,-0.71,-1.04,2.81,,0.295,0.6459999999999999,0.44,0.589,0.799,0.716,0.414,0.544,0.125
305,10071,Jonathan Villar,29,712,0.244,0.091,0.261,0.35,0.316,0.38,4.9,-7.2,-0.15,0.19,-1.22,0.06,0.89,-2.92,,0.335,0.7440000000000001,0.502,0.574,0.816,0.72,0.40700000000000003,0.629,0.14
23,3269,Robinson Cano,37,182,0.316,0.049,0.132,0.38,0.352,0.544,1.1,8.7,2.97,1.21,-0.96,2.01,-2.98,-10.78,,0.436,0.792,0.575,0.696,0.92,0.816,0.39,0.643,0.106
204,14551,Anthony Santander,26,603,0.247,0.055,0.209,0.26,0.294,0.472,2.6,3.3,1.22,-0.81,-1.58,-2.42,-1.47,2.98,,0.37799999999999995,0.725,0.517,0.695,0.84,0.7759999999999999,0.401,0.594,0.11599999999999999
