,IDfg,Name,Age,PA,AVG,BB%,K%,BB/K,OBP,SLG,Spd,wRAA,wFB/C,wSL/C,wCT/C,wCB/C,wCH/C,wSF/C,wKN/C,O-Swing%,Z-Swing%,Swing%,O-Contact%,Z-Contact%,Contact%,Zone%,F-Strike%,SwStr%
155,20521,Nick Madrigal,23,109,0.34,0.037000000000000005,0.064,0.57,0.376,0.369,2.7,1.1,1.65,-2.59,-1.35,1.02,-5.37,-2.87,,0.309,0.608,0.436,0.88,0.955,0.924,0.42700000000000005,0.596,0.033
173,9776,Jason Kipnis,33,135,0.237,0.133,0.304,0.44,0.341,0.404,4.5,0.7,1.35,-0.68,-0.89,-1.57,-2.23,7.55,,0.28,0.5820000000000001,0.395,0.5920000000000001,0.9009999999999999,0.765,0.379,0.5329999999999999,0.09300000000000001
198,17548,Taylor Ward,26,102,0.277,0.078,0.275,0.29,0.333,0.383,7.7,-0.5,-0.53,1.73,-1.07,-0.06,1.87,-2.15,,0.276,0.655,0.445,0.517,0.9209999999999999,0.782,0.445,0.588,0.09699999999999999
252,16725,Jose Trevino,27,83,0.25,0.036000000000000004,0.18100000000000002,0.2,0.28,0.434,2.0,-1.4,-0.37,1.0,3.81,-1.63,0.67,-5.48,,0.316,0.556,0.419,0.696,0.878,0.8,0.429,0.578,0.084
244,14103,Rio Ruiz,26,204,0.222,0.083,0.225,0.37,0.286,0.427,2.4,-2.9,0.95,1.8,-1.89,-1.84,-3.73,-0.62,,0.318,0.772,0.52,0.626,0.8270000000000001,0.759,0.445,0.603,0.126
249,17954,Sam Hilliard,26,114,0.21,0.079,0.368,0.21,0.272,0.438,7.1,-1.8,-0.04,-0.64,4.88,-2.62,-1.66,-0.16,,0.318,0.68,0.465,0.484,0.735,0.633,0.40700000000000003,0.5529999999999999,0.171
215,27459,Yoshi Tsutsugo,28,185,0.197,0.141,0.27,0.52,0.314,0.395,3.2,-1.7,-1.8,0.7,-1.68,3.62,2.23,2.71,,0.209,0.6579999999999999,0.397,0.7090000000000001,0.8370000000000001,0.7979999999999999,0.418,0.589,0.08
229,16478,Kyle Schwarber,27,224,0.188,0.134,0.295,0.45,0.308,0.393,3.0,-2.4,-0.02,-1.69,0.75,0.96,-0.92,-0.05,,0.298,0.626,0.426,0.638,0.8109999999999999,0.737,0.39,0.522,0.11199999999999999
222,17023,Magneuris Sierra,24,53,0.25,0.094,0.17,0.56,0.333,0.364,9.1,-0.6,-1.68,4.57,-7.88,-1.47,5.96,7.45,,0.32299999999999995,0.526,0.39799999999999996,0.7140000000000001,0.95,0.8290000000000001,0.369,0.623,0.068
239,14735,Brett Phillips,26,59,0.196,0.136,0.254,0.53,0.305,0.392,9.6,-0.8,-0.28,0.84,10.54,0.29,-2.06,-1.17,,0.214,0.67,0.41700000000000004,0.633,0.68,0.667,0.444,0.627,0.139
253,16535,Danny Jansen,25,147,0.183,0.14300000000000002,0.21100000000000002,0.68,0.313,0.358,1.5,-2.5,-0.81,0.27,1.44,6.1,-4.23,9.2,46.39,0.252,0.735,0.44299999999999995,0.644,0.8490000000000001,0.779,0.396,0.5579999999999999,0.098
265,18015,Paul DeJong,26,174,0.25,0.098,0.287,0.34,0.322,0.349,2.7,-3.4,-0.38,-0.69,-2.97,2.55,-5.43,20.6,,0.28,0.765,0.485,0.455,0.8190000000000001,0.698,0.424,0.5920000000000001,0.147
282,19262,Garrett Hampson,25,184,0.234,0.071,0.326,0.22,0.287,0.383,7.8,-4.7,-0.26,-0.67,5.48,-3.08,-3.22,-1.7,,0.24600000000000002,0.642,0.425,0.49,0.8390000000000001,0.7290000000000001,0.452,0.636,0.115
269,8722,Jason Castro,33,92,0.188,0.13,0.359,0.36,0.293,0.375,1.0,-2.0,-0.99,0.47,8.71,-4.11,-3.07,-8.35,,0.258,0.642,0.42100000000000004,0.6,0.6940000000000001,0.6609999999999999,0.426,0.5329999999999999,0.14300000000000002
293,18889,Danny Mendick,26,114,0.243,0.053,0.21899999999999997,0.24,0.281,0.383,3.3,-3.3,-0.46,-1.63,1.2,1.99,-3.92,18.69,,0.278,0.5920000000000001,0.42100000000000004,0.6759999999999999,0.825,0.772,0.455,0.579,0.096
263,14968,Victor Caratini,26,132,0.241,0.091,0.235,0.39,0.333,0.328,1.4,-2.5,-0.85,-0.89,-0.62,-0.2,0.09,4.49,,0.25,0.629,0.39899999999999997,0.61,0.858,0.764,0.39399999999999996,0.583,0.094
303,13620,Carson Kelly,25,129,0.221,0.047,0.225,0.21,0.264,0.385,0.9,-4.4,-1.29,1.74,-1.75,-3.54,-4.35,-10.82,,0.27,0.652,0.457,0.6709999999999999,0.82,0.775,0.488,0.574,0.10300000000000001
297,19997,Santiago Espinal,25,66,0.267,0.061,0.242,0.25,0.308,0.333,5.1,-2.1,0.09,-1.8,-1.88,3.03,-3.09,3.6,,0.275,0.7340000000000001,0.489,0.667,0.868,0.8079999999999999,0.466,0.652,0.094
352,8418,Ehire Adrianza,30,101,0.191,0.109,0.228,0.48,0.287,0.27,3.8,-5.4,-1.63,2.64,-8.29,-3.0,-2.35,-3.86,,0.28800000000000003,0.6890000000000001,0.46299999999999997,0.6970000000000001,0.9259999999999999,0.846,0.436,0.564,0.071
72,15279,Garrett Cooper,29,133,0.283,0.083,0.233,0.35,0.353,0.5,1.8,5.1,0.5,1.65,1.63,0.19,-1.26,0.89,,0.313,0.546,0.40399999999999997,0.6890000000000001,0.8740000000000001,0.787,0.391,0.556,0.086
123,19251,Pete Alonso,25,239,0.231,0.1,0.255,0.39,0.326,0.49,2.5,4.5,0.93,0.17,-0.38,-1.32,0.25,19.86,,0.33399999999999996,0.667,0.461,0.542,0.856,0.715,0.381,0.607,0.131
114,14503,Renato Nunez,26,216,0.256,0.079,0.29600000000000004,0.27,0.324,0.492,1.4,4.9,1.75,-2.13,0.24,-1.02,1.25,1.89,,0.424,0.67,0.521,0.657,0.7909999999999999,0.725,0.39299999999999996,0.6709999999999999,0.14300000000000002
134,19611,Vladimir Guerrero Jr.,21,243,0.262,0.08199999999999999,0.156,0.53,0.329,0.462,4.5,3.7,0.08,3.44,-1.09,5.3,-3.56,3.57,,0.27399999999999997,0.774,0.479,0.612,0.84,0.763,0.409,0.5720000000000001,0.114
160,16524,Ryan McBroom,28,85,0.247,0.047,0.353,0.13,0.282,0.506,0.2,0.8,-0.42,2.58,1.69,-0.72,-3.76,2.92,,0.33799999999999997,0.632,0.455,0.473,0.802,0.655,0.397,0.5760000000000001,0.157
144,8202,Josh Harrison,32,91,0.278,0.066,0.132,0.5,0.352,0.418,2.7,1.2,3.93,-3.9,-1.38,-3.52,-3.76,-5.75,,0.41100000000000003,0.737,0.54,0.747,0.8270000000000001,0.79,0.397,0.5379999999999999,0.113
179,3410,Ryan Braun,36,141,0.233,0.05,0.191,0.26,0.281,0.488,4.2,0.3,0.07,2.39,-5.3,-2.06,-6.01,8.3,,0.42,0.706,0.518,0.599,0.892,0.735,0.34299999999999997,0.638,0.13699999999999998
183,4962,Asdrubal Cabrera,34,213,0.242,0.08900000000000001,0.188,0.48,0.305,0.447,3.4,-0.2,0.16,-1.14,-4.32,-0.38,0.62,20.5,,0.325,0.6659999999999999,0.45799999999999996,0.679,0.9,0.805,0.391,0.563,0.09
182,4579,Starlin Castro,30,63,0.267,0.048,0.20600000000000002,0.23,0.302,0.45,4.3,0.0,-0.05,-2.02,9.99,14.4,-1.6,-12.69,,0.313,0.685,0.47100000000000003,0.6809999999999999,0.895,0.813,0.425,0.5870000000000001,0.08800000000000001
199,19566,Nathaniel Lowe,24,76,0.224,0.11800000000000001,0.368,0.32,0.316,0.433,3.7,-0.4,-2.53,0.36,-4.26,11.34,4.65,-8.42,,0.262,0.58,0.40299999999999997,0.6509999999999999,0.789,0.7390000000000001,0.444,0.579,0.105
190,13301,Max Muncy,29,248,0.192,0.157,0.242,0.65,0.331,0.389,3.0,-0.8,0.71,1.36,-2.34,-0.55,-2.08,-1.9,,0.183,0.625,0.366,0.542,0.828,0.7440000000000001,0.415,0.544,0.094
208,18054,Sam Haggerty,26,54,0.26,0.07400000000000001,0.29600000000000004,0.25,0.315,0.4,6.3,-0.4,1.12,-2.49,20.8,-1.41,-3.23,17.24,,0.26,0.706,0.45899999999999996,0.33299999999999996,0.847,0.6859999999999999,0.445,0.667,0.14400000000000002
220,15112,Ryan McMahon,25,193,0.215,0.09300000000000001,0.342,0.27,0.295,0.419,3.1,-2.0,1.55,-2.97,-1.46,-3.3,-1.66,-1.69,,0.292,0.7020000000000001,0.46799999999999997,0.486,0.799,0.688,0.43,0.58,0.146
216,10762,Corey Dickerson,31,210,0.258,0.071,0.16699999999999998,0.43,0.311,0.402,3.3,-2.1,-0.19,0.33,2.11,8.93,-2.81,-5.16,,0.365,0.743,0.5329999999999999,0.7090000000000001,0.799,0.765,0.444,0.595,0.125
214,14593,David Bote,27,145,0.2,0.11699999999999999,0.276,0.43,0.303,0.408,4.9,-1.3,-0.07,-2.49,8.79,-4.1,-3.26,4.21,,0.22899999999999998,0.61,0.391,0.557,0.8190000000000001,0.731,0.424,0.579,0.105
207,14523,Pedro Severino,26,178,0.25,0.09,0.225,0.4,0.322,0.388,3.7,-1.2,0.27,-1.42,0.58,-0.66,1.77,-1.52,,0.325,0.6859999999999999,0.45899999999999996,0.5720000000000001,0.878,0.741,0.37,0.528,0.11900000000000001
209,4062,Dexter Fowler,34,101,0.233,0.099,0.27699999999999997,0.36,0.317,0.389,3.1,-0.8,1.52,-0.72,-6.5,-2.11,-1.66,9.48,,0.251,0.7140000000000001,0.452,0.594,0.757,0.706,0.435,0.584,0.133
246,5223,Cameron Maybin,33,101,0.247,0.069,0.248,0.28,0.307,0.387,6.2,-1.5,-0.26,-1.84,-1.89,0.31,2.53,18.72,,0.259,0.7170000000000001,0.45,0.41700000000000004,0.8490000000000001,0.7040000000000001,0.41700000000000004,0.574,0.133
260,1433,Wilson Ramos,32,155,0.239,0.065,0.2,0.32,0.297,0.387,0.8,-2.9,-2.48,-1.8,10.06,-1.23,-1.41,-4.49,,0.377,0.79,0.5479999999999999,0.6409999999999999,0.85,0.7659999999999999,0.414,0.594,0.129
256,12533,Marcus Semien,29,236,0.223,0.106,0.212,0.5,0.305,0.374,5.2,-4.2,-0.32,-3.64,1.28,3.78,-0.16,-4.89,,0.243,0.705,0.44,0.6859999999999999,0.8340000000000001,0.7879999999999999,0.42700000000000005,0.627,0.09300000000000001
270,16424,Jordan Luplow,26,92,0.192,0.13,0.207,0.63,0.304,0.359,3.7,-2.0,-1.33,-0.43,-2.21,3.83,-4.94,3.77,,0.247,0.716,0.43,0.7170000000000001,0.892,0.83,0.389,0.511,0.073
290,15274,Mike Tauchman,29,111,0.242,0.126,0.23399999999999999,0.54,0.342,0.305,6.5,-3.2,-2.22,-0.22,-0.65,0.76,3.31,10.7,,0.264,0.7090000000000001,0.45,0.639,0.799,0.7440000000000001,0.418,0.532,0.115
291,15429,Kris Bryant,28,147,0.206,0.08199999999999999,0.272,0.3,0.293,0.351,3.9,-4.3,-0.17,-1.22,5.0,-2.59,1.82,-2.15,,0.303,0.733,0.475,0.532,0.841,0.723,0.4,0.578,0.132
236,7476,Alex Avila,33,62,0.184,0.177,0.355,0.5,0.355,0.286,1.2,-0.8,-0.79,-1.72,-5.3,3.33,-0.05,,,0.2,0.568,0.353,0.484,0.794,0.691,0.41700000000000004,0.5,0.109
279,14813,Kyle Farmer,29,70,0.266,0.071,0.18600000000000003,0.38,0.329,0.313,3.0,-1.8,1.44,-0.49,0.87,-7.53,1.07,4.8,,0.341,0.598,0.44299999999999995,0.625,0.875,0.758,0.395,0.614,0.107
317,13367,Stephen Piscotty,29,171,0.226,0.053,0.31,0.17,0.271,0.358,4.5,-6.8,-1.59,-1.55,-0.66,1.72,-1.9,-4.81,,0.45299999999999996,0.782,0.5870000000000001,0.5760000000000001,0.7809999999999999,0.687,0.406,0.69,0.184
341,13369,Erik Gonzalez,28,193,0.227,0.040999999999999995,0.264,0.16,0.255,0.359,3.3,-9.4,-1.02,-0.34,-0.81,-7.4,-3.58,-22.6,,0.39,0.743,0.534,0.49700000000000005,0.855,0.7,0.40700000000000003,0.627,0.16
312,5209,Alex Gordon,36,184,0.209,0.098,0.201,0.49,0.299,0.307,1.0,-7.0,-0.57,-0.45,-5.03,-1.58,2.17,4.28,,0.278,0.732,0.47,0.69,0.836,0.7859999999999999,0.424,0.56,0.1
316,16622,Luis Urias,23,120,0.239,0.083,0.267,0.31,0.308,0.294,4.5,-4.7,-0.51,-1.88,1.45,-3.67,-4.85,-1.79,,0.29100000000000004,0.5670000000000001,0.406,0.7440000000000001,0.87,0.8170000000000001,0.419,0.608,0.07400000000000001
367,3448,Jeff Mathis,37,68,0.161,0.07400000000000001,0.353,0.21,0.221,0.355,6.3,-4.3,-0.51,-2.76,0.73,-4.88,-6.51,,,0.28600000000000003,0.6779999999999999,0.45399999999999996,0.409,0.782,0.648,0.428,0.574,0.16
356,19339,Nicky Lopez,25,192,0.201,0.094,0.214,0.44,0.286,0.266,2.3,-10.7,-1.04,-0.86,-1.12,-0.27,-2.46,-6.54,,0.281,0.66,0.442,0.711,0.862,0.807,0.425,0.625,0.085
385,2900,Roberto Perez,31,110,0.165,0.1,0.345,0.29,0.264,0.216,0.7,-8.5,-1.02,-1.15,-3.08,-1.45,-3.87,,,0.21100000000000002,0.529,0.35600000000000004,0.625,0.769,0.723,0.455,0.527,0.099
112,11342,Jesus Aguilar,30,216,0.277,0.106,0.185,0.58,0.352,0.457,2.0,5.0,0.98,-1.63,0.84,3.68,-2.95,15.42,,0.36,0.636,0.474,0.667,0.905,0.799,0.413,0.551,0.095
191,5452,Ji-Man Choi,29,145,0.23,0.138,0.248,0.56,0.331,0.41,1.3,-0.4,-0.94,1.3,0.57,2.14,0.88,-4.71,,0.267,0.685,0.444,0.489,0.831,0.7120000000000001,0.42200000000000004,0.614,0.128
233,19909,Anderson Tejeda,22,77,0.253,0.026000000000000002,0.39,0.07,0.273,0.453,7.2,-0.9,0.03,-4.67,-4.05,-4.18,0.78,24.74,,0.373,0.648,0.498,0.5,0.716,0.628,0.455,0.5710000000000001,0.185
206,6609,Freddy Galvis,30,159,0.22,0.08199999999999999,0.18899999999999997,0.43,0.308,0.404,2.5,-1.1,-0.23,-1.26,0.99,-0.55,0.54,-7.85,,0.28,0.693,0.45,0.618,0.8240000000000001,0.748,0.41100000000000003,0.541,0.113
230,5222,Justin Upton,32,166,0.204,0.066,0.259,0.26,0.289,0.422,2.5,-1.8,-0.48,-0.38,-1.79,-0.81,-0.88,1.42,,0.262,0.6659999999999999,0.43700000000000006,0.515,0.838,0.728,0.434,0.584,0.11900000000000001
255,15191,Chad Pinder,28,61,0.232,0.08199999999999999,0.213,0.38,0.295,0.393,1.9,-1.1,-2.7,-1.66,1.76,7.39,-4.04,6.38,,0.33299999999999996,0.772,0.513,0.591,0.915,0.7909999999999999,0.41100000000000003,0.672,0.107
280,10472,Enrique Hernandez,28,148,0.23,0.040999999999999995,0.209,0.19,0.27,0.41,4.2,-3.7,-0.25,0.08,-2.09,1.08,-2.5,-6.96,,0.327,0.708,0.498,0.64,0.8759999999999999,0.7909999999999999,0.45,0.547,0.10400000000000001
287,19918,Daulton Varsho,23,115,0.188,0.10400000000000001,0.287,0.36,0.287,0.366,7.7,-3.2,0.61,-2.82,-4.38,-4.05,-1.33,9.11,,0.309,0.655,0.45799999999999996,0.532,0.8190000000000001,0.7090000000000001,0.431,0.6609999999999999,0.133
308,15518,Amed Rosario,24,147,0.252,0.027000000000000003,0.231,0.12,0.272,0.371,4.0,-5.3,0.16,1.1,-4.91,-5.42,-3.84,6.42,,0.40299999999999997,0.659,0.515,0.664,0.868,0.778,0.43700000000000006,0.639,0.115
267,11936,Joe Panik,29,141,0.225,0.142,0.191,0.74,0.34,0.3,1.8,-2.8,-0.29,0.46,-8.94,0.68,-1.01,-4.48,-2.78,0.214,0.653,0.389,0.652,0.9059999999999999,0.8220000000000001,0.39799999999999996,0.5529999999999999,0.069
340,14950,Johan Camargo,26,127,0.2,0.047,0.276,0.17,0.244,0.367,2.4,-6.1,-1.58,1.15,0.16,1.78,-1.73,-6.37,,0.335,0.711,0.485,0.636,0.727,0.6890000000000001,0.39799999999999996,0.535,0.151
327,21524,Joey Bart,23,111,0.233,0.027000000000000003,0.369,0.07,0.288,0.32,5.1,-4.6,-1.55,0.31,2.36,-0.05,-1.36,-1.04,,0.429,0.644,0.517,0.596,0.746,0.6729999999999999,0.41100000000000003,0.685,0.16899999999999998
344,20078,Evan White,24,202,0.176,0.08900000000000001,0.41600000000000004,0.21,0.252,0.346,2.1,-9.9,-1.96,-2.18,-0.31,0.76,0.17,-3.1,,0.284,0.635,0.43799999999999994,0.455,0.762,0.65,0.44,0.634,0.153
333,14553,Nomar Mazara,25,149,0.228,0.067,0.295,0.23,0.295,0.294,1.9,-6.7,-0.38,-2.55,-0.43,-0.71,-2.13,1.3,,0.354,0.643,0.465,0.624,0.861,0.75,0.385,0.6579999999999999,0.11599999999999999
357,13546,Roman Quinn,27,116,0.213,0.043,0.336,0.13,0.261,0.315,9.0,-6.5,-0.48,-1.93,-2.01,-1.71,0.15,-1.96,,0.297,0.693,0.493,0.368,0.8590000000000001,0.71,0.496,0.578,0.14300000000000002
372,14738,Phillip Ervin,27,89,0.149,0.157,0.247,0.64,0.292,0.189,4.2,-6.1,-0.93,-1.42,-9.11,-0.22,-3.0,-4.37,,0.254,0.6579999999999999,0.415,0.629,0.858,0.774,0.39799999999999996,0.685,0.094
96,10542,Derek Dietrich,30,75,0.197,0.12,0.28,0.43,0.347,0.459,2.6,2.0,1.39,-6.66,-5.36,1.51,1.41,16.81,,0.32,0.69,0.47700000000000004,0.5710000000000001,0.775,0.6970000000000001,0.424,0.6,0.145
167,8259,Kurt Suzuki,36,129,0.27,0.085,0.147,0.58,0.349,0.396,3.4,0.7,-0.58,-0.55,-0.38,-0.66,8.44,0.25,,0.313,0.7120000000000001,0.488,0.6940000000000001,0.914,0.835,0.43799999999999994,0.667,0.081
142,15694,Chance Sisco,25,121,0.214,0.14,0.33899999999999997,0.41,0.364,0.378,0.8,1.6,-0.22,5.8,-3.53,0.84,1.93,-5.24,,0.24100000000000002,0.718,0.433,0.46799999999999997,0.735,0.647,0.40299999999999997,0.5870000000000001,0.153
225,15937,Aledmys Diaz,29,59,0.241,0.017,0.203,0.08,0.254,0.483,2.1,-0.6,0.78,-1.11,-1.79,-4.81,-0.34,-1.99,,0.40700000000000003,0.6890000000000001,0.542,0.63,0.831,0.752,0.47700000000000004,0.61,0.134
205,3174,Shin-Soo Choo,37,127,0.236,0.102,0.26,0.39,0.323,0.4,4.2,-0.8,0.64,-0.26,-1.26,0.14,-1.75,1.19,,0.231,0.623,0.396,0.5710000000000001,0.752,0.691,0.42100000000000004,0.535,0.122
186,14130,Daniel Vogelbach,27,136,0.209,0.147,0.243,0.61,0.331,0.391,1.2,-0.4,-0.57,0.65,0.62,-2.52,2.51,-0.65,,0.203,0.507,0.337,0.643,0.8690000000000001,0.792,0.439,0.596,0.07
261,9892,Jay Bruce,33,103,0.198,0.068,0.233,0.29,0.252,0.469,3.6,-2.0,-0.39,3.16,-1.7,4.37,-1.32,-3.5,,0.33299999999999996,0.836,0.534,0.53,0.841,0.7240000000000001,0.39899999999999997,0.602,0.147
211,11982,Travis Shaw,30,180,0.239,0.08900000000000001,0.278,0.32,0.306,0.411,0.9,-1.5,-1.83,-0.38,6.56,3.59,-1.39,-2.71,,0.28,0.705,0.467,0.631,0.795,0.74,0.44,0.594,0.121
231,18360,Austin Riley,23,206,0.239,0.078,0.23800000000000002,0.33,0.301,0.415,2.4,-2.3,-0.57,1.16,-3.37,5.79,-4.4,-10.43,1.71,0.371,0.7959999999999999,0.541,0.57,0.833,0.725,0.4,0.65,0.149
234,12858,Brian Goodwin,29,164,0.215,0.10400000000000001,0.32899999999999996,0.31,0.299,0.417,6.1,-2.0,0.31,-1.12,2.77,-1.61,-0.22,-4.21,,0.237,0.598,0.39899999999999997,0.506,0.7759999999999999,0.688,0.449,0.573,0.125
254,785,Todd Frazier,34,172,0.236,0.064,0.244,0.26,0.302,0.382,3.5,-2.9,0.42,-1.72,-1.68,-1.02,-1.0,12.59,,0.29600000000000004,0.647,0.435,0.633,0.852,0.762,0.396,0.5870000000000001,0.10300000000000001
300,19198,Yuli Gurriel,36,230,0.232,0.052000000000000005,0.11699999999999999,0.44,0.274,0.384,3.1,-7.5,-1.73,-0.78,-0.87,-0.96,1.85,1.84,,0.37799999999999995,0.659,0.488,0.769,0.946,0.862,0.39,0.657,0.067
278,19755,Shohei Ohtani,25,175,0.19,0.126,0.28600000000000003,0.44,0.291,0.366,5.2,-4.4,0.59,-1.83,-3.14,1.41,-2.99,2.49,,0.28300000000000003,0.67,0.44799999999999995,0.5920000000000001,0.768,0.7040000000000001,0.426,0.526,0.133
339,16953,Chadwick Tromp,25,64,0.213,0.016,0.313,0.05,0.219,0.426,2.6,-3.0,-3.84,-0.18,4.61,3.18,-3.04,,,0.34299999999999997,0.695,0.508,0.565,0.7440000000000001,0.68,0.46799999999999997,0.7340000000000001,0.163
306,19326,Bryan Reynolds,25,208,0.189,0.10099999999999999,0.27399999999999997,0.37,0.275,0.357,4.6,-7.4,0.15,-3.45,-3.98,-1.09,1.21,-6.79,,0.313,0.7020000000000001,0.466,0.585,0.866,0.7509999999999999,0.39299999999999996,0.5670000000000001,0.11599999999999999
305,5417,Jose Altuve,30,210,0.219,0.081,0.18600000000000003,0.44,0.286,0.344,3.7,-7.4,-1.35,-1.34,-0.23,-1.94,0.92,-1.13,,0.382,0.684,0.496,0.7020000000000001,0.893,0.802,0.37799999999999995,0.6709999999999999,0.098
295,2967,Tommy Pham,32,125,0.211,0.12,0.21600000000000003,0.56,0.312,0.312,5.1,-3.8,-0.88,-1.52,2.42,-2.82,8.44,-3.07,,0.21,0.623,0.382,0.59,0.8290000000000001,0.753,0.41600000000000004,0.608,0.094
292,15482,Aristides Aquino,26,56,0.17,0.107,0.321,0.33,0.304,0.319,4.9,-1.6,0.96,-0.36,0.66,-3.11,-2.87,4.8,,0.363,0.6990000000000001,0.475,0.528,0.784,0.654,0.33299999999999996,0.696,0.16399999999999998
335,12174,Jorge Bonifacio,27,94,0.221,0.053,0.27699999999999997,0.19,0.277,0.326,1.2,-4.3,-2.6,-1.5,8.08,0.5,-6.92,18.41,,0.361,0.795,0.5379999999999999,0.48100000000000004,0.825,0.688,0.408,0.7340000000000001,0.168
345,13265,Mike Zunino,29,84,0.147,0.071,0.44,0.16,0.238,0.36,1.4,-4.2,-1.68,0.81,-8.95,4.3,-0.39,-1.99,,0.325,0.703,0.469,0.545,0.6859999999999999,0.626,0.38,0.595,0.175
347,19955,Gavin Lux,22,69,0.175,0.087,0.275,0.32,0.246,0.349,4.4,-3.5,-0.33,0.97,-2.45,-6.07,-1.76,-5.62,,0.255,0.625,0.415,0.65,0.853,0.7829999999999999,0.433,0.652,0.09
374,5000,Stephen Vogt,35,81,0.167,0.099,0.222,0.44,0.247,0.278,1.2,-5.8,-0.93,-3.7,-3.81,-2.54,0.38,-6.89,,0.324,0.617,0.451,0.7140000000000001,0.878,0.812,0.435,0.617,0.085
369,13897,Tyler Heineman,29,50,0.19,0.08,0.12,0.67,0.292,0.214,4.0,-3.2,-3.99,4.16,-9.98,3.65,-2.01,-9.47,,0.27699999999999997,0.628,0.444,0.5770000000000001,0.963,0.838,0.478,0.66,0.07200000000000001
392,17216,Monte Harrison,24,51,0.17,0.078,0.51,0.15,0.235,0.255,7.5,-4.2,-1.55,-4.8,-4.61,2.45,-5.54,,,0.258,0.624,0.401,0.5,0.66,0.598,0.392,0.5489999999999999,0.161
139,14885,Pat Valaika,27,150,0.277,0.053,0.22699999999999998,0.24,0.315,0.475,2.8,2.2,-0.62,1.83,2.92,-1.14,2.04,-7.43,,0.344,0.7340000000000001,0.501,0.521,0.8690000000000001,0.726,0.402,0.547,0.13699999999999998
180,5631,Matt Kemp,35,132,0.239,0.114,0.311,0.37,0.326,0.419,3.3,0.2,-1.39,-1.38,-0.86,2.53,2.25,-6.94,,0.321,0.6609999999999999,0.439,0.557,0.7759999999999999,0.6709999999999999,0.34600000000000003,0.568,0.14400000000000002
196,16434,Christian Arroyo,25,54,0.24,0.07400000000000001,0.204,0.36,0.296,0.44,1.4,-0.2,0.49,-3.17,-1.31,-3.62,-1.7,,,0.37799999999999995,0.737,0.518,0.622,0.875,0.762,0.39,0.556,0.12300000000000001
200,10953,Phil Gosselin,31,102,0.25,0.098,0.265,0.37,0.324,0.402,1.8,-0.5,1.02,-0.68,-1.0,-4.48,-1.08,-4.84,,0.287,0.588,0.402,0.716,0.8190000000000001,0.774,0.38299999999999995,0.569,0.091
227,5930,Nick Markakis,36,141,0.254,0.071,0.163,0.43,0.312,0.392,2.1,-1.5,-2.82,1.35,3.48,2.96,2.25,-1.37,,0.28300000000000003,0.604,0.429,0.8240000000000001,0.94,0.898,0.455,0.532,0.044000000000000004
235,19878,Adam Haseley,24,92,0.278,0.076,0.185,0.41,0.348,0.342,1.0,-1.1,1.4,1.33,-3.37,-1.23,-1.92,-1.19,,0.302,0.619,0.428,0.731,0.956,0.861,0.39799999999999996,0.5329999999999999,0.06
210,3353,Matt Joyce,35,148,0.252,0.135,0.27699999999999997,0.49,0.351,0.331,2.8,-1.3,1.21,2.19,-5.07,0.07,-0.75,-7.46,,0.28600000000000003,0.6709999999999999,0.434,0.5660000000000001,0.768,0.6859999999999999,0.384,0.574,0.136
288,11489,Michael A. Taylor,29,99,0.196,0.061,0.273,0.22,0.253,0.424,1.5,-2.7,-3.02,0.27,-1.62,2.41,5.36,-9.76,3.77,0.256,0.747,0.478,0.564,0.782,0.718,0.45299999999999996,0.7170000000000001,0.135
273,15672,Austin Meadows,25,152,0.205,0.11199999999999999,0.32899999999999996,0.34,0.296,0.371,5.2,-3.6,-0.57,1.44,-3.26,3.01,-3.0,6.48,,0.318,0.6779999999999999,0.461,0.611,0.8140000000000001,0.7290000000000001,0.397,0.645,0.125
296,1177,Albert Pujols,40,163,0.224,0.055,0.153,0.36,0.27,0.395,1.0,-5.1,-1.04,-1.4,-1.39,0.93,-3.49,-4.54,,0.396,0.638,0.49200000000000005,0.691,0.898,0.797,0.395,0.54,0.1
307,15464,Hunter Renfroe,28,139,0.156,0.10099999999999999,0.266,0.38,0.252,0.393,4.7,-5.0,0.11,-0.87,-0.62,-1.24,0.39,-11.63,,0.289,0.602,0.41600000000000004,0.5920000000000001,0.799,0.713,0.405,0.669,0.11900000000000001
299,11680,Elias Diaz,29,73,0.235,0.068,0.205,0.33,0.288,0.353,0.2,-2.4,-2.84,-3.21,2.36,2.04,4.5,-6.84,,0.35,0.7759999999999999,0.519,0.614,0.843,0.75,0.396,0.534,0.13
350,12282,Rougned Odor,26,148,0.167,0.047,0.318,0.15,0.209,0.413,1.8,-7.6,0.15,-3.82,-4.93,-0.53,1.48,-6.5,,0.365,0.687,0.498,0.654,0.8640000000000001,0.774,0.414,0.669,0.113
314,18839,Josh Naylor,23,104,0.247,0.048,0.115,0.42,0.291,0.33,5.7,-4.0,-2.32,0.84,-9.1,-0.17,1.62,6.33,,0.33899999999999997,0.6990000000000001,0.484,0.7659999999999999,0.935,0.8640000000000001,0.40299999999999997,0.625,0.066
328,11442,Gary Sanchez,27,178,0.147,0.10099999999999999,0.36,0.28,0.253,0.365,1.3,-7.4,-0.35,-2.2,-2.84,-3.62,-2.86,9.83,,0.315,0.62,0.43799999999999994,0.503,0.82,0.684,0.40399999999999997,0.5670000000000001,0.138
