,IDfg,Name,Age,PA,AVG,BB%,K%,BB/K,OBP,SLG,Spd,wRAA,wFB/C,wSL/C,wCT/C,wCB/C,wCH/C,wSF/C,wKN/C,O-Swing%,Z-Swing%,Swing%,O-Contact%,Z-Contact%,Contact%,Zone%,F-Strike%,SwStr%
216,10047,Wil Myers,31,286,0.261,0.073,0.301,0.24,0.315,0.398,2.5,0.2,1.64,-1.01,-5.76,-2.98,-1.23,-1.22,,0.322,0.632,0.452,0.581,0.7879999999999999,0.7020000000000001,0.419,0.591,0.134
208,10231,Jose Iglesias,32,467,0.292,0.036000000000000004,0.12,0.3,0.328,0.38,2.2,0.7,-1.24,0.97,1.02,1.99,2.64,-7.43,,0.43200000000000005,0.6459999999999999,0.519,0.813,0.937,0.8759999999999999,0.40700000000000003,0.662,0.064
238,19890,Emmanuel Rivera,26,359,0.233,0.064,0.231,0.28,0.292,0.409,4.0,-1.0,0.98,-1.71,-0.04,0.76,-1.37,-8.97,,0.317,0.762,0.501,0.5770000000000001,0.875,0.765,0.413,0.632,0.11800000000000001
228,2396,Carlos Santana,36,506,0.202,0.14,0.174,0.81,0.316,0.376,1.0,-0.7,0.4,-1.03,-0.45,-0.17,0.1,-5.84,,0.257,0.6659999999999999,0.426,0.7040000000000001,0.8590000000000001,0.805,0.413,0.575,0.083
289,10950,Adam Duvall,33,315,0.213,0.067,0.321,0.21,0.276,0.401,3.2,-3.6,0.17,-1.23,1.63,-1.91,-0.85,-0.68,5.2,0.392,0.6759999999999999,0.505,0.627,0.805,0.722,0.39899999999999997,0.603,0.14
84,24782,David Villar,25,181,0.231,0.099,0.32,0.31,0.331,0.455,3.1,4.9,0.84,-1.54,4.07,2.32,-2.81,2.77,,0.263,0.688,0.442,0.43200000000000005,0.75,0.6409999999999999,0.42200000000000004,0.685,0.159
113,16219,J.D. Davis,29,365,0.248,0.107,0.33399999999999996,0.32,0.34,0.418,2.9,6.9,-0.28,0.15,6.33,-0.34,0.82,-2.72,,0.293,0.7979999999999999,0.513,0.52,0.711,0.65,0.435,0.63,0.18
185,21987,Rodolfo Castro,23,278,0.233,0.079,0.266,0.3,0.299,0.427,5.3,1.3,-0.94,2.16,-5.46,0.02,2.69,-0.32,,0.306,0.7,0.474,0.5,0.7979999999999999,0.688,0.426,0.5760000000000001,0.14800000000000002
173,19813,Charles Leblanc,26,169,0.263,0.071,0.314,0.23,0.32,0.404,3.6,1.1,0.69,-0.39,-1.52,0.91,-0.19,10.44,,0.303,0.618,0.436,0.557,0.902,0.764,0.423,0.698,0.10300000000000001
199,25055,Nate Eaton,25,122,0.264,0.08199999999999999,0.24600000000000002,0.33,0.331,0.387,9.0,0.4,-0.75,2.73,-1.14,-0.26,4.89,-6.54,,0.305,0.754,0.48,0.674,0.8440000000000001,0.778,0.39,0.5820000000000001,0.106
206,15149,Trey Mancini,30,587,0.239,0.09,0.23,0.39,0.319,0.391,1.5,1.2,0.63,0.09,-0.96,0.92,-1.95,-1.13,,0.33399999999999996,0.6940000000000001,0.48100000000000004,0.598,0.851,0.747,0.408,0.629,0.122
239,18882,Brandon Lowe,27,266,0.221,0.102,0.22899999999999998,0.44,0.308,0.383,4.2,-0.8,0.09,-0.72,3.47,-0.49,0.08,-2.16,,0.34299999999999997,0.79,0.531,0.49200000000000005,0.784,0.675,0.42100000000000004,0.617,0.172
274,19913,Jesus Sanchez,24,343,0.214,0.076,0.268,0.28,0.28,0.403,4.2,-3.2,0.05,-0.72,-1.64,-2.39,1.62,-4.96,70.43,0.36200000000000004,0.667,0.478,0.593,0.853,0.731,0.38,0.598,0.129
296,17128,Ramon Laureano,27,383,0.211,0.065,0.272,0.24,0.287,0.376,4.8,-4.8,0.92,-1.27,-2.78,-0.03,-0.85,-2.04,,0.324,0.652,0.46299999999999997,0.534,0.84,0.716,0.423,0.624,0.131
319,24618,Ryan Jeffers,25,236,0.208,0.09699999999999999,0.263,0.37,0.285,0.363,2.4,-4.2,-1.07,-0.53,0.47,-0.56,0.42,-4.82,,0.29,0.688,0.461,0.688,0.857,0.7959999999999999,0.429,0.669,0.094
362,19392,Zach McKinstry,27,185,0.199,0.086,0.281,0.31,0.273,0.361,8.1,-4.4,-0.71,0.06,0.68,0.2,0.18,-7.57,5.2,0.327,0.654,0.46399999999999997,0.66,0.9079999999999999,0.807,0.42,0.611,0.09
386,17232,Yoan Moncada,27,433,0.212,0.07400000000000001,0.263,0.28,0.273,0.353,3.1,-12.1,-0.36,-1.23,-1.84,-2.01,0.42,-1.46,-6.18,0.313,0.684,0.47100000000000003,0.5660000000000001,0.852,0.743,0.424,0.603,0.121
417,13755,Tomas Nido,28,313,0.239,0.045,0.243,0.18,0.276,0.324,1.7,-11.2,-1.17,-1.61,-3.98,1.97,-3.15,-16.53,,0.44799999999999995,0.818,0.595,0.59,0.746,0.6759999999999999,0.397,0.696,0.193
432,19346,Eli White,28,117,0.2,0.094,0.35,0.27,0.274,0.305,7.0,-4.6,0.08,-2.16,-1.55,-1.6,2.0,,,0.265,0.713,0.462,0.439,0.691,0.61,0.439,0.59,0.18
6,21270,Sean Bouchard,26,97,0.297,0.21600000000000003,0.258,0.84,0.454,0.5,0.5,8.3,3.05,-1.28,7.84,1.14,3.76,-6.22,,0.23800000000000002,0.59,0.37799999999999995,0.633,0.816,0.747,0.397,0.619,0.096
89,26289,Gunnar Henderson,21,132,0.259,0.121,0.258,0.47,0.348,0.44,3.3,3.5,1.67,0.91,-3.06,0.16,-0.7,2.53,,0.23199999999999998,0.6729999999999999,0.41200000000000003,0.608,0.818,0.748,0.408,0.568,0.10400000000000001
85,18889,Danny Mendick,28,106,0.289,0.066,0.217,0.3,0.343,0.443,6.4,2.9,0.61,-0.9,14.23,0.84,0.93,0.48,,0.23600000000000002,0.6459999999999999,0.419,0.691,0.779,0.7509999999999999,0.44799999999999995,0.6509999999999999,0.10400000000000001
130,15679,Rowdy Tellez,27,599,0.219,0.10400000000000001,0.20199999999999999,0.51,0.306,0.461,1.8,8.2,0.34,0.42,1.17,1.43,-1.14,-5.48,0.57,0.31,0.605,0.433,0.679,0.857,0.7829999999999999,0.41600000000000004,0.568,0.094
112,20003,Keston Hiura,25,266,0.226,0.086,0.41700000000000004,0.21,0.316,0.449,5.1,5.1,1.63,0.43,-3.59,-0.9,-1.24,-6.5,,0.341,0.711,0.488,0.5,0.7120000000000001,0.623,0.396,0.6579999999999999,0.184
169,14274,Mitch Haniger,31,247,0.246,0.081,0.263,0.31,0.308,0.429,1.5,1.8,1.94,-0.28,-3.32,-0.78,-2.29,-0.55,,0.302,0.672,0.45399999999999996,0.5710000000000001,0.825,0.726,0.41100000000000003,0.5870000000000001,0.124
195,12861,Anthony Rendon,32,193,0.229,0.11900000000000001,0.18100000000000002,0.66,0.326,0.38,2.7,0.6,-0.55,0.65,-5.44,0.21,2.65,-5.11,,0.23399999999999999,0.703,0.423,0.6890000000000001,0.902,0.8320000000000001,0.40299999999999997,0.622,0.071
255,25976,Riley Greene,21,418,0.253,0.086,0.287,0.3,0.321,0.362,4.2,-2.3,-0.08,-0.44,-0.84,-1.11,0.16,9.59,,0.312,0.654,0.45299999999999996,0.653,0.871,0.7829999999999999,0.413,0.612,0.098
368,19928,Ryan McKenna,25,172,0.237,0.064,0.32,0.2,0.294,0.34,4.1,-4.2,-2.25,1.5,2.88,1.91,-2.86,-2.16,49.25,0.315,0.757,0.523,0.5,0.7829999999999999,0.6920000000000001,0.469,0.698,0.161
3,22471,Livan Soto,22,59,0.4,0.034,0.22,0.15,0.414,0.582,5.7,5.4,4.13,0.4,11.17,-1.95,2.26,-12.04,,0.297,0.7140000000000001,0.493,0.6859999999999999,0.92,0.845,0.47100000000000003,0.5760000000000001,0.076
20,19983,Conner Capel,25,59,0.308,0.085,0.16899999999999998,0.5,0.356,0.519,4.9,2.9,1.67,0.89,8.84,1.21,-3.67,2.38,,0.287,0.6509999999999999,0.446,0.6409999999999999,0.87,0.787,0.43799999999999994,0.644,0.095
38,21635,Nick Maton,25,85,0.25,0.11800000000000001,0.341,0.34,0.341,0.514,4.2,3.7,6.64,-2.26,-4.47,-1.09,0.01,-3.73,,0.35200000000000004,0.7190000000000001,0.488,0.469,0.8140000000000001,0.657,0.37,0.624,0.16699999999999998
55,18032,Mark Mathias,27,91,0.247,0.099,0.33,0.3,0.319,0.506,4.9,3.1,1.43,3.17,-2.18,-0.33,-0.68,,,0.267,0.586,0.391,0.5760000000000001,0.7829999999999999,0.696,0.389,0.5710000000000001,0.11900000000000001
78,26031,Vaughn Grissom,21,156,0.291,0.071,0.218,0.32,0.353,0.44,4.7,4.4,1.47,1.74,-1.84,-6.79,2.11,4.74,,0.376,0.743,0.517,0.618,0.899,0.773,0.384,0.6920000000000001,0.11699999999999999
116,19296,Alex Call,27,131,0.237,0.115,0.22899999999999998,0.5,0.336,0.412,5.0,2.3,0.14,0.64,1.47,0.46,-1.36,-5.09,,0.27899999999999997,0.652,0.44,0.6559999999999999,0.826,0.765,0.433,0.664,0.10400000000000001
140,22664,Gabriel Moreno,22,73,0.319,0.055,0.11,0.5,0.356,0.377,1.8,0.9,-1.17,0.86,0.49,3.88,0.4,-6.55,,0.348,0.615,0.479,0.6809999999999999,0.888,0.8109999999999999,0.491,0.7120000000000001,0.091
150,15794,Yonathan Daza,28,408,0.301,0.064,0.142,0.45,0.349,0.384,3.4,4.3,0.88,-0.58,0.48,-0.3,0.56,4.74,,0.39399999999999996,0.655,0.502,0.738,0.897,0.8240000000000001,0.413,0.618,0.08900000000000001
161,13185,Orlando Arcia,27,234,0.244,0.09,0.218,0.41,0.316,0.416,1.1,2.1,0.98,-0.69,-1.63,-1.51,0.22,-0.11,-8.24,0.312,0.638,0.447,0.542,0.885,0.745,0.414,0.615,0.114
246,10323,Rafael Ortega,31,371,0.241,0.11900000000000001,0.19899999999999998,0.59,0.331,0.358,4.2,-1.5,0.34,-1.23,-3.4,0.29,0.36,-3.33,,0.289,0.69,0.44799999999999995,0.6970000000000001,0.892,0.816,0.397,0.59,0.08199999999999999
250,2967,Tommy Pham,34,622,0.236,0.09,0.268,0.34,0.312,0.374,4.5,-2.9,0.2,-1.53,2.44,-0.22,-1.8,-2.9,,0.255,0.628,0.42,0.557,0.873,0.7659999999999999,0.441,0.625,0.098
332,17338,Willi Castro,25,392,0.241,0.038,0.209,0.18,0.284,0.367,5.5,-7.6,-0.16,-1.44,-1.81,-2.08,1.8,3.55,-8.24,0.42700000000000005,0.777,0.5770000000000001,0.57,0.856,0.735,0.429,0.6679999999999999,0.153
352,13355,Luke Maile,31,206,0.221,0.092,0.262,0.35,0.301,0.326,1.3,-4.7,0.38,-2.14,-1.08,-4.33,2.03,4.37,,0.29,0.674,0.449,0.547,0.87,0.748,0.415,0.607,0.113
385,17992,David Fletcher,28,228,0.255,0.031,0.07,0.44,0.288,0.333,3.4,-6.3,-2.26,0.5,-2.66,-1.38,5.53,12.65,,0.355,0.617,0.48200000000000004,0.789,0.945,0.8859999999999999,0.486,0.614,0.055
410,15482,Aristides Aquino,28,276,0.197,0.062,0.366,0.17,0.246,0.363,2.1,-9.5,-0.67,-1.36,-2.05,0.14,-0.56,-7.94,,0.43200000000000005,0.773,0.5660000000000001,0.49,0.7809999999999999,0.6459999999999999,0.39399999999999996,0.634,0.2
416,21614,Kyle Isbel,25,278,0.211,0.057999999999999996,0.27,0.21,0.264,0.34,7.3,-9.8,-2.39,0.04,3.15,-1.18,-0.12,2.39,,0.318,0.647,0.457,0.67,0.898,0.8059999999999999,0.423,0.59,0.08800000000000001
449,17109,Meibrys Viloria,25,75,0.159,0.147,0.387,0.38,0.28,0.27,2.1,-3.2,0.83,-2.73,-2.71,-0.61,-0.51,-3.62,,0.196,0.595,0.37200000000000005,0.474,0.747,0.667,0.441,0.547,0.124
25,15429,Kris Bryant,30,181,0.306,0.094,0.149,0.63,0.376,0.475,1.9,8.6,0.78,0.22,0.94,2.58,3.47,-2.27,,0.28800000000000003,0.746,0.474,0.597,0.905,0.794,0.40700000000000003,0.602,0.098
51,18067,Garrett Stubbs,29,121,0.264,0.11599999999999999,0.248,0.47,0.35,0.462,6.2,4.3,0.36,3.57,-2.4,1.03,-0.79,31.23,,0.304,0.49,0.38,0.648,0.9109999999999999,0.7859999999999999,0.408,0.512,0.081
61,20321,Stuart Fairchild,26,110,0.247,0.073,0.309,0.24,0.336,0.464,4.5,3.5,2.4,-1.73,0.06,2.21,-2.58,-8.56,,0.22899999999999998,0.7709999999999999,0.475,0.321,0.804,0.677,0.45399999999999996,0.655,0.154
100,19683,Mike Brosseau,28,160,0.255,0.08800000000000001,0.3,0.29,0.344,0.418,3.1,3.6,-0.29,2.99,6.26,-2.03,2.63,-5.52,,0.317,0.6809999999999999,0.469,0.6509999999999999,0.7759999999999999,0.727,0.42,0.519,0.128
149,19522,T.J. Friedl,26,258,0.24,0.078,0.155,0.5,0.314,0.436,7.2,2.8,-0.53,2.92,2.12,4.42,-1.16,-1.75,,0.26899999999999996,0.633,0.42700000000000005,0.662,0.894,0.812,0.435,0.578,0.08
200,19600,Bryan De La Cruz,25,355,0.252,0.054000000000000006,0.254,0.21,0.294,0.432,3.5,1.0,-0.42,0.8,-1.06,-0.9,0.4,-0.35,-14.16,0.344,0.733,0.491,0.606,0.8440000000000001,0.74,0.37799999999999995,0.614,0.128
191,2900,Roberto Perez,33,69,0.233,0.13,0.36200000000000004,0.36,0.333,0.367,1.3,0.3,0.99,-2.15,-2.62,-0.67,4.12,,,0.29100000000000004,0.55,0.39899999999999997,0.48100000000000004,0.7609999999999999,0.642,0.419,0.522,0.14300000000000002
245,14221,Jorge Soler,30,306,0.207,0.10099999999999999,0.294,0.34,0.295,0.4,1.6,-1.2,0.61,-0.89,-0.28,-0.83,-0.48,-3.96,,0.294,0.7090000000000001,0.46,0.556,0.809,0.7120000000000001,0.39899999999999997,0.5720000000000001,0.132
266,15937,Aledmys Diaz,31,327,0.243,0.055,0.162,0.34,0.287,0.403,2.1,-2.3,-0.04,-0.24,-1.04,-1.66,0.64,-4.4,,0.365,0.755,0.524,0.693,0.86,0.7909999999999999,0.409,0.624,0.11
260,27684,Michael Massey,24,194,0.243,0.046,0.237,0.2,0.307,0.376,5.0,-1.2,0.74,-1.77,7.06,-3.4,0.02,-3.7,,0.386,0.728,0.534,0.65,0.789,0.732,0.434,0.639,0.14300000000000002
293,21524,Joey Bart,25,291,0.215,0.08900000000000001,0.385,0.23,0.296,0.364,2.9,-3.6,1.76,-1.94,-2.36,-2.57,-3.64,-8.85,,0.335,0.647,0.469,0.475,0.754,0.64,0.42700000000000005,0.667,0.16899999999999998
322,24655,Owen Miller,25,472,0.243,0.068,0.19699999999999998,0.34,0.301,0.351,3.6,-8.6,-0.71,-0.24,-1.97,0.77,0.46,4.5,,0.374,0.637,0.479,0.767,0.9,0.838,0.4,0.636,0.078
330,14128,Joey Gallo,28,410,0.16,0.13699999999999998,0.39799999999999996,0.34,0.28,0.357,4.7,-7.7,0.25,-1.12,-1.92,-2.27,0.69,-4.01,,0.315,0.7,0.47100000000000003,0.43700000000000006,0.733,0.615,0.406,0.62,0.18100000000000002
376,18821,Jose Azocar,26,216,0.257,0.055999999999999994,0.204,0.27,0.298,0.332,5.9,-5.4,-1.21,-2.09,-1.78,3.74,0.34,28.81,,0.41200000000000003,0.7559999999999999,0.546,0.6890000000000001,0.863,0.7829999999999999,0.389,0.653,0.11800000000000001
400,9627,Yan Gomes,34,293,0.235,0.027000000000000003,0.16,0.17,0.26,0.365,2.7,-9.0,-0.4,-2.43,-2.98,-1.73,-1.02,-8.27,,0.419,0.721,0.542,0.716,0.905,0.818,0.40700000000000003,0.631,0.098
395,23792,Alek Thomas,22,411,0.231,0.054000000000000006,0.18,0.3,0.275,0.344,3.7,-12.4,-0.52,2.18,-0.39,-1.89,-2.84,-3.44,,0.366,0.643,0.49,0.652,0.843,0.765,0.449,0.647,0.115
372,15104,Jonathan Davis,30,91,0.224,0.154,0.28600000000000003,0.54,0.344,0.237,5.1,-2.3,-1.48,2.44,-7.61,-4.37,0.1,-6.45,,0.272,0.575,0.41200000000000003,0.655,0.87,0.794,0.46299999999999997,0.6809999999999999,0.085
455,22799,Geraldo Perdomo,22,500,0.195,0.1,0.20600000000000002,0.49,0.285,0.262,5.5,-22.6,-1.45,-0.4,-1.32,-1.75,0.82,9.69,,0.24,0.599,0.401,0.71,0.883,0.826,0.449,0.614,0.07
471,13897,Tyler Heineman,31,174,0.217,0.046,0.098,0.47,0.276,0.268,3.5,-8.5,-1.36,0.22,-3.83,-0.01,-4.42,0.77,,0.419,0.703,0.5429999999999999,0.768,0.914,0.85,0.43700000000000006,0.649,0.081
45,19273,Stone Garrett,26,84,0.276,0.036000000000000004,0.321,0.11,0.309,0.539,5.7,3.3,1.48,0.79,1.56,2.98,2.25,-11.02,,0.435,0.738,0.5579999999999999,0.531,0.785,0.667,0.40399999999999997,0.607,0.18600000000000003
69,16686,Jason Vosler,28,111,0.265,0.09,0.261,0.34,0.342,0.469,4.4,3.4,0.84,1.11,-4.35,1.44,2.1,,-14.81,0.35200000000000004,0.652,0.465,0.609,0.903,0.764,0.377,0.604,0.11
95,25961,Kerry Carpenter,24,113,0.252,0.053,0.28300000000000003,0.19,0.31,0.485,3.7,2.9,2.77,-1.71,4.16,-1.13,-0.17,-2.89,,0.374,0.73,0.527,0.5539999999999999,0.867,0.74,0.429,0.584,0.13699999999999998
145,7304,Salvador Perez,32,473,0.254,0.038,0.23,0.17,0.292,0.465,1.5,5.4,1.38,-0.72,-0.55,1.08,1.16,-4.49,,0.457,0.785,0.574,0.608,0.809,0.706,0.35600000000000004,0.605,0.16899999999999998
141,14593,David Bote,29,127,0.259,0.047,0.354,0.13,0.315,0.431,3.5,1.6,-0.97,1.95,0.59,1.31,0.07,-6.15,,0.3,0.647,0.445,0.45299999999999996,0.821,0.677,0.419,0.63,0.14400000000000002
170,8623,Donovan Solano,34,304,0.284,0.063,0.201,0.31,0.339,0.385,0.7,2.2,-0.46,0.86,1.83,0.58,1.92,-2.28,,0.36200000000000004,0.667,0.495,0.679,0.907,0.813,0.435,0.635,0.09300000000000001
184,22263,Nolan Gorman,22,313,0.226,0.08900000000000001,0.32899999999999996,0.27,0.3,0.42,3.0,1.5,-0.65,2.96,-0.85,-2.13,2.59,-2.22,,0.342,0.767,0.508,0.535,0.789,0.685,0.39,0.6579999999999999,0.16
256,10762,Corey Dickerson,33,297,0.267,0.04,0.162,0.25,0.3,0.399,2.0,-1.7,0.02,1.33,-0.12,1.32,-3.02,0.18,,0.451,0.7759999999999999,0.584,0.72,0.8540000000000001,0.7929999999999999,0.408,0.5760000000000001,0.121
287,22209,Sam Huff,24,132,0.24,0.083,0.318,0.26,0.303,0.372,2.1,-1.4,1.73,-2.62,-1.57,3.55,0.75,-6.85,,0.366,0.778,0.5329999999999999,0.385,0.7909999999999999,0.625,0.405,0.659,0.2
308,12180,Jorge Alfaro,29,274,0.246,0.04,0.358,0.11,0.285,0.383,2.4,-4.1,-0.49,0.91,-2.09,-3.44,-0.26,-10.18,,0.49200000000000005,0.8270000000000001,0.627,0.522,0.767,0.652,0.40299999999999997,0.6970000000000001,0.217
345,11339,Jake Marisnick,31,82,0.234,0.049,0.293,0.17,0.272,0.39,4.3,-1.8,-1.03,-0.05,11.21,-2.62,-1.94,,,0.445,0.736,0.552,0.556,0.833,0.6920000000000001,0.368,0.7440000000000001,0.17
321,11476,Odubel Herrera,30,197,0.238,0.055999999999999994,0.213,0.26,0.279,0.378,6.2,-3.6,-0.81,0.06,6.51,-1.11,0.7,-4.67,,0.42,0.679,0.524,0.643,0.915,0.785,0.402,0.594,0.113
374,14477,Jake Cave,29,177,0.213,0.062,0.27699999999999997,0.22,0.26,0.384,6.2,-4.4,-0.63,-0.04,-2.04,-1.82,2.99,0.37,,0.34600000000000003,0.736,0.504,0.493,0.778,0.662,0.406,0.5589999999999999,0.17
418,6887,Martin Maldonado,35,379,0.186,0.057999999999999996,0.306,0.19,0.248,0.352,1.7,-13.7,-0.31,-2.32,1.88,-1.92,-0.92,-6.85,,0.354,0.6940000000000001,0.499,0.489,0.85,0.703,0.428,0.662,0.14800000000000002
424,19422,Brian Serven,27,205,0.203,0.063,0.215,0.3,0.261,0.332,2.3,-7.7,-2.22,1.61,-3.78,-1.64,0.79,-4.57,,0.40700000000000003,0.732,0.545,0.645,0.815,0.742,0.426,0.644,0.141
481,22277,Nick Allen,23,326,0.207,0.057999999999999996,0.196,0.3,0.256,0.291,3.2,-16.9,0.38,-3.75,1.5,-3.85,-3.81,-5.59,,0.369,0.7290000000000001,0.519,0.639,0.88,0.78,0.41600000000000004,0.669,0.114
19,22823,Oswald Peraza,22,57,0.306,0.105,0.158,0.67,0.404,0.429,5.1,2.8,2.56,5.78,-9.46,-10.95,1.07,20.48,,0.264,0.767,0.494,0.652,0.9109999999999999,0.835,0.456,0.684,0.081
92,19717,Darick Hall,26,142,0.25,0.035,0.31,0.11,0.282,0.522,3.1,3.7,-0.38,5.91,3.37,-3.7,5.5,6.29,,0.363,0.742,0.523,0.48200000000000004,0.847,0.701,0.42200000000000004,0.648,0.157
73,20505,Drew Waters,23,109,0.24,0.11,0.36700000000000005,0.3,0.324,0.479,3.6,3.3,-0.16,2.29,1.67,2.53,1.6,,,0.28300000000000003,0.737,0.467,0.534,0.8140000000000001,0.713,0.40399999999999997,0.55,0.134
158,20056,Alan Trejo,26,125,0.271,0.04,0.248,0.16,0.312,0.424,2.6,1.2,0.33,-0.15,0.99,1.31,-1.69,4.74,,0.396,0.6940000000000001,0.522,0.637,0.848,0.7559999999999999,0.423,0.672,0.128
196,21523,Jonathan India,25,431,0.249,0.07200000000000001,0.218,0.33,0.327,0.378,3.5,1.4,0.42,0.44,0.19,0.1,-1.84,-1.41,,0.27899999999999997,0.578,0.41200000000000003,0.627,0.888,0.79,0.445,0.61,0.087
259,12147,Nick Ahmed,32,54,0.231,0.037000000000000005,0.278,0.13,0.259,0.442,2.8,-0.3,-0.03,0.64,-0.01,6.39,-7.29,1.19,,0.33299999999999996,0.691,0.498,0.5,0.91,0.762,0.46,0.63,0.11800000000000001
204,13590,Jesse Winker,28,547,0.219,0.154,0.188,0.82,0.344,0.344,0.9,1.3,0.06,1.24,-1.0,-1.18,-0.01,-0.46,,0.223,0.72,0.43200000000000005,0.648,0.883,0.813,0.42200000000000004,0.5429999999999999,0.081
269,19960,Taylor Trammell,24,117,0.196,0.111,0.282,0.39,0.284,0.402,4.1,-0.9,3.38,-5.5,-4.59,1.93,-2.87,-9.12,,0.28,0.728,0.47200000000000003,0.406,0.799,0.665,0.428,0.607,0.158
279,9256,A.J. Pollock,34,527,0.245,0.061,0.18600000000000003,0.33,0.292,0.389,3.5,-5.2,0.01,-0.88,0.08,-0.36,-1.33,4.73,,0.379,0.7609999999999999,0.536,0.636,0.882,0.78,0.41200000000000003,0.632,0.11800000000000001
278,15271,Austin Wynns,31,177,0.259,0.055999999999999994,0.215,0.26,0.313,0.358,0.9,-1.7,0.36,-0.1,-5.14,-1.78,-1.74,-19.95,,0.327,0.569,0.434,0.6409999999999999,0.893,0.787,0.442,0.65,0.092
298,18289,Brian Anderson,29,383,0.222,0.09699999999999999,0.264,0.37,0.311,0.346,3.3,-5.0,0.22,0.05,-1.88,0.39,-0.57,-9.53,,0.32299999999999995,0.768,0.505,0.597,0.7979999999999999,0.721,0.409,0.603,0.141
299,13788,Matt Reynolds,31,272,0.246,0.096,0.287,0.33,0.32,0.332,5.3,-3.6,-0.65,0.14,-1.94,-1.48,0.25,0.07,,0.264,0.636,0.415,0.515,0.867,0.7340000000000001,0.406,0.607,0.11
290,12510,Curt Casali,33,176,0.203,0.136,0.284,0.48,0.318,0.331,1.4,-2.0,0.15,-1.98,3.08,2.09,0.36,3.79,,0.271,0.733,0.473,0.6,0.82,0.7490000000000001,0.436,0.619,0.11900000000000001
371,12282,Rougned Odor,28,472,0.207,0.068,0.231,0.29,0.275,0.357,5.1,-11.8,0.14,-3.84,5.2,0.1,-2.38,-2.99,,0.349,0.727,0.501,0.614,0.848,0.7509999999999999,0.401,0.61,0.125
370,14109,Albert Almora Jr.,28,235,0.223,0.07200000000000001,0.196,0.37,0.282,0.349,4.4,-5.7,0.37,-1.65,-3.67,-0.78,0.32,-5.74,,0.38799999999999996,0.6920000000000001,0.514,0.672,0.872,0.784,0.415,0.574,0.111
346,10556,Cesar Hernandez,32,617,0.248,0.073,0.185,0.39,0.311,0.318,5.0,-13.3,-0.06,-1.31,-0.17,0.42,-1.68,-3.03,,0.293,0.7070000000000001,0.466,0.6729999999999999,0.8859999999999999,0.8079999999999999,0.418,0.647,0.09
363,10472,Enrique Hernandez,30,402,0.222,0.085,0.177,0.48,0.291,0.338,2.4,-9.6,-0.43,-1.02,-2.85,-2.29,1.46,-2.49,,0.308,0.735,0.47600000000000003,0.595,0.8740000000000001,0.764,0.39299999999999996,0.547,0.11199999999999999
387,13620,Carson Kelly,27,354,0.211,0.08199999999999999,0.201,0.41,0.282,0.334,3.4,-9.9,-1.16,-2.15,-1.46,-0.7,5.04,0.79,,0.287,0.645,0.436,0.6890000000000001,0.893,0.815,0.41700000000000004,0.5820000000000001,0.081
382,14950,Johan Camargo,28,166,0.237,0.078,0.223,0.35,0.297,0.316,0.2,-4.5,-0.84,-2.74,1.08,-2.67,1.91,-0.58,,0.361,0.695,0.48700000000000004,0.6890000000000001,0.857,0.78,0.379,0.62,0.107
389,22261,Bubba Thompson,24,181,0.265,0.039,0.309,0.13,0.302,0.312,6.0,-5.1,-0.46,-0.94,-1.77,0.26,-3.07,-4.32,,0.40299999999999997,0.77,0.556,0.5660000000000001,0.769,0.6829999999999999,0.41700000000000004,0.652,0.17600000000000002
434,18363,Victor Robles,25,407,0.224,0.042,0.256,0.16,0.273,0.311,6.1,-16.0,-1.3,-1.98,-1.36,3.2,1.8,-5.57,,0.353,0.7290000000000001,0.522,0.575,0.836,0.738,0.449,0.6809999999999999,0.136
483,12859,James McCann,32,191,0.195,0.057999999999999996,0.24100000000000002,0.24,0.257,0.282,4.6,-10.2,-1.71,-0.84,-1.07,0.64,-4.98,21.42,,0.37799999999999995,0.7120000000000001,0.516,0.57,0.862,0.736,0.414,0.607,0.136
82,22514,Triston Casas,22,95,0.197,0.2,0.242,0.83,0.358,0.408,2.8,2.6,-0.38,0.06,1.51,4.35,2.16,-7.13,,0.21,0.628,0.376,0.5770000000000001,0.835,0.748,0.39799999999999996,0.5579999999999999,0.095
135,22275,Jake Burger,26,183,0.25,0.055,0.306,0.18,0.302,0.458,2.5,2.4,-0.88,-1.19,2.63,0.83,4.17,-2.44,2.73,0.423,0.73,0.54,0.49700000000000005,0.836,0.6709999999999999,0.38,0.672,0.177
137,19698,Edward Olivares,26,174,0.286,0.057,0.207,0.28,0.333,0.41,3.0,2.3,-0.24,1.82,-0.98,1.38,1.75,1.2,,0.369,0.711,0.512,0.655,0.853,0.77,0.41700000000000004,0.667,0.11800000000000001
202,3516,Eric Hosmer,32,419,0.268,0.08800000000000001,0.153,0.58,0.334,0.382,0.9,1.1,-0.91,2.47,0.59,2.62,-1.2,-1.56,,0.371,0.6759999999999999,0.489,0.7170000000000001,0.934,0.833,0.386,0.578,0.08199999999999999
251,13359,Tyler Naquin,31,334,0.229,0.057,0.278,0.2,0.282,0.423,6.5,-1.6,-0.53,-0.63,-3.48,2.46,0.96,-8.11,,0.42,0.8109999999999999,0.5770000000000001,0.6459999999999999,0.784,0.7240000000000001,0.40299999999999997,0.629,0.159
