,IDfg,Name,Age,PA,AVG,BB%,K%,BB/K,OBP,SLG,Spd,wRAA,wFB/C,wSL/C,wCT/C,wCB/C,wCH/C,wSF/C,wKN/C,O-Swing%,Z-Swing%,Swing%,O-Contact%,Z-Contact%,Contact%,Zone%,F-Strike%,SwStr%
76,1943,Zack Greinke,35,56,0.28,0.036000000000000004,0.214,0.17,0.308,0.58,6.0,2.0,-0.3,2.81,11.11,-9.62,-3.09,,,0.425,0.711,0.5710000000000001,0.514,0.8590000000000001,0.733,0.508,0.732,0.153
154,5409,Pablo Sandoval,32,296,0.268,0.061,0.226,0.27,0.313,0.507,2.9,4.2,0.12,-1.09,-1.08,2.65,1.78,1.78,,0.408,0.7659999999999999,0.547,0.69,0.805,0.752,0.38799999999999996,0.628,0.135
129,14477,Jake Cave,26,228,0.258,0.092,0.311,0.3,0.351,0.455,3.5,4.6,-0.36,3.57,-4.38,2.96,0.14,-2.74,,0.317,0.7290000000000001,0.47700000000000004,0.486,0.843,0.698,0.38799999999999996,0.57,0.14400000000000002
208,12546,C.J. Cron,29,499,0.253,0.057999999999999996,0.214,0.27,0.311,0.469,0.9,2.1,0.44,0.19,-3.01,-1.03,-0.34,11.52,,0.355,0.701,0.502,0.6409999999999999,0.847,0.764,0.425,0.591,0.11900000000000001
262,6547,Jordy Mercer,32,271,0.27,0.048,0.21,0.23,0.31,0.438,0.8,-1.3,0.5,-1.1,-1.49,1.81,-1.86,11.66,,0.289,0.58,0.415,0.65,0.893,0.797,0.433,0.601,0.084
232,5209,Alex Gordon,35,633,0.266,0.081,0.158,0.51,0.345,0.396,3.2,-0.7,-0.31,-0.67,1.69,0.18,1.7,-0.34,,0.301,0.725,0.479,0.655,0.888,0.804,0.42100000000000004,0.594,0.094
251,12510,Curt Casali,30,236,0.251,0.106,0.25,0.42,0.331,0.411,1.0,-0.9,0.88,0.39,0.27,-2.19,-0.59,-5.83,,0.22899999999999998,0.7140000000000001,0.431,0.563,0.882,0.7829999999999999,0.418,0.5760000000000001,0.094
284,3269,Robinson Cano,36,423,0.256,0.059000000000000004,0.163,0.36,0.307,0.428,1.4,-4.4,-0.4,-1.8,-0.24,2.43,-0.92,-3.68,,0.382,0.758,0.534,0.716,0.909,0.8270000000000001,0.40299999999999997,0.6409999999999999,0.09300000000000001
216,17620,Myles Straw,24,128,0.269,0.14800000000000002,0.188,0.79,0.378,0.343,8.8,0.4,-1.18,0.71,-0.9,5.7,1.59,,,0.205,0.555,0.35600000000000004,0.8029999999999999,0.919,0.8809999999999999,0.43200000000000005,0.563,0.042
314,12282,Rougned Odor,25,581,0.205,0.09,0.306,0.29,0.283,0.439,4.4,-9.2,-0.16,-1.05,0.36,-0.41,-0.06,3.93,,0.331,0.6759999999999999,0.474,0.574,0.84,0.731,0.414,0.5710000000000001,0.127
343,11339,Jake Marisnick,28,318,0.233,0.053,0.299,0.18,0.289,0.411,7.6,-6.4,-1.34,1.21,-0.74,-0.77,0.32,-5.49,,0.36,0.743,0.523,0.563,0.856,0.74,0.424,0.607,0.136
264,15124,Tim Locastro,26,250,0.25,0.055999999999999994,0.17600000000000002,0.32,0.357,0.34,8.5,-1.3,-0.61,2.12,1.96,2.81,-3.12,-8.93,,0.363,0.547,0.442,0.7140000000000001,0.879,0.802,0.43,0.596,0.087
80,10950,Adam Duvall,30,130,0.267,0.054000000000000006,0.3,0.18,0.315,0.567,2.8,4.5,1.56,-1.04,3.46,-0.25,1.06,,,0.349,0.6829999999999999,0.48700000000000004,0.606,0.826,0.733,0.41100000000000003,0.654,0.13
257,5491,Austin Romine,30,240,0.281,0.042,0.20800000000000002,0.2,0.31,0.439,2.3,-1.0,-0.09,-1.6,-4.4,-0.29,0.64,11.45,,0.39299999999999996,0.787,0.5670000000000001,0.67,0.8809999999999999,0.8,0.442,0.679,0.114
207,7216,Cesar Puello,28,147,0.248,0.068,0.259,0.26,0.356,0.384,1.2,0.5,0.99,-1.18,0.57,-0.2,0.9,-1.17,,0.33799999999999997,0.599,0.444,0.539,0.8490000000000001,0.7090000000000001,0.406,0.599,0.129
239,4922,Ender Inciarte,28,230,0.246,0.113,0.17800000000000002,0.63,0.343,0.397,6.5,-0.4,0.06,0.0,-1.08,3.08,-1.14,5.98,,0.313,0.7,0.49,0.732,0.872,0.8240000000000001,0.45799999999999996,0.5429999999999999,0.086
294,10243,Randal Grichuk,27,628,0.232,0.055999999999999994,0.26,0.21,0.28,0.457,3.9,-7.2,0.24,-1.15,2.44,-2.89,-2.09,3.22,,0.364,0.706,0.502,0.574,0.872,0.743,0.40399999999999997,0.615,0.129
287,3892,Josh Reddick,32,550,0.275,0.065,0.12,0.55,0.319,0.409,3.7,-5.8,-0.45,1.27,2.79,1.36,-1.99,-2.42,,0.331,0.742,0.508,0.765,0.9279999999999999,0.868,0.431,0.602,0.067
316,10815,Jurickson Profar,26,518,0.218,0.09300000000000001,0.145,0.64,0.301,0.41,5.1,-8.3,-0.8,-0.9,0.73,1.18,-0.7,-5.02,,0.29,0.6890000000000001,0.452,0.684,0.8959999999999999,0.815,0.40700000000000003,0.573,0.083
349,15082,Adam Engel,27,248,0.242,0.055999999999999994,0.315,0.18,0.304,0.383,4.7,-5.2,0.0,-2.03,-0.46,0.89,-1.56,-6.48,,0.344,0.691,0.495,0.529,0.804,0.696,0.434,0.6609999999999999,0.151
352,11379,Delino DeShields,26,408,0.249,0.09300000000000001,0.245,0.38,0.325,0.347,7.0,-8.9,-0.69,-0.75,-0.73,1.28,0.3,2.63,-11.29,0.247,0.631,0.418,0.616,0.885,0.7959999999999999,0.445,0.625,0.085
117,3086,Mitch Moreland,33,335,0.252,0.10099999999999999,0.221,0.46,0.328,0.507,3.3,7.9,1.25,-0.57,2.31,-0.92,-0.91,1.11,,0.298,0.752,0.488,0.585,0.8109999999999999,0.731,0.418,0.5670000000000001,0.131
120,18171,Seth Brown,26,83,0.293,0.084,0.27699999999999997,0.3,0.361,0.453,6.7,1.9,-0.62,1.28,16.15,-1.59,1.7,1.0,,0.292,0.635,0.444,0.48100000000000004,0.809,0.6890000000000001,0.444,0.59,0.138
176,5000,Stephen Vogt,34,280,0.263,0.071,0.23600000000000002,0.3,0.314,0.49,4.5,2.8,1.59,-2.82,-0.08,-0.68,2.82,3.0,,0.377,0.718,0.508,0.655,0.8340000000000001,0.752,0.38299999999999995,0.557,0.126
161,14738,Phillip Ervin,26,260,0.271,0.069,0.242,0.29,0.331,0.466,5.7,3.2,0.04,-2.21,2.55,2.38,2.43,-6.77,,0.297,0.727,0.479,0.57,0.8240000000000001,0.733,0.424,0.5770000000000001,0.128
240,9892,Jay Bruce,32,333,0.216,0.057,0.24600000000000002,0.23,0.261,0.523,2.4,-0.6,1.33,-0.66,-6.16,0.69,-1.72,-3.15,,0.396,0.81,0.563,0.5479999999999999,0.828,0.711,0.40299999999999997,0.628,0.163
183,15112,Ryan McMahon,24,539,0.25,0.10400000000000001,0.297,0.35,0.329,0.45,3.7,4.5,-0.39,1.35,2.77,1.26,-1.67,-1.2,,0.292,0.767,0.495,0.545,0.7829999999999999,0.703,0.428,0.627,0.147
171,15291,Steven Brault,27,50,0.333,0.02,0.16,0.13,0.349,0.429,2.6,0.5,1.72,4.09,-9.07,-2.83,-6.37,-3.01,,0.45299999999999996,0.747,0.6,0.6759999999999999,0.875,0.8,0.5,0.68,0.12
215,17321,Michael Chavis,23,382,0.254,0.081,0.332,0.24,0.322,0.444,3.1,1.1,-0.94,-0.07,5.78,1.9,-2.13,-5.0,-9.49,0.353,0.758,0.516,0.47100000000000003,0.755,0.639,0.40399999999999997,0.615,0.18600000000000003
203,4062,Dexter Fowler,33,574,0.238,0.129,0.247,0.52,0.346,0.409,3.5,2.9,1.68,-0.08,-2.59,0.07,-2.03,-6.18,,0.253,0.6859999999999999,0.425,0.623,0.8240000000000001,0.752,0.397,0.599,0.106
332,9627,Yan Gomes,31,358,0.223,0.106,0.235,0.45,0.316,0.389,2.6,-6.7,-0.54,-0.69,-0.53,0.15,0.0,-0.57,,0.366,0.6859999999999999,0.496,0.6809999999999999,0.831,0.7659999999999999,0.408,0.626,0.11599999999999999
342,14106,Addison Russell,25,241,0.237,0.083,0.24100000000000002,0.34,0.308,0.391,4.0,-4.8,-1.02,-0.59,-1.37,1.24,-0.64,-8.15,,0.355,0.672,0.485,0.5760000000000001,0.823,0.716,0.41,0.6890000000000001,0.138
325,5254,Robbie Grossman,29,482,0.24,0.122,0.17800000000000002,0.69,0.334,0.348,4.9,-8.7,-0.12,-0.15,-1.33,-2.85,1.73,-3.08,,0.18899999999999997,0.637,0.382,0.7,0.9179999999999999,0.857,0.43200000000000005,0.593,0.055
9,17954,Sam Hilliard,25,87,0.273,0.10300000000000001,0.264,0.39,0.356,0.649,6.8,6.5,3.93,-3.73,8.09,-1.21,1.98,-13.31,,0.28800000000000003,0.605,0.418,0.662,0.789,0.738,0.41,0.609,0.11
91,19508,Kyle Lewis,23,75,0.268,0.04,0.387,0.1,0.293,0.592,1.1,2.4,1.05,1.71,9.24,-0.92,-5.84,-7.32,,0.36,0.638,0.479,0.47600000000000003,0.747,0.63,0.426,0.5329999999999999,0.177
61,15653,Dominic Smith,24,197,0.282,0.096,0.223,0.43,0.355,0.525,2.9,8.2,0.93,-1.21,4.75,5.38,-2.53,-4.93,,0.345,0.701,0.485,0.6579999999999999,0.825,0.753,0.392,0.5479999999999999,0.12
162,10542,Derek Dietrich,29,306,0.187,0.092,0.242,0.38,0.328,0.462,4.3,3.7,0.78,-0.68,-0.82,-0.52,4.02,-0.12,,0.316,0.732,0.489,0.581,0.799,0.7170000000000001,0.415,0.5720000000000001,0.138
202,8418,Ehire Adrianza,29,236,0.272,0.085,0.16899999999999998,0.5,0.349,0.416,4.9,1.3,0.85,0.45,7.23,1.17,-3.01,-4.71,,0.303,0.7120000000000001,0.484,0.6940000000000001,0.905,0.831,0.44299999999999995,0.5720000000000001,0.08199999999999999
247,10047,Wil Myers,28,490,0.239,0.10400000000000001,0.34299999999999997,0.3,0.321,0.418,4.8,-1.6,0.98,-1.21,-5.6,-1.17,0.19,-3.21,19.49,0.287,0.647,0.43799999999999994,0.546,0.7759999999999999,0.6890000000000001,0.42,0.639,0.136
229,7539,Neil Walker,33,381,0.261,0.11,0.20199999999999999,0.55,0.344,0.395,3.5,-0.2,-0.13,-1.1,0.46,1.46,-0.66,0.38,,0.319,0.7040000000000001,0.465,0.616,0.853,0.752,0.379,0.604,0.115
250,18564,Trent Grisham,22,183,0.231,0.109,0.262,0.42,0.328,0.41,5.5,-0.6,0.35,-2.23,0.98,-0.31,-0.98,6.02,,0.22,0.583,0.382,0.62,0.868,0.789,0.447,0.557,0.081
277,19878,Adam Haseley,23,242,0.266,0.057999999999999996,0.248,0.23,0.324,0.396,4.5,-2.4,0.31,-2.58,0.42,-0.48,0.15,-1.18,,0.341,0.725,0.49700000000000005,0.551,0.861,0.7340000000000001,0.406,0.653,0.132
315,10472,Enrique Hernandez,27,460,0.237,0.078,0.21100000000000002,0.37,0.304,0.411,4.1,-7.4,-0.94,-0.24,-3.53,2.19,1.2,-6.42,,0.317,0.705,0.47200000000000003,0.589,0.878,0.7609999999999999,0.4,0.604,0.113
282,12160,Ben Gamel,27,356,0.248,0.11199999999999999,0.292,0.38,0.337,0.373,2.7,-3.6,0.67,-1.05,-0.23,-1.39,-0.94,5.18,,0.255,0.599,0.401,0.59,0.9009999999999999,0.787,0.424,0.5870000000000001,0.085
328,18042,Dylan Moore,26,282,0.206,0.08900000000000001,0.33,0.27,0.302,0.389,6.1,-5.2,-0.61,-2.39,1.33,-0.74,1.92,1.57,,0.264,0.67,0.44,0.615,0.813,0.746,0.433,0.599,0.11199999999999999
376,6887,Martin Maldonado,32,374,0.213,0.086,0.23,0.37,0.293,0.378,1.9,-10.5,-0.92,-1.42,1.44,-1.88,0.93,-4.51,,0.313,0.635,0.45299999999999996,0.595,0.8959999999999999,0.778,0.434,0.652,0.1
394,11602,Yolmer Sanchez,27,555,0.252,0.079,0.21100000000000002,0.38,0.318,0.321,4.4,-18.7,-1.07,-0.69,-0.17,1.15,0.05,0.74,,0.332,0.6779999999999999,0.48100000000000004,0.696,0.853,0.7909999999999999,0.429,0.618,0.1
57,19352,Sean Murphy,24,60,0.245,0.1,0.267,0.38,0.333,0.566,2.6,2.6,2.62,2.74,-2.04,-7.07,-4.01,,,0.336,0.667,0.47100000000000003,0.588,0.857,0.7440000000000001,0.409,0.6829999999999999,0.121
110,13590,Jesse Winker,25,384,0.269,0.099,0.156,0.63,0.357,0.473,2.8,10.3,0.88,-0.29,0.37,1.22,0.69,-2.34,,0.247,0.685,0.441,0.7190000000000001,0.892,0.838,0.442,0.563,0.07200000000000001
150,8259,Kurt Suzuki,35,309,0.264,0.065,0.11699999999999999,0.56,0.324,0.486,1.4,4.6,1.39,-0.11,-5.01,-1.16,-0.21,-1.49,,0.324,0.754,0.519,0.679,0.894,0.821,0.452,0.6409999999999999,0.09300000000000001
164,16542,Shed Long Jr.,23,168,0.263,0.095,0.23800000000000002,0.4,0.333,0.454,4.4,1.9,1.71,-0.05,-4.23,-0.21,-2.34,0.25,,0.273,0.68,0.452,0.634,0.828,0.763,0.44,0.643,0.107
198,14553,Nomar Mazara,24,469,0.268,0.06,0.23,0.26,0.318,0.469,4.2,2.8,0.4,-1.59,-2.35,-0.15,5.72,1.68,,0.384,0.6940000000000001,0.507,0.662,0.8270000000000001,0.7509999999999999,0.395,0.595,0.126
185,19683,Mike Brosseau,25,142,0.273,0.049,0.275,0.18,0.319,0.462,3.1,1.1,-0.03,-0.58,-1.52,-3.31,5.64,2.98,,0.39899999999999997,0.7090000000000001,0.523,0.69,0.833,0.768,0.4,0.585,0.121
172,5930,Nick Markakis,35,469,0.285,0.1,0.126,0.8,0.356,0.42,3.6,4.9,0.6,0.84,-0.01,1.25,-1.07,5.11,,0.27399999999999997,0.616,0.418,0.8420000000000001,0.9159999999999999,0.888,0.42100000000000004,0.5710000000000001,0.047
222,14551,Anthony Santander,24,405,0.261,0.047,0.212,0.22,0.297,0.476,2.2,0.3,0.69,-0.14,-1.04,-0.15,-0.29,3.65,,0.402,0.6990000000000001,0.518,0.736,0.8809999999999999,0.813,0.391,0.585,0.09699999999999999
206,5297,Aaron Hicks,29,255,0.235,0.122,0.282,0.43,0.325,0.443,2.7,1.2,-0.16,0.59,-1.33,-1.98,2.65,5.71,-6.82,0.251,0.6559999999999999,0.40700000000000003,0.5579999999999999,0.782,0.6970000000000001,0.386,0.5529999999999999,0.12300000000000001
173,4314,Joey Votto,35,608,0.261,0.125,0.20199999999999999,0.62,0.357,0.411,3.8,6.1,1.23,-1.85,1.2,0.58,-1.35,1.22,,0.21,0.6809999999999999,0.415,0.693,0.877,0.8240000000000001,0.434,0.59,0.073
182,9433,Dustin Garneau,31,101,0.244,0.099,0.218,0.45,0.35,0.407,2.0,0.9,-0.13,1.29,8.73,-1.51,1.01,-6.53,,0.214,0.6990000000000001,0.46299999999999997,0.643,0.8959999999999999,0.8390000000000001,0.512,0.6729999999999999,0.075
245,16403,Francisco Mejia,23,244,0.265,0.053,0.23,0.23,0.316,0.438,3.7,-0.6,0.02,-1.56,-2.17,-1.37,3.3,-2.58,,0.479,0.706,0.564,0.7140000000000001,0.821,0.764,0.377,0.652,0.133
230,10264,Brandon Belt,31,616,0.234,0.135,0.20600000000000002,0.65,0.339,0.403,3.6,-0.4,0.0,-1.25,-1.1,2.46,0.72,-4.24,,0.268,0.75,0.46,0.667,0.868,0.7979999999999999,0.39899999999999997,0.583,0.09300000000000001
258,19293,Nick Senzel,24,414,0.256,0.07200000000000001,0.244,0.3,0.315,0.427,6.5,-1.8,0.19,-2.29,-0.26,0.89,4.94,-2.22,,0.313,0.737,0.489,0.6729999999999999,0.835,0.775,0.41600000000000004,0.623,0.11
242,14137,Tim Lopes,25,128,0.27,0.11699999999999999,0.22699999999999998,0.52,0.359,0.36,3.7,-0.3,0.89,-0.41,-0.47,0.46,-1.71,21.28,,0.332,0.618,0.46399999999999997,0.62,0.8440000000000001,0.757,0.462,0.7340000000000001,0.113
320,10200,Tucker Barnhart,28,364,0.231,0.121,0.228,0.53,0.328,0.38,1.7,-6.0,0.32,-0.8,1.74,-1.63,-1.81,-0.56,,0.302,0.6829999999999999,0.46299999999999997,0.632,0.87,0.78,0.42200000000000004,0.593,0.102
330,19858,Luis Rengifo,22,406,0.238,0.099,0.22899999999999998,0.43,0.321,0.364,3.8,-7.6,1.31,-2.03,-2.94,-1.49,-1.77,-1.64,,0.282,0.643,0.44299999999999995,0.6459999999999999,0.825,0.762,0.447,0.564,0.105
411,13853,Joey Wendle,29,263,0.231,0.053,0.179,0.3,0.293,0.34,6.6,-10.2,-1.01,-1.66,2.89,-0.11,-1.35,0.73,,0.37799999999999995,0.596,0.466,0.713,0.9109999999999999,0.816,0.406,0.612,0.086
425,12158,Austin Barnes,29,242,0.203,0.095,0.231,0.41,0.293,0.34,5.2,-10.1,-0.75,-0.91,-7.34,-3.56,5.52,-20.37,,0.222,0.595,0.39299999999999996,0.637,0.871,0.799,0.457,0.632,0.079
476,10954,Jacob deGrom,31,70,0.2,0.057,0.271,0.21,0.246,0.323,0.4,-4.5,-1.5,3.27,0.25,-3.38,-5.38,,,0.39899999999999997,0.782,0.565,0.474,0.7909999999999999,0.664,0.435,0.6859999999999999,0.19
473,10310,Zack Wheeler,29,64,0.211,0.031,0.297,0.11,0.262,0.298,1.4,-4.1,-2.37,2.23,-2.98,-1.81,0.86,,,0.47100000000000003,0.688,0.5670000000000001,0.679,0.758,0.721,0.447,0.7340000000000001,0.158
112,18345,Kyle Tucker,22,72,0.269,0.055999999999999994,0.278,0.2,0.319,0.537,7.3,1.8,2.26,-0.52,-5.21,6.1,-4.12,0.53,,0.354,0.7759999999999999,0.514,0.614,0.8290000000000001,0.737,0.37799999999999995,0.583,0.135
224,16153,Austin Slater,26,192,0.238,0.115,0.307,0.37,0.333,0.417,5.1,0.1,0.25,1.51,-2.67,-0.22,3.33,-15.15,,0.247,0.657,0.42100000000000004,0.518,0.79,0.698,0.425,0.552,0.127
213,9054,Justin Smoak,32,500,0.208,0.158,0.212,0.75,0.342,0.406,0.9,1.4,-0.39,1.39,-0.61,0.27,-0.74,4.02,,0.23,0.649,0.397,0.583,0.875,0.773,0.39799999999999996,0.532,0.09
271,10459,Adeiny Hechavarria,30,221,0.241,0.063,0.217,0.29,0.299,0.443,5.5,-1.6,-0.85,0.58,3.3,2.08,-0.36,42.4,,0.37200000000000005,0.736,0.536,0.611,0.87,0.7709999999999999,0.45,0.688,0.122
249,14523,Pedro Severino,25,341,0.249,0.085,0.214,0.4,0.321,0.42,2.8,-1.2,0.96,0.14,-3.64,0.37,-1.93,-3.11,,0.27,0.7020000000000001,0.43700000000000006,0.602,0.885,0.778,0.38799999999999996,0.5720000000000001,0.09699999999999999
307,15214,Brandon Dixon,27,420,0.248,0.05,0.324,0.15,0.29,0.435,5.2,-6.1,-0.96,1.52,-2.45,2.28,-2.41,-0.93,,0.364,0.726,0.519,0.491,0.7859999999999999,0.6679999999999999,0.42700000000000005,0.648,0.172
297,13367,Stephen Piscotty,28,393,0.249,0.07400000000000001,0.214,0.35,0.309,0.412,3.4,-4.7,-0.45,-0.54,4.77,-1.75,-4.84,5.67,,0.354,0.721,0.509,0.5770000000000001,0.826,0.726,0.423,0.626,0.139
243,13658,Terrance Gore,28,58,0.275,0.10300000000000001,0.31,0.33,0.362,0.353,9.1,-0.1,0.74,0.08,-0.95,-5.1,-0.59,,,0.256,0.596,0.41,0.406,0.871,0.713,0.45399999999999996,0.603,0.11599999999999999
306,15730,Tyler Wade,24,108,0.245,0.102,0.259,0.39,0.33,0.362,8.1,-1.5,1.32,0.95,-7.03,-2.82,-4.8,-5.42,,0.306,0.6859999999999999,0.47200000000000003,0.597,0.871,0.77,0.436,0.648,0.10800000000000001
353,19844,Abraham Toro,22,89,0.218,0.10099999999999999,0.213,0.47,0.303,0.385,6.3,-2.0,0.44,-7.64,-6.11,4.64,1.75,-5.26,,0.287,0.66,0.447,0.732,0.887,0.83,0.43,0.618,0.076
366,18721,Guillermo Heredia,28,231,0.225,0.078,0.26,0.3,0.306,0.363,3.5,-5.8,-1.08,-1.42,2.18,0.73,-1.23,6.2,,0.26899999999999996,0.747,0.473,0.613,0.815,0.7490000000000001,0.426,0.649,0.11900000000000001
391,8203,Dee Strange-Gordon,31,421,0.275,0.043,0.145,0.3,0.304,0.359,6.6,-13.7,-1.09,0.25,-1.67,-0.51,-1.09,0.44,,0.368,0.737,0.542,0.777,0.895,0.853,0.47200000000000003,0.6509999999999999,0.08
416,16623,Greg Allen,26,256,0.229,0.043,0.207,0.21,0.29,0.346,7.3,-10.1,-1.0,-0.36,-3.22,0.05,-0.37,1.22,,0.33,0.693,0.48700000000000004,0.613,0.866,0.769,0.433,0.605,0.11199999999999999
495,18498,Kenta Maeda,31,61,0.25,0.0,0.213,0.0,0.25,0.292,1.1,-4.6,-1.38,-3.61,-4.94,7.1,-9.95,,,0.495,0.644,0.5720000000000001,0.652,0.938,0.82,0.521,0.705,0.10300000000000001
488,13743,Max Fried,25,65,0.196,0.077,0.24600000000000002,0.31,0.262,0.268,2.6,-4.7,-2.03,-0.61,-12.28,-0.07,-9.7,77.36,,0.242,0.54,0.389,0.71,0.866,0.816,0.49200000000000005,0.677,0.071
7,18316,Edwin Rios,25,56,0.277,0.161,0.375,0.43,0.393,0.617,4.1,4.5,0.66,1.62,10.22,-1.25,0.74,12.29,,0.285,0.6859999999999999,0.445,0.5329999999999999,0.8059999999999999,0.701,0.39899999999999997,0.5539999999999999,0.133
39,4949,Giancarlo Stanton,29,72,0.288,0.16699999999999998,0.33299999999999996,0.5,0.403,0.492,0.7,3.7,1.01,-0.41,-0.88,7.68,-0.01,,,0.303,0.564,0.4,0.55,0.7879999999999999,0.675,0.371,0.569,0.13
139,12649,Alex Dickerson,29,190,0.276,0.068,0.221,0.31,0.332,0.489,5.6,3.4,0.93,-1.39,0.01,1.31,-1.21,5.4,,0.337,0.7120000000000001,0.499,0.638,0.882,0.7879999999999999,0.43,0.584,0.106
201,10348,Domingo Santana,26,507,0.253,0.099,0.32299999999999995,0.3,0.329,0.441,3.9,2.8,0.3,-0.34,2.98,-1.59,-0.33,-0.12,,0.264,0.7170000000000001,0.467,0.519,0.7809999999999999,0.6990000000000001,0.449,0.621,0.141
303,21479,Nico Hoerner,22,82,0.282,0.037000000000000005,0.134,0.27,0.305,0.436,4.1,-1.0,-1.16,0.1,0.76,-2.45,0.85,,,0.486,0.713,0.574,0.742,0.902,0.8190000000000001,0.386,0.585,0.10400000000000001
269,16530,Mauricio Dubon,24,111,0.274,0.045,0.18,0.25,0.306,0.434,3.8,-0.7,-0.78,2.05,0.5,0.83,-2.89,2.54,,0.462,0.727,0.5670000000000001,0.752,0.892,0.823,0.395,0.6579999999999999,0.1
285,15711,Tyler O'Neill,24,151,0.262,0.066,0.35100000000000003,0.19,0.311,0.411,3.1,-1.6,-1.78,-0.22,7.1,-2.69,3.97,-2.68,,0.37200000000000005,0.7240000000000001,0.511,0.435,0.7440000000000001,0.608,0.396,0.642,0.2
337,12434,Kevin Pillar,30,645,0.259,0.027999999999999997,0.138,0.2,0.287,0.432,5.6,-12.4,-1.17,1.81,-0.6,-1.14,-2.36,2.34,,0.488,0.746,0.586,0.7440000000000001,0.93,0.8340000000000001,0.38,0.645,0.09699999999999999
429,5517,Kyle Higashioka,29,57,0.214,0.0,0.456,0.0,0.211,0.464,2.6,-2.5,-2.8,-0.64,1.89,2.71,0.4,-7.97,,0.441,0.8270000000000001,0.614,0.583,0.846,0.742,0.447,0.737,0.159
382,14894,Tony Kemp,27,279,0.212,0.08199999999999999,0.168,0.49,0.291,0.38,5.5,-8.3,-0.61,-1.22,0.18,-2.03,-0.19,0.34,,0.301,0.67,0.465,0.7559999999999999,0.88,0.835,0.444,0.652,0.077
395,5343,Brandon Crawford,32,560,0.228,0.095,0.209,0.45,0.304,0.35,3.2,-18.9,-0.18,-1.54,-1.88,-2.01,-1.31,0.65,,0.32,0.7809999999999999,0.513,0.602,0.8240000000000001,0.743,0.41700000000000004,0.625,0.132
481,15038,German Marquez,24,58,0.229,0.0,0.24100000000000002,0.0,0.229,0.354,4.9,-3.9,-1.04,-1.89,-12.42,0.52,-9.69,,,0.518,0.737,0.621,0.614,0.804,0.72,0.47200000000000003,0.741,0.174
474,4930,Jon Lester,35,53,0.188,0.094,0.377,0.25,0.264,0.292,1.9,-3.4,-1.43,-3.2,-8.38,-0.69,2.79,,,0.18,0.551,0.36200000000000004,0.5,0.78,0.7090000000000001,0.491,0.679,0.106
491,13265,Mike Zunino,28,289,0.165,0.069,0.33899999999999997,0.2,0.232,0.312,2.9,-21.2,-1.63,-1.61,-3.53,-1.35,-1.02,-3.24,,0.365,0.731,0.513,0.444,0.778,0.636,0.40399999999999997,0.63,0.187
510,13361,Steven Matz,28,61,0.228,0.0,0.27899999999999997,0.0,0.228,0.281,1.1,-5.4,-5.44,-1.58,-9.87,4.28,26.59,26.26,,0.42100000000000004,0.5479999999999999,0.484,0.6,0.902,0.769,0.495,0.721,0.11199999999999999
500,14735,Brett Phillips,25,79,0.138,0.127,0.29100000000000004,0.43,0.247,0.262,5.1,-6.3,-1.31,-3.64,-0.72,2.73,0.14,-5.92,,0.20199999999999999,0.725,0.43799999999999994,0.6,0.777,0.732,0.451,0.6459999999999999,0.11699999999999999
513,5524,Madison Bumgarner,29,76,0.127,0.11800000000000001,0.526,0.23,0.236,0.222,0.4,-7.0,-1.5,-4.44,0.12,-4.23,-2.04,-5.83,,0.263,0.669,0.43,0.314,0.659,0.535,0.41200000000000003,0.618,0.2
47,19294,Nick Solak,24,135,0.293,0.111,0.215,0.52,0.393,0.491,5.4,6.4,2.95,-2.85,3.8,0.71,2.39,2.98,,0.263,0.648,0.42200000000000004,0.647,0.884,0.797,0.413,0.585,0.085
133,18063,Kyle Garlick,27,53,0.25,0.094,0.358,0.26,0.321,0.521,1.8,1.0,1.36,0.96,3.49,2.55,-9.78,,,0.371,0.7559999999999999,0.53,0.488,0.774,0.657,0.414,0.623,0.182
168,9256,A.J. Pollock,31,342,0.266,0.067,0.21600000000000003,0.31,0.327,0.468,4.9,3.8,0.15,0.87,-1.59,-0.63,0.07,0.38,27.65,0.316,0.67,0.466,0.5479999999999999,0.887,0.754,0.42200000000000004,0.594,0.114
107,16271,Alex Blandino,26,50,0.25,0.2,0.28,0.71,0.42,0.361,1.3,1.4,0.9,-1.07,-2.89,2.6,0.76,-4.56,,0.16699999999999998,0.489,0.299,0.682,0.889,0.821,0.41100000000000003,0.62,0.054000000000000006
190,19566,Nathaniel Lowe,23,169,0.263,0.077,0.29600000000000004,0.26,0.325,0.454,1.8,1.2,0.49,0.58,-1.95,-0.63,1.8,-13.01,,0.3,0.679,0.44799999999999995,0.578,0.892,0.764,0.391,0.55,0.106
272,14818,JaCoby Jones,27,333,0.235,0.081,0.282,0.29,0.31,0.43,5.9,-2.4,0.43,-0.75,4.65,-2.05,-1.04,-1.55,,0.327,0.6609999999999999,0.466,0.588,0.8740000000000001,0.757,0.415,0.6729999999999999,0.113
281,16426,Thairo Estrada,23,69,0.25,0.043,0.217,0.2,0.294,0.438,7.0,-0.7,0.96,-0.42,3.08,-5.77,0.99,,,0.375,0.633,0.48700000000000004,0.604,0.887,0.764,0.434,0.725,0.115
231,6589,Sean Rodriguez,34,139,0.223,0.13699999999999998,0.295,0.46,0.348,0.375,3.7,-0.1,-0.33,3.77,0.52,-0.79,-4.49,1.79,,0.258,0.7170000000000001,0.43700000000000006,0.495,0.7879999999999999,0.682,0.389,0.626,0.139
