,IDfg,Name,Age,PA,AVG,BB%,K%,BB/K,OBP,SLG,Spd,wRAA,wFB/C,wSL/C,wCT/C,wCB/C,wCH/C,wSF/C,wKN/C,O-Swing%,Z-Swing%,Swing%,O-Contact%,Z-Contact%,Contact%,Zone%,F-Strike%,SwStr%
215,13757,Chris Taylor,32,165,0.207,0.073,0.358,0.2,0.273,0.46,8.0,-1.0,0.23,-1.14,-1.36,-1.63,2.44,-2.4,,0.282,0.7340000000000001,0.484,0.47700000000000004,0.743,0.6579999999999999,0.44799999999999995,0.655,0.165
195,26294,Bryson Stott,25,270,0.288,0.055999999999999994,0.174,0.32,0.33,0.392,4.1,-0.2,-0.17,2.47,-2.86,-0.31,-0.67,-2.26,,0.321,0.594,0.446,0.825,0.902,0.872,0.45899999999999996,0.63,0.057
217,19470,Tommy Edman,28,226,0.245,0.071,0.155,0.46,0.304,0.412,7.2,-1.6,-1.16,0.43,2.57,2.67,0.14,-3.57,,0.314,0.639,0.45899999999999996,0.705,0.9540000000000001,0.86,0.44799999999999995,0.633,0.064
231,11489,Michael A. Taylor,32,178,0.23,0.051,0.348,0.15,0.277,0.436,6.2,-1.6,-0.36,0.62,-3.65,-0.04,-0.28,-4.57,,0.33299999999999996,0.667,0.46799999999999997,0.515,0.7929999999999999,0.675,0.40399999999999997,0.674,0.152
189,15491,J.P. Crawford,28,243,0.249,0.132,0.18899999999999997,0.7,0.351,0.349,3.0,0.1,0.96,-1.79,-2.19,1.26,0.8,1.1,,0.24,0.595,0.39,0.688,0.9109999999999999,0.8320000000000001,0.42100000000000004,0.539,0.065
201,15362,Jeff McNeil,31,265,0.275,0.087,0.091,0.96,0.352,0.343,4.4,-0.7,0.07,0.71,-1.22,-2.4,1.86,6.48,,0.303,0.767,0.493,0.758,0.934,0.87,0.409,0.608,0.064
254,22715,Maikel Garcia,23,121,0.255,0.091,0.264,0.34,0.322,0.358,4.9,-1.7,-1.96,-2.88,5.1,-0.27,16.43,13.65,,0.20600000000000002,0.636,0.40299999999999997,0.654,0.875,0.8140000000000001,0.45799999999999996,0.6859999999999999,0.075
3,19956,Mickey Moniak,25,66,0.302,0.03,0.33299999999999996,0.09,0.333,0.667,7.7,5.4,0.98,-1.77,2.92,1.14,7.62,8.09,,0.48100000000000004,0.841,0.642,0.5,0.8,0.675,0.446,0.742,0.20800000000000002
38,26323,Spencer Steer,25,264,0.287,0.102,0.182,0.56,0.367,0.483,5.2,10.8,0.07,2.36,0.34,2.24,2.58,-1.86,,0.266,0.626,0.42700000000000005,0.669,0.872,0.802,0.447,0.591,0.084
88,14551,Anthony Santander,28,256,0.264,0.094,0.24600000000000002,0.38,0.336,0.476,3.4,6.6,0.78,0.46,-0.19,2.02,-0.17,-2.78,,0.387,0.688,0.498,0.685,0.8490000000000001,0.768,0.36700000000000005,0.648,0.115
89,16376,Michael Conforto,30,217,0.243,0.124,0.258,0.48,0.346,0.454,3.7,5.6,0.6,0.24,-1.3,1.16,2.42,-1.18,,0.27699999999999997,0.6579999999999999,0.428,0.612,0.8440000000000001,0.753,0.396,0.645,0.105
145,16556,Ozzie Albies,26,266,0.253,0.06,0.139,0.43,0.305,0.478,3.6,3.1,0.88,1.74,-0.33,0.82,-0.25,-8.52,,0.392,0.784,0.5379999999999999,0.727,0.89,0.816,0.373,0.5489999999999999,0.098
83,24618,Ryan Jeffers,26,115,0.237,0.122,0.304,0.4,0.372,0.409,4.1,3.1,1.49,-0.62,2.56,0.49,-7.17,-3.63,,0.26,0.621,0.39799999999999996,0.562,0.815,0.713,0.382,0.557,0.114
111,19806,Jason Delay,28,87,0.293,0.08,0.24100000000000002,0.33,0.365,0.413,3.1,1.8,3.54,-2.26,-7.77,1.22,-1.07,-9.41,,0.32899999999999996,0.691,0.49,0.596,0.802,0.725,0.446,0.655,0.134
137,14161,Byron Buxton,29,212,0.22,0.12300000000000001,0.28800000000000003,0.43,0.325,0.445,6.4,2.9,0.94,-0.23,4.74,-2.27,-1.43,-1.44,,0.32899999999999996,0.7440000000000001,0.502,0.597,0.8220000000000001,0.737,0.418,0.599,0.132
138,16997,Gleyber Torres,26,274,0.256,0.102,0.124,0.82,0.332,0.434,4.4,3.6,1.53,-1.4,0.71,0.21,1.13,-1.4,,0.304,0.713,0.466,0.711,0.8809999999999999,0.8140000000000001,0.397,0.595,0.086
153,24617,Jarren Duran,26,180,0.276,0.07200000000000001,0.3,0.24,0.333,0.429,5.0,1.8,-1.22,1.7,-0.11,6.55,-0.33,3.15,,0.307,0.6990000000000001,0.47700000000000004,0.54,0.9,0.769,0.435,0.633,0.11
184,12856,George Springer,33,276,0.255,0.083,0.159,0.52,0.322,0.402,5.4,0.4,0.48,-1.89,-0.66,6.28,-1.54,-2.41,,0.264,0.722,0.473,0.648,0.902,0.8240000000000001,0.456,0.62,0.083
206,31347,Zach Neto,22,186,0.247,0.059000000000000004,0.19399999999999998,0.31,0.333,0.364,4.9,-0.7,0.44,-1.17,-0.63,2.25,-5.87,1.49,,0.276,0.7120000000000001,0.465,0.596,0.858,0.77,0.433,0.64,0.107
248,24064,Ezequiel Tovar,21,230,0.253,0.048,0.287,0.17,0.296,0.401,5.1,-2.7,1.33,-2.46,1.7,-4.9,-0.08,15.88,,0.40399999999999997,0.8140000000000001,0.568,0.583,0.8370000000000001,0.7290000000000001,0.401,0.67,0.154
267,19452,Jake Rogers,28,124,0.167,0.113,0.371,0.3,0.266,0.426,1.2,-1.9,0.11,-1.3,1.08,-0.58,-1.63,-4.88,,0.21899999999999997,0.64,0.41,0.484,0.8079999999999999,0.7140000000000001,0.455,0.605,0.11699999999999999
227,24610,Steven Kwan,25,294,0.258,0.11199999999999999,0.122,0.92,0.341,0.348,6.2,-2.6,-0.92,0.9,1.48,-1.37,1.46,4.34,,0.228,0.583,0.391,0.773,0.96,0.9009999999999999,0.45799999999999996,0.599,0.039
266,21780,Esteury Ruiz,24,283,0.264,0.039,0.17300000000000001,0.22,0.325,0.339,6.8,-4.4,0.62,-1.2,-2.67,2.07,-1.03,-2.71,,0.35100000000000003,0.7,0.491,0.606,0.868,0.7559999999999999,0.40299999999999997,0.657,0.12
118,18030,Harrison Bader,29,95,0.267,0.032,0.13699999999999998,0.23,0.295,0.511,8.1,1.8,0.92,-2.75,-0.55,1.18,6.44,-2.08,,0.38799999999999996,0.6809999999999999,0.507,0.58,0.9079999999999999,0.76,0.408,0.5579999999999999,0.122
102,19600,Bryan De La Cruz,26,245,0.291,0.078,0.257,0.3,0.343,0.457,3.5,5.7,0.4,0.41,-0.4,1.39,2.64,-6.36,,0.353,0.684,0.483,0.61,0.8,0.716,0.395,0.6859999999999999,0.13699999999999998
135,18839,Josh Naylor,26,220,0.283,0.073,0.155,0.47,0.332,0.465,3.7,3.1,1.9,0.32,0.24,0.88,-3.05,-5.44,,0.406,0.753,0.54,0.713,0.9129999999999999,0.821,0.386,0.614,0.096
122,19260,Jake Fraley,28,197,0.262,0.11199999999999999,0.17800000000000002,0.63,0.35,0.43,4.6,3.5,0.45,2.85,0.53,-2.14,0.87,-2.62,,0.32,0.777,0.505,0.648,0.872,0.787,0.40399999999999997,0.584,0.107
129,18345,Kyle Tucker,26,263,0.269,0.11,0.133,0.83,0.346,0.432,4.1,4.1,0.76,1.23,0.2,1.87,-1.96,0.01,,0.289,0.753,0.49700000000000005,0.7120000000000001,0.9259999999999999,0.857,0.44799999999999995,0.677,0.071
132,17982,Ty France,28,271,0.275,0.059000000000000004,0.151,0.39,0.343,0.418,3.2,3.9,0.43,0.83,-1.69,-0.75,-2.66,1.14,,0.382,0.718,0.523,0.6509999999999999,0.922,0.807,0.419,0.594,0.10099999999999999
146,20178,Miguel Vargas,23,231,0.23,0.13,0.195,0.67,0.335,0.423,5.6,2.7,-0.01,0.95,0.76,5.27,-0.29,-4.06,,0.226,0.6920000000000001,0.429,0.6609999999999999,0.889,0.821,0.435,0.5760000000000001,0.076
171,14854,Mike Yastrzemski,32,177,0.248,0.079,0.27699999999999997,0.29,0.313,0.441,4.3,1.0,-0.77,-1.03,-0.06,6.5,-0.19,6.06,,0.21600000000000003,0.653,0.39899999999999997,0.611,0.847,0.773,0.418,0.5820000000000001,0.09
180,15464,Hunter Renfroe,31,249,0.249,0.07200000000000001,0.209,0.35,0.301,0.445,1.6,0.8,-0.7,-0.87,0.3,-0.17,-0.51,16.49,,0.401,0.732,0.534,0.6679999999999999,0.873,0.7809999999999999,0.4,0.614,0.11699999999999999
204,25660,Will Brennan,25,167,0.274,0.036000000000000004,0.14400000000000002,0.25,0.311,0.414,3.9,-0.6,0.02,-0.2,6.81,0.75,-0.75,4.77,,0.431,0.752,0.581,0.71,0.892,0.82,0.46799999999999997,0.6709999999999999,0.10400000000000001
181,18289,Brian Anderson,30,250,0.233,0.11599999999999999,0.276,0.42,0.332,0.391,3.0,0.7,-0.39,-0.15,1.74,4.43,-0.11,-6.14,,0.295,0.7070000000000001,0.47200000000000003,0.556,0.79,0.706,0.43,0.66,0.139
187,22458,Taylor Walls,26,183,0.209,0.131,0.262,0.5,0.317,0.405,9.1,0.1,-0.1,1.44,-3.95,-1.43,2.56,-4.45,,0.217,0.69,0.429,0.589,0.845,0.773,0.44799999999999995,0.568,0.09699999999999999
239,11739,J.T. Realmuto,32,225,0.242,0.049,0.23600000000000002,0.21,0.289,0.42,6.8,-2.4,-1.4,1.57,1.32,-3.6,0.68,3.41,,0.349,0.7020000000000001,0.49700000000000005,0.657,0.841,0.7659999999999999,0.41700000000000004,0.564,0.11599999999999999
230,22168,Akil Baddoo,24,168,0.231,0.14300000000000002,0.20199999999999999,0.71,0.341,0.343,4.2,-1.5,-0.6,-0.09,-2.25,-0.25,2.95,1.44,,0.264,0.726,0.456,0.556,0.8859999999999999,0.774,0.415,0.5539999999999999,0.10300000000000001
268,19918,Daulton Varsho,26,266,0.218,0.086,0.19899999999999998,0.43,0.289,0.393,4.5,-4.1,-0.84,-1.02,-0.96,2.76,-1.11,6.22,,0.32,0.74,0.506,0.665,0.883,0.8059999999999999,0.444,0.632,0.098
295,16252,Trea Turner,30,281,0.242,0.057,0.242,0.24,0.285,0.389,6.6,-6.3,-1.75,2.56,3.38,-1.7,-0.22,-3.54,,0.405,0.748,0.5329999999999999,0.57,0.82,0.701,0.374,0.5870000000000001,0.159
27,19890,Emmanuel Rivera,27,108,0.353,0.055999999999999994,0.12,0.46,0.389,0.471,4.3,5.1,-0.08,0.94,3.92,2.23,2.02,2.58,,0.28600000000000003,0.728,0.469,0.7,0.937,0.852,0.414,0.556,0.069
57,27478,Patrick Bailey,24,61,0.298,0.033,0.311,0.11,0.322,0.526,3.5,2.1,3.52,-2.52,-3.22,1.28,-1.02,-3.86,,0.299,0.6409999999999999,0.46299999999999997,0.5,0.893,0.7609999999999999,0.48,0.623,0.111
75,26149,Dominic Fletcher,25,85,0.308,0.059000000000000004,0.2,0.29,0.349,0.474,4.3,2.4,0.22,0.7,1.42,1.71,3.7,-4.41,,0.325,0.696,0.49,0.691,0.904,0.826,0.444,0.624,0.086
61,10264,Brandon Belt,35,180,0.263,0.15,0.37200000000000005,0.4,0.378,0.434,0.9,5.9,0.75,2.23,-1.57,-0.6,1.85,4.46,,0.218,0.67,0.401,0.5379999999999999,0.805,0.7190000000000001,0.40399999999999997,0.539,0.113
99,16939,Lane Thomas,27,264,0.284,0.064,0.254,0.25,0.337,0.465,6.4,6.4,0.99,1.28,0.81,-1.71,0.31,3.17,,0.285,0.602,0.414,0.6779999999999999,0.8959999999999999,0.807,0.406,0.61,0.08
98,19611,Vladimir Guerrero Jr.,24,278,0.28,0.09,0.162,0.56,0.353,0.447,2.8,6.8,2.65,-1.89,-1.58,2.27,-2.8,-4.5,,0.34,0.764,0.511,0.655,0.862,0.78,0.40399999999999997,0.604,0.11199999999999999
42,13770,Rob Refsnyder,32,111,0.281,0.162,0.207,0.78,0.423,0.371,4.3,4.4,1.62,-1.63,-0.92,1.3,3.24,-2.7,,0.245,0.579,0.384,0.71,0.8290000000000001,0.785,0.41700000000000004,0.604,0.08199999999999999
106,19562,Zack Short,28,70,0.274,0.1,0.257,0.39,0.343,0.452,3.1,1.5,-0.73,4.39,4.18,-0.9,-3.41,4.82,,0.18,0.6759999999999999,0.41600000000000004,0.519,0.946,0.8490000000000001,0.47600000000000003,0.657,0.063
144,7304,Salvador Perez,33,243,0.269,0.033,0.218,0.15,0.305,0.485,1.3,2.9,0.12,0.98,-1.0,-2.2,1.46,-0.92,,0.49,0.8,0.606,0.608,0.8540000000000001,0.73,0.375,0.601,0.16399999999999998
161,19896,Connor Wong,27,148,0.237,0.061,0.318,0.19,0.299,0.459,3.6,1.1,-0.17,-0.89,2.98,-4.68,5.4,-2.12,,0.369,0.665,0.501,0.55,0.809,0.703,0.444,0.669,0.14800000000000002
170,19599,Chas McCormick,28,125,0.227,0.08800000000000001,0.264,0.33,0.315,0.427,4.9,0.7,1.54,0.64,-7.35,-2.52,3.62,-10.12,,0.305,0.677,0.447,0.604,0.856,0.75,0.382,0.584,0.111
174,25805,Blake Sabol,25,164,0.243,0.079,0.335,0.24,0.317,0.419,3.4,0.7,-0.61,-0.72,3.58,2.83,-0.2,10.32,,0.332,0.73,0.504,0.45,0.745,0.634,0.431,0.6829999999999999,0.184
237,18882,Brandon Lowe,28,201,0.205,0.11900000000000001,0.313,0.38,0.299,0.398,5.4,-2.0,0.51,-0.46,-0.4,-0.16,-2.43,3.15,,0.364,0.779,0.525,0.508,0.84,0.6990000000000001,0.387,0.622,0.158
240,17338,Willi Castro,26,151,0.241,0.04,0.311,0.13,0.3,0.394,6.9,-1.6,1.23,-0.33,-5.77,-0.57,-2.58,-0.88,,0.42100000000000004,0.711,0.545,0.57,0.802,0.7,0.43,0.6890000000000001,0.163
249,20454,Jazz Chisholm Jr.,25,159,0.229,0.075,0.327,0.23,0.291,0.403,6.9,-2.0,0.0,-0.44,-0.93,-0.26,0.85,-3.48,,0.255,0.643,0.414,0.406,0.775,0.642,0.41100000000000003,0.591,0.14800000000000002
220,19339,Nicky Lopez,28,96,0.225,0.125,0.198,0.63,0.34,0.338,7.0,-0.7,-1.87,3.39,-1.47,0.46,2.07,2.47,,0.28800000000000003,0.675,0.444,0.623,0.873,0.777,0.40399999999999997,0.552,0.099
284,15986,Willy Adames,27,232,0.203,0.10300000000000001,0.267,0.39,0.287,0.386,3.3,-4.3,0.01,-2.63,-0.25,0.96,0.16,1.38,,0.35200000000000004,0.7040000000000001,0.488,0.564,0.838,0.7170000000000001,0.38799999999999996,0.573,0.138
293,5517,Kyle Higashioka,33,103,0.229,0.068,0.311,0.22,0.282,0.385,1.2,-2.2,2.35,-3.3,4.58,-3.74,-4.07,-2.97,,0.36700000000000005,0.6920000000000001,0.507,0.494,0.845,0.701,0.431,0.631,0.151
297,12552,Eugenio Suarez,31,270,0.216,0.111,0.285,0.39,0.315,0.323,1.7,-6.1,-0.03,-0.72,-2.36,-1.62,-1.95,-2.87,,0.262,0.708,0.455,0.506,0.805,0.708,0.434,0.6,0.133
329,17273,Jorge Mateo,28,199,0.227,0.05,0.231,0.22,0.267,0.37,7.1,-6.8,-0.92,-0.74,-3.04,4.32,-0.06,-4.63,,0.387,0.6920000000000001,0.511,0.556,0.85,0.718,0.406,0.608,0.14400000000000002
1,20529,Nolan Jones,25,50,0.348,0.08,0.32,0.25,0.4,0.63,4.6,4.7,0.87,4.31,3.03,0.63,6.33,,,0.271,0.539,0.37799999999999995,0.639,0.833,0.75,0.401,0.56,0.095
9,21897,Christopher Morel,24,93,0.259,0.086,0.33299999999999996,0.26,0.323,0.647,3.8,6.6,2.61,4.89,7.52,-2.35,-2.93,-7.66,,0.344,0.745,0.518,0.415,0.769,0.636,0.434,0.667,0.187
19,20325,Alex Kirilloff,25,116,0.295,0.147,0.233,0.63,0.422,0.453,0.9,6.6,3.23,-2.76,-0.31,2.94,1.22,-0.76,,0.27899999999999997,0.6629999999999999,0.43,0.6459999999999999,0.8690000000000001,0.7809999999999999,0.39399999999999996,0.56,0.094
41,10243,Randal Grichuk,31,135,0.328,0.07400000000000001,0.193,0.38,0.385,0.467,4.3,5.4,2.68,-1.59,4.25,3.29,0.67,-3.31,,0.35,0.6809999999999999,0.479,0.5920000000000001,0.867,0.745,0.39,0.496,0.122
77,12434,Kevin Pillar,34,93,0.273,0.043,0.237,0.18,0.301,0.534,5.4,2.6,1.26,0.03,13.76,-1.16,0.61,-17.93,,0.44299999999999995,0.7140000000000001,0.5539999999999999,0.588,0.8740000000000001,0.7390000000000001,0.409,0.634,0.14400000000000002
109,14128,Joey Gallo,29,165,0.188,0.152,0.376,0.4,0.321,0.478,2.8,3.5,0.32,-0.87,3.86,3.61,-0.59,-2.02,,0.33799999999999997,0.802,0.526,0.40399999999999997,0.762,0.625,0.40399999999999997,0.612,0.19699999999999998
155,13602,Patrick Wisdom,31,202,0.201,0.10400000000000001,0.381,0.27,0.289,0.48,4.9,1.9,-1.3,0.08,4.12,-1.22,6.07,7.03,,0.28300000000000003,0.7290000000000001,0.462,0.529,0.805,0.7040000000000001,0.402,0.5539999999999999,0.13699999999999998
232,10028,Christian Bethancourt,31,147,0.237,0.040999999999999995,0.265,0.15,0.267,0.453,2.6,-1.4,2.02,-1.67,-5.53,2.28,-1.49,2.33,,0.475,0.785,0.597,0.503,0.8390000000000001,0.6759999999999999,0.392,0.721,0.192
199,19293,Nick Senzel,28,184,0.258,0.098,0.217,0.45,0.332,0.38,4.0,-0.3,-0.09,-0.53,3.3,-0.18,4.83,-6.27,,0.293,0.735,0.48200000000000004,0.684,0.8690000000000001,0.805,0.428,0.679,0.094
226,12282,Rougned Odor,29,106,0.211,0.094,0.198,0.48,0.292,0.411,4.7,-0.9,1.35,0.04,-2.46,2.22,-4.12,-5.08,,0.32299999999999995,0.789,0.505,0.581,0.888,0.768,0.391,0.509,0.11699999999999999
229,22664,Gabriel Moreno,23,175,0.288,0.063,0.2,0.31,0.326,0.375,3.3,-1.6,-0.49,-1.02,0.82,-0.76,1.69,5.17,,0.29,0.5770000000000001,0.413,0.652,0.9079999999999999,0.8059999999999999,0.43,0.5660000000000001,0.08
219,18036,Jake Cronenworth,29,266,0.214,0.124,0.22899999999999998,0.54,0.326,0.366,5.9,-2.0,-0.45,-1.83,-3.13,1.33,3.53,4.51,,0.295,0.6579999999999999,0.456,0.706,0.9159999999999999,0.84,0.44299999999999995,0.598,0.073
259,11493,Manny Machado,30,205,0.249,0.063,0.21,0.3,0.298,0.392,3.2,-2.9,-1.12,-0.51,-3.3,-1.06,4.83,-11.38,,0.35600000000000004,0.72,0.507,0.631,0.853,0.762,0.41600000000000004,0.629,0.12
269,17128,Ramon Laureano,28,192,0.23,0.057,0.281,0.2,0.286,0.399,7.4,-3.0,0.22,-0.47,-2.34,-2.59,-0.63,6.72,,0.306,0.7120000000000001,0.483,0.489,0.872,0.735,0.436,0.578,0.128
243,22581,Alejandro Kirk,24,183,0.25,0.109,0.12,0.91,0.339,0.338,0.6,-2.0,-0.84,-0.39,-3.48,-0.57,6.49,-4.79,,0.293,0.619,0.43200000000000005,0.802,0.919,0.873,0.425,0.645,0.055
299,19950,Andres Gimenez,24,240,0.24,0.046,0.154,0.3,0.303,0.35,6.1,-5.6,0.01,-1.95,3.44,1.28,-3.18,-5.14,,0.419,0.711,0.54,0.721,0.8270000000000001,0.779,0.414,0.596,0.11900000000000001
307,12037,Jon Berti,33,192,0.263,0.068,0.203,0.33,0.311,0.337,5.5,-5.0,-0.4,-1.38,-5.16,5.59,-3.84,-0.62,,0.23,0.6729999999999999,0.442,0.64,0.883,0.8170000000000001,0.478,0.563,0.081
365,16725,Jose Trevino,30,120,0.212,0.057999999999999996,0.15,0.39,0.258,0.31,1.3,-6.4,-2.97,0.09,-7.62,-3.29,6.51,1.28,,0.387,0.556,0.452,0.743,0.9159999999999999,0.825,0.387,0.617,0.079
53,22117,Nick Pratto,24,156,0.289,0.109,0.353,0.31,0.378,0.444,2.2,5.7,0.41,1.68,-2.8,4.1,1.75,-2.99,,0.235,0.62,0.402,0.425,0.847,0.7070000000000001,0.434,0.583,0.11800000000000001
105,2967,Tommy Pham,35,128,0.245,0.11699999999999999,0.23399999999999999,0.5,0.328,0.491,6.0,2.9,0.54,0.03,-1.01,3.59,0.66,3.42,,0.17600000000000002,0.62,0.368,0.48,0.8809999999999999,0.772,0.43200000000000005,0.578,0.084
67,11579,Bryce Harper,30,144,0.287,0.139,0.23600000000000002,0.59,0.382,0.434,4.0,4.3,0.9,-1.8,4.21,2.24,1.18,-3.26,,0.387,0.789,0.521,0.47200000000000003,0.8490000000000001,0.662,0.332,0.625,0.175
104,10324,Marcell Ozuna,32,194,0.236,0.10300000000000001,0.23199999999999998,0.44,0.314,0.494,1.1,4.4,1.29,-0.83,5.85,0.38,-1.91,8.46,,0.312,0.735,0.49,0.544,0.8290000000000001,0.7240000000000001,0.42100000000000004,0.526,0.135
85,7739,Travis d'Arnaud,34,85,0.299,0.08199999999999999,0.165,0.5,0.365,0.429,1.5,2.3,2.13,-1.73,-3.31,16.43,1.59,-5.84,,0.28,0.7829999999999999,0.515,0.652,0.759,0.728,0.466,0.718,0.14
127,20572,Kody Clemens,27,104,0.271,0.067,0.26,0.26,0.327,0.448,1.5,1.7,0.78,-0.29,-4.22,2.58,1.2,-11.72,,0.335,0.629,0.467,0.539,0.8029999999999999,0.6990000000000001,0.45,0.606,0.14
119,13768,Travis Jankowski,32,103,0.289,0.107,0.175,0.61,0.373,0.389,7.7,1.9,-0.91,3.83,0.2,4.89,3.78,-7.27,,0.205,0.573,0.37200000000000005,0.826,0.915,0.888,0.452,0.67,0.042
114,19318,Matt Thaiss,28,137,0.267,0.131,0.27699999999999997,0.47,0.372,0.388,3.2,2.6,-0.53,2.48,-0.95,8.34,0.44,-7.54,,0.235,0.747,0.445,0.494,0.799,0.7040000000000001,0.409,0.555,0.132
168,19698,Edward Olivares,27,174,0.247,0.063,0.172,0.37,0.316,0.437,7.8,1.1,-1.09,3.92,0.99,4.33,-2.1,-3.68,,0.32799999999999996,0.7290000000000001,0.489,0.626,0.907,0.794,0.401,0.615,0.1
150,5235,Justin Turner,38,267,0.264,0.09699999999999999,0.154,0.63,0.345,0.404,3.7,2.9,0.23,-0.6,-0.7,2.8,4.63,1.56,,0.27,0.659,0.44299999999999995,0.727,0.895,0.838,0.444,0.607,0.07200000000000001
117,18363,Victor Robles,26,107,0.292,0.09300000000000001,0.131,0.71,0.388,0.36,7.5,2.0,1.44,-0.86,6.95,-4.43,-5.0,25.19,,0.31,0.841,0.523,0.7,0.858,0.802,0.401,0.654,0.10300000000000001
169,11368,Yasmani Grandal,34,191,0.264,0.079,0.204,0.38,0.33,0.408,0.6,1.2,0.66,3.26,-0.28,-3.76,-0.92,0.24,,0.32899999999999996,0.627,0.466,0.616,0.879,0.779,0.46,0.586,0.10300000000000001
210,9627,Yan Gomes,35,136,0.266,0.028999999999999998,0.191,0.15,0.287,0.445,3.5,-0.7,0.42,-2.64,-1.09,0.88,4.37,-6.8,-13.78,0.41700000000000004,0.698,0.532,0.6920000000000001,0.8420000000000001,0.772,0.409,0.669,0.121
207,10681,Gio Urshela,31,225,0.303,0.044000000000000004,0.16,0.28,0.333,0.379,3.6,-0.9,-1.12,0.9,0.99,-0.85,-0.53,3.75,,0.42,0.733,0.5479999999999999,0.728,0.9159999999999999,0.831,0.408,0.68,0.09300000000000001
197,20321,Stuart Fairchild,27,167,0.234,0.10800000000000001,0.293,0.37,0.333,0.376,6.7,-0.3,0.6,-1.28,0.4,0.35,0.22,-13.96,,0.276,0.7909999999999999,0.513,0.462,0.784,0.691,0.46,0.647,0.158
212,19273,Stone Garrett,27,116,0.264,0.052000000000000005,0.319,0.16,0.313,0.396,5.3,-0.7,1.0,-1.51,-0.43,-2.56,1.84,-6.06,,0.431,0.73,0.557,0.563,0.8270000000000001,0.7090000000000001,0.42100000000000004,0.698,0.162
250,14162,Carlos Correa,28,235,0.212,0.111,0.247,0.45,0.298,0.394,1.4,-3.0,-1.95,1.02,-0.84,0.2,0.38,-1.06,,0.292,0.635,0.423,0.624,0.8370000000000001,0.746,0.38299999999999995,0.583,0.107
285,16535,Danny Jansen,28,132,0.207,0.083,0.212,0.39,0.273,0.413,1.6,-2.5,-1.89,1.77,-0.93,0.43,2.79,-2.21,,0.28600000000000003,0.721,0.47100000000000003,0.6629999999999999,0.845,0.782,0.426,0.614,0.10300000000000001
278,20311,Corey Julks,27,175,0.262,0.034,0.27399999999999997,0.13,0.286,0.399,5.6,-3.1,-0.27,-1.57,5.62,1.18,-2.32,6.05,,0.331,0.644,0.45799999999999996,0.634,0.813,0.736,0.405,0.56,0.121
277,12325,Jace Peterson,33,202,0.223,0.11900000000000001,0.248,0.48,0.322,0.337,5.7,-3.5,-0.46,-2.02,-0.94,-0.11,-0.28,1.1,,0.259,0.613,0.41200000000000003,0.622,0.888,0.7929999999999999,0.431,0.614,0.085
310,19296,Alex Call,28,238,0.222,0.109,0.20199999999999999,0.54,0.315,0.309,3.9,-6.4,0.48,-0.88,-1.66,-4.39,0.14,-4.68,,0.247,0.623,0.39799999999999996,0.667,0.902,0.815,0.402,0.529,0.07400000000000001
340,21538,Nick Fortes,26,136,0.236,0.066,0.191,0.35,0.287,0.315,4.0,-5.3,-0.3,-2.5,4.87,-5.34,-0.07,-12.14,,0.239,0.627,0.41700000000000004,0.7,0.902,0.8390000000000001,0.45799999999999996,0.654,0.067
31,24729,Logan O'Hoppe,23,59,0.283,0.068,0.254,0.27,0.339,0.547,0.1,2.8,0.39,0.04,8.54,2.08,-1.36,,,0.363,0.725,0.502,0.415,0.8640000000000001,0.664,0.384,0.525,0.168
59,11899,Joc Pederson,31,118,0.253,0.136,0.22,0.62,0.364,0.465,2.8,4.0,2.67,-0.17,0.37,-2.16,-1.19,-1.28,,0.302,0.716,0.449,0.65,0.794,0.732,0.35600000000000004,0.475,0.12
100,5417,Jose Altuve,33,69,0.262,0.11599999999999999,0.217,0.53,0.348,0.443,5.9,1.6,3.01,-0.27,0.2,-4.08,-2.46,-5.5,,0.327,0.524,0.40299999999999997,0.648,0.889,0.769,0.384,0.551,0.09300000000000001
192,23003,Yainer Diaz,24,88,0.275,0.034,0.17,0.2,0.295,0.463,2.1,0.0,-4.19,0.82,2.93,-0.41,3.97,17.86,,0.511,0.784,0.616,0.674,0.89,0.78,0.384,0.67,0.136
160,17161,Chad Wallach,31,69,0.25,0.07200000000000001,0.33299999999999996,0.22,0.304,0.453,1.4,0.6,-0.39,-1.11,2.54,-2.55,6.04,-2.58,,0.284,0.675,0.457,0.429,0.759,0.645,0.442,0.565,0.162
167,22871,Tucupita Marcano,23,132,0.258,0.045,0.136,0.33,0.31,0.442,6.2,0.9,-0.29,1.66,-5.83,-0.91,8.85,-2.95,,0.322,0.6990000000000001,0.491,0.805,0.904,0.868,0.447,0.629,0.065
185,13152,Jorge Polanco,29,127,0.25,0.055,0.228,0.24,0.291,0.45,2.6,0.1,-1.06,-2.46,0.12,-2.26,8.99,-1.66,,0.345,0.693,0.496,0.563,0.946,0.794,0.433,0.6609999999999999,0.102
125,12861,Anthony Rendon,33,145,0.276,0.138,0.11699999999999999,1.18,0.393,0.345,4.3,2.4,0.59,-0.79,2.19,-0.43,2.72,3.25,,0.209,0.675,0.39799999999999996,0.711,0.9109999999999999,0.848,0.406,0.552,0.06
200,13853,Joey Wendle,33,94,0.25,0.07400000000000001,0.223,0.33,0.315,0.405,7.3,-0.2,-0.15,1.7,0.19,0.19,-2.7,-4.56,,0.381,0.585,0.46,0.634,0.873,0.752,0.386,0.596,0.114
