,IDfg,Name,Age,PA,AVG,BB%,K%,BB/K,OBP,SLG,Spd,wRAA,wFB/C,wSL/C,wCT/C,wCB/C,wCH/C,wSF/C,wKN/C,O-Swing%,Z-Swing%,Swing%,O-Contact%,Z-Contact%,Contact%,Zone%,F-Strike%,SwStr%
200,11442,Gary Sanchez,26,820,0.211,0.105,0.267,0.39,0.305,0.471,2.3,6.7,0.85,-1.24,0.89,0.23,0.02,2.64,-4.44,0.34,0.607,0.439,0.569,0.848,0.7120000000000001,0.37200000000000005,0.555,0.126
227,18363,Victor Robles,22,683,0.258,0.057,0.223,0.26,0.328,0.43,6.7,1.3,0.09,-0.53,2.42,3.11,-1.83,0.35,,0.316,0.7090000000000001,0.486,0.6409999999999999,0.8690000000000001,0.785,0.433,0.627,0.10400000000000001
460,11038,Kevin Kiermaier,29,847,0.223,0.06,0.23,0.26,0.28,0.386,7.6,-24.8,-0.3,-0.07,1.05,-1.76,-2.06,-2.94,,0.36,0.745,0.525,0.601,0.84,0.746,0.429,0.628,0.133
141,13624,Corey Seager,25,656,0.271,0.084,0.175,0.48,0.337,0.468,3.3,10.4,0.57,-0.17,-0.75,3.02,-0.66,5.58,,0.297,0.792,0.506,0.5720000000000001,0.875,0.772,0.42200000000000004,0.596,0.115
96,11205,Adam Eaton,30,1026,0.287,0.1,0.166,0.61,0.375,0.421,6.2,25.2,0.73,-2.04,2.05,1.96,1.65,1.56,,0.28300000000000003,0.623,0.43,0.725,0.9059999999999999,0.8390000000000001,0.434,0.589,0.069
291,9166,Buster Posey,32,893,0.27,0.08800000000000001,0.139,0.64,0.34,0.375,2.3,-4.4,0.16,-1.28,-1.74,-0.39,-0.56,-4.62,34.42,0.301,0.6679999999999999,0.456,0.737,0.919,0.85,0.423,0.581,0.069
29,7859,Charlie Blackmon,32,1330,0.302,0.07400000000000001,0.179,0.42,0.361,0.537,5.4,67.0,1.07,2.05,0.86,3.54,1.31,-1.63,,0.325,0.685,0.485,0.7,0.89,0.8190000000000001,0.44299999999999995,0.611,0.08800000000000001
229,10472,Enrique Hernandez,27,922,0.246,0.09300000000000001,0.19,0.49,0.32,0.44,4.5,2.9,-0.06,0.52,-2.43,0.76,1.02,-4.67,,0.28300000000000003,0.6940000000000001,0.452,0.615,0.875,0.779,0.41200000000000003,0.601,0.1
70,19470,Tommy Edman,24,349,0.304,0.046,0.175,0.26,0.35,0.5,8.5,11.1,0.89,1.09,-0.44,2.57,1.65,-2.43,,0.324,0.677,0.47700000000000004,0.722,0.8909999999999999,0.826,0.434,0.625,0.083
380,9774,Christian Vazquez,28,790,0.252,0.057999999999999996,0.18,0.32,0.299,0.411,3.4,-11.3,-1.06,-0.15,0.6,0.43,-0.51,-2.2,23.15,0.35,0.6829999999999999,0.496,0.721,0.905,0.8320000000000001,0.43700000000000006,0.638,0.083
510,12976,Austin Hedges,26,673,0.203,0.071,0.29600000000000004,0.24,0.267,0.369,3.2,-26.8,-0.72,-1.77,2.07,-1.03,-4.0,-4.78,-11.83,0.37,0.68,0.499,0.5579999999999999,0.8220000000000001,0.708,0.41600000000000004,0.578,0.146
122,1433,Wilson Ramos,30,940,0.296,0.081,0.159,0.51,0.354,0.448,1.5,19.0,-0.04,0.9,2.21,1.2,-0.39,4.95,,0.38,0.774,0.54,0.6709999999999999,0.889,0.7979999999999999,0.408,0.6409999999999999,0.109
140,14225,Yasiel Puig,28,1055,0.267,0.076,0.209,0.36,0.327,0.473,5.0,17.8,-0.1,1.68,0.95,-0.11,1.04,3.11,,0.32899999999999996,0.7509999999999999,0.505,0.5920000000000001,0.8590000000000001,0.758,0.418,0.627,0.122
268,785,Todd Frazier,33,971,0.233,0.091,0.225,0.4,0.316,0.418,3.5,-1.6,1.09,-0.77,-1.8,-1.56,-1.73,-0.73,4.49,0.27699999999999997,0.613,0.41600000000000004,0.632,0.857,0.769,0.414,0.55,0.096
1,19556,Yordan Alvarez,22,369,0.313,0.141,0.255,0.55,0.412,0.655,1.1,35.8,2.88,3.34,-3.04,-1.02,1.96,9.61,,0.307,0.63,0.43200000000000005,0.6409999999999999,0.8490000000000001,0.759,0.38799999999999996,0.534,0.10400000000000001
128,15149,Trey Mancini,27,1315,0.267,0.081,0.225,0.36,0.332,0.476,2.8,27.5,1.39,-0.6,-0.84,0.07,-0.42,1.65,-4.43,0.33899999999999997,0.701,0.488,0.638,0.826,0.7490000000000001,0.413,0.625,0.122
190,15464,Hunter Renfroe,27,935,0.231,0.081,0.281,0.29,0.295,0.496,3.5,8.4,-0.18,0.79,3.72,-1.57,1.26,2.3,10.44,0.322,0.669,0.46299999999999997,0.5870000000000001,0.799,0.7120000000000001,0.406,0.625,0.133
239,10243,Randal Grichuk,27,1090,0.238,0.057,0.261,0.22,0.289,0.476,3.9,2.3,0.58,-0.72,2.25,-2.2,-0.95,1.26,,0.361,0.7090000000000001,0.504,0.5529999999999999,0.8540000000000001,0.726,0.409,0.613,0.138
283,12282,Rougned Odor,25,1116,0.228,0.085,0.273,0.31,0.304,0.432,4.6,-4.9,-0.03,-0.82,0.22,-0.06,0.41,6.73,,0.341,0.662,0.475,0.616,0.8540000000000001,0.754,0.41600000000000004,0.59,0.11699999999999999
278,7007,Yadier Molina,36,955,0.265,0.054000000000000006,0.13,0.42,0.313,0.418,3.0,-3.4,0.18,-0.34,-2.32,-0.7,-0.36,-1.42,,0.39899999999999997,0.731,0.54,0.7659999999999999,0.882,0.833,0.426,0.667,0.09
19,4229,Howie Kendrick,35,530,0.331,0.06,0.147,0.41,0.375,0.541,3.2,29.3,1.49,1.12,0.96,2.52,0.23,1.97,,0.35100000000000003,0.674,0.493,0.705,0.912,0.83,0.441,0.6679999999999999,0.084
36,19326,Bryan Reynolds,24,546,0.314,0.084,0.222,0.38,0.377,0.503,4.3,24.1,1.58,0.93,0.39,1.54,0.61,2.25,,0.311,0.742,0.479,0.59,0.871,0.759,0.389,0.606,0.115
80,2151,Edwin Encarnacion,36,1065,0.245,0.114,0.221,0.51,0.339,0.5,2.6,32.7,0.26,-0.09,1.01,2.38,2.43,6.26,-6.19,0.28600000000000003,0.6679999999999999,0.441,0.643,0.831,0.759,0.405,0.569,0.106
85,4314,Joey Votto,35,1231,0.272,0.149,0.182,0.82,0.387,0.415,3.1,34.0,1.0,-0.31,2.16,0.62,-0.27,-1.81,,0.187,0.684,0.406,0.733,0.872,0.836,0.44,0.574,0.067
165,13367,Stephen Piscotty,28,998,0.26,0.071,0.198,0.36,0.322,0.46,3.0,13.1,0.36,-0.1,2.46,-0.66,-1.18,2.09,-8.74,0.368,0.73,0.523,0.588,0.853,0.747,0.429,0.64,0.133
266,5497,Marwin Gonzalez,30,1015,0.255,0.083,0.221,0.38,0.323,0.411,2.7,-1.4,0.8,-1.03,-1.19,-0.8,-0.11,-3.14,-9.13,0.337,0.6409999999999999,0.46399999999999997,0.655,0.862,0.775,0.418,0.601,0.105
254,10556,Cesar Hernandez,29,1375,0.266,0.102,0.185,0.55,0.345,0.385,4.8,0.5,0.12,1.46,-0.23,0.27,-0.98,1.9,,0.247,0.618,0.413,0.6779999999999999,0.9009999999999999,0.8270000000000001,0.446,0.601,0.071
129,11609,Willson Contreras,27,953,0.259,0.095,0.23399999999999999,0.41,0.346,0.452,3.8,19.7,0.0,0.23,1.34,3.01,0.63,-2.85,,0.358,0.705,0.496,0.607,0.807,0.72,0.39899999999999997,0.589,0.139
344,18314,Dansby Swanson,25,1078,0.245,0.08800000000000001,0.228,0.39,0.315,0.409,4.9,-11.0,0.84,-1.54,-0.92,-0.83,-0.59,-2.14,-4.26,0.321,0.696,0.478,0.606,0.843,0.7509999999999999,0.42,0.601,0.11900000000000001
421,14106,Addison Russell,25,706,0.246,0.085,0.222,0.38,0.314,0.357,4.1,-14.1,-0.53,-0.12,-2.7,-0.49,-0.29,0.58,,0.324,0.695,0.479,0.57,0.845,0.737,0.418,0.644,0.126
131,15676,Jose Abreu,32,1246,0.275,0.059000000000000004,0.209,0.28,0.328,0.49,2.8,24.5,0.79,-0.71,0.09,-0.55,1.86,0.6,6.38,0.373,0.6659999999999999,0.493,0.642,0.882,0.775,0.41,0.598,0.111
88,9847,Andrew McCutchen,31,944,0.255,0.146,0.212,0.69,0.371,0.433,4.3,26.8,1.49,-0.7,0.02,0.61,-0.14,-0.4,-5.41,0.18899999999999997,0.62,0.386,0.634,0.841,0.7859999999999999,0.457,0.556,0.08199999999999999
279,9627,Yan Gomes,31,793,0.247,0.07400000000000001,0.256,0.29,0.314,0.423,2.2,-2.9,-0.05,0.21,-0.33,0.95,-0.89,-3.25,,0.377,0.718,0.518,0.633,0.8340000000000001,0.748,0.415,0.608,0.13
335,11265,Jonathan Schoop,26,965,0.244,0.04,0.239,0.17,0.284,0.444,2.9,-8.5,-1.54,0.82,2.14,1.02,-0.26,-2.41,5.57,0.433,0.789,0.575,0.561,0.841,0.7140000000000001,0.39899999999999997,0.608,0.16399999999999998
338,9785,Kyle Seager,31,1073,0.228,0.076,0.209,0.37,0.293,0.427,2.6,-9.4,-0.18,-0.63,0.08,-1.37,-0.46,4.35,-3.02,0.284,0.705,0.46299999999999997,0.647,0.877,0.7959999999999999,0.425,0.59,0.095
345,10231,Jose Iglesias,29,994,0.279,0.039,0.11800000000000001,0.33,0.314,0.399,4.6,-10.4,-0.26,-1.26,-3.33,0.42,2.69,-2.82,-3.89,0.436,0.65,0.527,0.8059999999999999,0.9209999999999999,0.866,0.42700000000000005,0.612,0.071
148,12546,C.J. Cron,29,1059,0.253,0.062,0.23800000000000002,0.26,0.317,0.482,1.7,16.8,0.87,-0.09,-1.48,0.07,-0.52,5.17,-6.9,0.371,0.703,0.505,0.626,0.835,0.743,0.40399999999999997,0.589,0.13
134,10339,Scooter Gennett,29,777,0.294,0.057,0.214,0.27,0.337,0.459,3.4,14.9,-0.37,1.26,1.35,0.39,3.44,0.4,2.64,0.4,0.7340000000000001,0.5379999999999999,0.746,0.86,0.8109999999999999,0.414,0.627,0.102
135,5930,Nick Markakis,35,1174,0.292,0.10099999999999999,0.11800000000000001,0.86,0.362,0.432,2.8,22.2,0.56,0.55,-0.79,1.05,0.34,1.87,-6.33,0.248,0.616,0.41,0.8109999999999999,0.927,0.888,0.44,0.57,0.046
400,2900,Roberto Perez,30,659,0.217,0.1,0.299,0.34,0.301,0.393,2.3,-11.3,0.11,-1.25,0.3,-1.78,-1.59,-5.74,2.04,0.23600000000000002,0.615,0.395,0.5379999999999999,0.795,0.706,0.419,0.599,0.11599999999999999
8,19709,Fernando Tatis Jr.,20,372,0.317,0.081,0.29600000000000004,0.27,0.379,0.59,7.1,25.2,2.17,2.35,6.81,0.37,-0.86,-0.31,,0.318,0.726,0.47600000000000003,0.46299999999999997,0.815,0.6709999999999999,0.38799999999999996,0.605,0.157
24,14811,Luke Voit,27,671,0.278,0.131,0.276,0.48,0.383,0.516,2.0,35.0,1.38,0.74,3.41,-0.88,2.15,-0.67,2.56,0.268,0.7859999999999999,0.478,0.47200000000000003,0.774,0.6729999999999999,0.40399999999999997,0.596,0.156
28,9549,David Freese,35,498,0.303,0.094,0.233,0.41,0.376,0.518,2.5,26.0,1.36,1.22,0.71,0.21,0.16,-3.77,,0.282,0.63,0.436,0.625,0.8170000000000001,0.747,0.442,0.614,0.11
94,18882,Brandon Lowe,24,475,0.259,0.086,0.318,0.27,0.333,0.494,5.6,12.0,1.37,-1.4,1.57,-0.6,1.55,2.39,,0.325,0.7859999999999999,0.527,0.419,0.768,0.647,0.43799999999999994,0.627,0.18600000000000003
95,11342,Jesus Aguilar,29,935,0.259,0.10800000000000001,0.24,0.45,0.341,0.48,1.2,23.3,1.22,-0.61,-3.33,-0.14,-0.16,4.53,,0.33399999999999996,0.621,0.449,0.628,0.825,0.737,0.40299999999999997,0.594,0.11800000000000001
77,3174,Shin-Soo Choo,36,1325,0.264,0.128,0.242,0.53,0.374,0.444,4.6,41.1,1.39,0.46,1.39,0.48,0.02,-0.89,0.16,0.233,0.642,0.41200000000000003,0.5529999999999999,0.8170000000000001,0.733,0.43799999999999994,0.5870000000000001,0.11
138,13419,Christian Walker,28,656,0.251,0.107,0.27,0.4,0.338,0.469,4.3,11.2,0.39,-0.18,0.87,1.62,-1.15,3.06,,0.29100000000000004,0.785,0.495,0.57,0.8190000000000001,0.733,0.413,0.5870000000000001,0.132
169,13499,Tom Murphy,28,377,0.261,0.057999999999999996,0.34700000000000003,0.17,0.305,0.496,3.1,4.7,0.99,-0.39,-4.11,0.01,0.35,4.43,,0.348,0.672,0.48200000000000004,0.515,0.8059999999999999,0.6829999999999999,0.413,0.5920000000000001,0.153
127,7435,Ben Zobrist,38,696,0.294,0.11199999999999999,0.121,0.93,0.373,0.408,3.2,14.3,0.88,0.02,1.95,0.74,-0.38,1.47,,0.25,0.586,0.392,0.769,0.917,0.862,0.42200000000000004,0.588,0.054000000000000006
395,8709,Elvis Andrus,30,1076,0.267,0.057999999999999996,0.151,0.38,0.311,0.383,6.0,-17.8,0.42,-1.11,-1.55,-0.01,-0.02,-2.71,,0.35100000000000003,0.637,0.473,0.6809999999999999,0.9109999999999999,0.813,0.426,0.621,0.08800000000000001
79,5452,Ji-Man Choi,27,708,0.262,0.127,0.23,0.55,0.362,0.473,3.0,21.2,0.88,0.39,-1.15,1.01,0.98,1.19,,0.239,0.672,0.42200000000000004,0.56,0.84,0.7490000000000001,0.42200000000000004,0.599,0.106
105,3711,Eric Thames,32,737,0.236,0.109,0.322,0.34,0.331,0.495,5.6,16.8,1.11,-0.73,4.28,-1.44,0.87,-2.2,,0.313,0.7140000000000001,0.474,0.49200000000000005,0.81,0.684,0.401,0.613,0.15
116,3410,Ryan Braun,35,955,0.271,0.071,0.19899999999999998,0.36,0.329,0.488,5.0,20.6,0.59,1.07,-0.46,0.65,0.1,-1.99,,0.369,0.718,0.512,0.636,0.882,0.778,0.41100000000000003,0.62,0.114
101,13338,Omar Narvaez,27,804,0.277,0.106,0.195,0.54,0.358,0.448,1.5,19.0,1.05,-0.05,1.46,-0.36,-0.01,-0.1,,0.268,0.693,0.457,0.7190000000000001,0.8540000000000001,0.81,0.44299999999999995,0.614,0.087
182,6012,Didi Gregorius,29,913,0.256,0.071,0.134,0.53,0.313,0.473,5.3,9.8,0.03,1.5,-0.97,2.37,0.8,0.0,-9.18,0.382,0.758,0.53,0.693,0.9,0.81,0.39399999999999996,0.618,0.10099999999999999
310,3892,Josh Reddick,32,1037,0.26,0.08199999999999999,0.138,0.59,0.318,0.405,4.2,-7.1,-0.17,0.8,0.76,0.2,-0.94,-2.13,-19.87,0.308,0.703,0.47700000000000004,0.741,0.92,0.8540000000000001,0.42700000000000005,0.591,0.07
108,12164,Miguel Sano,26,738,0.228,0.11699999999999999,0.371,0.31,0.32,0.503,2.7,17.3,1.08,-1.12,2.36,0.67,1.01,-2.08,,0.28800000000000003,0.6809999999999999,0.44299999999999995,0.43799999999999994,0.785,0.649,0.395,0.5660000000000001,0.156
230,5760,Avisail Garcia,28,915,0.263,0.055999999999999994,0.248,0.22,0.31,0.453,4.4,3.2,-0.04,0.63,0.4,-0.82,-0.75,2.39,,0.41600000000000004,0.81,0.573,0.527,0.809,0.6859999999999999,0.39799999999999996,0.635,0.18
369,13593,Jose Peraza,25,1086,0.27,0.042,0.122,0.35,0.311,0.39,5.2,-14.1,-0.14,-2.3,-0.94,0.26,0.05,1.61,,0.361,0.708,0.509,0.741,0.9540000000000001,0.867,0.428,0.634,0.067
415,5343,Brandon Crawford,32,1154,0.242,0.08900000000000001,0.207,0.43,0.315,0.372,3.1,-23.1,0.1,-1.28,0.42,0.3,-2.77,-0.64,,0.32299999999999995,0.779,0.517,0.594,0.821,0.7390000000000001,0.425,0.622,0.135
433,11602,Yolmer Sanchez,27,1217,0.246,0.076,0.21,0.36,0.311,0.349,5.4,-28.4,-0.35,-1.5,-0.95,0.88,-0.41,0.48,,0.33799999999999997,0.659,0.478,0.7,0.862,0.7979999999999999,0.436,0.614,0.09699999999999999
82,16424,Jordan Luplow,25,364,0.249,0.11800000000000001,0.217,0.54,0.343,0.495,5.5,11.1,1.31,-1.43,0.54,0.18,-0.77,-6.56,,0.23600000000000002,0.75,0.45299999999999996,0.64,0.825,0.769,0.423,0.599,0.105
142,9054,Justin Smoak,32,1094,0.226,0.14800000000000002,0.239,0.62,0.346,0.434,1.0,18.1,0.29,0.89,-0.16,0.08,0.55,1.59,,0.239,0.6409999999999999,0.4,0.597,0.8640000000000001,0.769,0.401,0.545,0.09300000000000001
184,15937,Aledmys Diaz,28,699,0.266,0.07,0.129,0.54,0.322,0.457,3.1,7.8,0.27,0.96,-2.92,1.93,-0.24,3.46,,0.354,0.755,0.528,0.639,0.892,0.7959999999999999,0.434,0.645,0.10800000000000001
197,14593,David Bote,26,566,0.251,0.111,0.27,0.41,0.346,0.417,4.2,4.7,-0.22,1.19,2.01,-1.8,2.32,-2.06,,0.314,0.669,0.461,0.523,0.8109999999999999,0.696,0.413,0.5710000000000001,0.14
225,10815,Jurickson Profar,26,1112,0.237,0.092,0.147,0.63,0.319,0.435,5.7,4.5,0.0,0.17,-1.12,1.88,-0.28,-3.58,,0.312,0.688,0.469,0.705,0.895,0.821,0.418,0.589,0.084
232,14145,Daniel Robertson,25,577,0.241,0.11599999999999999,0.23600000000000002,0.49,0.354,0.364,3.1,1.6,-0.43,0.26,-1.3,1.73,0.78,1.38,,0.268,0.628,0.41700000000000004,0.598,0.8809999999999999,0.775,0.414,0.64,0.094
115,15878,Miguel Andujar,24,655,0.284,0.04,0.165,0.24,0.315,0.497,3.2,14.4,0.76,1.23,0.76,1.43,0.02,-5.9,-12.13,0.39799999999999996,0.7340000000000001,0.531,0.688,0.909,0.809,0.397,0.67,0.10099999999999999
118,19252,Cavan Biggio,24,430,0.234,0.165,0.28600000000000003,0.58,0.364,0.429,6.4,8.4,1.2,-0.64,5.08,0.04,-0.42,-2.75,,0.158,0.633,0.359,0.47100000000000003,0.856,0.759,0.423,0.56,0.087
202,12858,Brian Goodwin,27,638,0.255,0.085,0.292,0.29,0.324,0.448,5.1,4.4,0.95,-0.86,-1.14,0.01,0.98,-6.54,,0.276,0.5820000000000001,0.409,0.606,0.83,0.745,0.436,0.5770000000000001,0.10400000000000001
58,13744,David Dahl,25,684,0.291,0.069,0.26,0.26,0.342,0.528,5.5,25.1,1.68,-0.19,3.41,0.8,0.14,-4.06,,0.386,0.747,0.534,0.623,0.789,0.718,0.41,0.614,0.151
60,10681,Gio Urshela,27,522,0.307,0.052000000000000005,0.18600000000000003,0.28,0.349,0.515,2.4,18.5,0.38,-1.11,2.22,2.79,2.28,3.89,-4.51,0.41,0.765,0.56,0.72,0.8440000000000001,0.792,0.42100000000000004,0.667,0.11699999999999999
83,14854,Mike Yastrzemski,28,411,0.272,0.078,0.26,0.3,0.334,0.518,4.2,11.6,0.14,0.74,2.53,1.85,3.1,-1.98,,0.292,0.6940000000000001,0.47100000000000003,0.642,0.815,0.755,0.444,0.616,0.115
99,10322,Danny Santana,28,543,0.277,0.052000000000000005,0.298,0.17,0.321,0.52,7.5,12.5,1.48,3.02,-1.24,-0.9,-1.95,2.41,,0.419,0.741,0.555,0.583,0.82,0.716,0.42100000000000004,0.626,0.157
153,9256,A.J. Pollock,31,802,0.261,0.067,0.217,0.31,0.321,0.477,6.0,12.4,0.59,0.91,-2.0,0.04,-0.34,1.28,27.65,0.327,0.672,0.474,0.569,0.898,0.768,0.42700000000000005,0.601,0.11
158,3142,Robinson Chirinos,35,863,0.23,0.111,0.307,0.36,0.343,0.431,3.1,12.7,0.61,-0.16,0.91,0.66,-0.11,0.94,,0.315,0.67,0.456,0.525,0.7979999999999999,0.684,0.396,0.623,0.14400000000000002
156,5275,Francisco Cervelli,33,564,0.245,0.113,0.222,0.51,0.357,0.406,3.4,8.4,0.61,-1.24,1.75,-0.41,0.67,-1.02,,0.22399999999999998,0.631,0.402,0.545,0.871,0.769,0.439,0.621,0.09300000000000001
252,11982,Travis Shaw,29,857,0.214,0.133,0.23,0.58,0.325,0.413,2.3,0.4,0.34,-1.93,-0.2,0.91,-0.09,4.76,,0.284,0.6729999999999999,0.444,0.6759999999999999,0.841,0.779,0.41200000000000003,0.547,0.098
274,15191,Chad Pinder,27,703,0.249,0.067,0.25,0.27,0.31,0.426,2.3,-2.0,-0.51,0.17,-0.36,3.02,-1.06,-8.12,-79.49,0.337,0.777,0.529,0.615,0.841,0.76,0.436,0.637,0.127
317,9368,Evan Longoria,33,1020,0.249,0.064,0.209,0.31,0.303,0.424,3.9,-7.4,0.11,0.07,-1.71,-0.01,-0.72,-6.36,,0.32799999999999996,0.675,0.47600000000000003,0.691,0.8490000000000001,0.787,0.428,0.615,0.102
387,14161,Byron Buxton,25,389,0.235,0.057,0.247,0.23,0.282,0.435,8.2,-5.9,-0.57,-2.71,3.3,3.66,-1.06,-1.01,,0.37799999999999995,0.755,0.539,0.57,0.8340000000000001,0.728,0.42700000000000005,0.62,0.146
467,6887,Martin Maldonado,32,778,0.22,0.062,0.237,0.26,0.284,0.364,2.1,-23.6,-0.67,-1.61,2.44,-2.24,-1.5,-5.33,,0.35100000000000003,0.648,0.48200000000000004,0.601,0.867,0.759,0.442,0.6759999999999999,0.11599999999999999
149,9345,Brock Holt,31,662,0.286,0.098,0.196,0.5,0.366,0.407,4.1,10.4,1.13,0.07,-0.52,-0.31,-0.78,0.18,,0.23800000000000002,0.585,0.395,0.7040000000000001,0.915,0.845,0.45299999999999996,0.591,0.061
213,14950,Johan Camargo,25,772,0.259,0.085,0.196,0.44,0.327,0.432,2.7,4.6,0.31,0.0,-3.09,0.37,-0.19,2.87,-7.73,0.375,0.7120000000000001,0.51,0.6609999999999999,0.833,0.757,0.4,0.593,0.124
358,6547,Jordy Mercer,32,707,0.258,0.064,0.204,0.31,0.313,0.403,2.9,-7.8,-0.3,-1.3,-0.58,0.95,-0.17,2.76,,0.294,0.599,0.431,0.629,0.8909999999999999,0.792,0.449,0.617,0.09
412,5913,Leury Garcia,28,893,0.277,0.034,0.233,0.14,0.308,0.377,6.5,-18.1,0.43,-0.82,-0.34,-2.54,-0.72,-4.5,42.98,0.39299999999999996,0.742,0.5479999999999999,0.62,0.858,0.763,0.44299999999999995,0.6409999999999999,0.13
422,14712,Manuel Margot,24,960,0.24,0.073,0.183,0.4,0.297,0.385,6.4,-20.5,-0.97,0.54,-0.15,-0.24,0.32,-1.69,,0.27,0.6559999999999999,0.446,0.655,0.875,0.802,0.455,0.611,0.08800000000000001
526,13265,Mike Zunino,28,694,0.186,0.063,0.35700000000000004,0.18,0.248,0.369,1.8,-30.1,-1.2,-0.49,-4.19,0.58,-0.87,-0.43,-10.12,0.34700000000000003,0.716,0.501,0.45899999999999996,0.764,0.6409999999999999,0.41700000000000004,0.624,0.18
14,20003,Keston Hiura,22,348,0.303,0.07200000000000001,0.307,0.23,0.368,0.57,5.6,20.4,0.93,2.62,0.54,0.02,0.87,8.81,,0.35100000000000003,0.735,0.513,0.48700000000000004,0.769,0.6579999999999999,0.423,0.626,0.175
120,19238,Lourdes Gurriel Jr.,25,606,0.279,0.048,0.239,0.2,0.32,0.499,3.8,12.9,-0.12,1.12,1.77,0.17,1.61,4.72,-9.07,0.389,0.7120000000000001,0.517,0.614,0.823,0.728,0.396,0.649,0.141
125,12907,Gregory Polanco,27,702,0.251,0.10400000000000001,0.23600000000000002,0.44,0.331,0.48,6.3,14.7,0.39,1.6,-1.57,0.69,-0.04,-0.58,,0.298,0.713,0.46299999999999997,0.626,0.851,0.764,0.397,0.573,0.109
126,15274,Mike Tauchman,28,333,0.257,0.114,0.258,0.44,0.343,0.462,5.5,6.5,0.1,-0.61,-1.61,3.62,1.22,-4.83,,0.23199999999999998,0.7040000000000001,0.433,0.6559999999999999,0.85,0.79,0.426,0.589,0.091
150,5222,Justin Upton,31,869,0.245,0.11,0.292,0.38,0.334,0.449,3.4,13.8,0.41,-0.06,0.86,3.45,-1.28,1.67,,0.255,0.66,0.428,0.534,0.795,0.706,0.428,0.5870000000000001,0.126
226,10264,Brandon Belt,31,1072,0.242,0.12300000000000001,0.218,0.56,0.34,0.408,3.8,4.0,0.31,-0.88,-1.0,0.96,0.84,-2.47,,0.271,0.7559999999999999,0.47100000000000003,0.633,0.8590000000000001,0.7829999999999999,0.41200000000000003,0.589,0.102
289,5209,Alex Gordon,35,1201,0.256,0.084,0.187,0.45,0.335,0.383,3.7,-5.4,-0.13,-0.9,0.79,-0.01,1.15,-2.7,,0.299,0.698,0.47100000000000003,0.624,0.88,0.7879999999999999,0.431,0.601,0.1
347,15518,Amed Rosario,23,1247,0.273,0.048,0.195,0.25,0.31,0.408,6.4,-12.8,0.59,-2.3,-1.65,0.31,-0.33,1.62,,0.395,0.706,0.527,0.638,0.867,0.768,0.425,0.6459999999999999,0.122
381,13621,Jeimer Candelario,25,1005,0.216,0.10800000000000001,0.258,0.42,0.312,0.372,3.9,-14.4,0.03,-0.75,0.1,-0.72,0.17,-0.71,-6.25,0.295,0.621,0.431,0.619,0.855,0.76,0.41600000000000004,0.583,0.10300000000000001
416,7802,Miguel Rojas,30,1054,0.268,0.053,0.124,0.43,0.314,0.363,3.2,-21.0,-0.61,-1.01,-1.01,-0.32,-0.8,1.4,,0.337,0.655,0.478,0.733,0.9259999999999999,0.85,0.44299999999999995,0.636,0.07200000000000001
538,10059,Max Stassi,28,397,0.193,0.08800000000000001,0.31,0.28,0.277,0.309,1.2,-18.5,-1.43,-1.51,0.1,-2.16,-0.19,-8.23,,0.263,0.653,0.44,0.479,0.779,0.6809999999999999,0.45399999999999996,0.642,0.14
136,17919,Ian Happ,24,618,0.241,0.138,0.33299999999999996,0.41,0.348,0.45,4.6,11.9,0.55,0.04,-0.8,0.98,1.37,-1.24,,0.26899999999999996,0.701,0.451,0.515,0.735,0.659,0.42,0.5870000000000001,0.154
151,17027,Alex Verdugo,23,463,0.288,0.073,0.136,0.54,0.34,0.457,4.0,6.7,1.43,-1.43,1.0,-1.28,-1.63,-1.75,,0.316,0.632,0.45399999999999996,0.725,0.924,0.846,0.436,0.596,0.07
237,10047,Wil Myers,28,833,0.245,0.09699999999999999,0.315,0.31,0.32,0.43,5.1,2.0,1.26,-1.14,-3.81,-0.43,-0.92,-5.13,19.49,0.308,0.65,0.45,0.613,0.799,0.7240000000000001,0.413,0.6409999999999999,0.124
287,7927,Eric Sogard,33,555,0.26,0.09,0.155,0.58,0.33,0.4,5.1,-2.7,0.05,0.57,-1.59,2.19,-1.48,-2.61,,0.253,0.56,0.385,0.8240000000000001,0.938,0.8959999999999999,0.431,0.5589999999999999,0.04
321,11200,Kole Calhoun,31,1184,0.221,0.10400000000000001,0.249,0.42,0.305,0.421,4.2,-8.7,0.07,-0.21,-0.78,0.32,-1.38,0.73,,0.28600000000000003,0.7559999999999999,0.486,0.523,0.813,0.715,0.425,0.5870000000000001,0.138
356,2829,Manny Pina,32,516,0.244,0.07200000000000001,0.217,0.33,0.309,0.401,3.2,-5.6,-0.01,0.03,-1.82,-0.84,-1.96,-7.9,,0.313,0.636,0.456,0.6859999999999999,0.877,0.804,0.442,0.583,0.08900000000000001
414,11339,Jake Marisnick,28,553,0.224,0.057999999999999996,0.324,0.18,0.283,0.406,7.2,-11.2,-0.66,-0.41,-2.3,-0.78,-0.15,0.41,-5.11,0.364,0.738,0.519,0.547,0.8270000000000001,0.7120000000000001,0.415,0.606,0.149
440,16535,Danny Jansen,24,479,0.215,0.084,0.2,0.42,0.293,0.374,2.2,-13.0,-0.92,0.44,-0.34,0.05,-2.95,-9.89,-0.85,0.292,0.7070000000000001,0.46299999999999997,0.684,0.898,0.8190000000000001,0.413,0.647,0.084
