,IDfg,Name,Age,ERA,K/9,K/BB,AVG,WHIP,FIP,FB%,FBv,SL%,SLv,CT%,CTv,CB%,CBv,CH%,CHv,SF%,SFv,KN%,KNv,wFB/C,wSL/C,wCT/C,wCB/C,wCH/C,wSF/C,wKN/C,O-Swing%,Z-Swing%,Swing%,O-Contact%,Z-Contact%,Contact%,Zone%,F-Strike%,SwStr%
319,13834,Alec Mills,29,4.86,6.6,2.51,0.269,1.34,4.82,0.297,89.3,0.11800000000000001,76.9,,,0.11900000000000001,66.2,0.165,79.7,,,,,-0.42,0.57,,-0.05,0.07,,,0.315,0.6409999999999999,0.449,0.742,0.899,0.8340000000000001,0.41100000000000003,0.638,0.075
148,7274,Craig Stammen,37,3.61,8.25,6.06,0.242,1.09,3.66,0.272,92.3,0.015,86.2,0.20600000000000002,89.2,0.256,80.4,0.006999999999999999,86.8,,,,,0.0,-0.62,1.52,0.89,7.1,,,0.33799999999999997,0.642,0.462,0.623,0.8959999999999999,0.778,0.409,0.643,0.10300000000000001
294,6902,Martin Perez,30,4.65,7.31,2.23,0.275,1.45,4.84,0.335,92.7,,,0.299,89.3,0.08800000000000001,78.4,0.24600000000000002,84.4,,,,,0.12,,-0.94,-2.24,-0.73,,,0.289,0.6829999999999999,0.449,0.725,0.868,0.813,0.405,0.633,0.084
136,17606,Cristian Javier,24,3.53,10.64,2.59,0.185,1.12,4.61,0.5,93.1,0.266,80.3,,,0.065,76.0,0.063,86.4,,,,,0.43,2.33,,-0.54,-3.17,,,0.26899999999999996,0.71,0.444,0.6,0.8170000000000001,0.738,0.397,0.469,0.11599999999999999
119,17490,Genesis Cabrera,24,3.41,10.62,2.1,0.187,1.23,3.64,0.385,97.4,,,,,0.218,81.1,0.159,89.5,,,,,0.82,,,0.53,1.15,,,0.282,0.6890000000000001,0.45399999999999996,0.614,0.8140000000000001,0.742,0.42200000000000004,0.505,0.11699999999999999
121,9111,Brad Hand,31,3.43,9.35,3.0,0.212,1.14,3.76,0.439,92.7,0.44799999999999995,80.0,,,0.001,76.5,,,,,,,-0.15,1.15,,0.35,,,,0.266,0.615,0.423,0.682,0.8640000000000001,0.8009999999999999,0.449,0.607,0.084
138,13649,Clay Holmes,28,3.53,9.97,2.72,0.208,1.18,3.25,0.179,96.1,0.272,87.7,,,0.14300000000000002,82.5,,,,,,,1.39,1.51,,-1.75,,,,0.255,0.603,0.41100000000000003,0.503,0.8420000000000001,0.726,0.449,0.604,0.113
225,18331,James Kaprielian,27,4.17,9.29,2.95,0.231,1.24,4.5,0.478,93.1,0.175,85.4,,,0.08,78.1,0.154,83.9,,,,,-0.38,0.26,,1.72,-0.18,,,0.299,0.696,0.456,0.65,0.831,0.759,0.39399999999999996,0.59,0.11
278,19911,Jose Suarez,23,4.56,7.78,2.12,0.244,1.35,4.36,0.317,92.7,0.002,81.3,,,0.23399999999999999,78.4,0.28800000000000003,82.4,,,,,-1.22,-1.56,,-0.27,2.39,,,0.311,0.708,0.465,0.655,0.825,0.755,0.39,0.601,0.114
265,6397,Jake Odorizzi,31,4.49,7.83,2.78,0.246,1.27,4.67,0.442,92.3,0.114,83.7,0.078,87.7,0.052000000000000005,73.7,0.215,84.7,0.005,85.3,,,0.83,-1.77,-1.1,-0.91,-1.48,-7.46,,0.321,0.7390000000000001,0.488,0.715,0.866,0.807,0.39899999999999997,0.5529999999999999,0.094
344,17578,JT Brubaker,26,5.24,9.28,3.22,0.253,1.32,4.86,0.341,93.3,0.337,87.3,,,0.114,79.9,0.057999999999999996,87.4,,,,,-0.7,0.21,,-1.06,-3.58,,,0.32,0.6759999999999999,0.465,0.568,0.87,0.746,0.406,0.616,0.11800000000000001
39,13345,Luis Cessa,29,2.71,7.4,2.73,0.229,1.17,3.49,0.315,93.6,0.561,83.1,,,0.005,80.4,0.121,87.8,,,,,-0.28,0.76,,2.07,3.29,,,0.341,0.6629999999999999,0.47,0.584,0.882,0.753,0.401,0.624,0.11599999999999999
402,14527,Jorge Lopez,27,6.22,7.84,2.06,0.29,1.59,5.21,0.28800000000000003,94.9,0.044000000000000004,86.0,,,0.253,81.7,0.122,88.2,,,,,-0.68,0.59,,-0.96,-1.77,,,0.264,0.642,0.43200000000000005,0.667,0.877,0.8059999999999999,0.446,0.569,0.084
348,16918,Luke Weaver,27,5.28,8.95,3.08,0.257,1.35,4.53,0.43799999999999994,93.8,,,0.08800000000000001,88.0,0.042,78.8,0.287,85.1,,,,,-0.32,,-0.09,-1.16,-1.14,,,0.31,0.7390000000000001,0.493,0.655,0.846,0.777,0.428,0.62,0.11
357,14078,Michael Wacha,29,5.39,8.96,4.16,0.278,1.36,4.64,0.365,93.8,,,0.252,89.0,0.051,76.2,0.292,86.9,,,,,-0.6,,-1.71,-1.11,0.12,,,0.35600000000000004,0.7440000000000001,0.528,0.6659999999999999,0.856,0.784,0.44299999999999995,0.654,0.114
236,18356,Jaime Barria,24,4.25,6.27,2.21,0.276,1.4,4.44,0.369,92.8,0.40299999999999997,85.1,,,,,0.092,85.2,,,,,-1.07,0.8,,,-0.43,,,0.299,0.6990000000000001,0.47,0.6970000000000001,0.883,0.815,0.428,0.639,0.087
11,11209,Casey Sadler,29,2.11,8.75,2.64,0.163,0.94,3.26,0.282,93.0,0.342,88.4,,,0.335,80.1,0.016,86.6,,,,,1.81,0.7,,2.79,-0.02,,,0.327,0.612,0.43799999999999994,0.578,0.887,0.747,0.391,0.5539999999999999,0.111
342,7410,J.A. Happ,38,5.22,7.32,2.6,0.268,1.37,5.0,0.426,90.6,0.138,83.6,,,0.033,80.0,,,0.129,86.2,,,-0.06,-0.42,,-6.3,,-1.33,,0.313,0.735,0.47600000000000003,0.7290000000000001,0.879,0.8190000000000001,0.387,0.625,0.086
339,17425,Erick Fedde,28,5.15,7.64,2.23,0.26,1.42,5.07,0.29600000000000004,93.7,0.221,79.7,0.214,89.3,,,0.1,87.5,,,,,-1.26,0.24,-0.18,,-1.1,,,0.28600000000000003,0.6659999999999999,0.435,0.698,0.888,0.812,0.392,0.622,0.08199999999999999
131,12095,Yimi Garcia,30,3.47,9.78,3.43,0.212,1.11,3.42,0.35100000000000003,95.6,0.168,83.5,0.29600000000000004,90.0,,,0.07200000000000001,88.4,,,,,0.59,0.64,0.65,,1.43,,,0.31,0.71,0.49700000000000005,0.6579999999999999,0.7879999999999999,0.745,0.466,0.589,0.127
235,20492,Casey Mize,24,4.23,7.25,2.67,0.236,1.19,4.99,0.34,93.6,0.228,86.0,0.043,89.2,0.07400000000000001,81.2,,,0.141,85.9,,,-0.46,1.82,0.87,-0.97,,-0.59,,0.287,0.687,0.45799999999999996,0.665,0.862,0.7909999999999999,0.426,0.609,0.096
317,19867,Griffin Canning,25,4.84,8.92,2.31,0.258,1.43,4.94,0.42100000000000004,93.2,0.24,88.4,,,0.17,84.8,0.185,88.7,,,,,-1.67,-1.03,,-0.16,1.2,,,0.303,0.715,0.47100000000000003,0.5770000000000001,0.82,0.727,0.408,0.565,0.128
190,13684,John Gant,28,3.89,7.92,1.41,0.222,1.46,4.47,0.28300000000000003,92.0,0.15,83.9,0.065,86.9,0.063,75.1,0.22699999999999998,80.4,,,,,0.07,0.44,1.05,-0.05,-0.49,,,0.266,0.6759999999999999,0.43,0.623,0.858,0.7709999999999999,0.4,0.5489999999999999,0.098
325,15832,Paul Fry,28,4.93,11.55,2.02,0.223,1.49,3.85,0.285,92.9,0.452,85.1,,,,,0.005,90.0,,,,,-0.27,0.59,,,4.22,,,0.25,0.628,0.405,0.5329999999999999,0.875,0.75,0.41,0.521,0.10099999999999999
32,19716,Dustin May,22,2.62,9.0,3.59,0.208,1.05,4.24,0.24600000000000002,98.1,,,0.228,93.5,0.162,86.7,0.036000000000000004,90.8,,,,,-0.17,,1.8,2.47,2.53,,,0.3,0.6579999999999999,0.475,0.6459999999999999,0.8540000000000001,0.787,0.489,0.647,0.10099999999999999
47,19742,Anthony Bender,26,2.79,10.42,3.55,0.204,1.06,3.19,0.275,96.9,0.462,84.7,,,,,0.006999999999999999,90.0,,,,,0.97,0.84,,,-12.3,,,0.282,0.556,0.405,0.45,0.8809999999999999,0.716,0.449,0.615,0.115
181,17874,Nestor Cortes,26,3.84,9.92,3.58,0.227,1.17,4.59,0.507,90.5,0.25,84.9,,,0.195,77.4,0.09300000000000001,82.9,,,,,0.34,0.6,,0.35,-2.97,,,0.289,0.72,0.47100000000000003,0.721,0.83,0.7909999999999999,0.42100000000000004,0.6,0.098
217,11487,Joely Rodriguez,29,4.12,9.76,2.78,0.258,1.42,3.06,0.217,94.2,0.038,86.2,,,,,0.35700000000000004,88.6,,,,,-0.71,-6.73,,,1.92,,,0.375,0.585,0.456,0.629,0.833,0.73,0.387,0.606,0.12300000000000001
221,12297,Evan Marshall,31,4.14,10.08,3.5,0.237,1.22,3.46,0.344,93.1,,,,,0.298,82.4,0.37,88.1,,,,,0.08,,,1.76,-0.28,,,0.377,0.665,0.48700000000000004,0.623,0.851,0.742,0.382,0.583,0.126
316,10061,Brooks Raley,32,4.83,12.0,4.18,0.215,1.13,3.47,0.313,90.6,0.262,81.9,0.35700000000000004,87.4,0.11900000000000001,78.8,0.036000000000000004,85.3,,,,,-0.92,2.72,0.5,-0.44,-0.78,,,0.341,0.6659999999999999,0.478,0.5760000000000001,0.797,0.705,0.419,0.63,0.141
343,6249,Trevor Cahill,33,5.23,9.15,2.25,0.241,1.39,4.11,0.318,90.2,0.158,85.2,,,0.222,78.6,0.261,82.5,,,,,0.08,-0.72,,1.05,-0.91,,,0.285,0.615,0.41600000000000004,0.632,0.8640000000000001,0.768,0.396,0.5770000000000001,0.096
249,15291,Steven Brault,28,4.35,7.29,1.68,0.234,1.36,4.19,0.33299999999999996,91.5,0.21899999999999997,82.9,,,0.031,73.0,0.23,84.6,,,,,0.01,1.5,,-2.48,0.19,,,0.28800000000000003,0.695,0.44,0.711,0.8540000000000001,0.795,0.37200000000000005,0.531,0.09
276,20418,Josh Fleming,25,4.54,5.93,2.37,0.257,1.29,4.3,0.24600000000000002,91.0,0.066,85.4,0.21,86.4,0.039,78.6,0.20600000000000002,81.8,,,,,1.19,-3.36,0.29,-3.46,-0.52,,,0.38299999999999995,0.6859999999999999,0.49,0.742,0.902,0.821,0.354,0.612,0.08800000000000001
157,6398,Trevor May,31,3.66,12.66,3.9,0.227,1.23,3.71,0.47600000000000003,96.5,0.267,84.5,,,,,0.153,87.2,,,,,0.47,1.15,,,-0.86,,,0.32299999999999995,0.735,0.498,0.521,0.763,0.6729999999999999,0.425,0.613,0.163
335,5524,Madison Bumgarner,31,5.07,7.37,2.96,0.247,1.24,5.2,0.44299999999999995,89.9,0.34600000000000003,85.4,,,0.21899999999999997,77.6,0.063,83.8,,,,,-0.38,-0.37,,-0.39,-1.66,,,0.312,0.6990000000000001,0.488,0.6859999999999999,0.88,0.813,0.456,0.649,0.092
107,10233,Aroldis Chapman,33,3.31,15.75,2.83,0.174,1.24,3.81,0.405,98.4,0.258,85.1,,,,,,,0.096,88.5,,,-0.13,0.21,,,,4.38,,0.28800000000000003,0.669,0.452,0.452,0.708,0.615,0.43,0.59,0.174
375,17594,Mitch Keller,25,5.59,7.95,1.61,0.29,1.69,4.74,0.36,93.9,0.23600000000000002,86.3,,,0.154,78.5,0.044000000000000004,89.8,,,,,-0.39,0.04,,-2.67,-2.61,,,0.284,0.669,0.447,0.6809999999999999,0.899,0.82,0.424,0.544,0.081
116,15042,Tim Mayza,29,3.4,9.68,4.75,0.205,0.98,3.09,0.228,94.1,0.28800000000000003,88.1,,,,,,,,,,,2.02,-0.26,,,,,,0.33,0.639,0.45399999999999996,0.584,0.884,0.754,0.402,0.643,0.11199999999999999
262,18152,Anthony Misiewicz,26,4.46,9.4,3.71,0.274,1.37,3.58,0.358,94.3,,,0.387,89.2,0.289,81.0,,,,,,,0.7,,-0.19,-0.71,,,,0.348,0.7090000000000001,0.505,0.585,0.838,0.7390000000000001,0.434,0.639,0.132
83,11847,Chris Martin,35,3.08,7.78,5.89,0.244,1.08,3.14,0.32,94.6,0.188,83.1,0.18600000000000003,90.7,,,,,0.11699999999999999,87.1,,,1.54,-1.7,3.58,,,-1.37,,0.34299999999999997,0.7490000000000001,0.537,0.653,0.884,0.807,0.47600000000000003,0.713,0.10400000000000001
228,21224,Bailey Ober,25,4.19,9.36,5.05,0.256,1.2,4.56,0.45799999999999996,92.4,0.184,81.5,,,0.106,75.0,0.13,84.7,,,,,0.32,-1.95,,-1.2,-0.28,,,0.354,0.701,0.503,0.632,0.8690000000000001,0.774,0.428,0.6729999999999999,0.114
212,20000,Tyler Wells,26,4.11,10.26,5.42,0.19,0.91,3.63,0.5660000000000001,95.2,0.27,88.6,,,0.04,78.9,0.10400000000000001,88.4,,,,,1.43,0.72,,-3.43,2.41,,,0.391,0.745,0.5489999999999999,0.674,0.812,0.758,0.447,0.67,0.133
133,12918,Archie Bradley,27,3.5,7.53,2.32,0.254,1.34,3.88,0.287,94.1,,,,,0.171,78.8,0.135,85.7,,,,,0.9,,,-1.7,-1.18,,,0.308,0.698,0.467,0.758,0.888,0.8370000000000001,0.40700000000000003,0.62,0.076
286,1247,Adam Ottavino,35,4.59,10.76,2.18,0.243,1.48,3.86,0.376,94.7,0.479,80.7,0.024,86.8,,,0.02,88.0,,,,,0.03,0.09,-8.55,,-1.68,,,0.254,0.603,0.40299999999999997,0.5670000000000001,0.845,0.7440000000000001,0.426,0.5539999999999999,0.10300000000000001
146,3132,Tony Watson,36,3.58,7.05,2.81,0.192,0.98,3.69,0.34600000000000003,91.8,0.21600000000000003,82.9,,,,,0.369,85.4,,,,,0.87,2.23,,,1.65,,,0.368,0.649,0.479,0.659,0.83,0.75,0.395,0.614,0.12
292,20302,David Peterson,24,4.64,8.43,2.06,0.232,1.32,4.67,0.312,92.4,0.25,81.8,,,0.013000000000000001,74.6,0.174,83.8,,,,,0.77,-0.66,,2.25,-0.86,,,0.28800000000000003,0.691,0.446,0.622,0.841,0.755,0.391,0.569,0.109
259,21455,Kris Bubic,23,4.4,8.15,2.01,0.251,1.41,5.03,0.321,91.1,,,,,0.168,78.5,0.305,80.0,,,,,0.32,,,-1.22,-0.45,,,0.27,0.6779999999999999,0.446,0.674,0.8370000000000001,0.7809999999999999,0.431,0.532,0.098
102,10133,Brad Boxberger,33,3.27,11.0,3.06,0.2,1.14,3.91,0.414,93.3,0.22399999999999998,88.1,,,0.001,78.5,0.218,82.2,,,,,0.78,1.18,,-6.39,-0.83,,,0.261,0.69,0.451,0.659,0.76,0.728,0.444,0.5710000000000001,0.12300000000000001
183,22713,Carlos Hernandez,24,3.86,7.8,1.85,0.236,1.35,4.42,0.396,97.1,0.146,85.5,,,0.201,82.0,0.102,86.4,,,,,0.92,1.16,,-2.09,0.54,,,0.294,0.716,0.469,0.621,0.857,0.77,0.415,0.536,0.10800000000000001
330,16977,Trevor Williams,29,5.04,8.55,2.67,0.286,1.52,4.8,0.327,91.2,0.23199999999999998,82.9,,,0.08,77.8,0.121,84.8,,,,,-0.23,-2.41,,-0.02,-2.74,,,0.326,0.705,0.483,0.6779999999999999,0.8590000000000001,0.7879999999999999,0.414,0.65,0.10300000000000001
210,17586,Tanner Scott,26,4.1,11.21,1.98,0.214,1.43,4.15,0.251,96.7,0.484,88.5,,,,,,,,,,,-0.12,0.4,,,,,,0.28,0.664,0.431,0.382,0.823,0.65,0.395,0.54,0.151
29,13763,Dominic Leone,29,2.56,9.38,2.44,0.214,1.23,3.44,0.371,95.4,0.29100000000000004,83.9,0.249,90.3,,,,,,,,,0.08,2.81,0.12,,,,,0.33799999999999997,0.7040000000000001,0.475,0.511,0.872,0.711,0.373,0.602,0.13699999999999998
103,16647,Ryan Thompson,28,3.28,8.95,3.53,0.24,1.19,3.64,0.28600000000000003,91.2,0.38,77.4,0.027000000000000003,81.2,,,0.011000000000000001,80.6,,,,,0.85,-0.17,7.06,,-7.21,,,0.342,0.635,0.478,0.657,0.8420000000000001,0.77,0.462,0.629,0.11
182,17735,Tyler Alexander,26,3.85,7.63,3.27,0.26,1.28,4.61,0.425,90.5,0.16699999999999998,82.8,0.271,86.4,,,0.183,84.0,,,,,-0.71,-0.04,0.28,,0.2,,,0.341,0.698,0.49,0.7440000000000001,0.894,0.833,0.41700000000000004,0.645,0.08199999999999999
320,14843,Michael Lorenzen,28,4.88,8.04,1.81,0.234,1.39,4.01,0.32799999999999996,96.6,0.158,85.1,0.228,92.3,0.048,82.6,0.18,86.9,,,,,1.63,0.36,-0.39,1.78,-1.86,,,0.33,0.7040000000000001,0.467,0.575,0.8190000000000001,0.7090000000000001,0.366,0.6509999999999999,0.136
387,20369,Matt Manning,23,5.8,6.01,1.73,0.275,1.51,4.62,0.33799999999999997,93.7,0.151,85.4,,,0.113,78.7,0.127,87.6,,,,,-0.34,-2.01,,-0.07,-1.66,,,0.284,0.6759999999999999,0.469,0.7509999999999999,0.903,0.8540000000000001,0.47100000000000003,0.639,0.068
313,19853,Michael King,26,4.8,8.8,2.51,0.246,1.36,4.24,0.33799999999999997,93.8,0.14800000000000002,84.7,0.02,90.0,0.069,79.7,0.133,85.0,,,,,0.3,-0.09,0.8,-1.59,-0.52,,,0.314,0.643,0.45899999999999996,0.7,0.828,0.779,0.441,0.636,0.10099999999999999
34,9761,Joe Kelly,32,2.67,9.83,2.68,0.182,1.07,3.16,0.21,97.6,,,,,0.47,87.2,0.13,87.0,,,,,1.1,,,1.19,-1.75,,,0.282,0.5870000000000001,0.41600000000000004,0.493,0.868,0.725,0.43799999999999994,0.5539999999999999,0.114
239,17359,Josh Taylor,28,4.25,10.96,2.39,0.244,1.45,3.43,0.317,94.4,0.46399999999999997,87.1,,,0.043,80.2,,,,,,,-1.79,2.06,,2.4,,,,0.313,0.725,0.489,0.488,0.807,0.69,0.42700000000000005,0.608,0.152
307,19278,Vladimir Gutierrez,25,4.74,6.95,1.91,0.258,1.41,5.22,0.402,93.3,0.22699999999999998,83.3,,,0.17600000000000002,77.7,0.12300000000000001,81.5,,,,,-1.44,-0.26,,-1.02,1.38,,,0.28600000000000003,0.688,0.457,0.664,0.862,0.7909999999999999,0.425,0.611,0.096
12,18282,Jarlin Garcia,28,2.17,8.48,3.28,0.188,0.97,3.63,0.368,93.3,0.271,82.8,,,,,0.231,85.4,,,,,1.46,-0.14,,,2.01,,,0.266,0.638,0.452,0.696,0.856,0.809,0.5,0.611,0.086
213,7146,Daniel Hudson,34,4.11,12.82,3.81,0.202,1.13,4.09,0.527,96.9,0.251,87.8,,,0.006,74.7,0.036000000000000004,88.0,,,,,0.25,-0.19,,2.9,1.56,,,0.32,0.792,0.528,0.516,0.8079999999999999,0.7090000000000001,0.44,0.603,0.154
109,15043,Lou Trivino,29,3.34,8.63,2.11,0.208,1.22,3.81,0.34,95.7,,,0.175,92.2,0.113,78.0,0.11199999999999999,87.2,,,,,0.04,,1.51,1.35,3.33,,,0.284,0.722,0.462,0.6629999999999999,0.83,0.769,0.406,0.586,0.107
234,12447,Seth Lugo,30,4.23,11.06,3.52,0.251,1.33,4.07,0.306,93.6,0.147,88.0,,,0.243,79.0,0.063,87.2,,,,,-0.51,-0.88,,1.52,-1.35,,,0.326,0.667,0.47200000000000003,0.542,0.8270000000000001,0.7140000000000001,0.426,0.642,0.135
41,16408,Victor Gonzalez,25,2.75,9.05,2.67,0.216,1.19,3.32,0.20800000000000002,94.6,0.41700000000000004,85.1,,,,,0.005,87.8,,,,,0.89,0.97,,,-14.24,,,0.36700000000000005,0.605,0.46,0.54,0.8909999999999999,0.721,0.392,0.6679999999999999,0.129
105,6661,Alex Colome,32,3.3,7.63,2.39,0.235,1.28,3.91,0.27399999999999997,93.9,,,0.708,89.5,,,,,,,,,-1.1,,0.5,,,,,0.35600000000000004,0.7340000000000001,0.49700000000000005,0.59,0.853,0.7340000000000001,0.37200000000000005,0.55,0.132
135,21205,Connor Brogdon,26,3.52,8.74,2.91,0.204,1.09,3.97,0.385,95.9,,,0.183,88.6,,,0.35600000000000004,84.5,,,,,-0.48,,1.04,,2.58,,,0.354,0.767,0.524,0.684,0.7709999999999999,0.736,0.41100000000000003,0.606,0.138
206,3184,David Price,35,4.03,7.09,2.23,0.267,1.43,4.23,0.299,92.9,,,0.203,89.0,0.02,76.8,0.249,85.5,,,,,0.21,,-0.04,-0.33,-2.2,,,0.282,0.7,0.48200000000000004,0.757,0.843,0.8170000000000001,0.479,0.6809999999999999,0.08800000000000001
117,11752,Luke Jackson,29,3.4,9.0,2.14,0.242,1.4,3.87,0.259,95.4,0.491,87.3,0.004,90.0,0.149,83.8,,,,,,,-0.9,0.78,-12.75,1.17,,,,0.335,0.6990000000000001,0.47700000000000004,0.585,0.8690000000000001,0.747,0.39,0.578,0.121
186,4185,Rafael Dolis,33,3.86,11.25,1.71,0.213,1.54,3.79,0.37200000000000005,94.8,0.218,85.6,,,,,,,0.147,86.7,,,-0.26,0.85,,,,0.42,,0.267,0.642,0.41,0.53,0.851,0.722,0.382,0.531,0.114
199,20367,Brusdar Graterol,22,3.97,6.35,2.5,0.243,1.2,3.73,0.198,99.7,0.305,88.6,0.048,95.4,,,,,,,,,0.53,2.6,-4.44,,,,,0.33799999999999997,0.672,0.507,0.728,0.9129999999999999,0.852,0.506,0.643,0.075
69,5640,Tyler Clippard,35,2.98,8.24,3.13,0.215,1.09,3.67,0.521,89.0,,,0.015,82.9,0.059000000000000004,74.8,0.345,78.2,0.17600000000000002,81.1,,,1.18,,-2.84,0.35,1.41,-0.32,,0.27699999999999997,0.7340000000000001,0.46,0.642,0.815,0.753,0.401,0.584,0.114
311,9013,Cesar Valdez,36,4.77,8.5,3.35,0.282,1.43,3.9,0.271,85.2,0.043,76.9,,,,,0.7659999999999999,77.9,,,,,-1.37,-1.49,,,-0.3,,,0.39799999999999996,0.657,0.508,0.588,0.831,0.722,0.42700000000000005,0.616,0.141
71,12800,Noe Ramirez,31,3.0,6.79,2.05,0.184,1.04,4.13,0.475,89.0,0.32,76.8,,,,,0.31,83.9,,,,,2.66,0.29,,,0.09,,,0.332,0.642,0.457,0.718,0.823,0.778,0.40299999999999997,0.629,0.102
223,17796,Dillon Tate,27,4.16,6.72,2.25,0.223,1.16,4.23,0.255,95.3,0.24100000000000002,85.8,,,,,0.159,85.0,,,,,0.07,1.35,,,-0.31,,,0.29,0.642,0.44299999999999995,0.6729999999999999,0.8540000000000001,0.787,0.436,0.593,0.094
188,6483,Steve Cishek,35,3.87,8.66,1.7,0.24,1.49,4.17,0.37,90.2,0.41600000000000004,77.7,,,,,0.004,82.4,,,,,0.52,-0.44,,,-24.22,,,0.273,0.631,0.41,0.687,0.868,0.7929999999999999,0.382,0.5660000000000001,0.085
96,15015,Alex Reyes,25,3.23,11.93,1.85,0.179,1.37,4.15,0.447,96.9,0.259,86.5,,,0.10300000000000001,80.4,0.079,90.4,,,,,0.5,2.55,,-2.55,-1.12,,,0.295,0.665,0.436,0.503,0.792,0.6709999999999999,0.38,0.524,0.14300000000000002
379,19959,Jesus Luzardo,23,5.66,9.16,2.42,0.268,1.48,4.99,0.36700000000000005,95.5,0.265,83.7,,,0.002,81.3,0.213,86.9,,,,,-1.38,0.46,,-15.72,-0.46,,,0.301,0.705,0.461,0.537,0.836,0.7170000000000001,0.395,0.599,0.13
19,17496,Diego Castillo,27,2.48,11.03,3.5,0.181,1.0,3.95,0.335,95.1,0.66,87.0,,,,,,,,,,,-1.82,2.4,,,,,,0.34700000000000003,0.652,0.467,0.494,0.835,0.6809999999999999,0.392,0.5710000000000001,0.149
56,16128,John Curtiss,28,2.86,8.96,4.6,0.235,1.13,3.65,0.354,94.6,0.47600000000000003,86.9,,,,,,,,,,,1.96,-1.15,,,,,,0.336,0.727,0.516,0.569,0.86,0.758,0.461,0.657,0.125
152,19677,Gregory Soto,26,3.63,10.9,1.98,0.195,1.33,4.04,0.34299999999999997,98.0,0.331,88.3,,,,,,,,,,,-0.26,2.4,,,,,,0.27899999999999997,0.631,0.435,0.515,0.82,0.711,0.444,0.5670000000000001,0.126
185,7196,Greg Holland,35,3.86,9.0,2.55,0.217,1.21,4.05,0.355,92.9,0.488,85.8,,,0.11599999999999999,77.9,0.002,84.7,,,,,-0.19,0.94,,-0.7,-2.15,,,0.32,0.6709999999999999,0.46,0.547,0.852,0.7240000000000001,0.39799999999999996,0.5579999999999999,0.127
263,22815,Luis Patino,21,4.47,9.03,2.21,0.235,1.37,4.72,0.489,96.0,0.244,85.8,,,0.040999999999999995,78.0,0.076,88.3,,,,,0.55,-0.28,,-3.0,-2.15,,,0.321,0.715,0.493,0.642,0.8490000000000001,0.773,0.436,0.603,0.11199999999999999
118,14506,J.B. Wendelken,28,3.41,9.17,2.12,0.228,1.37,3.72,0.35200000000000004,94.2,0.245,84.3,,,0.047,80.7,0.08800000000000001,86.1,,,,,0.19,1.26,,-4.59,1.59,,,0.28300000000000003,0.693,0.462,0.649,0.8340000000000001,0.77,0.435,0.583,0.106
386,12760,Rafael Montero,30,5.78,8.19,2.65,0.265,1.4,3.82,0.342,95.5,0.165,85.8,,,,,0.193,89.6,,,,,0.0,-0.79,,,-0.34,,,0.325,0.7190000000000001,0.49,0.708,0.8370000000000001,0.787,0.419,0.643,0.10400000000000001
81,7738,Wily Peralta,32,3.07,5.57,1.53,0.242,1.33,4.94,0.305,93.9,0.222,82.5,,,,,,,0.22699999999999998,81.3,,,-1.05,-1.95,,,,3.57,,0.28300000000000003,0.7190000000000001,0.45,0.6829999999999999,0.8859999999999999,0.807,0.384,0.55,0.087
270,21318,Tylor Megill,25,4.52,9.94,3.67,0.251,1.28,4.69,0.41200000000000003,94.7,0.187,85.8,,,0.027999999999999997,79.7,0.209,85.5,,,,,0.11,-0.54,,-2.5,-0.12,,,0.303,0.7340000000000001,0.496,0.618,0.826,0.7559999999999999,0.449,0.675,0.121
233,6941,Joakim Soria,37,4.22,9.65,2.91,0.246,1.32,3.71,0.455,92.7,0.21,77.7,,,0.046,70.6,0.034,87.1,0.08900000000000001,87.6,,,0.01,0.55,,-2.9,8.09,-0.37,,0.315,0.732,0.496,0.657,0.833,0.77,0.434,0.6509999999999999,0.114
369,4338,Tyler Chatwood,31,5.51,11.19,2.1,0.244,1.54,3.73,0.261,95.1,,,0.33899999999999997,89.3,0.08900000000000001,80.7,0.042,86.4,,,,,-0.82,,1.34,-4.09,1.43,,,0.298,0.645,0.42100000000000004,0.551,0.863,0.72,0.354,0.537,0.11800000000000001
358,20395,Nick Margevicius,25,5.4,8.1,2.29,0.245,1.35,4.57,0.41100000000000003,89.9,0.135,84.2,,,0.132,70.9,,,0.07,82.1,,,0.1,0.05,,-0.84,,-1.78,,0.275,0.6659999999999999,0.44299999999999995,0.735,0.8809999999999999,0.8290000000000001,0.431,0.583,0.076
410,7608,Tommy Milone,34,6.62,9.68,6.33,0.319,1.58,4.6,0.381,85.8,0.107,79.2,,,0.076,74.2,0.401,78.3,,,,,-1.78,-2.31,,-0.47,-2.29,,,0.36700000000000005,0.6859999999999999,0.484,0.6509999999999999,0.826,0.742,0.36700000000000005,0.679,0.125
70,14552,Jose Ruiz,26,3.0,8.87,2.72,0.204,1.13,3.98,0.387,97.0,0.027000000000000003,90.4,,,0.34299999999999997,85.5,0.036000000000000004,89.4,,,,,1.07,-0.24,,0.25,0.35,,,0.3,0.716,0.486,0.621,0.855,0.775,0.447,0.596,0.109
280,22267,Tarik Skubal,24,4.57,9.98,3.47,0.241,1.25,5.2,0.435,94.4,0.214,86.5,,,0.069,74.5,0.129,82.4,0.02,85.1,,,-0.57,0.99,,-1.41,0.05,-5.37,,0.31,0.703,0.48700000000000004,0.633,0.828,0.7609999999999999,0.452,0.629,0.11699999999999999
