,IDfg,Name,Age,ERA,K/9,K/BB,AVG,WHIP,FIP,FB%,FBv,SL%,SLv,CT%,CTv,CB%,CBv,CH%,CHv,SF%,SFv,KN%,KNv,wFB/C,wSL/C,wCT/C,wCB/C,wCH/C,wSF/C,wKN/C,O-Swing%,Z-Swing%,Swing%,O-Contact%,Z-Contact%,Contact%,Zone%,F-Strike%,SwStr%
104,10133,Brad Boxberger,33,3.34,11.55,3.32,0.187,1.07,3.65,0.429,93.6,0.239,88.0,,,,,0.20199999999999999,82.6,,,,,0.86,1.35,,,-0.37,,,0.266,0.6920000000000001,0.455,0.654,0.745,0.716,0.444,0.568,0.129
170,15451,Mike Mayers,29,3.84,10.8,3.46,0.248,1.29,3.84,0.423,94.6,0.316,85.1,0.302,91.2,,,0.002,87.5,,,,,-0.07,1.07,-0.99,,7.33,,,0.33399999999999996,0.696,0.479,0.629,0.802,0.73,0.4,0.603,0.129
306,20369,Matt Manning,23,5.8,6.01,1.73,0.275,1.51,4.62,0.33799999999999997,93.7,0.151,85.4,,,0.113,78.7,0.127,87.6,,,,,-0.34,-2.01,,-0.07,-1.66,,,0.284,0.6759999999999999,0.469,0.7509999999999999,0.903,0.8540000000000001,0.47100000000000003,0.639,0.068
314,14527,Jorge Lopez,28,6.07,8.28,2.0,0.29,1.63,5.2,0.28,95.2,0.057,86.0,,,0.237,82.0,0.13,88.6,,,,,-0.78,0.59,,-1.05,-1.82,,,0.275,0.632,0.435,0.69,0.873,0.809,0.44799999999999995,0.5660000000000001,0.083
261,19278,Vladimir Gutierrez,25,4.74,6.95,1.91,0.258,1.41,5.22,0.402,93.3,0.22699999999999998,83.3,,,0.17600000000000002,77.7,0.12300000000000001,81.5,,,,,-1.44,-0.26,,-1.02,1.38,,,0.28600000000000003,0.688,0.457,0.664,0.862,0.7909999999999999,0.425,0.611,0.096
288,9434,Dallas Keuchel,33,5.28,5.28,1.61,0.289,1.53,5.23,0.252,87.9,0.071,77.9,0.242,85.2,,,0.28600000000000003,79.6,,,,,-0.69,-2.98,-0.89,,-0.26,,,0.32,0.674,0.44,0.715,0.882,0.802,0.33799999999999997,0.594,0.087
213,23293,Codi Heuer,24,4.28,7.49,2.43,0.254,1.31,3.97,0.349,95.9,0.235,87.3,,,,,0.204,87.3,,,,,-1.19,2.31,,,2.42,,,0.358,0.732,0.515,0.55,0.86,0.735,0.419,0.601,0.136
259,18064,Phil Maton,28,4.73,11.48,2.66,0.251,1.46,3.5,0.401,91.7,0.17800000000000002,84.5,0.047,90.2,0.32299999999999995,77.5,,,,,,,-0.29,-1.34,0.3,-0.52,,,,0.34299999999999997,0.6940000000000001,0.491,0.526,0.765,0.669,0.423,0.613,0.163
47,17496,Diego Castillo,27,2.78,11.57,4.41,0.19,0.98,3.74,0.35600000000000004,94.7,0.665,87.3,,,,,,,,,,,-2.3,2.49,,,,,,0.359,0.67,0.48100000000000004,0.495,0.858,0.693,0.392,0.5710000000000001,0.147
120,21205,Connor Brogdon,26,3.43,7.8,2.78,0.218,1.13,3.78,0.376,96.0,,,0.192,88.6,,,0.35600000000000004,84.6,,,,,-0.73,,0.63,,2.8,,,0.33799999999999997,0.775,0.525,0.6970000000000001,0.775,0.746,0.429,0.613,0.133
185,3184,David Price,35,4.03,7.09,2.23,0.267,1.43,4.23,0.299,92.9,,,0.203,89.0,0.02,76.8,0.249,85.5,,,,,0.21,,-0.04,-0.33,-2.2,,,0.282,0.7,0.48200000000000004,0.757,0.843,0.8170000000000001,0.479,0.6809999999999999,0.08800000000000001
217,22815,Luis Patino,21,4.31,8.61,2.55,0.229,1.27,4.51,0.489,95.7,0.262,86.0,,,0.051,78.0,0.05,87.6,,,,,0.87,-0.14,,-3.14,-3.9,,,0.33299999999999996,0.741,0.511,0.6609999999999999,0.843,0.7759999999999999,0.435,0.5920000000000001,0.114
119,16400,Reynaldo Lopez,27,3.43,8.58,4.23,0.201,0.95,4.19,0.39,95.8,0.337,86.7,,,0.046,77.0,0.037000000000000005,85.7,,,,,1.0,-1.18,,-0.37,5.4,,,0.32899999999999996,0.6970000000000001,0.489,0.655,0.8420000000000001,0.7709999999999999,0.436,0.617,0.11199999999999999
136,17606,Cristian Javier,24,3.55,11.55,2.45,0.184,1.18,4.43,0.48700000000000004,93.6,0.268,81.1,,,0.079,76.0,0.059000000000000004,86.6,,,,,0.13,2.25,,-1.28,-0.84,,,0.272,0.727,0.449,0.56,0.795,0.708,0.389,0.48100000000000004,0.131
88,13758,Tyler Duffey,30,3.18,8.81,2.18,0.214,1.22,3.49,0.335,92.5,,,,,0.513,82.3,,,,,,,0.39,,,1.2,,,,0.289,0.654,0.434,0.639,0.88,0.7829999999999999,0.39799999999999996,0.618,0.094
135,19853,Michael King,26,3.55,8.81,2.58,0.233,1.28,3.86,0.309,94.1,0.127,87.4,0.028999999999999998,90.0,0.10099999999999999,79.7,0.125,85.0,,,,,1.07,-1.01,0.8,-1.59,-0.22,,,0.31,0.657,0.46799999999999997,0.696,0.8140000000000001,0.7709999999999999,0.45399999999999996,0.64,0.107
282,20418,Josh Fleming,25,5.09,5.61,2.1,0.266,1.35,4.27,0.251,91.2,,,0.271,86.4,0.047,78.7,0.22,81.9,,,,,0.51,,0.29,-3.87,-0.64,,,0.382,0.688,0.49200000000000005,0.7440000000000001,0.905,0.825,0.359,0.616,0.086
221,22267,Tarik Skubal,24,4.34,9.88,3.49,0.243,1.26,5.09,0.414,94.4,0.22699999999999998,86.5,,,0.068,73.9,0.121,82.2,0.025,85.1,,,-0.69,0.81,,-1.27,0.44,-5.37,,0.3,0.698,0.485,0.632,0.831,0.765,0.46399999999999997,0.64,0.114
87,15043,Lou Trivino,29,3.18,8.19,1.97,0.213,1.25,3.78,0.327,95.8,,,0.156,92.9,0.115,77.9,0.124,87.3,,,,,0.3,,0.27,0.93,3.05,,,0.278,0.7240000000000001,0.46,0.6629999999999999,0.84,0.777,0.41,0.59,0.10300000000000001
204,1247,Adam Ottavino,35,4.21,10.31,2.03,0.235,1.45,3.96,0.39399999999999996,95.0,0.484,80.6,0.017,87.2,,,0.013999999999999999,88.1,,,,,0.28,-0.19,-7.74,,1.12,,,0.259,0.611,0.40299999999999997,0.56,0.843,0.736,0.41,0.5539999999999999,0.106
262,6902,Martin Perez,30,4.74,7.66,2.69,0.293,1.51,4.82,0.326,93.0,,,0.28800000000000003,89.6,0.084,78.8,0.24100000000000002,84.8,,,,,0.26,,-2.03,-2.66,-1.05,,,0.302,0.684,0.46,0.723,0.879,0.8190000000000001,0.414,0.625,0.083
108,10233,Aroldis Chapman,33,3.36,15.5,2.55,0.178,1.31,3.99,0.379,98.5,0.267,85.1,,,,,,,0.111,88.5,,,-0.55,0.56,,,,3.87,,0.27899999999999997,0.66,0.441,0.435,0.722,0.618,0.425,0.584,0.168
78,7738,Wily Peralta,32,3.07,5.57,1.53,0.242,1.33,4.94,0.305,93.9,0.222,82.5,,,,,,,0.22699999999999998,81.3,,,-1.05,-1.95,,,,3.57,,0.28300000000000003,0.7190000000000001,0.45,0.6829999999999999,0.8859999999999999,0.807,0.384,0.55,0.087
89,17369,Brett Martin,26,3.18,6.06,3.0,0.268,1.3,3.54,0.245,93.4,0.24600000000000002,87.7,,,0.21100000000000002,82.4,,,,,,,1.41,1.24,,-2.7,,,,0.364,0.7440000000000001,0.529,0.6609999999999999,0.862,0.784,0.435,0.655,0.114
239,21318,Tylor Megill,25,4.52,9.94,3.67,0.251,1.28,4.69,0.41200000000000003,94.7,0.187,85.8,,,0.027999999999999997,79.7,0.209,85.5,,,,,0.11,-0.54,,-2.5,-0.12,,,0.303,0.7340000000000001,0.496,0.618,0.826,0.7559999999999999,0.449,0.675,0.121
317,11682,Carlos Martinez,29,6.23,6.23,1.58,0.244,1.37,4.76,0.29,92.7,0.152,83.0,0.209,90.6,0.084,81.2,0.133,84.9,,,,,-0.46,0.15,-1.32,0.62,1.38,,,0.28800000000000003,0.6709999999999999,0.45799999999999996,0.693,0.887,0.8190000000000001,0.444,0.617,0.083
210,16918,Luke Weaver,27,4.25,8.5,3.1,0.228,1.19,4.42,0.39899999999999997,93.7,,,0.061,87.4,0.019,78.0,0.3,85.4,,,,,0.4,,3.17,1.04,-2.19,,,0.335,0.74,0.508,0.69,0.831,0.778,0.42700000000000005,0.636,0.113
225,14542,Carlos Estevez,28,4.38,8.76,2.86,0.287,1.49,4.03,0.355,97.1,0.149,86.8,,,,,0.193,88.8,,,,,-0.94,-1.62,,,1.75,,,0.259,0.764,0.49700000000000005,0.659,0.826,0.78,0.47100000000000003,0.6,0.109
11,11752,Luke Jackson,29,1.98,9.9,2.41,0.196,1.16,3.66,0.304,95.9,0.517,87.6,,,0.127,84.1,,,,,,,-0.78,1.93,,1.46,,,,0.335,0.688,0.47600000000000003,0.5589999999999999,0.855,0.7290000000000001,0.39799999999999996,0.5589999999999999,0.129
327,19362,Keegan Akin,26,6.63,7.77,2.05,0.286,1.58,5.1,0.43200000000000005,92.1,0.193,84.3,,,0.040999999999999995,76.7,0.195,81.9,,,,,0.18,-2.81,,-2.23,-1.56,,,0.29100000000000004,0.7190000000000001,0.49,0.7120000000000001,0.843,0.802,0.467,0.63,0.09699999999999999
77,13942,Brent Suter,31,3.07,8.47,2.88,0.25,1.31,3.91,0.28800000000000003,87.4,0.09300000000000001,80.0,,,0.045,76.0,0.092,83.9,,,,,0.78,-0.63,,-6.8,-1.58,,,0.317,0.7140000000000001,0.483,0.649,0.9209999999999999,0.8170000000000001,0.419,0.623,0.08800000000000001
181,15467,Marco Gonzales,29,3.96,6.78,2.57,0.232,1.17,5.28,0.479,88.4,,,0.14,85.6,0.154,75.2,0.201,79.4,,,,,-0.02,,-1.3,0.21,1.01,,,0.324,0.708,0.48,0.723,0.868,0.81,0.406,0.627,0.091
138,6398,Trevor May,31,3.59,11.92,3.46,0.227,1.26,3.74,0.484,96.6,0.245,84.1,,,,,0.152,87.0,,,,,0.93,0.55,,,-1.79,,,0.341,0.732,0.509,0.56,0.78,0.695,0.428,0.59,0.155
286,7115,Daniel Bard,36,5.21,10.96,2.22,0.264,1.6,4.28,0.313,97.5,0.461,87.1,,,,,0.054000000000000006,89.8,,,,,-2.17,1.18,,,-6.46,,,0.29,0.691,0.46399999999999997,0.56,0.81,0.722,0.433,0.605,0.129
190,13684,John Gant,28,4.09,7.53,1.3,0.229,1.51,4.78,0.292,91.8,0.154,83.7,0.073,86.9,0.055999999999999994,74.7,0.226,80.2,,,,,-0.07,0.27,1.05,-0.46,-0.89,,,0.263,0.687,0.428,0.633,0.866,0.779,0.391,0.53,0.095
99,19388,Tony Gonsolin,27,3.23,10.51,1.91,0.2,1.35,4.54,0.45299999999999996,93.8,0.259,86.9,,,0.08800000000000001,80.3,,,0.217,83.4,,,-0.88,-0.05,,1.21,,2.05,,0.29,0.6890000000000001,0.44299999999999995,0.52,0.847,0.715,0.384,0.573,0.126
147,11804,Hector Neris,32,3.63,11.87,3.06,0.201,1.17,4.08,0.402,94.4,0.035,87.8,,,,,,,0.405,84.3,,,0.17,-0.14,,,,0.62,,0.366,0.695,0.495,0.57,0.7509999999999999,0.67,0.391,0.597,0.163
148,6399,Jose Cisnero,32,3.65,9.05,2.0,0.222,1.33,4.13,0.335,96.6,0.28,88.5,,,,,0.06,90.8,,,,,1.36,-1.31,,,-3.09,,,0.256,0.6890000000000001,0.446,0.752,0.8079999999999999,0.79,0.44,0.525,0.094
303,21537,Daniel Lynch,24,5.69,7.28,1.77,0.29,1.63,4.82,0.374,93.7,0.28600000000000003,85.2,,,0.027000000000000003,77.5,0.163,84.7,,,,,-1.31,0.77,,4.05,-2.5,,,0.298,0.731,0.473,0.547,0.884,0.758,0.405,0.556,0.115
247,18356,Jaime Barria,24,4.61,5.56,1.84,0.306,1.57,4.88,0.332,93.1,0.369,85.9,,,,,0.084,85.9,,,,,-1.09,-0.49,,,1.41,,,0.28800000000000003,0.713,0.462,0.7120000000000001,0.907,0.835,0.41,0.6,0.076
71,14552,Jose Ruiz,26,3.05,8.72,2.52,0.207,1.17,3.99,0.379,97.0,0.013999999999999999,90.0,,,0.355,85.5,0.036000000000000004,89.4,,,,,1.16,-6.91,,0.1,0.48,,,0.297,0.718,0.486,0.618,0.853,0.774,0.44799999999999995,0.598,0.11
158,19268,Justin Dunn,25,3.75,8.76,1.69,0.2,1.31,4.74,0.507,93.7,0.14800000000000002,84.1,,,0.322,80.2,0.006999999999999999,89.7,,,,,-0.4,1.77,,1.19,-10.41,,,0.314,0.662,0.467,0.667,0.87,0.7929999999999999,0.439,0.555,0.09699999999999999
328,18548,Sam Hentges,24,6.68,8.91,2.13,0.315,1.78,4.48,0.35200000000000004,94.4,0.239,86.2,,,0.249,80.3,0.003,87.5,,,,,-2.52,-0.52,,1.09,-3.11,,,0.307,0.6779999999999999,0.45299999999999996,0.613,0.89,0.775,0.392,0.5,0.102
305,7410,J.A. Happ,38,5.79,7.21,2.54,0.285,1.48,5.13,0.445,90.6,0.121,83.4,,,0.042,79.9,,,0.124,86.1,,,-0.47,-0.92,,-5.6,,-1.82,,0.316,0.7340000000000001,0.47600000000000003,0.738,0.894,0.83,0.385,0.617,0.081
39,18282,Jarlin Garcia,28,2.62,8.91,3.78,0.193,0.96,3.77,0.371,93.2,0.254,82.6,,,,,0.245,85.2,,,,,1.15,-0.26,,,1.76,,,0.27699999999999997,0.6579999999999999,0.466,0.6709999999999999,0.856,0.8009999999999999,0.496,0.606,0.09300000000000001
112,19677,Gregory Soto,26,3.39,10.74,1.9,0.196,1.35,4.14,0.37200000000000005,98.3,0.376,88.4,,,,,,,,,,,-0.57,2.15,,,,,,0.29100000000000004,0.642,0.449,0.503,0.82,0.7070000000000001,0.45,0.5870000000000001,0.132
248,18152,Anthony Misiewicz,26,4.61,8.73,3.53,0.277,1.39,3.77,0.345,94.4,,,0.336,88.7,0.31,80.7,,,,,,,0.37,,-0.3,-0.36,,,,0.35700000000000004,0.725,0.519,0.615,0.8420000000000001,0.754,0.44,0.669,0.128
285,17586,Tanner Scott,26,5.17,11.67,1.89,0.231,1.57,4.41,0.255,96.8,0.516,88.5,,,,,,,,,,,-0.22,-0.16,,,,,,0.292,0.6659999999999999,0.435,0.349,0.852,0.644,0.38299999999999995,0.5539999999999999,0.155
291,20203,Eli Morgan,25,5.34,8.16,3.68,0.255,1.25,5.14,0.509,90.4,0.214,85.1,0.023,86.8,0.040999999999999995,76.3,0.228,74.9,,,,,-0.46,-0.49,-5.71,-4.28,1.08,,,0.337,0.72,0.502,0.664,0.866,0.789,0.431,0.675,0.106
293,17578,JT Brubaker,27,5.36,9.34,3.39,0.251,1.29,5.16,0.35200000000000004,93.2,0.342,87.2,,,0.10400000000000001,79.5,0.064,87.3,,,,,-0.49,-0.17,,-1.5,-4.2,,,0.312,0.6970000000000001,0.47100000000000003,0.555,0.867,0.745,0.41200000000000003,0.617,0.12
51,18519,Phil Bickford,25,2.81,10.34,3.11,0.195,1.07,3.93,0.355,93.9,0.353,84.1,,,,,,,0.004,85.0,,,1.38,0.95,,,,-2.45,,0.285,0.732,0.504,0.496,0.8270000000000001,0.731,0.49,0.618,0.135
193,8410,Deolis Guerra,32,4.11,8.5,3.1,0.216,1.11,3.96,0.49700000000000005,90.8,,,0.142,84.2,0.094,77.1,0.307,81.7,,,,,0.81,,0.92,1.28,0.64,,,0.344,0.7120000000000001,0.48100000000000004,0.613,0.85,0.743,0.371,0.561,0.12300000000000001
206,12095,Yimi Garcia,30,4.21,9.36,3.33,0.225,1.16,3.88,0.355,95.9,0.18100000000000002,83.7,0.299,90.5,,,0.064,88.6,,,,,-0.28,0.27,0.86,,2.35,,,0.308,0.7170000000000001,0.504,0.662,0.7809999999999999,0.743,0.479,0.586,0.129
276,20370,Bruce Zimmermann,26,5.04,7.83,2.55,0.287,1.51,5.38,0.34,91.5,0.18600000000000003,86.2,,,0.135,81.9,0.258,84.5,,,,,-3.24,1.56,,2.03,-0.18,,,0.31,0.67,0.462,0.619,0.86,0.767,0.424,0.579,0.10800000000000001
115,15947,Ryne Stanek,29,3.42,10.93,2.24,0.185,1.21,4.11,0.466,97.7,0.185,87.1,,,,,,,0.218,88.0,,,0.43,1.82,,,,1.26,,0.3,0.725,0.47200000000000003,0.5770000000000001,0.792,0.711,0.405,0.555,0.136
121,8048,Will Smith,31,3.44,11.51,3.11,0.196,1.13,4.17,0.47200000000000003,92.8,0.41100000000000003,82.2,,,0.11599999999999999,77.7,,,,,,,0.13,0.94,,0.15,,,,0.348,0.6729999999999999,0.474,0.537,0.8320000000000001,0.6990000000000001,0.386,0.633,0.14300000000000002
184,18674,Jake Woodford,24,3.99,6.65,2.0,0.254,1.34,4.5,0.35100000000000003,91.7,0.225,82.2,,,0.125,76.4,0.054000000000000006,84.9,,,,,0.68,-0.22,,-1.93,-2.58,,,0.247,0.685,0.433,0.701,0.875,0.818,0.426,0.584,0.079
114,14332,Joel Payamps,27,3.4,6.79,2.71,0.232,1.15,4.1,0.41100000000000003,94.7,0.29600000000000004,81.6,,,,,0.099,87.2,,,,,1.08,-1.76,,,3.07,,,0.342,0.6940000000000001,0.48700000000000004,0.741,0.826,0.7909999999999999,0.41200000000000003,0.5710000000000001,0.102
226,17796,Dillon Tate,27,4.39,6.52,2.13,0.237,1.24,4.4,0.252,95.5,0.23600000000000002,85.9,,,,,0.158,85.4,,,,,-0.21,0.98,,,-0.35,,,0.29600000000000004,0.642,0.45299999999999996,0.6859999999999999,0.848,0.79,0.45299999999999996,0.62,0.095
323,11423,Jose Quintana,32,6.43,12.14,2.43,0.284,1.73,4.66,0.322,91.6,0.127,79.1,,,0.141,78.6,0.146,86.7,,,,,-0.45,-0.76,,-3.01,-3.1,,,0.325,0.6809999999999999,0.457,0.597,0.8540000000000001,0.7390000000000001,0.37200000000000005,0.599,0.11900000000000001
235,11760,Drew Smyly,32,4.48,8.31,2.85,0.264,1.37,5.11,0.392,92.1,,,0.114,87.6,0.419,78.9,,,,,,,-0.86,,-0.77,-0.16,,,,0.332,0.706,0.493,0.578,0.872,0.759,0.43,0.645,0.11900000000000001
116,19456,Kyle Funkhouser,27,3.42,8.3,1.66,0.226,1.4,4.27,0.295,95.6,0.302,86.7,,,,,0.077,88.9,,,,,0.27,0.24,,,0.66,,,0.295,0.67,0.442,0.62,0.846,0.754,0.392,0.591,0.10800000000000001
32,13767,JT Chargois,30,2.52,8.89,2.65,0.2,1.08,3.86,0.37200000000000005,96.3,0.597,87.7,,,,,,,,,,,1.26,0.51,,,,,,0.301,0.698,0.457,0.6,0.8420000000000001,0.745,0.39299999999999996,0.537,0.11599999999999999
231,21455,Kris Bubic,23,4.43,7.89,1.93,0.247,1.38,5.14,0.32,90.9,,,,,0.172,78.5,0.308,80.1,,,,,0.61,,,-2.12,-0.39,,,0.28,0.6679999999999999,0.447,0.662,0.856,0.7859999999999999,0.429,0.5539999999999999,0.095
45,16610,J.P. Feyereisen,28,2.73,8.52,1.61,0.179,1.23,4.21,0.47200000000000003,93.1,0.28600000000000003,86.4,,,,,0.19899999999999998,87.7,,,,,1.43,-1.03,,,0.89,,,0.35200000000000004,0.7390000000000001,0.484,0.603,0.763,0.6859999999999999,0.341,0.632,0.152
62,15823,Zack Littell,25,2.92,9.19,2.63,0.204,1.14,3.87,0.375,95.0,,,0.371,87.9,,,,,0.051,86.4,,,1.62,,-0.18,,,-7.88,,0.321,0.782,0.519,0.599,0.823,0.7440000000000001,0.429,0.603,0.133
182,18323,Josh Sborz,27,3.97,10.53,2.16,0.231,1.42,4.0,0.374,96.8,0.294,88.1,,,0.161,83.3,,,,,,,0.53,-0.11,,-1.84,,,,0.342,0.722,0.486,0.5,0.847,0.695,0.377,0.584,0.14800000000000002
307,11589,Jose Urena,29,5.81,5.99,1.6,0.29,1.6,5.02,0.278,94.0,0.23,85.3,,,,,0.133,89.8,,,,,-1.27,-0.03,,,-3.67,,,0.306,0.6970000000000001,0.46299999999999997,0.698,0.878,0.8059999999999999,0.401,0.555,0.09
38,7836,Hunter Strickland,32,2.61,8.9,2.64,0.211,1.16,4.19,0.48100000000000004,94.8,0.409,83.9,,,,,,,0.022000000000000002,89.7,,,0.58,0.53,,,,0.53,,0.297,0.735,0.49,0.6629999999999999,0.7979999999999999,0.752,0.44,0.591,0.121
191,13801,Austin Adams,30,4.1,12.99,2.17,0.154,1.2,3.89,0.442,94.1,0.871,87.0,,,,,,,,,,,-1.54,0.74,,,,,,0.28600000000000003,0.613,0.40299999999999997,0.47200000000000003,0.83,0.6679999999999999,0.36,0.515,0.134
324,14663,Chi Chi Gonzalez,29,6.46,4.96,2.0,0.307,1.52,5.37,0.33,91.8,0.316,86.3,,,0.059000000000000004,81.7,0.09699999999999999,84.3,,,,,-1.06,-2.0,,-5.9,2.96,,,0.26,0.733,0.48200000000000004,0.7829999999999999,0.889,0.8590000000000001,0.46799999999999997,0.605,0.068
300,20302,David Peterson,25,5.54,9.32,2.38,0.253,1.4,4.78,0.27399999999999997,92.6,0.245,82.1,,,0.005,73.3,0.165,84.0,,,,,0.36,-2.27,,-9.53,-0.09,,,0.295,0.708,0.46299999999999997,0.609,0.8540000000000001,0.7609999999999999,0.406,0.5820000000000001,0.111
301,11632,Heath Hembree,32,5.59,12.88,3.46,0.207,1.19,4.34,0.537,95.3,0.473,86.6,,,0.005,82.8,,,,,,,-0.42,0.84,,-4.59,,,,0.33799999999999997,0.6920000000000001,0.48200000000000004,0.621,0.83,0.743,0.406,0.638,0.124
194,20185,Zach Pop,24,4.12,8.4,2.13,0.252,1.43,3.77,0.247,95.4,0.32299999999999995,85.9,,,,,,,,,,,0.36,-1.16,,,,,,0.349,0.639,0.457,0.649,0.861,0.759,0.373,0.516,0.11
101,15015,Alex Reyes,26,3.24,11.82,1.83,0.175,1.35,4.4,0.442,96.7,0.28,86.5,,,0.084,79.5,0.09,90.4,,,,,0.24,2.76,,-3.6,-0.59,,,0.294,0.672,0.43700000000000006,0.509,0.789,0.672,0.379,0.536,0.14300000000000002
308,9323,Patrick Corbin,31,5.82,7.5,2.38,0.279,1.47,5.41,0.309,92.5,0.382,80.8,0.003,86.0,0.009000000000000001,64.7,0.042,81.6,,,,,-0.72,-0.5,1.01,-13.21,-4.95,,,0.344,0.677,0.475,0.598,0.895,0.764,0.39299999999999996,0.66,0.11199999999999999
127,19309,Trevor Richards,28,3.5,10.91,3.55,0.175,0.96,4.2,0.5,92.8,0.138,84.2,,,,,0.294,84.6,,,,,2.06,1.43,,,-0.98,,,0.34299999999999997,0.696,0.467,0.593,0.799,0.701,0.35100000000000003,0.574,0.139
151,12918,Archie Bradley,28,3.71,7.06,1.82,0.256,1.43,4.35,0.272,94.0,,,,,0.155,78.3,0.14,85.6,,,,,1.03,,,-3.79,-1.72,,,0.31,0.71,0.47,0.789,0.889,0.85,0.401,0.616,0.071
187,20151,James Karinchak,25,4.07,12.69,2.44,0.174,1.21,4.31,0.402,95.9,,,,,0.322,83.3,,,,,,,0.29,,,0.71,,,,0.282,0.6459999999999999,0.43200000000000005,0.614,0.764,0.706,0.413,0.5529999999999999,0.127
252,18325,Taylor Hearn,26,4.66,7.94,2.19,0.242,1.32,4.82,0.418,94.8,0.2,84.4,,,,,0.121,86.8,,,,,0.48,-1.13,,,-0.8,,,0.275,0.677,0.46,0.691,0.8490000000000001,0.7979999999999999,0.46,0.612,0.09300000000000001
107,14295,Wandy Peralta,29,3.35,7.59,2.05,0.249,1.37,4.31,0.23,95.2,0.139,88.2,,,,,0.488,87.8,,,,,-2.16,-3.53,,,2.69,,,0.406,0.679,0.501,0.579,0.816,0.691,0.34700000000000003,0.639,0.155
149,17783,Jake Brentz,26,3.66,10.69,2.05,0.191,1.28,4.23,0.348,97.0,0.27899999999999997,85.2,,,,,0.127,91.0,,,,,0.72,-0.9,,,0.22,,,0.265,0.672,0.434,0.526,0.812,0.71,0.41600000000000004,0.568,0.126
265,13273,Ross Stripling,31,4.8,8.35,3.13,0.248,1.27,5.21,0.445,91.9,0.183,87.1,,,0.154,78.1,0.152,83.2,,,,,-0.82,-1.24,,-1.68,2.31,,,0.28300000000000003,0.71,0.47100000000000003,0.662,0.856,0.7909999999999999,0.441,0.643,0.098
302,19867,Griffin Canning,25,5.6,8.9,2.21,0.262,1.48,5.48,0.41100000000000003,93.6,0.271,88.2,,,0.11,81.9,0.213,89.2,,,,,-1.58,-0.99,,-2.21,0.24,,,0.317,0.735,0.49200000000000005,0.573,0.8059999999999999,0.718,0.41700000000000004,0.578,0.138
106,10430,Mychal Givens,31,3.35,9.53,2.0,0.23,1.37,4.54,0.371,94.8,0.156,86.1,,,,,0.376,82.4,,,,,-0.5,-0.85,,,0.92,,,0.257,0.6890000000000001,0.43200000000000005,0.639,0.7829999999999999,0.732,0.406,0.546,0.11599999999999999
160,17732,Nabil Crismatt,26,3.76,7.86,2.96,0.273,1.36,4.2,0.325,89.9,,,,,0.23600000000000002,71.5,0.513,82.3,,,,,-1.14,,,-1.11,0.86,,,0.336,0.6709999999999999,0.46399999999999997,0.61,0.858,0.747,0.384,0.541,0.11699999999999999
177,19459,Jorge Alcala,25,3.92,9.2,4.69,0.21,0.97,4.06,0.368,97.4,0.409,89.7,,,,,0.157,90.0,,,,,0.09,2.64,,,0.87,,,0.386,0.7340000000000001,0.544,0.612,0.8170000000000001,0.738,0.455,0.6459999999999999,0.14300000000000002
220,2608,Jhoulys Chacin,33,4.34,6.58,1.68,0.22,1.26,4.63,0.319,92.8,0.35100000000000003,81.3,0.196,88.3,,,0.036000000000000004,84.7,,,,,-0.21,-1.05,2.88,,-0.09,,,0.293,0.687,0.455,0.6629999999999999,0.871,0.7929999999999999,0.41200000000000003,0.546,0.094
237,19866,Brandon Bielak,25,4.5,8.28,2.19,0.247,1.38,4.07,0.32899999999999996,93.8,0.168,83.0,0.05,89.9,0.10400000000000001,80.4,0.114,88.3,,,,,0.13,-2.95,0.56,1.95,2.64,,,0.315,0.685,0.467,0.6,0.868,0.762,0.41100000000000003,0.523,0.111
243,17432,Jeff Hoffman,28,4.56,9.74,1.76,0.246,1.58,5.2,0.387,94.3,0.20800000000000002,82.1,,,0.11,77.6,0.121,85.9,,,,,-1.19,1.02,,-1.6,0.03,,,0.28300000000000003,0.6890000000000001,0.44299999999999995,0.5539999999999999,0.8490000000000001,0.735,0.395,0.5429999999999999,0.11800000000000001
260,18297,Tyler Kinley,30,4.73,8.7,2.62,0.221,1.21,4.65,0.424,96.0,0.527,90.3,,,,,0.039,87.4,,,,,-0.7,0.69,,,1.21,,,0.318,0.764,0.511,0.5489999999999999,0.8490000000000001,0.743,0.433,0.603,0.131
219,14677,Duane Underwood Jr.,26,4.33,8.05,2.41,0.266,1.43,4.27,0.309,94.0,0.015,87.5,,,0.249,80.7,0.272,87.8,,,,,-0.6,-1.59,,0.13,-0.27,,,0.276,0.672,0.447,0.63,0.857,0.778,0.433,0.619,0.099
254,9817,Sergio Romo,38,4.67,8.76,2.86,0.237,1.25,4.24,0.44299999999999995,85.5,0.557,77.0,,,,,0.109,80.4,,,,,0.83,0.43,,,-2.75,,,0.316,0.6409999999999999,0.434,0.586,0.84,0.722,0.363,0.598,0.121
284,7593,Jordan Lyles,30,5.15,7.3,2.61,0.275,1.39,5.34,0.39799999999999996,92.8,0.261,83.7,,,0.182,80.3,0.07200000000000001,86.4,,,,,-0.78,0.14,,-1.76,-0.42,,,0.316,0.711,0.479,0.6409999999999999,0.8690000000000001,0.7809999999999999,0.413,0.593,0.105
258,4930,Jon Lester,37,4.71,5.79,1.65,0.279,1.51,5.41,0.337,88.4,,,0.268,86.5,0.084,72.7,0.18100000000000002,81.4,,,,,-1.15,,-1.41,-1.43,0.71,,,0.307,0.718,0.45799999999999996,0.73,0.871,0.8109999999999999,0.366,0.569,0.087
