,IDfg,Name,Age,ERA,K/9,K/BB,AVG,WHIP,FIP,FB%,FBv,SL%,SLv,CT%,CTv,CB%,CBv,CH%,CHv,SF%,SFv,KN%,KNv,wFB/C,wSL/C,wCT/C,wCB/C,wCH/C,wSF/C,wKN/C,O-Swing%,Z-Swing%,Swing%,O-Contact%,Z-Contact%,Contact%,Zone%,F-Strike%,SwStr%
263,15043,Lou Trivino,30,4.53,11.24,2.79,0.288,1.64,3.63,0.276,95.7,0.237,82.0,0.156,92.4,0.024,77.0,0.107,87.4,,,,,-2.32,1.59,-0.08,-2.73,-0.62,,,0.332,0.7,0.474,0.588,0.857,0.742,0.387,0.56,0.12300000000000001
318,13594,Robert Stephenson,29,5.43,8.53,3.93,0.272,1.33,4.23,0.474,96.9,0.505,84.0,,,0.011000000000000001,77.6,0.005,88.2,,,,,-2.16,0.45,,5.93,-4.78,,,0.371,0.737,0.526,0.579,0.836,0.732,0.425,0.628,0.141
329,17117,Austin Davis,29,5.79,10.29,1.94,0.252,1.61,4.02,0.43,94.1,0.384,80.5,,,,,0.16,86.4,,,,,-1.34,0.24,,,-0.81,,,0.308,0.6890000000000001,0.457,0.632,0.848,0.759,0.392,0.564,0.11
226,15467,Marco Gonzales,30,4.13,5.07,2.06,0.267,1.33,5.05,0.39399999999999996,88.5,,,0.19399999999999998,86.2,0.134,76.7,0.305,79.4,,,,,-0.44,,-1.58,0.12,-0.36,,,0.373,0.722,0.507,0.7759999999999999,0.884,0.835,0.384,0.631,0.084
62,13607,Carl Edwards Jr.,30,2.76,8.13,2.24,0.222,1.23,4.24,0.368,94.7,,,,,0.226,80.3,0.09699999999999999,90.7,,,,,0.34,,,-0.66,1.59,,,0.34,0.688,0.479,0.643,0.8740000000000001,0.775,0.39899999999999997,0.613,0.107
171,10291,Ryan Tepera,34,3.61,7.38,2.35,0.2,1.08,4.21,0.391,92.7,0.059000000000000004,80.2,0.369,86.1,,,,,0.08800000000000001,85.9,,,0.96,-0.21,1.38,,,-1.32,,0.33299999999999996,0.7090000000000001,0.46799999999999997,0.526,0.885,0.722,0.359,0.591,0.13
274,24606,Josh Winder,25,4.7,6.31,2.61,0.261,1.3,4.87,0.452,94.1,0.332,84.3,,,0.122,81.1,0.141,88.9,,,,,-2.83,1.57,,2.28,-1.76,,,0.32899999999999996,0.706,0.474,0.6679999999999999,0.8909999999999999,0.795,0.384,0.606,0.09699999999999999
52,18356,Jaime Barria,25,2.61,6.13,2.84,0.214,1.03,4.39,0.413,91.9,0.47100000000000003,85.3,,,,,0.136,85.1,,,,,0.23,0.38,,,2.59,,,0.337,0.721,0.51,0.688,0.847,0.789,0.451,0.684,0.10800000000000001
229,26079,Beau Brieske,24,4.19,5.95,2.16,0.233,1.2,4.97,0.43799999999999994,94.3,0.207,86.2,,,0.038,78.1,0.221,82.0,,,,,0.12,-1.11,,-9.06,1.9,,,0.306,0.77,0.505,0.813,0.8490000000000001,0.8370000000000001,0.429,0.599,0.08199999999999999
264,10732,Drew Hutchison,31,4.53,5.81,1.62,0.271,1.48,4.93,0.38,92.5,0.371,86.0,,,,,0.102,86.5,,,,,-0.35,-0.29,,,-2.58,,,0.319,0.7090000000000001,0.475,0.722,0.8809999999999999,0.8170000000000001,0.39899999999999997,0.603,0.087
271,4264,Mark Melancon,37,4.66,5.63,1.67,0.28,1.5,4.2,0.319,91.2,0.018000000000000002,84.6,0.59,90.9,0.301,81.7,0.024,83.8,,,,,-1.31,3.26,-0.04,-0.56,2.25,,,0.298,0.716,0.47700000000000004,0.649,0.875,0.794,0.429,0.623,0.098
150,1246,Matt Bush,36,3.47,11.16,4.11,0.193,1.02,4.08,0.435,97.3,0.154,92.9,,,0.35200000000000004,81.0,,,,,,,0.14,-2.95,,2.28,,,,0.295,0.6579999999999999,0.455,0.5529999999999999,0.83,0.7290000000000001,0.441,0.643,0.12300000000000001
276,18519,Phil Bickford,26,4.72,9.89,4.79,0.229,1.1,4.26,0.478,94.2,0.319,83.3,,,,,,,,,,,-0.13,0.18,,,,,,0.319,0.727,0.505,0.721,0.8079999999999999,0.778,0.456,0.611,0.11199999999999999
344,22925,Joan Adon,23,7.1,7.65,1.41,0.287,1.78,5.11,0.32899999999999996,95.0,0.006,87.0,,,0.233,79.8,0.068,87.4,,,,,-1.17,0.81,,-2.65,-1.78,,,0.265,0.6679999999999999,0.439,0.762,0.899,0.853,0.433,0.565,0.065
270,21366,Glenn Otto,26,4.64,7.1,1.73,0.232,1.33,5.21,0.373,92.2,0.275,81.2,,,0.149,81.2,0.07400000000000001,88.2,,,,,0.23,-0.62,,-1.64,0.14,,,0.292,0.682,0.44799999999999995,0.611,0.895,0.784,0.39899999999999997,0.5329999999999999,0.09699999999999999
332,22387,Josh Winckowski,24,5.89,5.63,1.63,0.296,1.59,4.95,0.299,94.0,0.285,84.8,0.105,88.7,,,0.095,89.9,,,,,-1.59,-1.03,-0.09,,0.1,,,0.272,0.674,0.445,0.735,0.902,0.8440000000000001,0.43,0.598,0.07
132,17092,Domingo Acevedo,28,3.33,7.71,3.41,0.203,0.99,4.01,0.397,93.0,0.34600000000000003,86.5,,,,,0.221,86.9,,,,,-0.65,1.25,,,2.98,,,0.358,0.7879999999999999,0.545,0.552,0.8029999999999999,0.71,0.436,0.59,0.158
231,14646,Rowan Wick,29,4.22,9.7,2.38,0.299,1.69,4.19,0.302,94.9,0.051,82.2,0.129,92.7,0.21600000000000003,76.9,,,0.001,83.0,,,-0.23,-3.85,-4.03,-1.02,,-3.63,,0.33399999999999996,0.662,0.473,0.667,0.867,0.785,0.424,0.5920000000000001,0.10099999999999999
268,13345,Luis Cessa,30,4.57,6.58,2.11,0.248,1.29,5.02,0.34,93.5,0.389,82.9,,,,,0.18899999999999997,87.9,,,,,0.11,-0.39,,,-0.82,,,0.314,0.667,0.462,0.644,0.899,0.799,0.42,0.619,0.09300000000000001
208,19454,Michael Rucker,28,3.95,8.23,2.5,0.239,1.28,4.28,0.396,94.7,0.185,85.6,0.10800000000000001,88.0,0.179,80.5,0.086,89.9,,,,,0.47,0.75,-3.53,0.47,0.95,,,0.32,0.736,0.48,0.628,0.8690000000000001,0.77,0.385,0.555,0.111
262,16502,Ryan Yarbrough,30,4.5,6.86,2.77,0.273,1.38,4.77,0.406,86.8,0.27,71.3,0.303,82.4,,,0.239,78.6,,,,,-0.54,-0.72,-1.42,,-0.93,,,0.341,0.7040000000000001,0.5,0.746,0.835,0.8009999999999999,0.43700000000000006,0.679,0.1
291,7836,Hunter Strickland,33,4.91,8.66,1.82,0.25,1.51,4.78,0.424,95.0,0.392,84.8,,,,,,,0.036000000000000004,90.2,,,-0.4,-0.72,,,,-3.26,,0.294,0.726,0.47,0.604,0.858,0.764,0.406,0.616,0.111
122,24933,Andrew Wantz,26,3.22,9.3,2.48,0.204,1.15,4.48,0.523,93.8,0.285,81.4,0.165,87.9,,,0.055,87.0,,,,,1.71,0.19,0.14,,-5.41,,,0.306,0.72,0.469,0.513,0.856,0.721,0.395,0.5589999999999999,0.131
185,27515,Hirokazu Sawamura,34,3.73,7.11,1.48,0.232,1.42,4.16,0.309,96.0,0.13699999999999998,85.8,,,,,,,0.374,92.1,,,-0.59,1.11,,,,0.41,,0.32799999999999996,0.725,0.47600000000000003,0.68,0.833,0.767,0.374,0.5379999999999999,0.111
220,22051,John King,27,4.03,5.26,2.14,0.295,1.46,4.09,0.166,92.4,0.14300000000000002,78.8,0.08800000000000001,86.6,,,0.247,80.8,,,,,-0.06,-0.84,-7.29,,1.47,,,0.324,0.723,0.491,0.7090000000000001,0.89,0.821,0.419,0.595,0.08800000000000001
247,19800,Wil Crowe,27,4.38,8.05,1.79,0.234,1.39,4.31,0.312,94.7,0.312,87.7,,,0.03,81.6,0.282,86.0,,,,,0.71,0.02,,-1.95,-0.77,,,0.32299999999999995,0.6729999999999999,0.451,0.601,0.847,0.735,0.366,0.569,0.12
85,13580,Steven Okert,30,2.98,11.05,2.42,0.181,1.17,4.36,0.45,93.7,0.6809999999999999,82.0,,,,,,,,,,,-1.0,0.91,,,,,,0.316,0.648,0.451,0.608,0.785,0.7120000000000001,0.408,0.57,0.13
179,19487,Devin Smeltzer,26,3.71,5.12,2.11,0.251,1.22,5.23,0.457,89.5,0.066,77.1,0.09699999999999999,84.8,0.179,75.2,0.253,82.1,,,,,-0.99,-0.28,1.25,-0.84,1.09,,,0.335,0.654,0.46799999999999997,0.764,0.899,0.843,0.418,0.606,0.07400000000000001
254,14771,Emilio Pagan,31,4.43,12.0,3.23,0.243,1.37,4.21,0.40399999999999997,95.7,0.21100000000000002,85.7,,,0.025,80.2,,,0.247,88.4,,,0.53,-2.57,,1.73,,-1.32,,0.361,0.748,0.516,0.6629999999999999,0.775,0.728,0.401,0.639,0.14
281,17735,Tyler Alexander,27,4.81,5.44,2.44,0.269,1.32,4.99,0.42700000000000005,90.1,0.109,77.8,0.27699999999999997,85.6,,,0.185,82.9,,,,,-0.59,0.97,-0.18,,-2.26,,,0.33,0.732,0.505,0.784,0.888,0.8490000000000001,0.436,0.665,0.076
338,19754,Reiver Sanmartin,26,6.32,7.42,1.62,0.291,1.67,4.81,0.303,90.7,0.267,82.0,,,,,0.324,85.3,,,,,0.76,-0.68,,,-3.38,,,0.324,0.662,0.45299999999999996,0.604,0.885,0.76,0.381,0.5820000000000001,0.109
322,19990,Bryse Wilson,24,5.52,6.15,2.47,0.282,1.42,5.06,0.35,92.4,0.158,83.5,,,0.129,77.2,0.145,85.0,,,,,-0.59,-1.2,,-1.37,-2.9,,,0.29600000000000004,0.706,0.47700000000000004,0.725,0.9,0.8390000000000001,0.441,0.599,0.077
133,14681,Andres Machado,29,3.34,6.98,1.77,0.236,1.37,4.51,0.337,95.4,0.2,87.1,,,,,0.155,88.9,,,,,-0.25,-2.51,,,1.67,,,0.353,0.6990000000000001,0.49200000000000005,0.657,0.868,0.778,0.40299999999999997,0.609,0.109
228,19330,Matthew Festa,29,4.17,10.67,3.56,0.216,1.13,4.26,0.447,92.6,0.565,82.9,,,,,,,,,,,0.56,-0.06,,,,,,0.364,0.6779999999999999,0.494,0.557,0.8370000000000001,0.716,0.41200000000000003,0.603,0.14
186,18282,Jarlin Garcia,29,3.74,7.75,3.11,0.239,1.2,4.27,0.45299999999999996,93.9,0.284,82.7,,,,,0.28800000000000003,85.3,,,,,0.48,0.11,,,-0.49,,,0.309,0.6970000000000001,0.48,0.653,0.833,0.768,0.439,0.6,0.111
269,14552,Jose Ruiz,27,4.6,10.09,2.06,0.228,1.42,4.43,0.409,96.9,,,,,0.294,86.4,0.22699999999999998,89.9,,,,,-1.18,,,1.11,-0.47,,,0.289,0.718,0.44799999999999995,0.5670000000000001,0.845,0.731,0.37,0.562,0.12
197,18064,Phil Maton,29,3.84,10.01,3.04,0.233,1.25,4.33,0.376,90.9,0.18899999999999997,81.0,,,0.313,74.5,,,,,,,-0.1,-1.43,,0.24,,,,0.335,0.703,0.48200000000000004,0.5710000000000001,0.82,0.716,0.39899999999999997,0.5870000000000001,0.13699999999999998
211,8048,Will Smith,32,3.97,9.92,2.6,0.248,1.41,4.26,0.44799999999999995,92.2,0.483,81.7,,,0.09,77.0,0.009000000000000001,86.8,,,,,-1.62,0.72,,-4.18,5.87,,,0.391,0.675,0.505,0.515,0.868,0.7040000000000001,0.4,0.6629999999999999,0.149
284,8246,Paolo Espino,35,4.84,7.31,3.83,0.284,1.37,4.93,0.413,88.6,0.214,77.8,,,0.259,71.4,0.047,83.7,,,,,-0.85,-1.77,,-0.39,-2.0,,,0.293,0.662,0.449,0.6679999999999999,0.8759999999999999,0.7979999999999999,0.423,0.5870000000000001,0.091
54,15036,Chase De Jong,28,2.64,7.41,1.97,0.202,1.14,4.74,0.49700000000000005,92.9,0.292,83.6,,,0.22899999999999998,77.7,0.01,86.5,,,,,-0.75,1.45,,0.57,8.97,,,0.287,0.688,0.445,0.593,0.871,0.763,0.395,0.597,0.106
193,13942,Brent Suter,32,3.78,7.16,2.41,0.235,1.2,4.4,0.361,86.6,0.046,79.1,,,,,0.25,77.2,,,,,-0.98,1.49,,,2.51,,,0.326,0.7020000000000001,0.469,0.667,0.807,0.747,0.38,0.629,0.11900000000000001
214,19403,Colin Poche,28,3.99,9.82,2.91,0.207,1.16,4.54,0.49,93.3,0.225,79.0,,,,,,,,,,,0.31,-0.88,,,,,,0.359,0.73,0.512,0.6829999999999999,0.799,0.752,0.414,0.555,0.127
238,3284,Anibal Sanchez,38,4.28,6.23,1.45,0.216,1.27,5.77,0.44799999999999995,89.5,0.048,82.4,0.305,87.4,0.054000000000000006,75.3,0.256,79.9,,,,,0.91,-3.37,0.12,-0.75,-0.78,,,0.285,0.711,0.446,0.731,0.885,0.823,0.377,0.5720000000000001,0.079
219,25097,Garrett Hill,26,4.03,5.97,1.38,0.23,1.36,5.15,0.46,91.9,0.18600000000000003,82.6,,,0.105,77.2,0.11599999999999999,82.3,,,,,0.74,-2.12,,-0.42,-1.62,,,0.299,0.7,0.45899999999999996,0.727,0.888,0.825,0.39899999999999997,0.608,0.08
305,16981,Tyler Beede,29,5.14,5.72,1.34,0.283,1.63,4.99,0.319,95.7,0.152,88.0,,,0.115,79.1,0.265,84.8,,,,,-1.74,-2.06,,-0.52,0.76,,,0.282,0.7040000000000001,0.441,0.67,0.895,0.805,0.37799999999999995,0.551,0.086
345,22713,Carlos Hernandez,25,7.39,5.63,1.13,0.308,1.84,5.2,0.41100000000000003,96.8,0.171,85.9,,,0.226,82.1,,,0.102,85.0,,,-1.72,-2.54,,0.88,,-2.48,,0.31,0.726,0.47200000000000003,0.677,0.8370000000000001,0.773,0.391,0.579,0.107
203,13707,Joey Krehbiel,29,3.9,7.02,2.5,0.238,1.23,4.67,0.371,94.5,0.287,86.3,,,0.035,79.8,0.33399999999999996,84.4,,,,,0.49,-1.79,,-6.06,0.47,,,0.31,0.705,0.46,0.745,0.828,0.7929999999999999,0.379,0.537,0.095
335,21023,Adrian Martinez,25,6.24,8.27,2.79,0.291,1.53,5.35,0.359,93.9,0.221,82.1,,,,,0.276,84.1,,,,,-2.19,0.45,,,-0.74,,,0.308,0.705,0.475,0.6459999999999999,0.85,0.774,0.42100000000000004,0.595,0.107
107,23460,Brandon Hughes,26,3.12,10.61,3.24,0.198,1.09,4.64,0.444,93.2,0.456,82.9,,,,,0.011000000000000001,85.3,,,,,-0.11,0.6,,,-2.47,,,0.335,0.706,0.484,0.49700000000000005,0.826,0.69,0.402,0.669,0.15
316,19666,Jason Alexander,29,5.4,5.78,1.64,0.304,1.62,5.34,0.276,92.5,0.231,81.2,,,,,0.158,81.5,,,,,-1.24,-0.74,,,-3.89,,,0.312,0.615,0.429,0.743,0.909,0.835,0.387,0.642,0.071
342,19871,Tucker Davidson,26,6.75,5.71,0.94,0.263,1.71,5.79,0.371,93.2,0.441,86.7,,,0.084,78.3,0.045,85.5,,,,,-2.1,-0.58,,-1.73,2.01,,,0.285,0.6729999999999999,0.447,0.583,0.907,0.787,0.419,0.535,0.095
346,9434,Dallas Keuchel,34,9.2,6.68,1.45,0.346,2.06,5.52,0.282,87.3,0.08,77.1,0.152,85.2,,,0.263,79.2,,,,,-1.94,-2.92,-6.35,,-1.52,,,0.332,0.6859999999999999,0.446,0.698,0.8909999999999999,0.794,0.32299999999999995,0.584,0.092
230,6483,Steve Cishek,36,4.21,10.04,2.74,0.219,1.22,4.85,0.38799999999999996,89.6,0.371,76.6,,,,,0.004,83.2,,,,,0.66,-1.64,,,-0.89,,,0.301,0.611,0.424,0.617,0.866,0.759,0.396,0.599,0.102
232,15290,Austin Pruitt,32,4.23,6.18,4.22,0.224,1.03,4.87,0.40299999999999997,91.5,,,0.40700000000000003,87.6,0.19399999999999998,80.9,0.054000000000000006,86.4,,,,,-3.09,,2.67,-1.14,-1.18,,,0.368,0.747,0.507,0.6829999999999999,0.851,0.773,0.366,0.679,0.115
317,8110,Bryan Shaw,34,5.4,8.02,2.0,0.251,1.44,4.88,0.324,93.2,0.06,84.4,0.767,92.9,0.08199999999999999,82.7,0.028999999999999998,81.9,0.006999999999999999,88.9,,,-0.3,-2.65,0.13,-5.39,-0.58,6.69,,0.284,0.721,0.473,0.622,0.887,0.797,0.43200000000000005,0.602,0.096
334,10021,Mike Minor,34,6.06,6.98,1.9,0.294,1.63,6.18,0.444,90.4,0.249,85.4,,,0.10400000000000001,79.2,0.23199999999999998,84.3,,,,,-1.64,-0.83,,-1.72,-1.91,,,0.321,0.6679999999999999,0.45899999999999996,0.6940000000000001,0.91,0.82,0.39899999999999997,0.602,0.083
343,20231,Zach Logue,26,6.79,6.63,2.1,0.289,1.54,5.76,0.508,90.2,0.158,77.5,0.20800000000000002,85.9,,,0.136,82.0,,,,,-1.98,-3.46,-0.8,,0.45,,,0.315,0.728,0.48100000000000004,0.708,0.89,0.8190000000000001,0.40299999999999997,0.51,0.087
308,13475,Daniel Norris,29,5.22,10.13,2.28,0.21,1.26,5.14,0.34700000000000003,91.2,0.28600000000000003,80.0,,,0.015,76.0,0.27699999999999997,86.8,,,,,-0.86,-1.03,,-2.01,1.7,,,0.31,0.624,0.429,0.5329999999999999,0.82,0.691,0.37799999999999995,0.58,0.132
313,22224,Jon Heasley,25,5.28,6.06,1.49,0.262,1.49,5.67,0.452,93.4,0.125,85.6,,,0.17,78.5,0.213,84.9,,,,,-1.1,-0.99,,-0.77,-1.48,,,0.27699999999999997,0.7190000000000001,0.45899999999999996,0.737,0.885,0.833,0.41100000000000003,0.557,0.077
298,24580,Josiah Gray,24,5.02,9.32,2.33,0.237,1.36,5.86,0.49200000000000005,94.5,0.293,85.8,,,0.248,82.8,0.028999999999999998,88.1,,,,,-2.43,0.84,,0.17,-7.53,,,0.302,0.672,0.446,0.598,0.8490000000000001,0.745,0.39,0.578,0.114
295,5003,Jake Diekman,35,4.99,12.33,1.88,0.237,1.63,5.0,0.384,95.6,0.35100000000000003,81.5,,,,,0.012,86.3,,,,,-0.19,-1.65,,,-1.58,,,0.271,0.653,0.425,0.511,0.805,0.693,0.40299999999999997,0.617,0.131
311,12800,Noe Ramirez,32,5.22,9.18,1.96,0.242,1.42,5.15,0.41700000000000004,89.8,0.315,78.0,,,,,0.31,84.1,,,,,0.39,-1.0,,,-1.15,,,0.331,0.662,0.469,0.6579999999999999,0.805,0.745,0.418,0.614,0.11900000000000001
307,20633,Yusei Kikuchi,31,5.19,11.09,2.14,0.24,1.5,5.62,0.37,95.0,0.295,86.5,0.063,91.1,,,,,0.136,87.0,,,-1.37,-1.95,-1.73,,,1.85,,0.315,0.6990000000000001,0.473,0.574,0.81,0.718,0.413,0.573,0.133
333,20370,Bruce Zimmermann,27,5.99,5.99,4.08,0.317,1.48,6.06,0.406,90.6,0.185,85.1,,,0.129,81.0,0.29100000000000004,84.7,,,,,-3.1,-0.98,,1.41,-2.16,,,0.354,0.687,0.503,0.7190000000000001,0.888,0.8220000000000001,0.447,0.659,0.08900000000000001
225,14875,Caleb Smith,30,4.11,8.36,1.67,0.218,1.37,5.57,0.531,92.0,0.28800000000000003,85.5,,,0.032,79.0,0.22399999999999998,83.6,,,,,-0.98,-1.07,,-2.66,1.44,,,0.302,0.742,0.486,0.608,0.807,0.735,0.418,0.626,0.129
315,6986,Ian Kennedy,37,5.36,7.87,2.0,0.273,1.57,5.58,0.48200000000000004,93.4,,,0.021,85.8,0.057999999999999996,79.7,0.008,87.7,0.099,85.5,,,0.0,,-15.82,-5.82,-11.74,-5.75,,0.312,0.7709999999999999,0.499,0.8,0.846,0.8290000000000001,0.408,0.664,0.085
339,16933,Elieser Hernandez,27,6.35,8.66,2.73,0.266,1.43,6.4,0.579,91.7,0.361,80.2,,,,,0.136,84.7,,,,,-2.21,-1.17,,,-2.23,,,0.27699999999999997,0.711,0.493,0.632,0.856,0.7929999999999999,0.499,0.691,0.102
326,15451,Mike Mayers,30,5.68,7.99,2.5,0.256,1.38,6.37,0.456,93.6,0.349,84.4,0.084,88.4,0.024,76.9,0.075,86.7,,,,,0.36,-2.18,-4.44,-2.74,-2.32,,,0.32799999999999996,0.6940000000000001,0.479,0.581,0.882,0.7609999999999999,0.41100000000000003,0.578,0.115
336,20132,Adam Oller,27,6.3,5.57,1.18,0.277,1.63,6.5,0.514,93.4,0.196,82.3,0.249,89.6,,,0.124,86.6,,,,,-3.34,-1.05,0.48,,-0.87,,,0.294,0.774,0.485,0.6809999999999999,0.882,0.809,0.397,0.605,0.09300000000000001
