,IDfg,Name,Age,ERA,K/9,K/BB,AVG,WHIP,FIP,FB%,FBv,SL%,SLv,CT%,CTv,CB%,CBv,CH%,CHv,SF%,SFv,KN%,KNv,wFB/C,wSL/C,wCT/C,wCB/C,wCH/C,wSF/C,wKN/C,O-Swing%,Z-Swing%,Swing%,O-Contact%,Z-Contact%,Contact%,Zone%,F-Strike%,SwStr%
157,7754,Mike Fiers,33,3.73,6.69,2.94,0.244,1.18,4.86,0.41,89.9,0.039,82.7,0.141,86.4,0.166,73.3,0.151,83.7,,,,,0.16,-3.19,0.9,0.85,0.11,,,0.301,0.6629999999999999,0.467,0.718,0.88,0.823,0.45799999999999996,0.657,0.08199999999999999
283,10130,Mike Leake,31,4.33,5.79,4.03,0.281,1.29,4.68,0.317,88.6,0.11599999999999999,80.6,0.237,86.9,0.09699999999999999,78.6,0.188,83.9,,,,,-1.17,-0.19,0.42,-1.33,0.33,,,0.34,0.6890000000000001,0.498,0.723,0.915,0.843,0.45399999999999996,0.642,0.078
386,11189,Vince Velasquez,27,4.88,9.92,2.85,0.251,1.36,4.4,0.423,94.0,0.179,85.7,,,0.135,82.1,0.033,88.4,,,,,0.04,-1.17,,-1.18,-1.8,,,0.297,0.695,0.474,0.638,0.828,0.762,0.445,0.593,0.113
2,1247,Adam Ottavino,33,2.19,12.5,2.63,0.173,1.14,3.06,0.397,93.9,0.456,81.6,0.11900000000000001,87.7,,,0.001,87.5,0.002,90.7,,,1.39,1.87,-0.86,,1.51,-0.05,,0.255,0.563,0.38799999999999996,0.513,0.8059999999999999,0.6970000000000001,0.433,0.569,0.11800000000000001
169,16269,John Means,26,3.81,7.11,3.29,0.236,1.15,4.42,0.496,91.8,0.14800000000000002,83.7,,,0.061,76.8,0.287,81.0,,,,,-0.05,1.22,,-3.31,1.54,,,0.324,0.7240000000000001,0.479,0.733,0.8340000000000001,0.7929999999999999,0.389,0.629,0.099
353,6345,Chris Archer,29,4.7,10.24,2.93,0.256,1.39,4.32,0.354,94.4,0.38799999999999996,88.3,,,0.018000000000000002,82.2,0.109,87.7,,,,,-0.71,0.3,,-1.53,-0.71,,,0.327,0.6659999999999999,0.47100000000000003,0.564,0.8290000000000001,0.723,0.425,0.618,0.13
246,19320,Joey Lucchesi,26,4.14,9.29,3.06,0.238,1.25,4.24,0.34600000000000003,90.3,0.0,83.0,0.076,90.5,0.013999999999999999,76.4,0.342,79.2,,,,,0.41,-2.98,-1.48,-2.95,0.27,,,0.289,0.66,0.44299999999999995,0.59,0.871,0.764,0.415,0.609,0.105
256,11486,Robbie Ray,27,4.17,12.08,2.6,0.223,1.35,4.3,0.376,93.0,0.29,84.3,,,0.17800000000000002,82.2,,,,,,,0.16,-0.29,,0.25,,,,0.308,0.648,0.439,0.5379999999999999,0.8170000000000001,0.6970000000000001,0.386,0.5920000000000001,0.133
268,4153,Jake Arrieta,33,4.26,7.24,2.3,0.263,1.37,4.53,0.273,92.8,,,0.185,89.6,0.11699999999999999,80.7,0.139,87.8,,,,,0.14,,-0.11,-1.73,-0.54,,,0.294,0.635,0.446,0.7190000000000001,0.8959999999999999,0.831,0.445,0.607,0.075
301,19316,Eric Lauer,24,4.4,8.19,2.45,0.272,1.46,4.35,0.36700000000000005,91.6,0.125,84.4,0.15,88.3,0.133,76.3,0.040999999999999995,85.3,,,,,0.24,-1.83,-0.9,-0.12,-2.42,,,0.282,0.687,0.469,0.693,0.88,0.82,0.462,0.62,0.084
277,16918,Luke Weaver,24,4.31,8.52,2.79,0.258,1.36,4.01,0.36200000000000004,93.8,,,0.076,87.3,0.11599999999999999,81.0,0.248,85.2,,,,,0.1,,0.76,-1.82,0.09,,,0.287,0.6970000000000001,0.46299999999999997,0.6709999999999999,0.848,0.785,0.428,0.606,0.099
105,14374,Tyler Glasnow,24,3.39,11.07,3.16,0.206,1.14,3.39,0.313,96.7,0.077,85.1,,,0.20600000000000002,82.7,0.024,92.2,,,,,0.87,1.89,,0.05,1.58,,,0.27399999999999997,0.637,0.439,0.524,0.8370000000000001,0.731,0.456,0.5820000000000001,0.11800000000000001
376,13619,Jakob Junis,26,4.8,8.38,3.25,0.267,1.35,4.73,0.359,91.3,0.41600000000000004,81.7,,,0.006999999999999999,78.5,0.055999999999999994,84.8,,,,,-1.13,0.8,,-3.91,-2.01,,,0.311,0.65,0.45799999999999996,0.617,0.8959999999999999,0.789,0.435,0.621,0.09699999999999999
230,8223,Brett Anderson,31,4.07,4.81,2.21,0.269,1.3,4.45,0.252,90.7,0.20600000000000002,82.0,0.095,88.8,0.059000000000000004,75.8,0.151,83.0,,,,,0.03,-0.11,0.37,-2.11,0.75,,,0.315,0.6709999999999999,0.47100000000000003,0.7240000000000001,0.907,0.838,0.43799999999999994,0.589,0.076
403,15454,Nick Pivetta,26,4.99,9.68,3.08,0.262,1.38,4.4,0.335,94.7,0.153,85.2,,,0.267,80.3,0.018000000000000002,87.3,,,,,-0.91,0.22,,0.69,-1.45,,,0.305,0.667,0.46799999999999997,0.611,0.8420000000000001,0.759,0.45,0.622,0.113
425,8362,Homer Bailey,33,5.17,7.48,2.6,0.276,1.44,4.68,0.335,93.0,0.147,87.3,0.012,89.6,0.092,78.8,,,0.223,84.6,,,-0.57,-0.15,-9.44,-1.4,,0.21,,0.324,0.7020000000000001,0.49200000000000005,0.6459999999999999,0.8809999999999999,0.795,0.444,0.632,0.10099999999999999
261,19309,Trevor Richards,26,4.23,8.84,2.34,0.246,1.37,4.29,0.409,90.8,,,0.055,85.2,0.1,80.0,0.353,83.2,,,,,-0.54,,-1.54,-1.96,1.62,,,0.324,0.6859999999999999,0.47,0.648,0.8420000000000001,0.762,0.40299999999999997,0.6,0.11199999999999999
251,13074,Yu Darvish,32,4.16,11.44,3.61,0.215,1.16,4.3,0.348,94.1,0.16399999999999998,83.1,0.302,87.2,0.064,77.1,0.008,87.0,0.073,89.8,,,-1.37,-0.39,2.0,2.94,-0.21,1.98,,0.322,0.648,0.469,0.564,0.8220000000000001,0.725,0.45,0.61,0.129
17,13764,Roberto Osuna,23,2.53,9.17,6.56,0.205,0.91,2.93,0.37200000000000005,96.1,0.166,87.5,0.166,91.1,,,0.152,84.2,,,,,0.97,2.98,2.84,,1.9,,,0.38799999999999996,0.7559999999999999,0.552,0.575,0.794,0.708,0.444,0.695,0.161
160,6941,Joakim Soria,35,3.75,10.69,4.28,0.211,1.08,3.07,0.40399999999999997,92.6,0.152,78.9,,,0.069,70.7,0.109,87.1,,,,,1.32,2.17,,-0.54,-2.21,,,0.321,0.715,0.5,0.637,0.7709999999999999,0.7240000000000001,0.45399999999999996,0.6509999999999999,0.138
341,17149,Domingo German,26,4.6,10.04,3.54,0.232,1.22,4.6,0.405,94.0,,,,,0.361,81.8,0.182,87.3,,,,,-0.59,,,0.39,0.18,,,0.35200000000000004,0.6709999999999999,0.485,0.5770000000000001,0.8190000000000001,0.7170000000000001,0.418,0.619,0.13699999999999998
84,4806,Rich Hill,38,3.29,10.44,3.76,0.217,1.12,4.01,0.377,89.6,0.036000000000000004,72.7,0.005,84.8,0.382,74.5,0.006,83.3,0.001,82.8,,,0.64,-1.52,-3.85,0.34,0.66,2.45,,0.304,0.645,0.47100000000000003,0.667,0.8290000000000001,0.775,0.489,0.6509999999999999,0.106
257,404,CC Sabathia,38,4.18,8.54,2.74,0.255,1.35,4.78,0.373,89.9,0.306,79.7,0.41700000000000004,88.8,,,0.11,83.1,,,,,-0.71,-0.97,0.02,,0.43,,,0.337,0.6809999999999999,0.474,0.634,0.867,0.767,0.39899999999999997,0.61,0.11
136,12304,Chris Bassitt,30,3.62,8.55,2.76,0.225,1.21,4.3,0.366,93.2,0.16699999999999998,87.7,,,0.131,70.6,0.073,84.8,,,,,1.13,-1.83,,-1.38,0.89,,,0.287,0.655,0.45899999999999996,0.725,0.863,0.8170000000000001,0.46799999999999997,0.618,0.084
47,9111,Brad Hand,28,2.99,13.22,4.13,0.217,1.17,3.02,0.379,93.2,0.5429999999999999,81.7,,,,,,,,,,,0.17,1.16,,,,,,0.314,0.609,0.44299999999999995,0.53,0.805,0.696,0.43799999999999994,0.624,0.135
55,7274,Craig Stammen,35,3.02,9.0,5.03,0.234,1.1,3.17,0.298,92.3,0.179,87.2,,,0.115,81.2,0.005,88.6,,,,,1.45,-1.25,,-0.28,5.54,,,0.34600000000000003,0.653,0.47,0.601,0.8740000000000001,0.754,0.402,0.6809999999999999,0.11599999999999999
344,3542,Danny Duffy,30,4.63,8.07,2.21,0.256,1.41,4.74,0.423,92.8,0.207,83.8,,,0.092,76.2,0.155,83.7,,,,,0.11,-0.91,,-0.27,-0.03,,,0.28600000000000003,0.6890000000000001,0.466,0.637,0.865,0.787,0.445,0.589,0.099
150,16401,Yonny Chirinos,25,3.71,7.63,3.57,0.234,1.12,4.07,0.32899999999999996,93.8,0.21600000000000003,87.7,,,,,,,0.19,85.6,,,0.38,0.91,,,,1.25,,0.32,0.716,0.49700000000000005,0.619,0.872,0.782,0.447,0.632,0.10800000000000001
216,5372,Michael Pineda,30,4.01,8.63,5.0,0.249,1.16,4.02,0.406,92.6,0.29600000000000004,83.9,,,,,0.151,87.2,,,,,0.72,-0.67,,,1.42,,,0.35600000000000004,0.718,0.52,0.596,0.857,0.759,0.45299999999999996,0.643,0.125
49,1581,Sean Doolittle,32,3.0,10.8,6.0,0.211,1.0,3.24,0.532,93.6,0.051,81.2,,,,,0.065,84.3,,,,,1.27,2.22,,,-2.26,,,0.386,0.7979999999999999,0.578,0.657,0.816,0.759,0.465,0.6829999999999999,0.139
76,12910,Ken Giles,27,3.22,11.85,5.67,0.228,1.1,2.67,0.38299999999999995,97.1,0.45399999999999996,86.5,,,,,,,,,,,-0.41,2.39,,,,,,0.364,0.723,0.522,0.45299999999999996,0.802,0.667,0.442,0.631,0.174
74,15873,Sean Manaea,27,3.22,6.53,3.54,0.22,1.03,4.13,0.35700000000000004,90.4,0.13699999999999998,78.4,,,,,0.29,82.3,,,,,1.05,-0.83,,,1.12,,,0.337,0.693,0.503,0.643,0.8859999999999999,0.8,0.46799999999999997,0.638,0.10099999999999999
265,2233,Adam Wainwright,37,4.25,8.19,2.35,0.266,1.43,4.34,0.29600000000000004,89.8,,,0.22399999999999998,84.7,0.368,74.6,0.019,82.1,0.006,85.4,,,-1.15,,-0.46,1.17,-3.93,-5.12,,0.264,0.62,0.415,0.67,0.894,0.812,0.425,0.579,0.078
401,8782,Andrew Cashner,32,4.99,6.15,1.68,0.27,1.47,5.0,0.353,93.0,0.134,85.7,,,0.11900000000000001,80.8,0.204,84.3,,,,,-0.89,-0.11,,-2.46,1.25,,,0.276,0.6779999999999999,0.44299999999999995,0.6940000000000001,0.888,0.8170000000000001,0.415,0.5539999999999999,0.081
152,12863,Matt Barnes,29,3.71,14.71,2.99,0.205,1.33,3.0,0.32,96.7,,,,,0.461,85.2,0.011000000000000001,88.2,0.021,89.3,,,-0.22,,,1.29,-1.17,-4.07,,0.305,0.626,0.428,0.462,0.807,0.655,0.38299999999999995,0.573,0.14800000000000002
188,14120,Lance McCullers Jr.,24,3.86,9.96,2.84,0.213,1.17,3.5,0.273,94.3,,,,,0.467,85.9,0.16,87.3,,,,,0.08,,,0.17,2.02,,,0.324,0.635,0.451,0.51,0.841,0.7,0.409,0.598,0.135
260,6986,Ian Kennedy,34,4.23,8.75,3.12,0.261,1.34,4.05,0.418,92.9,,,0.129,89.2,0.18,79.0,0.073,85.3,,,,,0.5,,-1.6,-0.82,1.25,,,0.301,0.691,0.47200000000000003,0.7040000000000001,0.873,0.813,0.439,0.621,0.08800000000000001
194,6797,Julio Teheran,28,3.88,8.32,1.94,0.21,1.25,4.75,0.41100000000000003,89.7,0.214,81.3,,,0.066,73.7,0.091,83.2,,,,,0.82,-0.42,,-3.07,1.11,,,0.292,0.688,0.441,0.655,0.847,0.768,0.377,0.604,0.102
235,13361,Steven Matz,28,4.09,8.73,2.77,0.244,1.29,4.61,0.34299999999999997,93.4,0.114,89.1,,,0.153,78.6,0.18,84.3,,,,,-0.23,0.35,,-0.49,0.41,,,0.259,0.6559999999999999,0.445,0.659,0.845,0.787,0.47,0.565,0.095
96,20099,Chris Paddack,23,3.33,9.79,4.94,0.202,0.98,3.95,0.423,93.9,,,,,0.10400000000000001,76.2,0.285,84.5,,,,,0.99,,,-0.33,1.22,,,0.36,0.713,0.521,0.6859999999999999,0.8370000000000001,0.78,0.456,0.713,0.114
173,18684,Sandy Alcantara,23,3.81,7.04,1.74,0.234,1.33,4.58,0.36,95.6,0.225,86.0,,,0.071,81.6,0.129,89.3,,,,,0.32,-0.02,,-0.13,0.27,,,0.32799999999999996,0.6940000000000001,0.48,0.634,0.8690000000000001,0.775,0.415,0.606,0.10800000000000001
267,10430,Mychal Givens,29,4.25,10.63,2.95,0.213,1.19,3.71,0.39399999999999996,95.2,0.14800000000000002,86.7,,,,,0.115,85.2,,,,,0.96,-0.21,,,-0.82,,,0.305,0.7190000000000001,0.5,0.619,0.7829999999999999,0.73,0.47,0.563,0.135
146,16943,Sean Newcomb,26,3.68,8.72,2.05,0.226,1.33,4.17,0.353,93.4,0.055,80.9,,,0.157,77.5,0.156,86.4,,,,,0.63,-0.06,,0.48,-0.37,,,0.285,0.674,0.447,0.6829999999999999,0.84,0.782,0.415,0.547,0.098
8,13911,Scott Oberg,29,2.35,9.03,3.29,0.203,1.04,3.2,0.248,94.9,0.40399999999999997,86.2,,,0.001,76.0,0.061,88.4,,,,,1.54,1.9,,3.92,-1.04,,,0.342,0.698,0.499,0.586,0.843,0.7440000000000001,0.441,0.6609999999999999,0.127
232,13781,Alex Wood,27,4.08,7.93,3.37,0.251,1.24,4.07,0.297,89.9,,,,,0.295,82.3,0.261,83.8,,,,,0.28,,,0.09,0.14,,,0.35700000000000004,0.6829999999999999,0.485,0.659,0.8759999999999999,0.779,0.391,0.687,0.107
13,3192,Will Harris,34,2.47,9.72,4.5,0.21,1.01,2.8,0.237,92.3,,,0.599,91.7,0.39899999999999997,81.9,,,,,,,9.85,,1.19,2.07,,,,0.32,0.616,0.434,0.51,0.857,0.7,0.387,0.608,0.13
134,5448,Jesse Chavez,35,3.58,8.52,4.21,0.248,1.18,3.93,0.35,92.1,0.068,85.1,0.415,89.6,0.012,77.4,0.079,85.8,,,,,0.38,-0.07,0.7,1.72,-1.11,,,0.304,0.6779999999999999,0.46299999999999997,0.727,0.87,0.816,0.425,0.637,0.085
189,14719,Ty Buttrey,26,3.86,10.56,3.71,0.243,1.26,3.15,0.315,96.9,,,,,0.28800000000000003,83.5,0.139,87.3,,,,,0.7,,,0.62,-0.7,,,0.301,0.667,0.466,0.57,0.8240000000000001,0.7340000000000001,0.452,0.588,0.124
422,14862,Zack Godley,29,5.16,8.49,2.07,0.258,1.46,4.29,0.309,89.9,,,0.20600000000000002,88.8,0.409,81.6,0.055,82.0,,,,,-1.22,,-0.84,0.78,-0.38,,,0.316,0.6409999999999999,0.444,0.568,0.892,0.752,0.39399999999999996,0.604,0.11
294,2608,Jhoulys Chacin,31,4.38,7.81,2.2,0.237,1.3,4.68,0.366,90.1,0.462,79.6,0.003,87.2,0.009000000000000001,75.7,0.028999999999999998,82.4,0.034,86.1,,,-1.52,1.45,-1.16,-1.49,-0.19,-1.46,,0.264,0.637,0.42700000000000005,0.6609999999999999,0.883,0.8059999999999999,0.43700000000000006,0.581,0.083
245,7593,Jordan Lyles,27,4.13,9.05,2.77,0.242,1.3,4.43,0.397,93.0,0.092,88.1,0.004,87.1,0.305,81.7,0.092,85.8,,,,,0.55,-0.98,-6.75,0.24,-2.23,,,0.32299999999999995,0.67,0.47100000000000003,0.621,0.888,0.7829999999999999,0.426,0.649,0.102
303,14875,Caleb Smith,27,4.41,9.99,2.75,0.22,1.23,4.73,0.519,92.0,0.301,83.0,,,,,0.14300000000000002,83.1,,,,,0.15,0.29,,,-0.56,,,0.321,0.723,0.48700000000000004,0.653,0.807,0.747,0.414,0.598,0.12300000000000001
296,11589,Jose Urena,27,4.38,6.68,2.49,0.257,1.28,4.36,0.31,95.8,0.243,86.0,,,,,0.156,89.9,,,,,0.36,-0.07,,,-0.33,,,0.332,0.7,0.475,0.722,0.87,0.807,0.38799999999999996,0.584,0.092
50,5420,Pedro Baez,31,3.0,9.36,2.85,0.193,1.07,3.36,0.46,95.9,0.2,87.2,,,,,0.23800000000000002,86.4,,,,,1.09,0.34,,,2.38,,,0.345,0.758,0.513,0.605,0.775,0.7070000000000001,0.405,0.598,0.15
467,4505,Jordan Zimmermann,33,5.62,7.14,3.78,0.285,1.38,4.84,0.385,90.8,0.324,86.4,,,0.177,80.4,0.016,85.9,0.025,87.5,,,-1.1,-0.07,,-0.97,-2.53,-4.62,,0.337,0.669,0.473,0.6940000000000001,0.9009999999999999,0.8140000000000001,0.41,0.643,0.08800000000000001
340,10354,Robbie Erlin,28,4.6,7.67,5.19,0.278,1.28,3.41,0.301,90.4,0.040999999999999995,86.0,0.035,88.6,0.195,76.3,0.16699999999999998,83.9,,,,,0.18,-1.89,-2.3,1.01,-0.52,,,0.33,0.6859999999999999,0.486,0.6809999999999999,0.875,0.8009999999999999,0.43799999999999994,0.643,0.09699999999999999
370,13475,Daniel Norris,26,4.77,8.4,3.09,0.268,1.36,4.61,0.375,90.6,0.26,83.9,,,0.064,75.9,0.158,85.7,,,,,-1.05,0.76,,-1.13,0.72,,,0.309,0.669,0.47100000000000003,0.588,0.892,0.7829999999999999,0.45,0.63,0.102
70,17780,Jose Alvarado,24,3.16,11.39,2.13,0.202,1.35,2.88,0.285,97.7,0.18100000000000002,89.4,,,0.083,84.0,,,,,,,0.48,2.03,,0.19,,,,0.28300000000000003,0.602,0.42,0.47700000000000004,0.833,0.696,0.43,0.526,0.127
11,11428,Brandon Workman,30,2.39,11.23,2.31,0.162,1.1,3.18,0.32799999999999996,92.3,,,0.209,86.9,0.435,80.6,,,,,,,0.71,,2.18,1.6,,,,0.28,0.568,0.395,0.49700000000000005,0.8490000000000001,0.6990000000000001,0.4,0.585,0.11900000000000001
375,18679,Freddy Peralta,23,4.79,11.63,2.74,0.219,1.3,3.96,0.474,92.3,,,,,0.201,76.9,0.019,87.0,,,,,0.31,,,0.09,-3.17,,,0.3,0.688,0.47200000000000003,0.637,0.805,0.745,0.44299999999999995,0.605,0.12
295,13403,Felix Pena,29,4.38,8.86,3.0,0.231,1.21,4.29,0.34299999999999997,92.0,,,,,0.37200000000000005,82.3,0.095,84.5,,,,,0.0,,,1.0,-1.88,,,0.32,0.628,0.449,0.561,0.865,0.7390000000000001,0.419,0.598,0.11699999999999999
90,17496,Diego Castillo,25,3.3,10.48,3.32,0.206,1.11,3.53,0.32799999999999996,98.0,0.49,88.8,,,,,,,,,,,-0.4,2.45,,,,,,0.303,0.629,0.45,0.47,0.8370000000000001,0.701,0.449,0.535,0.135
95,18337,Nick Anderson,28,3.32,15.23,6.11,0.213,1.08,2.35,0.41700000000000004,96.1,,,,,0.401,83.1,,,,,,,0.38,,,2.24,,,,0.36700000000000005,0.7240000000000001,0.54,0.469,0.73,0.638,0.483,0.67,0.195
32,16258,Aaron Bummer,25,2.81,8.61,2.79,0.226,1.18,3.09,0.16699999999999998,94.8,0.113,83.6,0.145,88.7,,,0.016,87.6,,,,,1.49,0.08,1.63,,2.29,,,0.29100000000000004,0.653,0.456,0.599,0.867,0.774,0.45399999999999996,0.5710000000000001,0.10300000000000001
129,13684,John Gant,25,3.54,7.74,1.7,0.214,1.29,3.95,0.315,94.2,0.032,83.4,0.040999999999999995,90.3,0.114,76.4,0.257,82.1,,,,,1.18,-0.23,3.94,-0.63,-0.08,,,0.294,0.677,0.466,0.605,0.823,0.747,0.451,0.601,0.11800000000000001
37,4020,Yusmeiro Petit,34,2.86,7.52,5.25,0.205,0.91,3.77,0.46399999999999997,89.2,0.19899999999999998,85.4,,,0.146,76.6,0.18899999999999997,81.8,,,,,0.5,2.76,,1.66,1.2,,,0.32799999999999996,0.7290000000000001,0.493,0.7120000000000001,0.848,0.795,0.41200000000000003,0.649,0.10099999999999999
198,13183,Zach Davies,26,3.91,6.02,2.1,0.254,1.3,4.51,0.34600000000000003,88.9,0.01,81.2,0.122,87.2,0.073,75.5,0.256,80.1,,,,,-0.2,-4.42,-1.5,-1.59,1.67,,,0.299,0.6759999999999999,0.433,0.74,0.895,0.826,0.354,0.5489999999999999,0.075
31,9490,Jeremy Jeffress,31,2.8,9.44,3.07,0.217,1.14,3.26,0.259,94.6,,,,,0.298,81.1,0.126,90.5,,,,,0.58,,,1.67,1.81,,,0.32799999999999996,0.6729999999999999,0.47700000000000004,0.6,0.848,0.7509999999999999,0.431,0.552,0.11900000000000001
252,15855,Wander Suero,27,4.16,9.68,3.12,0.239,1.24,3.23,0.364,92.1,,,0.735,92.5,0.105,79.5,0.142,87.6,,,,,-1.19,,0.64,-3.52,2.79,,,0.287,0.7290000000000001,0.495,0.62,0.8109999999999999,0.753,0.47100000000000003,0.5870000000000001,0.12300000000000001
164,13799,Matt Strahm,27,3.78,9.56,4.35,0.236,1.15,4.04,0.41700000000000004,92.4,0.249,86.3,,,0.156,79.6,0.141,84.9,,,,,-0.44,0.02,,2.48,0.91,,,0.313,0.688,0.495,0.634,0.8340000000000001,0.769,0.486,0.672,0.114
369,17085,Pablo Lopez,23,4.76,7.46,3.13,0.255,1.25,4.35,0.303,93.2,,,,,0.19699999999999998,79.4,0.21,85.6,,,,,0.0,,,-0.75,1.08,,,0.327,0.6829999999999999,0.48200000000000004,0.667,0.856,0.784,0.43700000000000006,0.581,0.10400000000000001
402,8044,Jason Vargas,36,4.99,7.75,2.24,0.254,1.38,4.86,0.41200000000000003,85.1,,,,,0.155,71.8,0.331,79.4,,,,,-0.94,,,0.65,0.36,,,0.314,0.633,0.434,0.6729999999999999,0.8370000000000001,0.763,0.376,0.602,0.10300000000000001
305,11156,Merrill Kelly,30,4.42,7.76,2.77,0.256,1.31,4.51,0.35600000000000004,91.9,,,0.185,90.0,0.214,80.6,0.134,86.0,,,,,0.3,,0.48,0.11,-1.09,,,0.308,0.695,0.46799999999999997,0.679,0.861,0.7909999999999999,0.414,0.583,0.098
101,7531,Collin McHugh,32,3.37,10.78,3.45,0.198,1.07,3.59,0.40299999999999997,91.5,0.33799999999999997,79.6,0.10099999999999999,87.4,0.131,75.4,0.018000000000000002,84.1,,,,,-0.03,2.07,0.86,-0.61,0.13,,,0.317,0.604,0.44299999999999995,0.537,0.8490000000000001,0.723,0.43799999999999994,0.603,0.122
409,16358,Tyler Mahle,24,5.06,8.9,2.75,0.27,1.44,4.93,0.336,92.8,0.09699999999999999,83.4,0.035,90.1,0.12300000000000001,80.4,0.054000000000000006,83.4,0.069,87.2,,,0.04,-1.73,-4.56,-0.37,-4.12,1.31,,0.299,0.664,0.46399999999999997,0.6779999999999999,0.8540000000000001,0.792,0.45299999999999996,0.657,0.09699999999999999
345,9132,Nathan Eovaldi,28,4.63,8.61,3.11,0.254,1.3,4.47,0.354,97.3,0.083,86.4,0.28,93.0,0.091,80.2,,,0.133,88.1,,,0.26,0.91,0.18,-1.03,,-1.41,,0.315,0.71,0.49700000000000005,0.633,0.865,0.7859999999999999,0.461,0.643,0.107
108,12777,John Brebbia,29,3.43,10.73,3.42,0.218,1.18,3.09,0.494,93.9,0.439,83.3,,,,,0.008,87.9,,,,,0.47,1.39,,,-5.44,,,0.316,0.6970000000000001,0.488,0.649,0.7809999999999999,0.7340000000000001,0.451,0.6779999999999999,0.13
381,17948,Trent Thornton,25,4.84,8.69,2.44,0.255,1.41,4.59,0.40299999999999997,92.9,0.154,80.7,0.161,88.1,0.131,79.5,0.08900000000000001,83.3,,,,,-0.42,0.12,-0.89,0.03,1.59,,,0.313,0.645,0.442,0.635,0.88,0.774,0.39,0.601,0.1
38,14696,Keone Kela,25,2.87,10.91,3.3,0.19,1.07,3.17,0.405,96.6,,,,,0.387,82.6,0.02,90.7,,,,,0.02,,,2.49,-1.8,,,0.301,0.601,0.43700000000000006,0.52,0.8390000000000001,0.72,0.456,0.529,0.12300000000000001
109,12988,Andrew Chafin,29,3.44,10.68,2.81,0.239,1.33,2.96,0.267,93.7,0.40700000000000003,83.7,,,,,0.005,85.8,,,,,0.53,0.65,,,3.96,,,0.332,0.7020000000000001,0.475,0.501,0.825,0.6859999999999999,0.386,0.596,0.149
123,15947,Ryne Stanek,27,3.52,10.67,2.58,0.203,1.2,3.94,0.486,97.8,0.23600000000000002,89.5,,,,,,,0.187,88.2,,,0.26,0.81,,,,1.79,,0.321,0.732,0.486,0.505,0.799,0.6829999999999999,0.402,0.583,0.154
196,5702,Junior Guerra,33,3.89,8.53,2.34,0.235,1.3,4.34,0.373,93.8,0.091,83.6,,,0.07,82.2,,,0.182,86.4,,,0.11,-0.32,,0.06,,-0.08,,0.285,0.711,0.466,0.625,0.852,0.772,0.425,0.614,0.106
458,6902,Martin Perez,28,5.49,6.71,1.82,0.292,1.61,5.02,0.292,93.5,0.022000000000000002,83.7,0.205,88.6,0.062,78.6,0.205,85.0,,,,,-1.01,-5.26,1.47,-2.61,-1.23,,,0.335,0.691,0.47600000000000003,0.703,0.892,0.812,0.397,0.626,0.09
153,3543,Clay Buchholz,33,3.72,6.86,3.16,0.251,1.21,4.27,0.366,89.9,,,0.261,85.2,0.17300000000000001,75.6,0.18100000000000002,77.0,0.0,86.0,,,-0.27,,1.06,-1.22,1.11,15.97,,0.332,0.669,0.478,0.679,0.878,0.8,0.433,0.66,0.096
302,16137,Carlos Rodon,26,4.4,7.88,1.89,0.223,1.3,4.65,0.418,92.7,0.29100000000000004,84.9,,,,,0.132,84.9,,,,,-0.78,1.89,,,-0.1,,,0.284,0.6859999999999999,0.455,0.612,0.879,0.784,0.426,0.5710000000000001,0.098
22,14966,Reyes Moronta,26,2.66,11.02,2.13,0.172,1.19,3.39,0.433,97.0,0.344,83.3,,,0.076,80.5,0.035,89.8,,,,,1.44,1.26,,1.27,-4.11,,,0.29100000000000004,0.604,0.42,0.508,0.821,0.6940000000000001,0.41200000000000003,0.573,0.129
52,11801,Hansel Robles,28,3.01,9.37,3.27,0.23,1.18,3.63,0.408,96.6,0.243,88.6,,,,,0.141,89.7,,,,,0.86,-0.53,,,2.65,,,0.266,0.728,0.48200000000000004,0.664,0.802,0.762,0.46799999999999997,0.5920000000000001,0.115
24,6216,Dellin Betances,31,2.67,15.64,4.5,0.181,1.04,2.42,0.276,97.8,0.34,84.2,,,0.179,87.0,0.001,90.0,,,,,0.32,1.23,,3.74,17.48,,,0.326,0.5539999999999999,0.425,0.545,0.753,0.6629999999999999,0.434,0.613,0.14300000000000002
475,15488,Antonio Senzatela,23,5.73,6.07,1.67,0.29,1.59,4.91,0.273,93.7,0.193,83.8,,,0.096,78.6,0.061,86.3,0.015,88.1,,,-0.65,-0.94,,-0.23,-0.47,-6.7,,0.255,0.688,0.44,0.6729999999999999,0.8959999999999999,0.8220000000000001,0.426,0.5820000000000001,0.078
63,13394,Dylan Floro,27,3.09,8.13,2.7,0.238,1.27,3.28,0.273,93.5,,,0.284,87.4,,,0.065,86.2,,,,,0.94,,1.6,,-4.78,,,0.342,0.687,0.489,0.634,0.8490000000000001,0.763,0.428,0.617,0.11599999999999999
187,5401,Brad Peacock,31,3.85,11.03,3.76,0.225,1.18,4.03,0.42100000000000004,92.4,0.336,81.8,,,0.057999999999999996,78.7,0.038,83.5,,,,,0.33,0.33,,-0.44,-1.68,,,0.273,0.6559999999999999,0.434,0.565,0.853,0.748,0.42100000000000004,0.631,0.109
