,IDfg,Name,Age,ERA,K/9,K/BB,AVG,WHIP,FIP,FB%,FBv,SL%,SLv,CT%,CTv,CB%,CBv,CH%,CHv,SF%,SFv,KN%,KNv,wFB/C,wSL/C,wCT/C,wCB/C,wCH/C,wSF/C,wKN/C,O-Swing%,Z-Swing%,Swing%,O-Contact%,Z-Contact%,Contact%,Zone%,F-Strike%,SwStr%
372,20395,Nick Margevicius,24,5.86,7.14,2.36,0.28,1.46,5.1,0.34700000000000003,89.1,0.21100000000000002,81.5,,,0.126,70.6,0.045,78.9,0.035,82.2,,,-0.65,-1.6,,-0.27,1.9,-1.67,,0.272,0.6829999999999999,0.449,0.685,0.865,0.8029999999999999,0.43,0.561,0.08900000000000001
388,12880,Tyler Anderson,30,6.27,7.17,1.78,0.279,1.58,5.2,0.41,90.5,,,0.18600000000000003,85.7,0.033,72.9,0.308,80.7,,,,,-1.25,,-2.43,-2.37,0.29,,,0.304,0.691,0.469,0.6970000000000001,0.83,0.7809999999999999,0.426,0.6559999999999999,0.10300000000000001
63,4776,Matt Shoemaker,33,3.14,7.85,2.78,0.186,0.98,4.95,0.353,91.3,0.177,81.6,,,0.040999999999999995,76.2,,,0.32899999999999996,84.9,,,0.19,0.72,,0.84,,1.6,,0.325,0.6990000000000001,0.48700000000000004,0.585,0.828,0.736,0.434,0.682,0.128
66,5358,Jose Alvarez,30,3.17,7.85,2.71,0.281,1.44,4.07,0.264,91.5,0.175,82.7,0.078,86.7,,,0.22,82.0,,,,,1.44,-3.41,-4.33,,-0.32,,,0.353,0.7240000000000001,0.513,0.688,0.841,0.7809999999999999,0.43,0.638,0.11199999999999999
206,10430,Mychal Givens,30,4.32,11.71,3.08,0.208,1.18,4.75,0.44799999999999995,95.1,0.157,86.5,,,,,0.156,84.1,,,,,0.69,-0.51,,,-1.08,,,0.318,0.7290000000000001,0.499,0.604,0.752,0.6990000000000001,0.441,0.5720000000000001,0.15
219,15068,Yency Almonte,26,4.38,7.59,2.6,0.26,1.36,4.58,0.375,95.4,0.42100000000000004,85.2,,,,,0.068,88.2,,,,,-2.19,2.31,,,-3.06,,,0.305,0.727,0.474,0.563,0.8759999999999999,0.7559999999999999,0.401,0.581,0.11599999999999999
247,7407,Javy Guerra,33,4.54,7.56,2.92,0.259,1.32,4.3,0.47100000000000003,92.6,0.231,85.3,,,0.07400000000000001,79.0,0.069,83.6,0.016,84.2,,,0.94,0.25,,-1.97,-2.45,-7.98,,0.326,0.723,0.521,0.698,0.8759999999999999,0.82,0.493,0.622,0.094
272,14542,Carlos Estevez,27,4.69,10.13,3.38,0.265,1.41,4.52,0.41600000000000004,97.7,0.26899999999999996,87.5,,,,,0.057999999999999996,89.6,,,,,-0.85,0.33,,,-2.48,,,0.285,0.716,0.496,0.607,0.785,0.733,0.489,0.637,0.132
327,19453,Shaun Anderson,24,5.17,7.11,1.76,0.274,1.54,4.9,0.321,92.8,0.33399999999999996,86.9,,,0.027000000000000003,78.2,0.083,86.3,,,,,-0.5,0.23,,-4.45,0.16,,,0.307,0.718,0.473,0.659,0.878,0.7929999999999999,0.405,0.609,0.098
337,6893,Johnny Cueto,34,5.33,7.83,1.97,0.235,1.35,4.86,0.33299999999999996,91.3,0.11199999999999999,81.9,0.107,84.6,0.077,79.5,0.254,82.6,,,,,-0.69,-0.63,-0.17,-1.2,1.71,,,0.287,0.6920000000000001,0.44,0.7290000000000001,0.8759999999999999,0.816,0.379,0.578,0.081
354,18064,Phil Maton,26,5.55,10.03,3.61,0.26,1.35,3.99,0.304,91.9,0.27,84.5,,,0.193,76.9,,,,,,,-0.55,0.77,,-0.83,,,,0.344,0.696,0.498,0.568,0.821,0.7240000000000001,0.44,0.653,0.138
185,16110,Daniel Ponce de Leon,28,4.2,10.73,2.11,0.199,1.29,4.9,0.447,93.3,,,0.135,88.7,0.141,77.8,0.057999999999999996,84.1,,,,,0.71,,0.47,0.17,-1.29,,,0.311,0.733,0.479,0.677,0.7929999999999999,0.748,0.39799999999999996,0.5579999999999999,0.121
205,21455,Kris Bubic,22,4.32,8.82,2.23,0.263,1.48,4.75,0.322,91.5,,,,,0.159,78.6,0.298,79.7,,,,,-0.34,,,1.09,-0.58,,,0.247,0.7020000000000001,0.445,0.708,0.7959999999999999,0.769,0.436,0.47700000000000004,0.10300000000000001
213,15947,Ryne Stanek,27,4.34,10.34,2.13,0.22,1.37,4.63,0.466,97.4,0.24,89.6,,,,,,,0.21899999999999997,88.2,,,-0.16,0.23,,,,1.02,,0.31,0.742,0.478,0.48200000000000004,0.807,0.6779999999999999,0.38799999999999996,0.584,0.154
191,18333,Alex Young,26,4.23,7.63,2.68,0.243,1.26,5.08,0.375,89.9,0.14300000000000002,85.0,0.08199999999999999,86.8,0.221,81.6,0.205,84.8,,,,,-0.84,-0.67,-1.89,1.66,0.08,,,0.33799999999999997,0.703,0.48100000000000004,0.618,0.84,0.745,0.391,0.617,0.12300000000000001
263,8004,Marcus Walden,31,4.63,8.47,2.1,0.239,1.37,4.4,0.272,93.9,0.344,85.6,0.294,91.4,,,,,,,,,-1.85,0.39,1.46,,,,,0.337,0.71,0.48200000000000004,0.541,0.904,0.7490000000000001,0.38799999999999996,0.616,0.121
309,18525,Dylan Cease,24,5.0,8.57,1.81,0.253,1.5,5.71,0.359,96.9,0.251,84.9,,,0.14400000000000002,79.4,0.106,83.0,,,,,-1.71,0.77,,-0.27,1.32,,,0.284,0.6609999999999999,0.43,0.64,0.8390000000000001,0.759,0.38799999999999996,0.573,0.10400000000000001
227,3950,Matt Magill,29,4.43,11.07,2.88,0.244,1.41,4.26,0.369,94.9,0.21,87.7,,,0.309,85.5,,,,,,,0.33,-1.88,,0.16,,,,0.318,0.6809999999999999,0.469,0.503,0.8370000000000001,0.705,0.41600000000000004,0.624,0.138
299,404,CC Sabathia,38,4.95,8.97,2.74,0.263,1.41,5.66,0.401,89.2,0.302,79.3,0.41700000000000004,88.4,,,0.122,82.7,,,,,-0.54,-1.06,-0.72,,-0.41,,,0.331,0.696,0.473,0.632,0.8540000000000001,0.759,0.38799999999999996,0.613,0.114
52,12095,Yimi Garcia,29,3.03,9.89,4.47,0.174,0.88,4.5,0.518,94.3,0.324,83.5,0.14400000000000002,87.9,,,0.065,87.5,,,,,1.41,0.86,1.96,,-3.71,,,0.308,0.695,0.475,0.6559999999999999,0.816,0.757,0.429,0.622,0.115
289,15043,Lou Trivino,28,4.86,8.96,2.02,0.242,1.42,4.36,0.391,96.9,,,0.313,91.8,0.107,79.5,0.054000000000000006,87.3,,,,,-0.93,,0.63,2.03,0.65,,,0.319,0.696,0.478,0.602,0.831,0.742,0.42,0.624,0.12300000000000001
386,17585,Jordan Yamamoto,24,6.2,9.5,2.21,0.235,1.38,5.44,0.442,91.3,0.163,79.0,0.182,86.1,0.139,74.4,0.028999999999999998,82.5,,,,,-0.14,1.64,0.01,-2.8,-4.12,,,0.284,0.664,0.444,0.649,0.885,0.7979999999999999,0.42100000000000004,0.515,0.09
73,14974,Tyler Webb,29,3.29,7.87,2.23,0.181,1.04,4.24,0.38799999999999996,90.0,0.158,76.2,,,,,0.207,79.3,,,,,1.14,3.93,,,-0.33,,,0.318,0.7090000000000001,0.489,0.7290000000000001,0.83,0.7929999999999999,0.43700000000000006,0.588,0.10099999999999999
101,17610,Tanner Rainey,27,3.54,13.89,2.36,0.167,1.24,4.2,0.33799999999999997,97.5,0.315,87.2,,,,,0.002,90.0,,,,,-0.21,2.35,,,38.83,,,0.314,0.7070000000000001,0.47,0.408,0.755,0.615,0.395,0.55,0.18100000000000002
254,13594,Robert Stephenson,27,4.58,11.33,3.48,0.195,1.08,4.78,0.483,94.9,0.58,84.4,,,,,0.064,87.2,,,,,-2.7,2.53,,,-2.2,,,0.366,0.6859999999999999,0.496,0.39799999999999996,0.792,0.62,0.40700000000000003,0.623,0.18899999999999997
329,5448,Jesse Chavez,35,5.21,8.05,2.93,0.269,1.38,4.99,0.354,91.1,0.03,83.4,0.42700000000000005,87.9,,,0.087,85.2,,,,,-0.04,-1.05,-1.02,,-0.36,,,0.26,0.6659999999999999,0.425,0.7709999999999999,0.9109999999999999,0.86,0.406,0.616,0.06
93,5702,Junior Guerra,35,3.44,8.22,1.92,0.192,1.17,4.43,0.349,94.6,,,,,0.193,82.1,,,0.20199999999999999,86.1,,,1.44,,,-0.27,,-0.03,,0.282,0.731,0.46799999999999997,0.62,0.838,0.7609999999999999,0.414,0.5820000000000001,0.11199999999999999
371,16588,Jonathan Holder,26,5.86,8.57,2.73,0.264,1.43,4.71,0.384,92.2,0.185,80.6,0.07200000000000001,86.1,0.012,77.5,0.193,86.7,,,,,-0.11,-0.38,1.23,-6.61,-1.46,,,0.332,0.6970000000000001,0.49,0.659,0.8390000000000001,0.77,0.433,0.596,0.113
95,13549,Richard Rodriguez,30,3.45,9.85,3.46,0.231,1.22,4.6,0.42100000000000004,93.1,0.17800000000000002,81.5,,,,,0.003,87.0,,,,,0.48,-0.71,,,-4.77,,,0.33,0.66,0.47600000000000003,0.612,0.8390000000000001,0.7509999999999999,0.442,0.6509999999999999,0.11800000000000001
218,15288,Adam Cimber,29,4.37,6.09,2.19,0.257,1.32,4.3,0.26,85.3,0.353,75.8,,,,,,,,,,,0.76,-0.32,,,,,,0.359,0.7170000000000001,0.516,0.73,0.863,0.8109999999999999,0.439,0.655,0.098
232,17277,Ranger Suarez,24,4.44,7.35,2.69,0.291,1.48,4.33,0.24,92.2,0.205,85.0,,,,,0.259,84.8,,,,,0.95,-2.81,,,-0.27,,,0.336,0.664,0.45399999999999996,0.67,0.907,0.794,0.358,0.506,0.09300000000000001
373,13339,Adrian Sampson,27,5.89,7.25,2.81,0.301,1.53,5.69,0.40399999999999997,92.5,0.33299999999999996,83.9,,,,,0.127,87.4,,,,,-2.42,0.06,,,-0.96,,,0.314,0.731,0.491,0.632,0.9079999999999999,0.807,0.426,0.604,0.095
96,3201,Francisco Liriano,35,3.47,8.1,1.8,0.228,1.36,4.53,0.33799999999999997,93.0,0.3,86.9,,,,,0.252,86.9,,,,,-0.87,1.95,,,0.36,,,0.318,0.693,0.47100000000000003,0.5539999999999999,0.816,0.7120000000000001,0.409,0.605,0.136
111,8823,Oliver Drake,33,3.63,10.34,3.08,0.181,1.01,4.21,0.321,93.2,0.01,84.3,,,,,,,0.573,83.9,,,0.78,-7.07,,,,1.29,,0.336,0.6829999999999999,0.49200000000000005,0.517,0.757,0.667,0.451,0.58,0.16399999999999998
139,11753,Kyle Ryan,28,3.87,8.1,1.97,0.245,1.38,4.51,0.26899999999999996,89.2,,,0.396,87.0,0.12,79.6,0.004,85.6,,,,,0.91,,-0.7,0.32,-6.08,,,0.26,0.6940000000000001,0.433,0.665,0.872,0.797,0.39899999999999997,0.61,0.08800000000000001
199,12575,Nick Ramirez,30,4.28,8.47,2.18,0.238,1.36,4.71,0.33299999999999996,89.7,0.079,84.2,0.231,87.7,0.054000000000000006,78.3,0.321,79.2,,,,,0.2,0.0,-0.76,-0.16,0.18,,,0.34600000000000003,0.7,0.46399999999999997,0.644,0.83,0.737,0.33299999999999996,0.556,0.122
303,19756,Yoshihisa Hirano,36,4.96,9.92,2.4,0.263,1.52,4.36,0.342,90.9,,,,,0.003,73.7,,,0.524,83.5,,,-0.62,,,2.2,,0.13,,0.365,0.6890000000000001,0.479,0.568,0.85,0.71,0.35100000000000003,0.605,0.139
316,16981,Tyler Beede,26,5.08,8.69,2.46,0.269,1.48,5.03,0.33799999999999997,94.3,0.114,86.3,,,0.13699999999999998,80.3,0.187,83.9,,,,,-0.09,-0.69,,0.11,-1.79,,,0.29100000000000004,0.703,0.46,0.5429999999999999,0.884,0.7559999999999999,0.41,0.6559999999999999,0.11199999999999999
224,18655,A.J. Minter,26,4.41,10.41,1.84,0.256,1.63,3.85,0.341,95.8,0.172,88.0,0.266,91.5,,,0.172,85.8,,,,,-1.45,3.27,0.42,,0.34,,,0.324,0.746,0.495,0.603,0.7929999999999999,0.7190000000000001,0.40700000000000003,0.556,0.139
131,7550,Jake McGee,33,3.79,9.92,4.86,0.252,1.22,4.57,0.45,94.1,0.14,80.6,,,,,,,,,,,-0.49,0.74,,,,,,0.27699999999999997,0.773,0.52,0.63,0.8220000000000001,0.77,0.49,0.629,0.12
281,10160,Ryan Weber,29,4.73,6.02,2.55,0.272,1.36,4.89,0.294,89.0,0.152,78.1,0.042,85.9,0.105,76.1,0.172,81.7,,,,,-0.57,-0.65,1.63,-1.01,-1.24,,,0.27899999999999997,0.6409999999999999,0.431,0.784,0.904,0.8590000000000001,0.42100000000000004,0.65,0.061
397,6033,Kelvin Herrera,30,6.54,9.39,2.33,0.285,1.62,4.95,0.385,96.0,0.121,81.5,0.12300000000000001,91.4,,,0.196,88.4,,,,,-0.99,0.34,-0.62,,-0.36,,,0.34,0.7,0.494,0.672,0.8170000000000001,0.76,0.43,0.659,0.11900000000000001
153,13345,Luis Cessa,28,3.94,8.06,2.42,0.241,1.3,4.64,0.344,94.3,0.509,84.6,,,0.011000000000000001,80.8,0.084,87.2,,,,,-0.93,0.76,,3.06,0.55,,,0.35,0.67,0.47100000000000003,0.5710000000000001,0.868,0.731,0.377,0.599,0.127
198,13442,Mike Morin,28,4.28,4.61,2.55,0.227,1.06,4.44,0.371,91.3,0.149,81.8,,,,,0.363,72.7,,,,,-0.1,-0.57,,,2.86,,,0.381,0.728,0.529,0.7070000000000001,0.8490000000000001,0.79,0.42700000000000005,0.6759999999999999,0.111
365,14663,Chi Chi Gonzalez,28,5.66,6.75,1.44,0.252,1.5,5.62,0.327,92.2,0.244,87.1,,,0.081,82.3,0.11699999999999999,86.6,,,,,-0.08,-0.86,,-2.98,-0.18,,,0.266,0.6659999999999999,0.434,0.687,0.882,0.813,0.42,0.564,0.081
387,10354,Robbie Erlin,29,6.26,8.45,3.5,0.302,1.55,4.46,0.36200000000000004,90.2,0.006,84.1,0.063,88.6,0.239,76.2,0.163,83.3,,,,,-0.4,6.69,-2.3,-0.56,-2.93,,,0.308,0.7090000000000001,0.47200000000000003,0.664,0.8859999999999999,0.8,0.408,0.622,0.094
258,12572,Blake Treinen,32,4.59,8.64,1.8,0.249,1.49,4.54,0.27399999999999997,96.8,0.16899999999999998,88.4,0.166,93.4,,,0.001,88.0,,,,,-0.13,-0.79,1.53,,-5.08,,,0.38799999999999996,0.674,0.499,0.632,0.87,0.757,0.387,0.63,0.121
181,5224,Blake Parker,34,4.19,10.47,2.9,0.224,1.24,4.72,0.365,91.1,,,0.034,87.8,0.154,76.0,,,0.34600000000000003,80.0,,,-0.37,,-1.96,0.95,,0.61,,0.285,0.6629999999999999,0.436,0.614,0.8140000000000001,0.735,0.4,0.583,0.115
242,16943,Sean Newcomb,26,4.5,8.23,2.14,0.252,1.41,4.78,0.348,94.2,0.08800000000000001,81.0,,,0.18600000000000003,78.4,0.096,87.3,,,,,-0.1,0.35,,0.51,-0.97,,,0.28300000000000003,0.6709999999999999,0.446,0.728,0.847,0.8029999999999999,0.42,0.551,0.08800000000000001
333,16794,Josh James,27,5.26,13.84,2.33,0.21,1.44,4.66,0.47100000000000003,97.0,0.212,84.9,,,0.024,81.8,0.142,89.0,,,,,-0.06,-0.46,,0.5,-0.12,,,0.261,0.667,0.43,0.47100000000000003,0.757,0.6559999999999999,0.41700000000000004,0.579,0.14800000000000002
173,19753,Jonathan Loaisiga,25,4.12,9.71,2.57,0.246,1.37,4.72,0.32,96.8,,,,,0.255,84.1,0.138,89.3,,,,,-0.57,,,0.64,-0.7,,,0.33399999999999996,0.619,0.455,0.5710000000000001,0.835,0.7240000000000001,0.426,0.636,0.126
362,18356,Jaime Barria,23,5.63,7.98,2.83,0.26,1.35,5.5,0.45899999999999996,91.8,0.466,84.0,,,,,0.149,83.4,,,,,-1.86,0.77,,,-3.0,,,0.27699999999999997,0.6890000000000001,0.452,0.669,0.852,0.787,0.425,0.614,0.096
375,13424,Drew VerHagen,28,5.9,7.91,2.22,0.303,1.6,4.87,0.294,93.2,0.305,84.9,,,0.163,78.4,0.003,88.3,,,,,-1.03,-1.92,,1.01,-0.47,,,0.28,0.634,0.445,0.56,0.903,0.7879999999999999,0.467,0.624,0.094
305,14288,Luke Bard,28,4.97,7.79,3.62,0.235,1.12,4.87,0.452,94.2,0.504,85.9,,,,,0.054000000000000006,87.2,,,,,-0.72,1.83,,,-0.83,,,0.29600000000000004,0.66,0.457,0.486,0.8590000000000001,0.7240000000000001,0.44299999999999995,0.626,0.126
334,12763,Chris Devenski,28,5.33,9.54,3.21,0.26,1.38,4.71,0.45299999999999996,94.6,0.192,81.4,,,0.002,74.5,0.37,83.9,,,,,-1.53,0.6,,7.12,0.16,,,0.33799999999999997,0.68,0.483,0.604,0.8240000000000001,0.735,0.425,0.674,0.128
148,7947,Cory Gearrin,33,3.92,7.53,1.78,0.253,1.43,4.29,0.325,91.3,0.41,85.2,,,,,0.151,85.4,,,,,-0.26,-0.03,,,4.72,,,0.28800000000000003,0.65,0.439,0.713,0.872,0.8109999999999999,0.41700000000000004,0.6729999999999999,0.083
335,19447,Patrick Sandoval,23,5.33,8.88,2.42,0.243,1.36,5.23,0.272,92.9,0.165,85.2,,,0.105,78.1,0.272,83.8,,,,,-1.23,0.18,,1.41,0.24,,,0.299,0.677,0.45299999999999996,0.545,0.8170000000000001,0.71,0.406,0.5489999999999999,0.131
343,19341,Hector Velazquez,30,5.43,7.83,1.75,0.27,1.53,4.74,0.39799999999999996,91.6,0.16699999999999998,83.1,,,0.023,76.6,0.016,84.6,0.27399999999999997,85.9,,,-0.5,3.31,,-16.56,-5.56,-1.14,,0.301,0.691,0.45399999999999996,0.687,0.85,0.784,0.39299999999999996,0.606,0.098
358,15454,Nick Pivetta,27,5.6,8.73,2.36,0.274,1.52,5.5,0.34,94.3,0.135,85.7,,,0.336,80.5,0.019,87.0,,,,,-1.69,1.17,,-0.28,-1.52,,,0.299,0.664,0.45799999999999996,0.652,0.857,0.7809999999999999,0.435,0.616,0.1
394,14527,Jorge Lopez,27,6.42,7.58,2.54,0.284,1.48,5.48,0.332,94.1,0.049,88.3,,,0.316,81.6,0.078,87.1,,,,,-1.2,-0.58,,0.13,-2.0,,,0.27899999999999997,0.6609999999999999,0.44,0.6409999999999999,0.893,0.8,0.42,0.589,0.08800000000000001
51,11209,Casey Sadler,28,3.02,7.13,2.08,0.223,1.23,4.53,0.306,93.3,0.284,89.9,,,0.307,81.3,0.034,86.7,,,,,-1.0,0.25,,1.76,3.15,,,0.321,0.652,0.447,0.623,0.8809999999999999,0.767,0.382,0.546,0.10400000000000001
182,18297,Tyler Kinley,29,4.19,8.88,1.5,0.211,1.42,4.62,0.395,95.2,0.584,88.8,,,,,0.019,88.2,,,,,-0.3,0.81,,,5.58,,,0.322,0.6990000000000001,0.46799999999999997,0.537,0.818,0.6990000000000001,0.387,0.5870000000000001,0.141
194,19349,Caleb Ferguson,23,4.26,11.51,2.7,0.226,1.34,4.61,0.361,94.8,0.055,86.6,0.001,91.0,0.159,76.3,0.002,86.0,,,,,0.35,-2.26,-50.87,-1.33,11.65,,,0.312,0.738,0.512,0.645,0.855,0.787,0.47100000000000003,0.616,0.109
235,16159,Jace Fry,26,4.46,11.09,1.67,0.217,1.54,4.82,0.253,91.6,0.46399999999999997,87.9,,,0.183,78.0,0.067,85.8,,,,,-0.07,0.41,,-1.71,3.15,,,0.28600000000000003,0.619,0.40299999999999997,0.409,0.8640000000000001,0.654,0.35,0.467,0.139
356,6562,Alex Cobb,32,5.57,6.4,2.3,0.277,1.44,6.21,0.235,92.5,,,,,0.168,82.0,0.35100000000000003,86.9,,,,,-2.33,,,-0.32,0.02,,,0.32299999999999995,0.637,0.447,0.621,0.9,0.778,0.39399999999999996,0.615,0.099
398,3543,Clay Buchholz,34,6.56,5.95,2.44,0.304,1.49,5.62,0.36700000000000005,89.5,,,0.28300000000000003,84.4,0.174,75.1,0.19699999999999998,76.6,,,,,-2.32,,-0.02,-1.04,-0.38,,,0.342,0.654,0.47,0.701,0.8759999999999999,0.8009999999999999,0.41100000000000003,0.634,0.09300000000000001
382,10587,Chad Bettis,30,6.08,5.94,2.0,0.299,1.55,5.16,0.203,93.0,,,0.174,88.8,0.12,77.4,0.317,87.0,,,,,-0.3,,-1.93,-1.82,-1.07,,,0.29,0.6809999999999999,0.46299999999999997,0.629,0.887,0.797,0.442,0.7040000000000001,0.094
338,19677,Gregory Soto,24,5.36,8.26,1.61,0.276,1.69,4.93,0.319,95.9,0.22899999999999998,85.6,,,,,0.042,88.2,,,,,-0.26,-1.19,,,-4.02,,,0.257,0.662,0.441,0.652,0.868,0.8,0.456,0.5429999999999999,0.08800000000000001
322,4300,Matt Albers,36,5.13,8.6,1.97,0.235,1.37,4.66,0.295,92.8,0.332,83.5,,,,,0.10300000000000001,83.7,,,,,0.67,-0.26,,,0.08,,,0.297,0.625,0.414,0.639,0.889,0.774,0.359,0.605,0.094
100,6483,Steve Cishek,34,3.54,8.36,2.05,0.222,1.27,4.8,0.381,90.5,0.429,78.7,,,,,0.009000000000000001,83.5,,,,,0.24,0.55,,,-6.61,,,0.292,0.632,0.42700000000000005,0.6829999999999999,0.836,0.773,0.396,0.6,0.09699999999999999
255,6316,David Phelps,32,4.58,10.96,3.05,0.24,1.31,4.91,0.40399999999999997,93.2,,,0.282,89.8,0.27399999999999997,80.7,0.004,86.5,,,,,0.95,,-1.58,0.55,4.97,,,0.28,0.655,0.425,0.667,0.8740000000000001,0.79,0.387,0.595,0.08900000000000001
283,12778,Sam Gaviglio,30,4.74,8.12,3.3,0.233,1.17,4.72,0.375,89.2,0.439,84.2,,,0.033,79.9,0.002,83.0,0.098,82.6,,,-0.67,1.25,,-3.54,-42.98,1.56,,0.306,0.622,0.44,0.561,0.8690000000000001,0.746,0.426,0.655,0.11199999999999999
402,17677,Jeffrey Springs,27,6.66,10.25,2.0,0.305,1.86,4.91,0.41600000000000004,92.1,0.17300000000000001,83.3,,,,,0.289,80.8,,,,,-0.82,-4.85,,,0.07,,,0.299,0.6859999999999999,0.46799999999999997,0.578,0.763,0.6970000000000001,0.43700000000000006,0.618,0.142
233,13527,Brandon Brennan,28,4.45,8.89,1.86,0.205,1.28,4.73,0.295,94.5,0.071,86.9,,,,,0.414,84.6,,,,,0.71,1.55,,,1.38,,,0.318,0.698,0.465,0.494,0.797,0.67,0.386,0.5760000000000001,0.153
276,13685,Nick Goody,28,4.7,10.97,2.1,0.222,1.43,5.03,0.504,92.4,0.509,82.1,,,,,,,,,,,-1.08,0.68,,,,,,0.326,0.73,0.496,0.544,0.81,0.7090000000000001,0.42200000000000004,0.5529999999999999,0.145
385,17281,Thomas Pannone,25,6.16,8.51,2.23,0.253,1.42,5.16,0.45799999999999996,89.8,,,0.001,84.0,0.22899999999999998,73.8,0.154,83.4,,,,,-0.64,,-50.87,-0.43,0.71,,,0.318,0.6990000000000001,0.469,0.74,0.7859999999999999,0.767,0.39399999999999996,0.585,0.109
410,17969,Peter Lambert,22,7.25,5.74,1.58,0.315,1.74,5.97,0.276,92.7,0.127,87.6,,,0.128,78.0,0.215,85.3,,,,,-1.26,-0.8,,-3.61,-2.0,,,0.271,0.7020000000000001,0.447,0.736,0.9009999999999999,0.8420000000000001,0.408,0.6,0.071
355,13696,Robert Gsellman,26,5.56,8.0,2.23,0.277,1.51,4.74,0.345,94.9,0.258,90.4,,,0.107,81.1,0.09300000000000001,87.1,,,,,-0.98,0.23,,-2.67,1.1,,,0.306,0.701,0.467,0.6559999999999999,0.863,0.7829999999999999,0.408,0.5720000000000001,0.10099999999999999
292,13133,Derek Law,28,4.9,9.94,1.68,0.252,1.66,4.85,0.297,94.1,0.306,84.8,,,0.198,76.8,0.129,85.9,,,,,-2.31,-0.31,,1.93,-1.23,,,0.276,0.638,0.419,0.555,0.843,0.728,0.39399999999999996,0.593,0.114
295,15042,Tim Mayza,27,4.91,9.64,2.04,0.226,1.4,4.73,0.255,94.2,0.355,87.8,,,,,,,,,,,0.36,-0.77,,,,,,0.377,0.6990000000000001,0.47600000000000003,0.593,0.838,0.703,0.306,0.555,0.141
403,12323,Jacob Barnes,29,6.75,9.95,2.15,0.262,1.6,4.71,0.314,94.2,0.004,84.5,0.519,88.8,,,,,0.003,88.0,,,-0.6,-16.1,-0.65,,,-16.11,,0.27699999999999997,0.7020000000000001,0.433,0.541,0.8759999999999999,0.74,0.36700000000000005,0.563,0.11199999999999999
412,14825,Dylan Covey,27,7.8,6.44,1.73,0.303,1.69,5.65,0.312,94.1,0.1,81.9,0.24,89.9,,,,,0.17800000000000002,85.6,,,-1.04,-3.68,-1.26,,,-0.14,,0.295,0.667,0.462,0.716,0.902,0.8370000000000001,0.44799999999999995,0.612,0.075
174,6785,Andrew Miller,35,4.12,11.44,2.69,0.218,1.27,4.69,0.38799999999999996,92.1,0.61,82.0,,,,,,,,,,,-0.98,1.5,,,,,,0.297,0.616,0.435,0.5379999999999999,0.799,0.6970000000000001,0.43200000000000005,0.57,0.132
225,17425,Erick Fedde,27,4.42,4.84,1.25,0.258,1.43,5.66,0.267,92.8,0.192,79.3,0.17300000000000001,87.8,,,0.081,86.0,,,,,-0.78,0.08,0.32,,0.27,,,0.273,0.6679999999999999,0.425,0.731,0.922,0.846,0.384,0.601,0.066
310,11528,Josh Osich,31,5.02,8.9,4.25,0.247,1.2,5.17,0.345,93.7,,,0.626,89.0,0.122,77.7,0.037000000000000005,84.0,,,,,-2.69,,0.18,2.28,-1.24,,,0.32,0.6970000000000001,0.484,0.5589999999999999,0.847,0.74,0.436,0.645,0.126
157,12673,Roenis Elias,30,3.96,8.46,2.61,0.234,1.28,5.07,0.392,94.0,0.039,79.5,,,0.094,76.7,0.3,86.6,,,,,-1.19,-1.52,,-0.34,2.44,,,0.303,0.698,0.485,0.688,0.799,0.762,0.462,0.616,0.11599999999999999
287,11903,Michael Feliz,26,4.81,11.64,2.59,0.219,1.33,4.97,0.44,95.1,0.214,82.1,,,,,0.063,86.0,,,,,0.54,-1.55,,,-1.65,,,0.314,0.667,0.46,0.611,0.8109999999999999,0.731,0.414,0.637,0.12300000000000001
294,15821,Dario Agrazal,24,4.91,5.03,2.28,0.28,1.36,5.9,0.395,91.2,0.18600000000000003,83.1,,,0.003,80.8,0.142,85.8,,,,,-0.31,-2.58,,-4.62,-0.7,,,0.31,0.634,0.456,0.805,0.893,0.86,0.451,0.573,0.064
171,12890,Alex Claudio,28,4.11,6.56,1.97,0.241,1.3,4.73,0.252,85.7,0.191,76.5,,,,,0.364,73.2,,,,,-0.09,0.59,,,0.4,,,0.35,0.62,0.451,0.622,0.895,0.763,0.376,0.632,0.107
229,7555,Nick Vincent,32,4.43,8.6,3.56,0.266,1.31,4.85,0.364,89.2,,,0.385,87.2,0.018000000000000002,83.0,0.051,83.5,,,,,1.14,,-1.78,2.43,-3.31,,,0.301,0.738,0.503,0.69,0.831,0.785,0.462,0.6679999999999999,0.10800000000000001
344,13649,Clay Holmes,27,5.44,9.99,1.58,0.234,1.62,4.89,0.22,94.3,0.122,86.8,,,0.247,81.5,0.011000000000000001,86.6,,,,,-1.36,0.59,,0.38,-2.62,,,0.24,0.58,0.375,0.474,0.912,0.743,0.397,0.5529999999999999,0.096
393,4772,Felix Hernandez,33,6.4,7.16,2.28,0.289,1.53,6.0,0.345,89.6,0.09,83.8,,,0.35200000000000004,79.4,0.163,84.7,,,,,-3.31,2.17,,1.09,-2.74,,,0.292,0.622,0.431,0.649,0.897,0.8,0.42200000000000004,0.6679999999999999,0.086
